index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,9,0,0,0,10.0,20,10.0,31.882009830761408,26,32.23076923076923,12.164328468326294,5,14.0,43.92968882460267,2,56.0,52.0,20,52.0,0,2.315000000000001,76853,17,108,1.0,3613.2570617222323,False,0.7158856186654402,0,2.4860000000000007,78772,18,60,1.0,2092.9205898456844,False,0.7411644407949662,5,3.292000000000001,6923.0,1582,0,0.0,50437.339552264544,False,-0.4981941270197297,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44124.701605773786,True,-1.7530753533136585,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92132,0,135,0.5,5930.50799132136,False,0.2614877494947361,7,5.3820000000000014,101142,0,1,0.1,52.0,False,-0.06641443270428644,10,5.790000000000001,99528,0,1,0.1,52.0,False,-0.08130854058044572,0.3375,531630,0.0,0.1,15,0,0,4,11,10.0,5,9,6,147.0,0.0,9,0,6,1202,1.6741845600190572,267.96788910543546
134,6,0,0,0,10.0,20,10.0,31.838800064548018,10,31.0,12.60898495295021,17,14.0,44.94652652989083,4,55.75,52.00000000000001,20,52.0,0,2.3150000000000004,77073,16,108,1.0,3598.590406971186,False,0.7205247415794599,0,2.4860000000000007,78662,19,70,1.0,2418.7160045183614,False,0.7423183543968234,17,3.457000000000001,6172.0,1592,0,0.0,50687.36970276044,False,-0.5079672008464963,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44064.899289334455,True,-1.7535421796144712,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92117,7,141,1.0,6425.723135385259,False,0.2645733444013083,6,5.435000000000001,101098,0,0,0.0,0.0,False,-0.06706039772989433,12,5.900000000000001,99098,0,4,0.4,208.00000000000003,False,-0.08455682185207401,0.425,530500,0.0,0.1,15,0,0,1,13,12.5,3,4,7,72.0,6.0,4,2,7,785,1.0302404680405743,268.99812957347604
135,7,0,0,0,10.0,20,10.0,31.8430711549537,5,32.0,12.711021097424043,5,14.0,45.68591423480553,3,56.0,52.00000000000001,20,52.0,0,2.3150000000000004,76983,15,118,1.0,3907.4823962845367,False,0.7219305701789246,0,2.4860000000000007,78712,20,75,1.0,2588.230336621528,False,0.7452579548953091,5,3.4900000000000007,5907.0,1597,0,0.0,50853.384634461065,False,-0.5108085256162097,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44070.810478455925,True,-1.7534960359411944,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92215,2,148,1.0,6786.937348946067,False,0.26826913410457026,11,5.539000000000002,100870,0,0,0.0,0.0,False,-0.06916439809901721,5,5.938000000000001,99066,0,3,0.3,156.00000000000003,False,-0.08509205001614913,0.4125,530033,0.0,0.1,14,0,0,1,11,10.333333333333334,4,5,5,90.0,6.0,5,2,5,632,1.17704226099886,270.1751718344749
136,5,0,0,0,10.0,20,10.0,31.85261673337797,11,32.0,12.711021097424043,0,,45.68591423480553,0,,52.00000000000001,20,52.0,0,2.3150000000000004,77255,13,117,1.0,3856.7561578052228,False,0.727310721148785,0,2.4860000000000007,78592,22,85,1.0,2927.4724223371277,False,0.7463403911515327,0,3.4850000000000008,5555.0,1608,0,0.0,51219.007707271776,False,-0.5134499492032116,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44084.02155899511,True,-1.7533929081657993,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92215,0,150,0.2,6852.88713522083,False,0.268706553924659,7,5.598000000000001,100764,0,0,0.0,0.0,False,-0.07014257370922346,10,6.033000000000001,99021,0,0,0.0,0.0,False,-0.08622710284686015,0.275,529682,0.0,0.1,14,0,0,1,9,8.5,2,3,7,39.0,6.0,3,2,7,656,1.1006550039746799,271.2758268384496
137,7,0,0,0,10.0,20,10.0,31.803262782736507,10,31.0,12.711021097424043,0,,46.80069316326864,5,55.8,52.00000000000001,20,52.0,0,2.315000000000001,77505,9,117,1.0,3810.9817455801713,False,0.7322649725751514,0,2.4860000000000007,78452,26,95,1.0,3281.309964359968,False,0.7471457393259453,0,3.4850000000000008,5245.0,1618,0,0.0,51457.67918246767,False,-0.516426659725944,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44015.71569130733,True,-1.7539261145269418,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92494,0,145,0.0,6786.100508673952,False,0.2719645851871988,8,5.671000000000003,100467,0,3,0.3,156.00000000000003,False,-0.07216352143219674,12,6.143000000000001,98637,0,2,0.2,104.00000000000001,False,-0.08929082268260047,0.3125,529080,0.0,0.1,16,0,0,2,10,10.0,4,6,8,93.0,3.0,6,1,8,789,1.2085404199897312,272.4843672584393
138,8,0,0,0,10.0,20,10.0,31.803262782736507,0,,12.808160923820399,5,14.0,47.621560086313416,4,56.0,52.00000000000001,20,52.0,0,2.3150000000000004,77445,5,127,1.0,4089.0143734075364,False,0.7339886389490808,0,2.4860000000000007,78312,30,105,1.0,3639.342592187333,False,0.7479968434207424,5,3.535000000000001,5140.0,1618,0,0.0,51457.67918246767,False,-0.5180659528003211,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44015.71569130733,True,-1.7539261145269418,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92648,0,146,0.5,6952.747772601759,False,0.2751127397532782,6,5.723000000000001,100419,0,2,0.2,104.00000000000001,False,-0.07284639874498224,9,6.221,98456,0,2,0.2,104.00000000000001,False,-0.0909611036773866,0.3625,528700,0.0,0.1,15,0,0,5,11,10.5,1,6,10,78.0,6.0,6,2,10,632,1.4795408570207655,273.9639081154601
139,10,0,0,0,10.0,20,10.0,31.595681323393535,29,30.482758620689655,12.808160923820399,0,,42.40509263827337,11,23.272727272727273,52.0,20,52.0,0,2.3150000000000004,77699,4,126,1.0,4021.0558467475853,False,0.7387881838352122,0,2.4860000000000007,78742,31,97,1.0,3374.7810883691727,False,0.7544913080621392,0,3.5300000000000007,4256.0,1647,0,0.0,52038.087139629155,False,-0.5273364833289426,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43728.42295157665,True,-1.7561687669010337,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,92904,0,135,0.0,5724.687506166905,False,0.27036338466649135,11,5.827000000000002,100240,0,1,0.1,52.0,False,-0.07473815346283394,5,6.2620000000000005,98302,0,10,1.0,520.0,False,-0.0904627878004891,0.3875,528423,0.0,0.1,16,0,0,6,7,7.0,3,9,8,132.0,3.0,9,1,8,1548,1.4933999509667046,275.4573080664268
140,8,0,0,0,10.0,20,10.0,31.637198769571487,19,32.0,12.900248994099952,5,14.0,43.8908100544379,6,55.333333333333336,52.0,20,52.0,0,2.3150000000000004,77899,6,126,1.0,4046.287044966007,False,0.7434261926286594,0,2.4860000000000007,78950,29,98,1.0,3390.4454794180056,False,0.759199483873064,5,3.580000000000001,3543.0,1666,0,0.0,52707.573150106095,False,-0.5332419506798688,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43785.88309708694,True,-1.755720223955378,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93166,0,134,0.5,5881.368547294678,False,0.27487808282347065,9,5.9060000000000015,99951,0,3,0.3,156.0,False,-0.0769252064781064,0,6.2570000000000014,98656,0,3,0.3,156.0,False,-0.08887555945185253,0.3875,528445,0.0,0.1,24,0,0,1,7,6.5,5,6,7,108.0,6.0,6,2,7,1660,1.2402825729805045,276.6975906394073
141,7,0,0,0,10.0,20,10.0,31.622025221664643,33,31.545454545454547,12.987198584828711,5,14.0,45.261944160725086,6,56.0,51.99999999999999,1,52.0,0,2.315000000000001,78330,9,119,1.0,3853.0210013780925,False,0.7507200929429138,0,2.4860000000000007,79360,26,92,1.0,3169.226320393147,False,0.7657304035643422,5,3.625000000000001,2397.0,1699,0,0.0,53725.82085160823,False,-0.5431850617341516,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43764.88290678387,True,-1.7558841547483515,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93432,0,133,0.5,6019.838573376436,False,0.2793250552057866,0,5.897000000000002,99783,0,6,0.3,311.99999999999994,False,-0.07775573293960227,0,6.257000000000001,98540,0,5,0.3,259.99999999999994,False,-0.08946615604669404,0.3875,528122,0.0,0.1,15,0,0,2,1,1.0,5,7,8,126.0,0.0,7,0,8,1629,1.2361370860016905,277.93372772540897
142,8,0,0,0,10.0,20,10.0,31.606286412049787,36,31.52777777777778,12.987198584828711,0,,45.482482612322045,1,56.0,51.99999999999999,13,52.0,0,2.315000000000001,78814,10,111,1.0,3608.2977917375265,False,0.7586088935009112,0,2.4860000000000007,79811,25,84,1.0,2904.928058612182,False,0.7726858345906831,0,3.620000000000001,1262.0,1735,0,0.0,54836.90692490638,False,-0.552231726371492,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,43743.1003942769,True,-1.756054192471662,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93488,0,132,0.0,6003.68770482651,False,0.27996078599739005,0,5.897000000000002,99939,0,3,0.0,155.99999999999997,False,-0.07703594333963919,5,6.307000000000002,98678,0,1,0.1,51.99999999999999,False,-0.0891524016056845,0.2625,528272,0.0,0.1,20,0,0,2,2,2.0,4,6,9,93.0,6.0,6,2,9,1807,1.2913280290085822,279.22505575441755
143,9,0,0,0,10.0,20,10.0,31.493900979113725,32,30.8125,12.987198584828711,0,,45.941550777643556,2,56.0,51.99999999999999,20,52.0,0,2.3150000000000004,79110,12,108,1.0,3521.341305744282,False,0.7641174174964473,0,2.4860000000000007,80301,23,75,1.0,2592.0425734335295,False,0.7799620716093707,0,3.620000000000001,276.0,1767,0,0.0,55649.723030093955,False,-0.5612804984224228,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43587.558955093395,True,-1.7572683734432437,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93600,0,130,0.0,5972.401601093662,False,0.28123898388998925,10,5.997000000000002,99846,0,1,0.1,51.99999999999999,False,-0.07837401374982697,6,6.362000000000001,98579,0,1,0.1,51.99999999999999,False,-0.09006598071332995,0.275,527992,0.0,0.1,17,0,0,4,10,9.5,5,9,10,147.0,0.0,9,0,10,1454,1.4606165160075761,280.68567227042513
144,10,0,0,0,10.0,20,10.0,31.61006145802209,17,33.0,12.987198584828711,0,,43.85921118906341,8,33.125,51.99999999999999,16,52.0,0,2.3150000000000004,79591,10,101,1.0,3292.616207260231,False,0.7721152677376667,0,2.4860000000000007,80181,25,85,1.0,2936.855223931878,False,0.7811052661743801,0,3.620000000000001,-627.0,1784,0,0.0,56392.34964111141,False,-0.5695813585749749,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43748.32505790258,True,-1.7560134079245309,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93865,0,122,0.0,5350.823765065736,False,0.28063158297450236,6,6.047000000000001,99809,0,0,0.0,0.0,False,-0.07895538227287409,8,6.436000000000001,98227,0,8,0.8,415.99999999999994,False,-0.09163475291837771,0.35,527326,0.0,0.1,14,0,0,3,8,7.174688057040998,5,8,8,114.0,6.0,8,2,8,517,1.4392637339769863,282.1249360044021
145,8,0,0,0,10.0,20,10.0,31.62335213157209,7,32.0,13.0689860681405,5,14.0,43.85921118906341,0,,51.99999999999999,6,52.0,0,2.315000000000001,79481,11,111,1.0,3620.192086604502,False,0.773288600918421,0,2.4860000000000007,80315,24,88,1.0,3022.8549875783438,False,0.7849663516816276,5,3.670000000000001,-2088.0,1791,0,0.0,56637.42366764561,False,-0.5904778643317492,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43766.71935009577,True,-1.7558698191826243,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93795,0,127,0.5,5570.119821011053,False,0.2811575235193411,6,6.101000000000003,99717,0,0,0.0,0.0,False,-0.07980436487795875,0,6.428000000000001,98227,0,8,0.0,415.99999999999994,False,-0.09163475291837771,0.3125,525727,0.0,0.1,11,0,0,2,6,9.022321428571429,4,6,8,93.0,6.0,6,2,8,200,1.1970038519939408,283.32193985639606
146,8,0,0,0,10.0,20,10.0,31.62936767445724,3,32.0,13.0689860681405,0,,44.56558906430318,3,55.0,51.99999999999999,0,,0,2.3150000000000004,79467,12,118,1.0,3852.2653855859544,False,0.7755144342042881,0,2.4860000000000007,80225,23,98,1.0,3329.6780320968096,False,0.7863496142412721,0,3.665000000000001,-5173.0,1794,0,0.0,56743.08560797629,False,-0.6378170423407834,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,43775.04486144882,True,-1.7558048289297592,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,93960,0,124,0.0,5526.133043973595,False,0.2830545403195171,0,6.0950000000000015,99717,0,0,0.0,0.0,False,-0.07980436487795875,0,6.428000000000001,98062,0,11,0.3,571.9999999999999,False,-0.09243759516449038,0.2875,522538,0.0,0.1,14,0,0,3,1,24.489583333333332,3,6,8,108.0,6.0,6,2,8,365,1.1140626359847374,284.4360024923808
147,8,0,0,0,10.0,20,10.0,31.709532509201875,26,32.23076923076923,13.14564429337108,5,14.0,45.54742860118659,4,56.0,51.99999999999999,0,,0,2.3150000000000004,79875,14,112,1.0,3691.46764103061,False,0.7826607438705839,0,2.4860000000000007,80455,21,98,1.0,3317.5341859017835,False,0.7912343940698681,5,3.7150000000000007,-29805.0,1820,0,0.0,57711.349166747415,False,-1.014821167436244,0,3.548000000000001,-70298.33333333334,1384,0,0.0,43885.992992735395,True,-1.7549387503429346,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,94114,0,125,0.5,5693.428575148324,False,0.286206994595399,0,6.0950000000000015,99605,0,2,0.2,103.99999999999999,False,-0.08035804918562267,0,6.428000000000001,97950,0,13,0.2,675.9999999999999,False,-0.0929912794721543,0.3625,498474,0.0,0.1,14,0,0,2,3,45.587536656891494,4,6,10,93.0,6.0,6,2,10,424,1.280572718998883,285.7165752113797
148,10,0,0,1,10.0,20,10.0,31.82346731458618,17,33.0,13.14564429337108,0,,46.17864839219031,3,55.0,51.99999999999999,0,,0,2.3150000000000004,80346,13,105,1.0,3471.464068031549,False,0.7905355794689537,0,2.4860000000000007,80345,22,108,1.0,3656.9344699753074,False,0.7925366963698715,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,94279,0,122,0.0,5633.795103847218,False,0.28800023283045184,0,6.0950000000000015,99605,0,2,0.0,103.99999999999999,False,-0.08035804918562267,0,6.428000000000001,97785,0,16,0.3,831.9999999999999,False,-0.09379412171826697,0.2875,528640,0.0,0.2,9,0,0,4,3,292.79725145190037,4,8,6,114.0,6.0,8,2,6,365,1.3845330399926752,287.10110825137235
149,6,0,0,0,10.0,20,10.0,31.82346731458618,0,,13.14564429337108,0,,38.91435369129926,15,19.333333333333332,51.99999999999999,6,52.0,0,2.315000000000001,80216,16,115,1.0,3819.6987411774107,False,0.7914979575626873,0,2.4860000000000007,80275,19,118,1.0,3945.169143121169,False,0.7941534961729546,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,94569,0,107,0.0,4163.835844969021,False,0.2820974719438153,0,6.0950000000000015,99609,0,5,0.5,259.99999999999994,False,-0.07960134729848198,0,6.428000000000001,97803,0,22,1.0,1143.9999999999998,False,-0.09218843722604161,0.4375,528752,0.0,0.2,19,0,0,3,1,309.8736979166667,1,4,5,72.0,6.0,4,2,5,802,0.9238988370052539,288.0250070883776
150,5,0,0,0,10.0,20,10.0,31.82346731458618,0,,13.14564429337108,0,,40.74857922277142,6,56.0,51.99999999999999,0,,0,2.315000000000001,80116,16,125,1.0,4137.933414323272,False,0.7927875465110955,0,2.4860000000000007,80175,19,128,1.0,4263.403816267031,False,0.7954430851213629,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,94905,0,101,0.0,4115.606501499913,False,0.286234705190024,0,6.095000000000002,99441,0,8,0.3,415.99999999999994,False,-0.08043187375997786,0,6.428000000000001,97635,0,25,0.3,1299.9999999999998,False,-0.0930189636875375,0.325,528552,0.0,0.2,15,0,0,1,3,1053.6134025910992,2,3,7,39.0,6.0,3,2,7,536,0.9922178540145978,289.0172249423922
151,7,0,0,0,10.0,20,10.0,31.82346731458618,0,,13.14564429337108,0,,41.606999854662874,3,56.0,51.99999999999999,0,,0,2.3150000000000004,80016,16,135,1.0,4456.168087469134,False,0.7940771354595035,0,2.4860000000000007,80075,19,138,1.0,4581.638489412892,False,0.7967326740697712,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,95073,0,98,0.0,4077.485985756962,False,0.2882104263829473,0,6.0950000000000015,99273,0,11,0.3,571.9999999999999,False,-0.08126240022147373,0,6.428000000000001,97635,0,25,0.0,1299.9999999999998,False,-0.0930189636875375,0.2875,528352,0.0,0.2,13,0,0,2,3,620.7473958333334,3,5,6,60.0,6.0,5,2,6,368,1.1330776439863257,290.15030258637853
152,6,0,0,0,10.0,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.18306014974672,2,56.0,51.99999999999999,0,,0,2.3150000000000004,79896,18,145,1.0,4794.402760614996,False,0.7951485838381287,0,2.4860000000000007,79995,17,148,1.0,4879.873162558754,False,0.7982404035879627,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,95185,0,96,0.0,4049.5737743756854,False,0.2895110020188081,0,6.0950000000000015,99217,0,12,0.1,623.9999999999999,False,-0.08153924237530567,0,6.428000000000001,97579,0,26,0.1,1351.9999999999998,False,-0.09329580584136944,0.275,528152,0.0,0.2,12,0,0,3,2,1383.6285842293908,3,6,6,108.0,0.0,6,0,6,312,0.9608961500343867,291.1111987364129
153,6,0,0,0,10.0,20,10.0,31.82346731458618,0,,13.14564429337108,0,,43.047097392712125,3,56.0,51.99999999999999,0,,0,2.315000000000001,79776,20,155,1.0,5132.637433760858,False,0.7962200322167539,0,2.4860000000000007,79915,15,158,1.0,5178.107835704616,False,0.7997481331061538,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,95353,0,93,0.0,4003.3800575222276,False,0.2914331767428682,0,6.0950000000000015,99049,0,15,0.3,779.9999999999999,False,-0.08236976883680155,0,6.428000000000001,97579,0,26,0.0,1351.9999999999998,False,-0.09329580584136944,0.2875,527952,0.0,0.2,10,0,0,2,2,692.9741370506537,2,4,7,42.0,6.0,4,2,7,368,1.0667163140024059,292.1779150504153
154,7,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,43.88863074200262,3,56.0,51.99999999999999,0,,0,2.3150000000000004,79746,13,165,1.0,5380.87210690672,False,0.7982731131594032,0,2.486,79745,22,168,1.0,5566.342508850478,False,0.8002742300603211,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,95521,0,90,0.0,3949.9767667802357,False,0.29330753310857743,0,6.0950000000000015,99049,0,15,0.0,779.9999999999999,False,-0.08236976883680155,0,6.428000000000001,97411,0,29,0.3,1507.9999999999998,False,-0.09412633230286532,0.2875,527752,0.0,0.2,12,0,0,2,1,309.8736979166667,3,5,4,75.0,6.0,5,2,4,368,1.0375732050160877,293.2154882554314
155,4,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.1456199261437,3,18.0,51.99999999999999,0,,0,2.3150000000000004,79676,10,175,1.0,5669.106780052582,False,0.7998899129624862,0,2.4860000000000007,79615,25,178,1.0,5914.57718199634,False,0.8012366081540546,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,95575,0,87,0.0,3666.6689335745023,False,0.2921447830044073,0,6.0950000000000015,98995,0,18,0.3,935.9999999999999,False,-0.08214829511373599,0,6.428000000000001,97411,0,29,0.0,1507.9999999999998,False,-0.09412633230286532,0.2875,527552,0.0,0.2,10,0,0,2,2,1237.4947916666667,0,2,5,21.0,6.0,2,2,5,254,0.7945682139834389,294.01005646941485
156,5,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,41.03876767748024,10,36.6,51.99999999999999,0,,0,2.3150000000000004,79606,7,185,1.0,5957.341453198443,False,0.8015067127655691,0,2.4860000000000007,79485,28,188,1.0,6262.811855142201,False,0.8021989862477882,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,95941,0,77,0.0,3159.985111165978,False,0.2936392194147773,0,6.0950000000000015,98885,0,20,0.2,1039.9999999999998,False,-0.0826835232778111,0,6.428000000000001,97155,0,37,0.8,1923.9999999999998,False,-0.09456927974899644,0.375,527352,0.0,0.2,16,0,0,2,0,0.0,1,3,5,54.0,6.0,3,2,5,566,0.8716508389916271,294.8817073084065
157,5,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,41.674167242571016,2,56.0,51.99999999999999,0,,0,2.3150000000000004,79546,3,195,1.0,6235.576126344305,False,0.8032325828535437,0,2.4860000000000007,79345,32,198,1.0,6621.046528288063,False,0.8030522940566301,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.5480000000000005,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,96053,0,75,0.0,3125.562543192826,False,0.29489661433436903,0,6.0950000000000015,98773,0,22,0.2,1143.9999999999998,False,-0.08323720758547501,0,6.428000000000001,97155,0,37,0.0,1923.9999999999998,False,-0.09456927974899644,0.275,527152,0.0,0.2,10,0,0,1,1,281.79427083333337,2,3,5,39.0,6.0,3,2,5,312,0.8975594689836726,295.77926677739015
158,5,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,42.86648304552874,4,55.5,51.99999999999999,0,,0,2.315000000000001,79396,8,205,1.0,6603.810799490167,False,0.8039768203774941,0,2.4860000000000007,79295,27,208,1.0,6889.281201433925,False,0.8048872344294961,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,96275,0,71,0.0,3043.5202962325407,False,0.2972973422844899,0,6.095000000000002,98607,0,25,0.3,1299.9999999999998,False,-0.08404927790338208,0,6.428000000000001,97099,0,38,0.1,1975.9999999999998,False,-0.0948461219028284,0.3,526952,0.0,0.2,11,0,0,1,1,442.2481398809524,0,1,4,18.0,12.0,1,4,4,422,0.6835458929999731,296.4628126703901
159,4,0,0,0,10.000000000000002,20,10.0,31.82346731458618,0,,13.14564429337108,0,,41.1189266170395,8,32.0,51.99999999999999,0,,0,2.3150000000000004,79326,5,215,1.0,6892.0454726360285,False,0.8055936201805771,0,2.4860000000000007,79165,30,218,1.0,7237.515874579787,False,0.8058496125232296,0,3.710000000000001,-98839.58333333334,1837,0,0.0,58459.70945689481,True,-2.086769009631017,0,3.548000000000001,-70298.33333333334,1384,0,0.0,44043.678763387274,True,-1.753707830382185,0,0.2,76280,0,0,0.0,0.0,False,0.011872388406181602,0,0.30800000000000005,96531,0,63,0.0,2590.4923768734884,False,0.297688481640071,0,6.0950000000000015,98441,0,28,0.3,1455.9999999999998,False,-0.08486134822128916,0,6.428000000000001,97009,0,43,0.5,2235.9999999999995,False,-0.09447699903105246,0.35,526752,0.0,0.2,15,0,0,0,0,0.0,0,0,4,0.0,12.0,0,4,4,456,0.5203883360372856,296.9832010064274
