index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,12,0,0,0,10.0,12,10.0,19.673010852017843,14,19.0,10.639982183690488,5,10.0,32.515884896036354,5,37.0,34.0,20,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,4,4.9830000000000005,51661,50,10,1.0,696.7301085201784,False,0.28691456065373605,5,13.876000000000001,11071,937,0,0.0,18433.611168340718,False,-0.6330854613753936,0,12.305000000000001,14632,961,0,0.0,18905.763428789145,False,-0.5644135475666979,0,0.2,83658,772,824,1.0,35007.15540014301,False,0.14015708698770937,0,20.918000000000006,-80490.88888888889,757,0,0.0,8054.4665130537,True,-1.8617953658720336,0,0.2,118264,11,556,1.0,19261.6747338564,False,0.14135770261860872,11,12.217000000000002,80736,1475,0,0.0,47960.93022165362,False,-0.06549047243918776,0.375,400598,0.0,0.1,9,0,0,4,6,5.285714285714286,3,7,14,126.0,90.0,7,5,14,611,0.7696751459734514,285.3985745975515
136,14,0,0,0,10.0,7,10.0,19.648927465078785,6,19.0,10.662905622532103,10,11.0,33.27341963607548,10,38.0,34.0,20,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000002,51705,47,14,1.0,745.084984511103,False,0.28860153640460123,0,13.871,11014,940,0,0.0,18469.991817174057,False,-0.6337873526741716,10,12.405000000000001,14420,964,0,0.0,18941.56607633595,False,-0.567923913729261,0,0.2,83928,772,824,1.0,35649.06092072098,False,0.14681751076753702,0,20.918000000000006,-80490.88888888889,757,0,0.0,8071.819556256802,True,-1.861697575803716,0,0.2,118380,6,557,1.0,19137.640517816453,False,0.14183945615017823,11,12.316,80397,1480,0,0.0,49244.661061391715,False,-0.0627876441863741,0.375,400420,0.0,0.1,10,0,0,3,6,6.0,4,7,18,126.0,111.0,7,7,18,870,0.8507510769995861,286.2493256745511
137,18,0,0,0,10.0,11,10.0,19.668687257816927,9,20.0,10.653451648996697,25,10.6,33.610287487249416,5,38.0,34.0,20,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000001,51775,48,15,1.0,775.0303088672539,False,0.2907040915136741,10,13.971000000000002,10859,940,0,0.0,18488.56602234791,False,-0.6364226391916887,15,12.545000000000002,13960,973,0,0.0,19137.63270185587,False,-0.5744702520946967,0,0.2,83853,787,829,1.0,36247.19477469017,False,0.14934289145622576,0,20.918000000000006,-80490.88888888889,757,0,0.0,8064.6628982904995,True,-1.8617379059096957,0,0.2,118700,1,552,1.0,18801.61028748725,False,0.1431957979897695,5,12.355000000000002,80356,1480,0,0.0,49743.225481129135,False,-0.06092889437718471,0.375,400079,0.0,0.1,10,0,0,3,7,7.0,7,10,22,180.0,129.0,10,8,22,990,1.1149877959978767,287.36431347054895
138,22,0,0,0,10.0,11,10.0,19.675452754618213,3,20.0,10.675149931638362,10,11.0,33.93240044904425,5,38.0,34.0,20,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000002,51725,49,22,1.0,922.8599606016007,False,0.2912958375884793,5,14.011000000000001,10794,940,0,0.0,18494.92558934112,False,-0.6375406869826098,5,12.580000000000002,13835,976,0,0.0,19203.241888507375,False,-0.5761376495351367,0,0.2,83933,787,834,1.0,36700.9649707023,False,0.15280168705172276,0,20.918000000000006,-80490.88888888889,757,0,0.0,8081.08849825024,True,-1.8616453422870833,0,0.2,119108,0,541,0.1,18394.0,False,0.145018071482754,8,12.430000000000001,80080,1485,0,0.0,50389.61466683071,False,-0.06050772091013021,0.2625,400051,0.0,0.1,11,0,0,7,5,5.0,4,11,22,183.0,139.0,11,11,22,768,1.1483710369793698,288.5126845075283
139,22,0,0,0,10.0,9,10.0,19.675452754618213,0,,10.674348318387255,15,10.666666666666666,33.93240044904425,0,,34.0,20,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000001,51635,48,32,1.0,1109.6144881477828,False,0.29137940426767683,10,14.106000000000003,10634,940,0,0.0,18494.92558934112,False,-0.6404343624930722,5,12.625000000000002,13770,976,0,0.0,19203.241888507375,False,-0.5773132052112621,0,0.2,83773,792,844,1.0,37093.02984715605,False,0.15320779617674668,0,20.918000000000006,-80490.88888888889,757,0,0.0,8080.481677019152,True,-1.861648761922991,0,0.2,119414,0,532,0.0,18088.0,False,0.14638347240194546,11,12.532000000000004,79930,1485,0,0.0,50389.61466683071,False,-0.06184634926227871,0.25,399732,0.0,0.1,5,0,0,6,7,7.0,5,11,20,183.0,138.0,11,11,20,396,1.186990785994567,289.6996752935229
140,20,0,0,0,10.0,11,10.0,19.70652657209203,14,20.0,10.685359960284412,5,11.0,34.239040102608385,5,38.0,33.99999999999999,20,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000001,51805,49,28,1.0,1041.782744018577,False,0.2947466564064257,5,14.146000000000003,10569,940,0,0.0,18524.13497776651,False,-0.6413457853818159,0,12.620000000000001,13490,990,0,0.0,19509.46130637111,False,-0.5796080760098826,0,0.2,83908,787,849,1.0,37478.32333585835,False,0.15690058909371749,0,20.918000000000006,-80490.88888888889,757,0,0.0,8088.8174899353,True,-1.8616017868935966,0,0.2,119530,0,528,0.5,17951.999999999996,False,0.146811833474633,11,12.631000000000004,79789,1485,0,0.0,50844.97455237345,False,-0.061072801069236266,0.3125,399667,0.0,0.1,9,0,0,4,5,5.0,5,9,17,162.0,137.0,9,11,17,886,1.0573279070085846,290.75700320053147
141,17,0,0,0,10.0,10,10.0,19.73422039526707,25,19.88,10.703489993303055,25,10.8,34.239040102608385,0,,33.99999999999999,10,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000001,52202,49,13,1.0,746.5448651384719,False,0.30091731658754967,15,14.291,10022,954,0,0.0,18826.446257084783,False,-0.6485048174535223,10,12.720000000000002,13110,1001,0,0.0,19753.954615662336,False,-0.5842696669048312,0,0.2,83638,802,859,1.0,37995.534422769655,False,0.15677216612249875,0,20.918000000000006,-80490.88888888889,757,0,0.0,8102.541924930413,True,-1.8615244452181285,0,0.2,119530,0,528,0.0,17951.999999999996,False,0.146811833474633,10,12.720000000000002,79665,1485,0,0.0,50844.97455237345,False,-0.06217940050701236,0.25,398743,0.0,0.1,7,0,0,6,9,9.0,2,8,19,144.0,117.0,8,9,19,597,1.7662633679574355,292.5232665684889
142,19,0,0,0,10.0,13,10.0,19.73422039526707,0,,10.709222335326967,20,10.75,34.239040102608385,0,,33.99999999999999,17,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,4.979000000000001,52072,52,23,1.0,973.8870690911426,False,0.3005132759574794,10,14.376000000000003,9862,954,0,0.0,18826.446257084783,False,-0.6513984929639848,10,12.810000000000002,12955,1001,0,0.0,19753.954615662336,False,-0.5870729150555917,0,0.2,83423,812,869,1.0,38449.61438545218,False,0.15690786458001138,0,20.918000000000006,-80490.88888888889,757,0,0.0,8106.881307842514,True,-1.8614999913775856,0,0.2,119768,0,521,0.0,17713.999999999996,False,0.14787381196733748,10,12.810000000000002,79541,1485,0,0.0,50844.97455237345,False,-0.06328599994478845,0.25,398197,0.0,0.1,8,0,0,7,7,7.0,4,11,15,198.0,114.0,11,8,15,368,1.0207753260037862,293.5440418944927
143,15,0,0,0,10.0,10,10.0,19.77561426496518,26,20.0,10.718847863730584,5,11.0,34.45242994870865,5,37.0,33.99999999999999,17,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,3,5.009000000000001,52444,52,10,1.0,717.7561426496518,False,0.30654916789540326,0,14.366000000000001,9602,967,0,0.0,19123.01899422133,False,-0.6534188867106023,5,12.850000000000001,12630,1014,0,0.0,20052.472864674695,False,-0.5902512717281149,0,0.2,83553,807,874,1.0,38761.534001201944,False,0.16013081848162852,0,20.918000000000006,-80490.88888888889,757,0,0.0,8114.167832844052,True,-1.8614589294284298,0,0.2,119889,0,517,0.5,17577.999999999996,False,0.1483467939850966,8,12.880000000000003,79453,1485,0,0.0,51161.85847383234,False,-0.06265736257269938,0.3125,398147,0.0,0.1,9,0,0,4,5,4.230769230769231,3,7,16,126.0,99.0,7,8,16,851,0.87106410600245,294.41510600049514
144,16,0,0,0,9.999999999999998,12,10.0,19.77561426496518,0,,10.713662259012322,15,10.666666666666666,34.97242176866436,10,38.0,33.99999999999999,14,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,5.006000000000001,52324,54,20,1.0,935.5122852993036,False,0.3062739679974676,5,14.416,9537,967,0,0.0,19123.01899422133,False,-0.6545944423867277,10,12.945000000000002,12470,1014,0,0.0,20052.472864674695,False,-0.5931449472385772,0,0.2,83773,812,874,1.0,39265.39038013066,False,0.1654497575689802,0,20.918000000000006,-80490.88888888889,757,0,0.0,8110.242330072328,True,-1.8614810509191524,0,0.2,119543,0,526,1.0,17883.999999999996,False,0.1466244255053322,13,13.002,79270,1485,0,0.0,51934.046326466574,False,-0.060844913986584384,0.375,397493,0.0,0.1,8,0,0,4,8,8.0,3,7,22,126.0,102.0,7,9,22,534,0.9091956689953804,295.3243016694905
145,22,0,0,0,9.999999999999998,10,10.0,19.77561426496518,0,,10.695995994683827,25,10.6,34.97242176866436,0,,33.99999999999999,16,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,5.006000000000001,52224,54,30,1.0,1133.2684279489554,False,0.30624620710581685,5,14.461,9472,967,0,0.0,19123.01899422133,False,-0.6557699980628531,20,13.135000000000002,12050,1014,0,0.0,20052.472864674695,False,-0.6007408454535412,0,0.2,83508,827,884,1.0,39761.209531102824,False,0.16525713731658603,0,20.918000000000006,-80490.88888888889,757,0,0.0,8096.868967975657,True,-1.8615564141841294,0,0.2,119747,0,520,0.0,17679.999999999996,False,0.14753469278479317,10,13.089000000000002,79138,1485,0,0.0,51934.046326466574,False,-0.06202290693647506,0.25,396715,0.0,0.1,6,0,0,8,9,9.0,3,11,15,198.0,108.0,11,11,15,304,0.9256935160374269,296.24999518552795
146,15,0,0,0,9.999999999999996,12,10.0,19.812960950235546,30,20.0,10.695995994683827,0,,35.20039787950173,5,38.0,34.0,10,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,5.006000000000001,52704,56,10,1.0,758.1296095023553,False,0.31348208058472754,0,14.456000000000001,9172,982,0,0.0,19456.327653131306,False,-0.6581816174458675,0,13.115000000000002,11750,1029,0,0.0,20387.536817792377,False,-0.6031365921744852,0,0.2,83698,817,889,1.0,40031.782442533724,False,0.16892332823824882,0,20.918000000000006,-80490.88888888889,757,0,0.0,8096.868967975657,True,-1.8615564141841294,0,0.2,119747,0,520,0.0,17680.0,False,0.14753469278479317,10,13.179000000000002,78820,1490,0,0.0,52448.592840457575,False,-0.06256484386927148,0.25,396467,0.0,0.1,8,0,0,5,4,4.0,2,7,11,128.0,69.0,7,8,11,910,0.5970858809887432,296.8470810665167
147,11,0,0,0,9.999999999999996,9,10.0,19.812960950235546,0,,10.702551396980251,20,10.75,35.416546333757864,5,38.0,34.0,9,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,5.006000000000001,52614,55,20,1.0,946.2592190047108,False,0.31358265970956495,10,14.556000000000001,9017,982,0,0.0,19456.327653131306,False,-0.660984865596628,10,13.215000000000002,11590,1029,0,0.0,20387.536817792377,False,-0.6060302676849476,0,0.2,83673,827,894,1.0,40513.402427682195,False,0.17135564788045324,0,20.918000000000006,-80490.88888888889,757,0,0.0,8101.83140751405,True,-1.8615284492159214,0,0.2,119747,0,520,0.0,17680.0,False,0.14753469278479317,9,13.259000000000002,78523,1495,0,0.0,52947.73676896801,False,-0.06298810062483604,0.25,395740,0.0,0.1,4,0,0,3,7,7.0,1,4,9,72.0,51.0,4,7,9,280,0.4209755490301177,297.2680566155468
148,9,0,0,0,9.999999999999996,0,,19.773724131098227,47,19.638297872340427,10.712253825142772,5,11.0,35.416546333757864,0,,34.0,9,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,27,5.276000000000002,53003,45,10,1.0,647.7372413109821,False,0.31951473797831176,0,14.546000000000001,8394,1014,0,0.0,20050.556268933604,False,-0.6668786621368563,5,13.255000000000003,11225,1044,0,0.0,20643.76799286655,False,-0.6103144340796616,0,0.2,83618,822,904,1.0,40822.03052998447,False,0.17247498213592677,0,20.918000000000006,-80490.88888888889,757,0,0.0,8109.176145633079,True,-1.8614870592168289,0,0.2,119747,0,520,0.0,17680.0,False,0.14753469278479317,9,13.340000000000002,78418,1495,0,0.0,52947.73676896801,False,-0.06392514047133999,0.25,394981,0.0,0.1,1,0,0,2,6,5.666666666666666,1,3,6,54.0,33.0,3,6,6,300,0.3486365719581954,297.616693187505
149,6,0,0,0,9.999999999999996,0,,19.792461155882364,17,20.0,10.72231790043617,5,11.0,35.416546333757864,0,,34.0,10,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,7,5.319000000000001,53231,35,10,1.0,547.9246115588235,False,0.32392147042558045,5,14.596000000000002,8329,1014,0,0.0,20069.555612064716,False,-0.6678824117694399,0,13.250000000000002,10885,1061,0,0.0,20999.80128639119,False,-0.613243979469452,0,0.2,83563,817,914,1.0,41130.85707371104,False,0.17359543467366417,0,20.918000000000006,-80490.88888888889,757,0,0.0,8116.794650630181,True,-1.8614441264519284,0,0.2,119747,0,520,0.0,17680.0,False,0.14753469278479317,10,13.431000000000006,78292,1495,0,0.0,52947.73676896801,False,-0.06504958828714473,0.25,394623,0.0,0.1,0,0,0,2,6,5.411764705882353,0,2,2,36.0,12.0,2,4,2,0,0.2964234680403024,297.9131166555453
150,2,0,0,0,9.999999999999996,0,,19.792461155882364,0,,10.72231790043617,0,,35.416546333757864,0,,34.00000000000001,9,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,5.312000000000001,53231,25,20,1.0,645.8492231176472,False,0.32513298885432834,0,14.591000000000001,8329,1014,0,0.0,20069.555612064716,False,-0.6678824117694399,0,13.250000000000002,10885,1061,0,0.0,20999.80128639119,False,-0.613243979469452,0,0.2,83563,807,924,1.0,41377.799358044256,False,0.17498703513087627,0,20.918000000000006,-80490.88888888889,757,0,0.0,8116.794650630181,True,-1.8614441264519284,0,0.2,119747,0,520,0.0,17680.000000000004,False,0.14753469278479317,9,13.511000000000001,78184,1495,0,0.0,52947.73676896801,False,-0.06601340070069164,0.25,394515,0.0,0.1,0,0,0,0,3,3.0,0,0,1,0.0,6.0,0,2,1,0,0.2038704890292138,298.1169871445745
151,1,0,0,0,9.999999999999996,0,,19.792461155882364,0,,10.72231790043617,0,,35.6935499280677,7,38.0,34.00000000000001,13,34.0,0,0.2,40576,0,0,0.0,0.0,False,0.004008511901816203,0,5.312000000000002,53231,15,30,1.0,743.7738346764709,False,0.326344507283076,0,14.591000000000001,8329,1014,0,0.0,20069.555612064716,False,-0.6678824117694399,0,13.250000000000002,10885,1061,0,0.0,20999.80128639119,False,-0.613243979469452,0,0.2,83829,797,927,1.0,41633.608149966385,False,0.17942659507904335,0,20.918,-80490.88888888889,757,0,0.0,8116.794650630181,True,-1.8614441264519284,0,0.2,119747,0,520,0.0,17680.000000000004,False,0.14753469278479317,13,13.632000000000003,77722,1502,0,0.0,53611.71199195769,False,-0.06717365582991532,0.25,394319,0.0,0.1,2,0,0,0,5,5.0,0,0,0,0.0,3.0,0,1,0,266,0.20370176003780216,298.3206889046123
