index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,18,0,0,0,10.0,20,10.0,24.68364910574934,0,,5.119057267670583,7,6.285714285714286,45.008576010357025,4,46.0,41.99999999999999,12,42.0,0,3.026000000000001,63478,9,20,1.0,583.6729821149868,False,0.416729682996923,0,3.890000000000001,63860,33,30,1.0,1070.5094731724803,False,0.4306241610367511,1,1.0200000000000002,38328,1539,0,0.0,37988.135973748234,False,-0.19989296948935537,6,6.380000000000002,5733.0,1793,0,0.0,44257.78284660856,False,-0.611100994887089,0,0.3350000000000001,124108,0,209,0.7,9406.792386164618,False,0.25332175014674935,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,4,4.8210000000000015,121117,0,0,0.0,0.0,False,-0.0572351521756052,0,5.051000000000001,120889,0,8,0.4,335.99999999999994,False,-0.057702187281077295,0.3875,640786,0.0,0.0,7,0,0,5,5,4.4,2,7,22,95.0,48.0,7,11,22,594,1.1420611839857884,209.1860407461063
135,22,0,0,0,10.0,20,10.0,24.731103788039405,4,28.0,5.234706887985937,1,12.0,45.149319938385794,4,47.0,41.99999999999999,20,42.0,0,3.026000000000001,63348,12,30,1.0,861.9331136411822,False,0.41693251925754443,0,3.890000000000001,63902,30,36,1.0,1190.3197363694185,False,0.4328881157954481,1,1.0290000000000001,38312,1539,0,0.0,38061.16872979265,False,-0.19960659987861593,0,6.374000000000001,5621.0,1797,0,0.0,44441.79350710681,False,-0.6113800824427592,0,0.3350000000000001,124284,0,206,0.1,9300.759907307474,False,0.2545183695965375,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,12,4.937000000000001,120739,0,4,0.4,167.99999999999997,False,-0.05952362419241846,0,5.051000000000002,121225,0,0,0.0,0.0,False,-0.05639448898575543,0.3125,640704,0.0,0.0,8,0,0,8,4,4.0,5,13,24,197.0,67.0,13,9,24,836,1.2627160919946618,210.44875683810096
136,24,0,0,0,10.0,20,10.0,24.13545377685973,58,21.551724137931036,5.060943984931714,5,3.2,45.29686708696841,5,46.8,41.99999999999999,16,42.0,0,3.026000000000001,63978,8,10,1.0,321.3545377685973,False,0.42492395958598367,0,3.890000000000001,64322,34,18,1.0,774.4381679834751,False,0.4375992865011939,1,1.0380000000000003,37436,1582,0,0.0,38182.28787499209,False,-0.21098859710654153,4,6.414000000000002,5123.0,1812,0,0.0,43733.44224366983,False,-0.6232748332449101,0,0.3350000000000001,124502,0,206,0.5,9331.154619915493,False,0.256787356094397,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,3,4.955000000000001,120837,0,1,0.1,41.99999999999999,False,-0.059251187047559745,9,5.141000000000002,120921,0,4,0.4,167.99999999999997,False,-0.05810695103915311,0.375,640392,0.0,0.0,12,0,0,4,5,4.75,5,9,28,145.0,151.0,9,15,28,1810,1.4030185099691153,211.85177534807008
137,28,0,0,0,10.0,20,10.0,23.983699248174272,44,23.022727272727273,5.171062986881098,7,6.0,45.53039834601022,8,47.0,41.999999999999986,20,42.0,1,3.036000000000001,64063,12,10,1.0,359.83699248174275,False,0.42723981374390985,15,4.040000000000001,64778,30,10,1.0,539.8369924817428,False,0.445123933534188,1,1.0470000000000002,36782,1611,0,0.0,38637.73948880875,False,-0.21693857397925298,6,6.4700000000000015,4602.0,1827,0,0.0,43818.21852641439,False,-0.6299553443712966,0,0.3350000000000001,124836,0,205,0.7,9333.731660932095,False,0.26004967920979655,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,10,5.052000000000001,120544,0,4,0.4,167.99999999999994,False,-0.06104148828520277,5,5.182000000000001,120861,0,4,0.4,167.99999999999994,False,-0.0585739861446252,0.4375,639739,0.0,0.0,9,0,0,5,9,7.471861471861472,13,18,27,301.0,82.0,18,10,27,1035,1.519399559008889,213.37117490707897
138,27,0,0,0,10.0,20,10.0,23.886127628574393,41,23.195121951219512,5.868148810594252,11,9.272727272727273,45.53039834601022,0,,41.999999999999986,17,42.0,19,3.225000000000001,64305,10,10,1.0,338.86127628574394,False,0.43238315645034364,2,4.045000000000001,64864,32,10,1.0,558.861276285744,False,0.44724585972946923,1,1.0560000000000003,36526,1623,0,0.0,38767.18514117624,False,-0.21960843947645795,10,6.564,3676.0,1856,0,0.0,44332.65287863407,False,-0.6392902804277174,0,0.3350000000000001,124734,1,215,1.0,9794.903793202791,False,0.2613008085214583,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,5,5.092000000000001,120664,0,0,0.0,0.0,False,-0.06076126722191951,4,5.217000000000001,120997,0,0,0.0,0.0,False,-0.05816922238654939,0.375,639039,0.0,0.0,6,0,0,2,9,6.811111111111111,11,13,30,193.0,107.0,13,14,30,368,1.6066246430273168,214.97779955010628
139,30,0,0,0,10.0,20,10.0,23.541725537981378,29,20.0,5.748224593812601,8,4.875,45.63442386523884,4,47.0,41.999999999999986,20,42.0,7,3.276000000000001,64416,11,10,1.0,345.4172553798138,False,0.434921990306805,2,4.063000000000001,64980,31,10,1.0,545.4172553798138,False,0.44967361209654994,1,1.0650000000000002,35930,1652,0,0.0,38890.930588745236,False,-0.22706384023041165,7,6.624000000000001,3495.0,1856,0,0.0,43693.442598493435,False,-0.6462777759272125,0,0.3350000000000001,124883,0,220,0.9,10039.573250352543,False,0.263940867762671,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,5,5.137000000000001,120436,0,4,0.4,167.99999999999994,False,-0.06188215147505254,15,5.363000000000002,120725,0,0,0.0,0.0,False,-0.06028644819802288,0.4125,638138,0.0,0.0,6,0,0,6,10,8.57843137254902,9,15,31,220.0,131.0,15,15,31,388,1.515552797995042,216.49335234810133
140,31,0,0,0,10.0,20,10.0,23.35052483920066,18,20.22222222222222,5.622602600305491,4,3.75,45.697537406350335,4,46.5,41.99999999999999,20,42.0,8,3.349000000000001,64549,10,10,1.0,333.5052483920066,False,0.43774443757655734,0,4.061000000000001,64870,32,20,1.0,787.0104967840132,False,0.44991347303812335,1,1.0740000000000003,35574,1669,0,0.0,38972.0259566259,False,-0.2314669545061911,3,6.647000000000001,3390.0,1857,0,0.0,43361.92462639562,False,-0.6500570563321215,0,0.3350000000000001,125054,0,220,0.4,10053.458229397074,False,0.26567223004104595,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,5,5.182000000000001,120416,0,3,0.3,125.99999999999997,False,-0.062201292130458476,11,5.458000000000002,120523,0,1,0.1,41.99999999999999,False,-0.061695337432863706,0.35,637649,0.0,0.0,9,0,0,8,9,7.611764705882353,9,17,20,275.0,81.0,17,14,20,386,1.466593871009536,217.95994621911086
141,20,0,0,0,10.0,20,10.0,23.35052483920066,0,,5.331695582858924,5,2.0,45.70931267604531,2,46.0,41.99999999999999,20,42.0,0,3.341000000000001,64459,9,20,1.0,557.0104967840132,False,0.4382277003552832,0,4.061000000000001,64760,33,30,1.0,1030.5157451760197,False,0.4501745728380878,0,1.0730000000000004,35574,1669,0,0.0,38972.0259566259,False,-0.2314669545061911,5,6.694,3260.0,1857,0,0.0,43361.92462639562,False,-0.6518716090448778,0,0.3350000000000001,125136,0,223,0.5,10193.176726758104,False,0.2671498050457213,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,5.237000000000002,120384,0,2,0.2,83.99999999999999,False,-0.06261383980695882,10,5.5470000000000015,120431,0,0,0.0,0.0,False,-0.06257492021483615,0.3375,637277,0.0,0.0,6,0,0,2,6,5.25,6,8,24,120.0,61.0,8,12,24,292,1.057660405000206,219.01760662411107
142,24,0,0,0,10.0,20,10.0,23.54696159161114,16,27.0,5.20891632247764,9,4.444444444444445,45.732458754535756,4,46.0,41.999999999999986,16,42.0,0,3.341000000000001,64409,4,30,1.0,746.4088477483342,False,0.4392207505526119,0,4.061000000000001,65042,38,24,1.0,945.1270781986674,False,0.4554910588087473,1,1.0830000000000004,35558,1669,0,0.0,39299.878896398994,False,-0.22940218237372112,8,6.769,2617.0,1873,0,0.0,44103.45906108766,False,-0.6556714608469238,0,0.3350000000000001,125280,0,228,0.9,10427.000596034153,False,0.2696884515647338,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,5.291000000000001,120220,0,4,0.4,167.99999999999994,False,-0.06356347785475208,8,5.617000000000002,120337,0,0,0.0,0.0,False,-0.06330660854674243,0.4125,636736,0.0,0.0,6,0,0,6,7,6.666666666666666,5,11,23,176.0,86.0,11,13,23,816,1.2436063020140864,220.26121292612515
143,23,0,0,0,10.0,20,10.0,23.436139599629687,29,22.413793103448278,4.543080529892052,11,1.0,45.81133216033604,3,47.0,41.999999999999986,20,42.0,0,3.341000000000001,64569,0,30,1.0,703.0841879888906,False,0.4422941014394927,0,4.061000000000001,65332,42,15,1.0,771.5420939944453,False,0.4600055773348712,0,1.0820000000000003,34964,1696,0,0.0,39747.69276097195,False,-0.2345679776044278,11,6.871,2220.0,1875,0,0.0,43942.76174930566,False,-0.6623343400659824,0,0.3350000000000001,125410,1,235,1.0,10770.206138208863,False,0.27262301577318077,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,7,5.355000000000001,120214,0,2,0.2,83.99999999999997,False,-0.06393710593912975,9,5.6990000000000025,120178,0,1,0.1,41.999999999999986,False,-0.06438078928932825,0.4125,636160,0.0,0.0,12,0,0,7,7,7.0,5,12,22,194.0,81.0,12,11,22,1159,1.313754272996448,221.5749671991216
144,22,0,0,0,10.0,20,10.0,23.842714593489674,35,26.942857142857143,4.74696397669067,3,9.0,45.89282200212546,5,46.6,41.999999999999986,20,42.0,0,3.341000000000001,64929,0,23,1.0,548.3824356502626,False,0.44857351856894007,3,4.091000000000001,65664,42,10,1.0,658.4271459348968,False,0.4661248905395772,2,1.1020000000000003,34868,1699,0,0.0,40508.77209433896,False,-0.23059634511160226,1,6.870000000000002,1315.0,1907,0,0.0,45468.05672978481,False,-0.6643213103179318,0,0.3350000000000001,125616,0,234,0.4,10738.920348497359,False,0.27447517099564767,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,11,5.458000000000001,119904,0,5,0.5,209.99999999999994,False,-0.06585973378998988,6,5.750000000000001,120154,0,0,0.0,0.0,False,-0.06473106561843232,0.3625,635723,0.0,0.0,12,0,0,3,9,7.7,8,11,25,169.0,90.0,11,11,25,956,1.2130811639945023,222.7880483631161
145,25,0,0,0,10.0,20,10.0,24.010688739735343,34,25.352941176470587,4.324710543922157,9,1.5555555555555556,45.89282200212546,0,,41.999999999999986,20,42.0,0,3.3410000000000006,65179,0,16,0.8,384.1710198357655,False,0.45230350817377324,9,4.178000000000001,65923,44,10,1.0,680.1068873973534,False,0.4721197334865964,0,1.1,34538,1714,0,0.0,41154.32049990638,False,-0.23069720349576112,9,6.959000000000001,522.0,1926,0,0.0,46244.58651273027,False,-0.6699706425419771,0,0.3350000000000001,125602,0,243,0.9,11151.955746516487,False,0.27634834857610957,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,8,5.527000000000002,120015,0,0,0.0,0.0,False,-0.06581303027944267,7,5.814000000000002,120086,0,0,0.0,0.0,False,-0.0652603720713007,0.3375,635138,0.0,0.0,7,0,0,3,9,7.848214285714286,9,12,26,187.0,116.0,12,13,26,614,1.289261125959456,224.07730948907556
146,26,0,0,0,10.0,20,10.0,23.850937584968932,54,23.037037037037038,4.363363867481554,10,4.6,46.13198988600489,12,47.0,41.999999999999986,20,42.0,22,3.5610000000000013,65549,0,10,1.0,238.50937584968932,False,0.45890550715197814,6,4.229000000000001,66041,44,10,1.0,678.5093758496894,False,0.47472351123977696,1,1.11,33922,1744,0,0.0,41596.035148185816,False,-0.23621264360659225,9,7.040000000000002,-507.0,1950,0,0.0,46509.32829068942,False,-0.6824858793553493,0,0.3350000000000001,126120,0,241,1.0,11117.809562527178,False,0.2812223163118197,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,15,5.669000000000001,119312,0,9,0.9,377.9999999999999,False,-0.06981396434965362,5,5.857000000000002,119905,0,3,0.3,125.99999999999996,False,-0.06617887444539582,0.525,633615,0.0,0.0,9,0,0,5,10,9.667857142857143,9,14,30,206.0,107.0,14,12,30,1128,1.4075177289778367,225.4848272180534
147,30,0,0,0,10.0,20,10.0,23.86535079188739,2,26.0,4.480673506277174,1,12.0,46.19629127207846,4,47.0,41.99999999999999,20,42.0,0,3.539000000000001,65489,0,16,0.6,381.84561267019825,False,0.45916472954623444,0,4.223000000000002,65953,48,18,1.0,909.576314253973,False,0.47533520299313475,1,1.1190000000000002,33906,1744,0,0.0,41621.171781051606,False,-0.23626054338140773,0,7.031000000000001,-2834.0,1952,0,0.0,46585.16474576419,False,-0.7144371065856804,0,0.3350000000000001,126296,0,238,0.1,10994.717322754674,False,0.2823359408945409,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,2,5.674000000000001,119674,0,0,0.0,0.0,False,-0.06846734646220907,6,5.912000000000002,119777,0,4,0.4,167.99999999999997,False,-0.06701175371682105,0.2625,631534,0.0,0.0,7,0,0,6,6,75.77925925925926,11,17,30,279.0,98.0,17,13,30,682,1.3503214690135792,226.83514868706698
148,30,0,0,0,10.0,20,10.0,24.148626677377624,20,27.95,4.416667436548099,9,4.0,46.271268690308546,5,47.0,42.0,6,42.0,0,3.539000000000001,65399,0,25,0.9,603.7156669344406,False,0.45962982834504623,2,4.243000000000001,66367,49,10,1.0,731.4862667737763,False,0.482554499542053,1,1.1280000000000003,33890,1744,0,0.0,42115.204925346574,False,-0.2330359914761626,8,7.111000000000001,-37717.0,1972,0,0.0,47621.091807788674,False,-1.194107646191612,0,0.3350000000000001,126495,0,242,0.9,11197.647023054667,False,0.28525943324830044,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,6,5.732000000000002,119516,0,2,0.2,84.0,False,-0.06937028099945512,0,5.906000000000002,119636,0,7,0.3,294.0,False,-0.06761889935393477,0.4125,596859,0.0,0.0,7,0,0,6,9,702.5153817082388,9,15,30,247.0,116.0,15,15,30,435,1.3817944060429,228.21694309310988
149,30,0,0,0,10.0,20,10.0,23.907732059911606,16,20.0,4.597853676463891,10,5.7,46.31393691654006,3,47.0,42.0,20,42.0,0,3.539000000000001,65319,0,33,0.8,788.955157977083,False,0.4599101923706688,6,4.301000000000001,66465,51,10,1.0,749.0773205991161,False,0.4849271007797822,0,1.1270000000000004,33570,1760,0,0.0,42077.60842544443,False,-0.2377649705802072,10,7.203000000000001,-40991.0,1972,0,0.0,47146.047622145685,False,-1.2431218149564809,0,0.3350000000000001,126579,0,249,1.0,11532.170292218474,False,0.2877041833318014,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,5,5.7760000000000025,119407,0,3,0.3,126.0,False,-0.0700552658208142,6,5.966000000000003,119866,0,0,0.0,0.0,False,-0.06697283412469837,0.3875,593488,0.0,0.0,7,0,0,3,8,6.675,8,11,25,179.0,162.0,11,19,25,593,1.3637001260067336,229.5806432191166
150,25,0,0,1,10.0,20,10.0,23.907732059911606,0,,4.712178675180123,1,12.0,46.36869782828784,4,47.0,42.0,8,42.0,0,3.539000000000001,65239,0,41,0.8,980.2170144563759,False,0.46025745372852095,0,4.295000000000001,66345,53,20,1.0,1008.1546411982322,False,0.4851390144983363,1,1.137,33554,1760,0,0.0,42077.60842544443,False,-0.23798830014485414,0,7.193000000000001,-63442.22222222222,1972,0,0.0,47146.047622145685,True,-1.5564981702490037,0,0.3350000000000001,126755,0,246,0.1,11406.69966575881,False,0.28880623718455095,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.771000000000002,119303,0,5,0.4,210.0,False,-0.07053786876313536,6,6.020000000000001,119800,0,0,0.0,0.0,False,-0.06748657274071768,0.2875,634269,0.0,0.1,7,0,0,5,9,5080.887419165197,8,13,18,172.0,79.0,13,12,18,472,1.2947761890245602,230.87541940814117
151,18,0,0,0,10.0,20,10.0,23.60911419083039,28,20.964285714285715,4.835134490128246,1,12.0,46.371821672293834,5,46.4,42.0,18,42.0,0,3.539000000000001,65415,1,38,1.0,907.1463392515548,False,0.4633558422115385,0,4.295000000000001,66556,52,15,1.0,874.1367128624559,False,0.48833796224187404,1,1.1460000000000004,32951,1788,0,0.0,42213.096173204736,False,-0.24545945749616332,0,7.193000000000001,-63442.22222222222,1972,0,0.0,46557.17318431753,True,-1.5606079537437496,0,0.3350000000000001,126975,0,242,0.1,11221.980844695108,False,0.29004816710465053,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,7,5.841,119272,0,4,0.4,168.0,False,-0.07094263252121118,6,6.0740000000000025,119689,0,1,0.1,42.0,False,-0.06818712539892582,0.325,634131,0.0,0.1,12,0,0,3,7,4706.423868312757,3,6,10,158.0,40.0,10,8,10,1229,1.0317777569871396,231.9071971651283
152,10,0,0,0,10.0,20,10.0,23.4035789859703,15,20.0,4.835134490128246,0,,46.371821672293834,0,,42.00000000000001,13,42.0,0,3.539000000000001,65595,3,33,1.0,802.3181065370198,False,0.46619032820733375,0,4.295000000000001,66476,50,25,1.0,1085.0894746492575,False,0.48890395310860724,0,1.1450000000000002,32651,1803,0,0.0,42196.65291170445,False,-0.2497616451593007,0,7.193000000000001,-63442.22222222222,1972,0,0.0,46151.85776033343,True,-1.56343666990572,0,0.3350000000000001,126975,0,242,0.0,11221.980844695108,False,0.29004816710465053,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,119272,0,4,0.0,168.00000000000003,False,-0.07094263252121118,12,6.188000000000001,119565,0,0,0.0,0.0,False,-0.06931579357048338,0.25,633807,0.0,0.1,6,0,0,2,7,8089.6064748009185,5,7,5,126.0,24.0,7,3,5,500,0.9703797649708577,232.87757693009917
153,5,0,0,0,10.0,20,10.0,23.373541067537168,3,21.0,4.835134490128246,0,,46.374634340581295,5,46.4,42.00000000000001,11,42.0,0,3.539000000000001,65485,4,43,1.0,1045.0622659040982,False,0.4664429737170543,0,4.295000000000001,66449,49,32,1.0,1237.9533141611894,False,0.4900021473624943,0,1.1450000000000002,32588,1806,0,0.0,42212.61516797212,False,-0.25052960395312784,0,7.193000000000001,-63442.22222222222,1972,0,0.0,46092.6229851833,True,-1.5638500722977902,0,0.3350000000000001,127207,0,237,0.0,10990.788338717766,False,0.29118076369345847,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000002,119302,0,3,0.3,126.00000000000003,False,-0.07087257725539037,7,6.246000000000001,119391,0,2,0.2,84.00000000000001,False,-0.07034327080252199,0.3125,633695,0.0,0.1,9,0,0,2,4,2353.7119341563784,1,3,10,54.0,36.0,3,2,10,663,0.8155826929723844,233.69315962307155
154,10,0,0,0,10.000000000000002,20,10.0,23.373541067537168,0,,4.835134490128246,0,,46.43706773311129,5,47.0,42.00000000000001,0,,0,3.539000000000001,65395,3,53,1.0,1268.79767657947,False,0.46692879317270364,0,4.295000000000001,66339,50,42,1.0,1481.688724836561,False,0.49026580383938245,0,1.1450000000000002,32588,1806,0,0.0,42212.61516797212,False,-0.25052960395312784,0,7.193000000000001,-63442.22222222222,1972,0,0.0,46092.6229851833,True,-1.5638500722977902,0,0.3350000000000001,127442,0,232,0.0,10773.39971408182,False,0.2924097051552981,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,119114,0,7,0.4,294.00000000000006,False,-0.071682104771542,0,6.2390000000000025,119344,0,3,0.1,126.00000000000003,False,-0.07054565268155989,0.3125,633495,0.0,0.1,10,0,0,3,2,1535.187037037037,4,7,12,126.0,39.0,7,3,12,435,1.0173708940274082,234.71053051709896
155,12,0,0,0,10.000000000000002,20,10.0,23.139818800562477,25,21.12,4.835134490128246,0,,44.93806768828801,7,35.285714285714285,42.00000000000001,0,,0,3.5390000000000006,65305,2,63,1.0,1477.808584435436,False,0.46725105065799605,0,4.295000000000001,66757,51,27,1.0,1134.7751076151872,False,0.4956986482228649,0,1.1450000000000002,32060,1831,0,0.0,42369.00822382989,False,-0.2568080048027728,0,7.193000000000001,-63442.22222222222,1972,0,0.0,45631.722674709206,True,-1.567066718100409,0,0.3350000000000001,127689,0,225,0.0,10111.065229864802,False,0.29159076647205956,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,119114,0,7,0.0,294.00000000000006,False,-0.071682104771542,0,6.2390000000000025,119097,0,10,0.7,420.00000000000006,False,-0.07132404452401339,0.3375,633295,0.0,0.1,9,0,0,4,2,3484.6087595532035,5,9,12,132.0,39.0,9,3,12,975,1.0491731989895925,235.75970371608855
156,12,0,0,0,10.000000000000002,20,10.0,23.139818800562477,0,,4.966975635893751,1,12.0,45.17208154930084,6,47.0,42.00000000000001,0,,0,3.5390000000000006,65235,0,72,0.9,1666.0669536404982,False,0.4677871118106337,0,4.295000000000001,66627,54,37,1.0,1396.1732956208116,False,0.49571417950347463,1,1.1550000000000002,32044,1831,0,0.0,42369.00822382989,False,-0.25703133436741976,0,7.193000000000001,-63442.22222222222,1972,0,0.0,45631.722674709206,True,-1.567066718100409,0,0.3350000000000001,127959,0,220,0.1,9937.857940846185,False,0.2933751943101803,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,118973,0,10,0.3,420.00000000000006,False,-0.07228925040865572,0,6.2390000000000025,118956,0,13,0.3,546.0000000000001,False,-0.07193119016112712,0.32499999999999996,633067,0.0,0.1,7,0,0,5,4,4781.347988578147,2,7,16,111.0,60.0,7,5,16,482,0.9968268930097111,236.75653060909826
157,16,0,0,0,10.000000000000002,20,10.0,23.101079255060498,4,21.0,4.966975635893751,0,,45.31383495180272,4,47.0,42.00000000000001,0,,0,3.5390000000000006,65155,0,80,0.8,1848.0863404048398,False,0.4680317064383369,0,4.295000000000001,66591,56,43,1.0,1553.3464079676014,False,0.49666029512094095,0,1.1540000000000004,31960,1835,0,0.0,42390.48043303601,False,-0.25805395898387823,0,7.193000000000001,-63442.22222222222,1972,0,0.0,45555.3282909793,True,-1.5675998782397802,0,0.3350000000000001,128147,0,216,0.0,9787.788349589388,False,0.2944743342297297,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,118973,0,10,0.0,420.00000000000006,False,-0.07228925040865572,0,6.2390000000000025,118768,0,17,0.4,714.0000000000001,False,-0.07274071767727874,0.275,632867,0.0,0.1,10,0,0,8,0,0.0,5,13,12,192.0,54.0,13,3,12,472,1.234314131026622,237.99084474012488
158,12,0,0,0,10.000000000000002,20,10.0,22.687719379300887,41,20.682926829268293,5.107889157875367,1,12.0,45.328304227432,1,46.0,42.00000000000001,0,,0,3.539000000000001,65385,1,73,1.0,1666.2035146889648,False,0.47112107343251763,0,4.295000000000001,67009,55,29,1.0,1207.9438619997259,False,0.5021099247089634,1,1.1640000000000001,31096,1876,0,0.0,42562.16155556846,False,-0.26891558452627295,0,7.193000000000001,-63442.22222222222,1972,0,0.0,44740.18261598135,True,-1.5732888197623152,0,0.3350000000000001,128181,0,216,0.1,9790.913713125312,False,0.2948203554970292,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000002,118927,0,11,0.1,462.00000000000006,False,-0.07248384836926909,0,6.2390000000000025,118768,0,17,0.0,714.0000000000001,False,-0.07274071767727874,0.275,632639,0.0,0.1,9,0,0,4,1,1.0,2,6,7,93.0,47.0,6,6,7,1094,0.9580638390034437,238.94890857912833
159,7,0,0,0,10.000000000000002,20,10.0,22.3597684113362,30,20.0,5.257981311915649,1,12.0,43.82575523990707,5,31.0,42.0,2,42.0,0,3.539000000000001,65915,0,51,0.8,1140.3481889781463,False,0.477054432028994,0,4.295000000000001,66879,58,39,1.0,1452.030968042112,False,0.5019331619128468,1,1.1730000000000003,30480,1906,0,0.0,42617.7185920068,False,-0.2771260374914032,0,7.193000000000001,-63442.22222222222,1972,0,0.0,44093.46330715499,True,-1.577802305440095,0,0.3350000000000001,128324,0,212,0.1,9291.060110860299,False,0.293779968625264,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,119011,0,9,0.0,378.0,False,-0.07215692379543863,0,6.2390000000000025,118613,0,22,0.5,924.0,False,-0.07312991359850549,0.3,632495,0.0,0.1,9,0,0,1,4,639.0354712160267,3,4,7,72.0,8.0,4,3,7,1039,0.8925076909945346,239.84141627012286
160,7,0,0,0,10.000000000000002,20,10.0,22.21935273425191,14,20.0,5.257981311915649,0,,41.21688214783945,9,28.77777777777778,42.0,0,,0,3.539000000000001,66075,2,47,1.0,1064.3095785098399,False,0.4797643914790481,0,4.295000000000001,66799,56,49,1.0,1648.7482839783438,False,0.5023410233268722,0,1.1720000000000004,30200,1920,0,0.0,42661.157249763666,False,-0.28073114435629676,0,7.193000000000001,-63442.22222222222,1972,0,0.0,43816.56359194477,True,-1.5797348020916187,0,0.3350000000000001,128583,0,203,0.0,8367.027076011409,False,0.29180463861218287,0,0.2,103273,0,0,0.0,0.0,False,0.004835759321242313,0,5.834000000000001,118936,0,14,0.5,588.0,False,-0.07192340624270258,0,6.239000000000001,118429,0,26,0.4,1092.0,False,-0.07390830544095899,0.3625,632295,0.0,0.1,8,0,0,3,0,0.0,2,5,6,75.0,6.0,5,2,6,739,0.9085099210496992,240.74992619117256
