index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,22,0,0,0,10.0,20,10.0,30.878859938445895,17,32.0,28.879088293434247,0,,55.45409520879597,14,60.0,45.99999999999998,0,,0,4.682000000000001,91858,6,58,1.0,1850.973876429862,False,0.42033657769942495,0,4.790000000000001,92650,34,74,1.0,2625.0356354449964,False,0.4383852708415232,0,0.2,69815,147,595,1.0,21722.24994554492,False,-0.07567368645212057,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64567.696131290366,True,-2.2188790832791576,0,0.21800000000000003,120505,580,344,1.0,35826.07996201768,False,0.10874577450704753,0,0.2,124632,0,15,0.0,831.8114281319396,False,0.001649330466237096,0,4.268000000000001,141445,4,11,1.0,727.8163808351836,False,-0.06964186617319058,0,4.466000000000001,142080,0,12,0.0,551.9999999999998,False,-0.06605259014328452,0.625,782985,0.0,0.1,9,0,0,8,0,0.0,3,11,19,168.0,48.0,11,11,19,1584,1.938243168988265,402.664784849796
134,19,0,0,0,10.0,20,10.0,30.621263923306227,7,23.571428571428573,28.879088293434247,0,,55.45409520879597,0,,45.99999999999998,0,,0,4.682000000000001,91741,11,67,1.0,2161.624682861517,False,0.42092326584662476,0,4.790000000000001,92732,29,78,1.0,2678.458586017886,False,0.4400494342596088,0,0.2,69650,144,605,1.0,21881.310422483817,False,-0.07665293464508982,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64029.06286363332,True,-2.2219647105500244,0,0.21800000000000003,120505,570,354,1.0,36091.830031171296,False,0.10981012011651257,0,0.2,124632,0,15,0.0,831.8114281319396,False,0.001649330466237096,0,4.268000000000001,141445,0,15,0.4,689.9999999999997,False,-0.06976591612869365,0,4.466000000000001,142080,0,12,0.0,551.9999999999998,False,-0.06605259014328452,0.55,782785,0.0,0.1,10,0,0,3,0,0.0,6,9,15,147.0,45.0,9,10,15,365,1.4679282669676468,404.1327131167636
135,15,0,0,0,10.0,20,10.0,31.11593416779897,31,33.96774193548387,28.879088293434247,0,,54.287464689630816,4,30.5,45.99999999999998,0,,0,4.682000000000001,92248,8,60,1.0,1946.9560500679381,False,0.4270413781099727,0,4.790000000000001,93078,32,74,1.0,2622.5791284171237,False,0.44491832474869597,0,0.2,68597,165,615,1.0,22894.768438148894,False,-0.0829116964852093,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65063.41834486764,True,-2.2160392772871473,0,0.21800000000000003,120627,560,360,1.0,35715.77673259027,False,0.1092812384157186,0,0.2,124632,0,15,0.0,814.3119703444622,False,0.001579244045851771,0,4.268000000000001,141445,0,15,0.0,689.9999999999997,False,-0.06976591612869365,0,4.466000000000001,141958,0,16,0.4,735.9999999999997,False,-0.06624940954180444,0.55,782585,0.0,0.1,12,0,0,3,0,0.0,2,5,15,75.0,30.0,5,10,15,1375,1.4587563429959118,405.59146945975954
136,15,0,0,0,10.0,20,10.0,31.11593416779897,0,,28.879088293434247,0,,52.39454266798303,7,31.571428571428573,45.99999999999998,1,46.0,0,4.682000000000001,92128,10,70,1.0,2278.115391745928,False,0.4277391151300875,0,4.790000000000001,92998,30,84,1.0,2913.7384700951134,False,0.4459222232690021,0,0.2,68597,155,625,1.0,22872.399979405243,False,-0.08303983696677827,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65063.41834486764,True,-2.2160392772871473,0,0.21800000000000003,120848,550,363,1.0,34902.71754986668,False,0.10779512323523593,0,0.2,124632,0,15,0.0,785.9181400197455,False,0.0014655249836583674,0,4.268000000000001,141224,0,22,0.7,1011.9999999999995,False,-0.07015955492573347,0,4.466000000000001,142004,0,15,0.0,689.9999999999997,False,-0.06609851466960584,0.5875,782431,0.0,0.1,11,0,0,3,0,0.0,3,6,17,108.0,27.0,6,9,17,467,1.8543675179826096,407.44583697774215
137,17,0,0,0,10.0,20,10.0,31.188981335070043,17,32.0,30.69049204255736,17,43.0,50.69322088535106,11,39.0,45.99999999999998,2,46.0,0,4.682000000000001,92622,5,63,1.0,2014.9058241094126,False,0.43328668828250605,0,4.790000000000001,92848,35,94,1.0,3281.764245496584,False,0.44644289510521695,0,0.2,68784,162,618,1.0,24019.339058581794,False,-0.0743269494014631,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65216.15997163146,True,-2.2151642779931215,0,0.21800000000000003,120546,557,362,1.0,35445.55002820153,False,0.10755014349418282,0,0.2,124632,0,15,0.0,760.3983132802659,False,0.0013633164851582528,0,4.268000000000001,141224,0,22,0.0,1011.9999999999995,False,-0.07015955492573347,0,4.466000000000001,141667,1,23,1.0,1108.6932208853507,False,-0.06693600344799587,0.625,782323,0.0,0.1,11,0,0,4,0,0.0,2,6,15,93.0,33.0,6,11,15,1996,1.943896715005394,409.38973369274754
138,15,0,0,0,10.0,20,10.0,31.188981335070043,0,,32.304593709307206,18,43.0,48.903241458499835,5,21.0,45.99999999999997,5,46.0,0,4.682000000000001,92492,8,73,1.0,2356.795637460113,False,0.43391347598515195,0,4.790000000000001,92778,32,104,1.0,3563.6540588472844,False,0.4475289250581499,0,0.2,69558,152,610,1.0,24446.52732560804,False,-0.06301183919977979,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65216.15997163146,True,-2.2151642779931215,0,0.21800000000000003,119877,565,367,1.0,36199.58506102801,False,0.1052113273618975,0,0.2,124632,0,15,0.0,733.5486218774976,False,0.0012557817956997807,0,4.268000000000001,141119,0,27,0.5,1241.9999999999993,False,-0.07009394845956017,0,4.466000000000001,141897,0,19,0.1,873.9999999999994,False,-0.06619692436886579,0.575,782353,0.0,0.1,12,0,0,4,0,0.0,5,9,16,125.0,18.0,9,6,16,1309,1.6717469470459037,411.06148063979344
139,16,0,0,0,10.0,20,10.0,31.51151405295385,24,34.0,32.304593709307206,0,,50.787683139869515,22,57.18181818181818,45.99999999999997,11,46.0,0,4.682000000000001,92760,12,71,1.0,2357.317497759723,False,0.4380200344260217,0,4.790000000000001,93126,28,102,1.0,3494.174433401293,False,0.45232433550249745,0,0.2,68742,166,620,1.0,25259.759432560808,False,-0.0677022523082869,0,11.135000000000002,-138668.83333333334,2091,0,0.0,65890.5758847265,True,-2.2113008030495767,0,0.21800000000000003,121135,555,355,1.0,35958.67702331918,False,0.11432321263404614,0,0.2,124632,0,15,0.0,761.8152470980427,False,0.0013689913935135698,0,4.268000000000001,139979,10,37,1.0,2209.876831398694,False,-0.07439813667336281,0,4.466000000000001,142285,0,10,0.2,459.9999999999997,False,-0.06500944733112896,0.65,782659,0.0,0.1,17,0,0,2,0,0.0,4,6,19,78.0,30.0,6,10,19,2780,1.7324164820020087,412.79389712179545
140,19,0,0,0,10.0,20,10.0,31.66724592774964,28,32.714285714285715,34.717924543519224,36,43.0,51.63445553062715,10,59.0,45.99999999999997,0,,0,4.682000000000001,93236,12,63,1.0,2115.0364934482272,False,0.44345225023687884,0,4.790000000000001,93366,28,102,1.0,3510.059084630463,False,0.4561198552210521,0,0.2,69374,184,594,1.0,26449.220429556353,False,-0.05364729763891135,0,11.135000000000003,-138668.83333333334,2091,0,0.0,66216.2112349245,True,-2.209435360684125,0,0.21800000000000003,120177,581,355,1.0,38501.345873157305,False,0.11683306048107736,0,0.2,124632,0,15,0.0,774.5168329594072,False,0.0014198620374529472,0,4.268000000000001,139625,6,47,1.0,2471.8067331837615,False,-0.07586139081383596,0,4.466000000000001,142049,0,14,0.4,643.9999999999995,False,-0.06595418044402457,0.675,782459,0.0,0.1,15,0,0,1,0,0.0,7,8,17,133.0,33.0,8,11,17,3254,1.7374165190267377,414.5313136408222
141,17,0,0,0,10.0,20,10.0,31.683507310318802,10,32.0,36.27757196728429,29,44.0,51.79944434044302,2,59.0,45.99999999999997,1,46.0,0,4.682000000000001,93466,11,63,1.0,2106.0609605500845,False,0.4469044084236517,0,4.790000000000001,93256,29,112,1.0,3838.5528187557056,False,0.4569502703310808,0,0.2,70330,184,575,1.0,26689.369226287126,False,-0.041318447163259366,0,11.135000000000003,-138668.83333333334,2091,0,0.0,66250.21378587662,True,-2.20924057286689,0,0.21800000000000003,119019,600,363,1.0,40569.74147595139,False,0.11584138942003248,0,0.2,124632,0,15,0.0,776.9916651066453,False,0.001429773894629392,0,4.268000000000001,139625,0,53,0.6,2437.9999999999986,False,-0.0759722878286884,0,4.466000000000001,141977,0,15,0.2,689.9999999999995,False,-0.06627565212827376,0.6,782305,0.0,0.1,12,0,0,1,0,0.0,4,5,16,75.0,51.0,5,12,16,1960,1.491953460033983,416.0232671008562
142,16,0,0,0,10.0,20,10.0,31.707343712111665,15,32.0,36.27757196728429,0,,54.534907139198666,34,61.0,45.99999999999997,0,,0,4.682000000000001,93356,12,73,1.0,2434.6360909841515,False,0.4477354465440808,0,4.790000000000001,93646,28,107,1.0,3672.685777195948,False,0.4616508670279063,0,0.2,69850,189,585,1.0,27215.067562450415,False,-0.04380639794198954,0,11.135000000000003,-138668.83333333334,2091,0,0.0,66300.0557020255,True,-2.208955047287733,0,0.21800000000000003,121093,590,339,1.0,39891.10098088608,False,0.1297363907214162,0,0.2,124632,0,15,0.0,818.0236070879799,False,0.001594109382611585,0,4.268000000000001,137551,24,63,1.0,4206.837771340766,False,-0.08377670914245545,0,4.466000000000001,141977,0,15,0.0,689.9999999999995,False,-0.06627565212827376,0.625,782105,0.0,0.1,10,0,0,3,0,0.0,2,5,24,75.0,48.0,5,11,24,2754,1.322359852027148,417.3456269528833
143,24,0,0,0,10.0,20,10.0,31.73509080049807,15,32.06666666666667,36.39612810758009,4,41.0,52.98123095207382,5,21.0,45.99999999999997,0,,0,4.682000000000001,93767,9,68,1.0,2247.9861744338687,False,0.4525984399114724,0,4.790000000000001,93516,31,117,1.0,4023.005623658274,False,0.4623421785201552,0,0.2,69533,194,591,1.0,27666.71932687646,False,-0.04485100235517207,0,11.135000000000002,-138668.83333333334,2091,0,0.0,66358.07486384147,True,-2.2086226773457294,0,0.21800000000000003,121034,584,344,1.0,39480.882262340165,False,0.1276208417933875,0,0.2,124632,0,15,0.0,794.7184642811073,False,0.0015007708314554353,0,4.268000000000001,137446,19,73,1.0,4364.6433880894,False,-0.08394792359441632,0,4.466000000000001,141977,0,15,0.0,689.9999999999995,False,-0.06627565212827376,0.625,781905,0.0,0.1,12,0,0,4,0,0.0,2,6,21,78.0,85.0,6,18,21,950,1.5907555390149355,418.93638249189826
144,21,0,0,0,10.0,20,10.0,29.687050712180806,35,19.457142857142856,36.39612810758009,0,,54.17969869874659,20,60.0,45.99999999999997,1,46.0,0,4.682000000000001,93897,6,58,1.0,1781.8489413064867,False,0.4510206577979831,0,4.790000000000001,93867,34,112,1.0,3664.9496797642505,False,0.46497473922513777,0,0.2,68852,219,601,1.0,28375.53709862323,False,-0.0485928375097488,0,11.135000000000002,-138668.83333333334,2091,0,0.0,62075.62303917007,True,-2.233155232109489,0,0.21800000000000003,122234,574,334,1.0,38987.396899132335,False,0.13525655187810331,0,0.2,124632,0,15,0.0,812.6954804811988,False,0.0015727699030822864,0,4.268000000000001,137446,9,83,1.0,4305.617288288717,False,-0.08414154828541201,0,4.466000000000001,140823,10,24,1.0,1645.7969869874653,False,-0.07071131518990623,0.75,781751,0.0,0.1,12,0,0,3,0,0.0,1,4,23,57.0,82.0,4,17,23,2127,1.3708454489824362,420.3072279408807
145,23,0,0,0,10.0,20,10.0,29.687050712180806,0,,36.39612810758009,0,,52.771912486237014,7,31.571428571428573,45.99999999999997,0,,0,4.682000000000001,93767,9,68,1.0,2108.7194484282945,False,0.4515324871674572,0,4.790000000000001,93797,31,122,1.0,3931.8201868860583,False,0.46594581084489906,0,0.2,68852,209,611,1.0,28442.627872577224,False,-0.04820849971599072,0,11.135000000000002,-138668.83333333334,2091,0,0.0,62075.62303917007,True,-2.233155232109489,0,0.21800000000000003,122455,564,337,1.0,38311.550760537044,False,0.1343199835012938,0,0.2,124632,0,15,0.0,791.5786872935552,False,0.0014881958287016482,0,4.268000000000001,137446,0,92,0.9,4231.999999999997,False,-0.08438303679210624,0,4.466000000000001,140602,7,34,1.0,1933.4033874036581,False,-0.07121777611332979,0.7375,781551,0.0,0.1,10,0,0,4,0,0.0,4,8,26,114.0,105.0,8,15,26,421,1.6218092130147852,421.9290371538955
146,26,0,0,0,10.0,20,10.0,29.687050712180806,0,,35.50625434775454,17,28.0,52.873257028362495,2,58.0,45.99999999999997,0,,0,4.682000000000001,93707,5,78,1.0,2365.589955550103,False,0.4525800991622663,0,4.790000000000001,93657,35,132,1.0,4268.690694007866,False,0.4663810998393255,0,0.2,69328,199,604,1.0,27353.50071776772,False,-0.04899404957683964,0,11.135000000000002,-138668.83333333334,2091,0,0.0,62075.62303917007,True,-2.233155232109489,0,0.21800000000000003,122095,571,345,1.0,38515.344907352905,False,0.1322525468486284,0,0.2,124632,0,15,0.0,793.0988554254375,False,0.0014942841969266315,0,4.268000000000001,137446,0,92,0.0,4231.999999999997,False,-0.08438303679210624,0,4.466000000000001,140486,0,43,0.9,1977.9999999999989,False,-0.07183251981315278,0.6125,781351,0.0,0.1,9,0,0,8,0,0.0,3,11,16,187.0,90.0,11,15,16,792,2.288091138994787,424.21712829289027
147,16,0,0,0,10.0,20,10.0,29.450333902437837,6,22.0,35.75711888594605,5,43.0,52.873257028362495,0,,45.99999999999997,0,,0,4.682000000000001,93557,10,88,1.0,2691.6293834145295,False,0.45277940591974375,0,4.790000000000001,93739,30,136,1.0,4305.245410731546,False,0.4679161531628898,0,0.2,69411,195,609,1.0,27518.90051251652,False,-0.0470955848780575,0,11.135000000000002,-138668.83333333334,2091,0,0.0,61580.64818999752,True,-2.2359907567321016,0,0.21800000000000003,121880,566,355,1.0,39008.53553451415,False,0.13250562925343304,0,0.2,124632,0,15,0.0,793.0988554254375,False,0.0014942841969266315,0,4.268000000000001,137446,0,92,0.0,4231.999999999997,False,-0.08438303679210624,0,4.466000000000001,140486,0,43,0.0,1977.9999999999989,False,-0.07183251981315278,0.5,781151,0.0,0.1,9,0,0,4,0,0.0,1,5,12,60.0,63.0,5,11,12,547,1.8026420880341902,426.01977038092446
148,12,0,0,0,10.0,20,10.0,29.450333902437837,0,,35.75711888594605,0,,53.12627904504358,4,59.0,45.99999999999997,0,,0,4.682000000000001,93467,9,98,1.0,2976.132722438908,False,0.4535792783960114,0,4.790000000000001,93629,31,146,1.0,4609.748749755924,False,0.46856294488906186,0,0.2,69411,185,619,1.0,27581.968362351607,False,-0.04673429290251247,0,11.135000000000003,-138668.83333333334,2091,0,0.0,61580.64818999752,True,-2.2359907567321016,0,0.21800000000000003,122116,556,361,1.0,39059.54483584674,False,0.13460031414046056,0,0.2,124632,0,15,0.0,796.8941856756537,False,0.001509484731403123,0,4.268000000000001,137328,0,94,0.2,4323.999999999997,False,-0.08485540334855403,0,4.466000000000001,140368,0,45,0.2,2069.9999999999986,False,-0.07230488636960059,0.55,780951,0.0,0.1,10,0,0,5,0,0.0,2,7,15,111.0,45.0,7,5,15,436,2.3499667900032364,428.3697371709277
149,15,0,0,0,10.0,20,10.0,29.759032263791322,13,33.92307692307692,36.570267022274166,17,43.0,51.17149761419204,14,39.0,45.99999999999997,0,,0,4.682000000000001,93410,8,107,1.0,3264.2164522256717,False,0.454911721792772,0,4.790000000000001,93927,32,144,1.0,4605.300645985951,False,0.47309070528883246,0,0.2,69701,188,612,1.0,27975.70148322456,False,-0.04115614232636801,0,11.135000000000003,-138668.83333333334,2091,0,0.0,62226.13646358765,True,-2.2322929973481003,0,0.21800000000000003,121931,563,357,1.0,38857.28498180691,False,0.13230837771666137,0,0.2,124632,0,15,0.0,767.5724642128806,False,0.001392049407302397,0,4.268000000000001,137328,0,94,0.0,4323.999999999997,False,-0.08485540334855403,0,4.466000000000001,139822,4,55,1.0,2734.685990456767,False,-0.07370661447522443,0.625,780751,0.0,0.1,12,0,0,5,0,0.0,2,7,16,111.0,69.0,7,8,16,1918,2.556981940055266,430.92671911098296
150,16,0,0,0,10.0,20,10.0,30.14556328696935,17,34.0,37.28337531249061,17,43.0,51.339754392491585,2,59.0,45.99999999999997,0,,0,4.682000000000001,93310,8,117,1.0,3607.030904575414,False,0.4560048289672822,0,4.790000000000001,94405,32,137,1.0,4449.942170314801,False,0.47921884554393274,0,0.2,69854,195,605,1.0,28434.82690501584,False,-0.03677302674685295,0,11.135000000000003,-138668.83333333334,2091,0,0.0,63034.37283305291,True,-2.227662915374559,0,0.21800000000000003,121318,570,365,1.0,39990.53428137908,False,0.13193690537390892,0,0.2,124632,0,15,0.0,770.0963158873737,False,0.001402157590744214,0,4.268000000000001,137210,0,96,0.2,4415.999999999997,False,-0.08532776990500184,0,4.466000000000001,139822,0,59,0.4,2713.999999999998,False,-0.07377447121188264,0.575,780551,0.0,0.1,10,0,0,7,0,0.0,3,10,17,180.0,48.0,10,6,17,1627,2.3021871740347706,433.22890628501773
151,17,0,0,0,10.0,20,10.0,30.14556328696935,0,,37.28337531249061,0,,52.51270482864976,21,57.19047619047619,45.99999999999997,0,,0,4.682000000000001,93200,9,127,1.0,3918.4865374451074,False,0.4567048338112905,0,4.790000000000001,94315,31,147,1.0,4741.3978031844945,False,0.48007193113803664,0,0.2,69854,185,615,1.0,28506.205025271054,False,-0.036364128359717196,0,11.135000000000002,-138668.83333333334,2091,0,0.0,63034.37283305291,True,-2.227662915374559,0,0.21800000000000003,122519,560,354,1.0,39468.18768433676,False,0.13946503454100678,0,0.2,124632,0,15,0.0,787.6905724297465,False,0.0014726236860581352,0,4.268000000000001,137092,0,98,0.2,4507.999999999997,False,-0.08580013646144964,0,4.466000000000001,138739,9,69,1.0,3646.614343457846,False,-0.0778203749296113,0.65,780351,0.0,0.1,10,0,0,4,0,0.0,5,9,21,122.0,39.0,9,8,21,1401,2.8936708199908026,436.12257710500853
152,21,0,0,0,10.0,20,10.0,30.29767469005145,15,32.0,37.28337531249061,0,,50.64401840236585,22,42.63636363636363,45.99999999999997,1,46.0,0,4.682000000000001,93570,10,122,1.0,3796.316312186277,False,0.4614337260787315,0,4.790000000000001,94225,30,157,1.0,5056.7349263380775,False,0.48110780655444374,0,0.2,69374,190,625,1.0,29058.667761416407,False,-0.03869875596397608,0,11.135000000000002,-138668.83333333334,2091,0,0.0,63352.43777689758,True,-2.2258408410179142,0,0.21800000000000003,123457,550,342,1.0,37826.11071547896,False,0.14040191087726467,0,0.2,124632,0,15,0.0,759.6602760354878,False,0.0013603605999402732,0,4.268000000000001,136974,0,100,0.2,4599.999999999997,False,-0.08627250301789745,0,4.466000000000001,137965,19,78,1.0,4550.236349644949,False,-0.07993414308230674,0.65,780197,0.0,0.1,12,0,0,5,0,0.0,2,7,20,96.0,56.0,7,14,20,1664,3.2143916899804026,439.33696879498893
153,20,0,0,0,10.0,20,10.0,30.662670273315133,18,34.0,37.28337531249061,0,,49.09659976549109,20,41.0,45.99999999999997,0,,0,4.682000000000001,94112,7,114,1.0,3565.544411157925,False,0.4679643659483959,0,4.790000000000001,94095,33,167,1.0,5450.665935643628,False,0.48213291952272197,0,0.2,68762,198,635,1.0,29746.152037547938,False,-0.04177225262343505,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64115.643541501944,True,-2.2214687224319425,0,0.21800000000000003,124277,540,332,1.0,36433.09379088797,False,0.14139109350574314,0,0.2,124632,0,15,0.0,736.4489964823664,False,0.001267397976972328,0,4.268000000000001,136974,0,100,0.0,4599.999999999997,False,-0.08627250301789745,0,4.466000000000001,137145,29,88,1.0,5471.801393199239,False,-0.08229084201569555,0.625,779997,0.0,0.1,12,0,0,4,0,0.0,2,6,26,93.0,72.0,6,14,26,1632,2.68551355402451,442.02248234901344
154,26,0,0,0,10.000000000000002,20,10.0,30.767662181926713,14,32.0,37.28337531249061,0,,49.09659976549109,0,,45.99999999999998,9,46.0,0,4.682000000000001,94042,4,124,1.0,3855.1901105589122,False,0.4691097597440406,0,4.790000000000001,94413,36,163,1.0,5375.128935654055,False,0.4864227243448455,0,0.2,68314,202,645,1.0,30262.84483730564,False,-0.043945160817900626,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64335.18162240876,True,-2.2202110713915855,0,0.21800000000000003,124277,530,342,1.0,36551.226035417974,False,0.14186422051640468,0,0.2,124632,0,15,0.0,736.4489964823664,False,0.001267397976972328,0,4.268000000000001,137388,0,91,0.0,4185.999999999998,False,-0.08491444916811001,0,4.466000000000001,137145,19,98,1.0,5440.835395544329,False,-0.08239242049957912,0.625,780211,0.0,0.1,13,0,0,3,0,0.0,8,11,28,153.0,90.0,11,15,28,1062,6.903702131006867,448.9261844800203
155,28,0,0,0,10.000000000000002,20,10.0,31.043943068075084,15,34.0,37.350778640050024,2,42.0,49.09659976549109,0,,45.999999999999986,14,46.0,0,4.682000000000001,93922,6,134,1.0,4219.8883711220615,False,0.4700642049071724,0,4.790000000000001,94843,34,158,1.0,5244.9430047558635,False,0.4920087486012695,0,0.2,67888,207,653,1.0,30816.154667044204,False,-0.04565624438855992,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64912.884955345,True,-2.216901626421109,0,0.21800000000000003,124193,522,352,1.0,36779.109567558975,False,0.14210405779929422,0,0.2,124632,0,15,0.0,736.4489964823664,False,0.001267397976972328,0,4.268000000000001,137940,0,79,0.0,3633.999999999999,False,-0.08310371070172676,0,4.466000000000001,137237,9,106,1.0,5317.869397889418,False,-0.08219220923906533,0.625,780655,0.0,0.1,17,0,0,4,0,0.0,2,6,28,93.0,112.0,6,22,28,1438,3.0891573580447584,452.01534183806507
156,28,0,0,0,10.000000000000002,20,10.0,31.111452177856425,12,32.0,37.350778640050024,0,,49.09659976549109,0,,45.99999999999998,7,46.0,0,4.682000000000001,94236,3,132,1.0,4136.711687477048,False,0.474234303004034,0,4.790000000000001,94713,37,168,1.0,5596.723965879879,False,0.49271124351993784,0,0.2,67504,209,663,1.0,31265.859743525158,False,-0.0474796362122045,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65054.046503897785,True,-2.2160929650368857,0,0.21800000000000003,124193,512,362,1.0,36896.56777881339,False,0.14257448526462818,0,0.2,124632,0,15,0.0,736.4489964823664,False,0.001267397976972328,0,4.268000000000001,137940,0,79,0.0,3633.999999999998,False,-0.08310371070172676,0,4.466000000000001,137559,0,108,0.9,4967.999999999997,False,-0.08122736576917021,0.6125,780777,0.0,0.1,12,0,0,1,0,0.0,5,6,26,108.0,96.0,6,22,26,906,2.388797377003357,454.4041392150684
157,26,0,0,0,10.000000000000002,20,10.0,31.111452177856425,0,,37.619188502209916,10,41.0,48.66579084698378,5,39.0,45.99999999999998,0,,0,4.682000000000001,94106,6,142,1.0,4477.826209255612,False,0.47485515659590977,0,4.790000000000001,94643,34,178,1.0,5877.838487658443,False,0.4937913393621006,0,0.2,67914,199,663,1.0,31132.7009603586,False,-0.04354498137991886,0,11.135000000000003,-138668.83333333334,2091,0,0.0,65054.046503897785,True,-2.2160929650368857,0,0.21800000000000003,123978,512,367,1.0,37121.369753974526,False,0.14175265437102316,0,0.2,124632,0,15,0.0,729.9868627047567,False,0.0012415167279632216,0,4.268000000000001,137940,0,79,0.0,3633.999999999998,False,-0.08310371070172676,0,4.466000000000001,137364,0,113,0.5,5197.999999999997,False,-0.08175221749855666,0.5625,780577,0.0,0.1,11,0,0,8,0,0.0,3,11,22,183.0,75.0,11,15,22,805,2.7677559499861673,457.1718951650546
158,22,0,0,0,10.000000000000002,20,10.0,30.767512320986285,6,22.0,36.856854356777184,19,31.94736842105263,48.113682681156725,2,19.0,45.999999999999986,10,46.0,0,4.682000000000001,93996,7,152,1.0,4746.661872789915,False,0.47522894659617226,0,4.790000000000002,94685,33,182,1.0,5929.6872424195035,False,0.49483113082602004,0,0.2,68389,195,654,1.0,30104.047651924604,False,-0.04399555658204764,0,11.135000000000003,-138668.83333333334,2091,0,0.0,64334.86826318232,True,-2.2202128665086582,0,0.21800000000000003,123409,521,375,1.0,37245.05212531469,False,0.1376902489759645,0,0.2,124632,0,15,0.0,721.7052402173508,False,0.0012083483131372361,0,4.268000000000001,137986,0,78,0.0,3587.999999999999,False,-0.08295281582952815,0,4.466000000000001,137740,0,106,0.2,4875.999999999998,False,-0.08034167847583058,0.525,780837,0.0,0.1,18,0,0,2,0,0.0,6,8,23,144.0,57.0,8,14,23,1437,2.8075469490140676,459.97944211406866
159,23,0,0,0,10.000000000000002,20,10.0,31.049293965781004,14,33.92857142857143,37.08915293066387,5,43.0,48.33423804153461,2,59.0,45.999999999999986,20,46.0,0,4.682000000000001,93886,8,162,1.0,5109.985622456523,False,0.47632595195144684,0,4.790000000000001,95070,32,178,1.0,5846.774325909018,False,0.500090121132101,0,0.2,68129,199,659,1.0,30620.56128049791,False,-0.04401552869182352,0,11.135000000000002,-138668.83333333334,2091,0,0.0,64924.07368244808,True,-2.2168375304145154,0,0.21800000000000003,123312,516,383,1.0,37650.016082130314,False,0.13853517278692393,0,0.2,124632,0,15,0.0,725.0135706230192,False,0.0012215983828479464,0,4.268000000000001,138282,0,71,0.2,3265.999999999999,False,-0.08206712853618853,0,4.466000000000001,138246,0,95,0.0,4369.999999999999,False,-0.07868183488164593,0.525,781557,0.0,0.1,21,0,0,5,0,0.0,5,10,21,165.0,53.0,10,13,21,1928,2.7851236619753763,462.76456577604404
