index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
138,27,0,0,0,10.0,20,10.0,2.237273548255432,15,2.066666666666667,44.11582770798434,10,44.0,37.1102383606577,8,19.0,46.99999999999999,10,47.0,3,10.841000000000001,16804,1381,0,0.0,13810.0,False,-0.6016365347133544,12,10.760000000000002,16800,1399,0,0.0,13990.0,False,-0.6001915451307211,0,0.2,117578,10,646,1.0,28521.197434840436,False,0.32646415387127825,0,0.2,117795,0,698,0.4,30792.847740173067,False,0.34007529726118585,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.655000000000001,112807,0,22,1.0,816.4252439344694,False,-0.13137884576399056,10,12.567,106925,859,0,0.0,31877.694751804967,False,-0.20701794011899857,0,3.6290000000000004,145974,0,144,0.3,6767.999999999999,False,-0.03602062747274734,0.3375,765022,0.0,0.0,11,0,0,6,9,9.0,5,11,31,177.0,159.0,11,16,31,792,4.102021694008727,845.9490198559943
139,31,0,0,0,10.0,20,10.0,2.25626535723996,21,2.380952380952381,44.10967119303466,5,44.0,37.1102383606577,0,,46.99999999999999,10,47.0,14,10.978000000000003,16374,1390,0,0.0,13900.0,False,-0.6081053834263055,7,10.818000000000003,16526,1410,0,0.0,14100.0,False,-0.6038712279051012,0,0.2,117548,16,656,1.0,28972.044548346574,False,0.3284303636564002,0,0.2,117995,0,698,0.5,30788.55049273819,False,0.3420659340017617,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.655000000000001,112587,0,27,0.5,1001.976435737758,False,-0.1323549496476965,10,12.657000000000002,106767,859,0,0.0,31877.694751804967,False,-0.20803769628110108,0,3.6290000000000004,145974,0,144,0.0,6767.999999999999,False,-0.03602062747274734,0.25,764110,0.0,0.0,7,0,0,11,8,8.0,6,17,35,219.0,136.0,17,14,35,420,4.917807581019588,850.8668274370139
140,35,0,0,0,10.0,20,10.0,2.1835018053470563,24,1.75,44.09808567286215,10,44.0,36.02563391040356,27,31.444444444444443,46.99999999999999,10,47.0,11,11.074000000000002,15987,1401,0,0.0,14010.0,False,-0.6136837153034478,13,10.941000000000003,16113,1419,0,0.0,14190.0,False,-0.6100544391424155,0,0.2,117957,22,656,1.0,28976.381241115203,False,0.3325672407014479,0,0.2,117984,0,706,0.8,31133.248485040676,False,0.34368931032508315,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.655000000000001,112996,0,10,1.0,360.25633910403565,False,-0.13167871343533388,10,12.747000000000002,106122,876,0,0.0,31558.455305513522,False,-0.21323083502051285,0,3.6290000000000013,145604,0,154,1.0,7237.999999999999,False,-0.036891938117581756,0.475,763102,0.0,0.0,13,0,0,11,9,9.0,7,18,30,275.0,156.0,18,17,30,1489,4.760574635991361,855.6274020730052
141,30,0,0,0,10.0,20,10.0,2.2130667892980287,12,2.5833333333333335,44.09808567286215,0,,37.212081639442836,16,46.625,46.99999999999999,11,47.0,5,11.113000000000001,15815,1407,0,0.0,14070.0,False,-0.6160696283352376,7,10.998000000000003,15826,1433,0,0.0,14330.0,False,-0.613700517507897,0,0.2,117957,12,666,1.0,29395.881859597765,False,0.3346775958567564,0,0.2,117953,2,716,1.0,31578.655475347892,False,0.3456180915543051,0,0.2,130339,0,0,0.0,0.0,False,0.0,6,4.715000000000001,113469,0,0,0.0,0.0,False,-0.12943171268768366,11,12.847000000000003,105180,892,0,0.0,33193.17682238301,False,-0.21403527574599354,0,3.6290000000000004,145604,0,154,0.0,7237.999999999999,False,-0.036891938117581756,0.25,762143,0.0,0.0,7,0,0,7,10,9.23076923076923,7,14,30,207.0,169.0,14,16,30,200,5.54553645697888,861.1729385299841
142,30,0,0,0,10.0,20,10.0,2.1500737540364567,8,1.0,44.09808567286215,0,,35.890505144907316,9,17.0,46.99999999999999,12,47.0,5,11.158000000000003,15605,1417,0,0.0,14170.0,False,-0.6187579810471134,3,11.021000000000003,15660,1443,0,0.0,14430.0,False,-0.615649573224007,0,0.2,117949,10,676,1.0,29831.80665239518,False,0.3367900848788883,0,0.2,117953,0,718,0.2,31662.42551311502,False,0.3460395081703324,0,0.2,130339,0,0,0.0,0.0,False,0.0,9,4.799000000000001,113235,0,0,0.0,0.0,False,-0.1312270310498009,12,12.956000000000001,104947,892,0,0.0,32014.330589257326,False,-0.219343320309098,0,3.6290000000000004,145451,0,163,0.9,7660.999999999999,False,-0.03651437017148684,0.2625,761139,0.0,0.0,6,0,0,10,7,7.0,9,19,21,304.0,121.0,19,11,21,200,5.213034883025102,866.3859734130092
143,21,0,0,0,10.0,20,10.0,2.0576997548032985,14,1.1428571428571428,44.19282848821841,10,45.0,35.90233128394719,15,36.0,46.99999999999999,6,47.0,11,11.263000000000003,15238,1426,0,0.0,14260.0,False,-0.6241682908797634,3,11.048000000000004,15484,1454,0,0.0,14540.0,False,-0.6176826399623631,0,0.2,118160,8,681,1.0,30111.777798515162,False,0.34032144660238434,0,0.2,118176,0,719,0.6,31774.643683029037,False,0.34884770091370976,0,0.2,130339,0,0,0.0,0.0,False,0.0,15,4.940000000000001,112680,0,10,1.0,359.02331283947194,False,-0.13410789052839336,6,13.004000000000003,104875,892,0,0.0,32024.879505280896,False,-0.21977397716107339,0,3.6290000000000004,144911,5,173,1.0,8310.511656419734,False,-0.037903588972370665,0.45,759863,0.0,0.0,9,0,0,5,8,8.0,4,9,28,134.0,111.0,9,12,28,650,4.278475697035901,870.6644491100451
144,28,0,0,0,10.0,20,10.0,2.027776087200949,4,1.0,44.18219571262555,5,44.0,37.701482762248354,13,55.0,47.0,8,47.0,0,11.251999999999999,15168,1433,0,0.0,14330.0,False,-0.6247563680354863,4,11.085,15266,1467,0,0.0,14670.0,False,-0.6202533772430943,0,0.2,118160,0,689,0.8,30441.532845999005,False,0.34198032440562526,0,0.2,118392,0,718,0.4,31722.816521665143,False,0.35076021230124027,0,0.2,130339,0,0,0.0,0.0,False,0.0,3,4.955000000000001,113046,0,5,0.5,188.50741381124178,False,-0.13195395309994992,8,13.078000000000003,104761,892,0,0.0,33629.72262392553,False,-0.21533079914054712,0,3.6290000000000013,144196,8,183,1.0,8902.611862097987,False,-0.040607555676434,0.3375,759328,0.0,0.0,7,0,0,6,5,4.230769230769231,7,13,32,199.0,120.0,13,15,32,420,4.646562498004641,875.3110116080497
145,32,0,0,0,10.0,20,10.0,2.0845506598748313,21,2.4285714285714284,44.16230726452832,10,44.0,37.701482762248354,0,,46.99999999999999,20,47.0,10,11.352000000000002,14828,1444,0,0.0,14440.0,False,-0.629544996303515,11,11.191000000000003,14914,1476,0,0.0,14760.0,False,-0.625411654009006,0,0.2,118345,5,694,1.0,30659.06399488203,False,0.34493598009317766,0,0.2,118596,0,719,0.6,31752.698923195865,False,0.352963039526697,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.952000000000002,112606,0,15,1.0,565.5222414337253,False,-0.1338834798432022,10,13.170000000000002,104595,892,0,0.0,33629.72262392553,False,-0.21640218852604723,0,3.6290000000000013,144666,0,181,0.8,8506.999999999998,False,-0.038850773530228026,0.42500000000000004,758889,0.0,0.0,12,0,0,7,8,8.0,7,14,32,196.0,153.0,14,18,32,1110,4.7757112279650755,880.0867228360148
146,32,0,0,0,10.0,20,10.0,2.015472486870266,14,1.3571428571428572,44.13062145856369,20,44.0,37.701482762248354,0,,46.99999999999999,20,47.0,12,11.462000000000002,14423,1454,0,0.0,14540.0,False,-0.6355097788829894,2,11.200000000000001,14770,1486,0,0.0,14860.0,False,-0.626991061227233,0,0.2,118778,2,694,1.0,30630.68223721694,False,0.34914973306042285,0,0.2,119024,0,716,0.7,31597.524964331602,False,0.35648864064317487,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.952000000000001,111726,10,25,1.0,1383.8432836418456,False,-0.13749590190333727,13,13.290000000000003,104334,892,0,0.0,33629.72262392553,False,-0.21808672243939375,0,3.6290000000000004,144995,0,174,0.0,8177.999999999999,False,-0.03778906537411497,0.3375,758389,0.0,0.0,12,0,0,8,9,9.0,8,16,34,232.0,144.0,16,16,34,1409,4.529416201985441,884.6161390380003
147,34,0,0,0,10.0,20,10.0,2.019610012741138,23,2.0434782608695654,44.12390246469482,5,44.0,35.87747507476288,12,17.0,46.99999999999999,20,47.0,6,11.510000000000002,14182,1465,0,0.0,14650.0,False,-0.638634988910545,17,11.368000000000004,14222,1495,0,0.0,14950.0,False,-0.6354425700651926,0,0.2,118755,4,704,1.0,31071.30577519612,False,0.3511349406646282,0,0.2,119220,1,721,1.0,31815.353287057707,False,0.3595564653090205,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.952000000000002,111710,5,23,1.0,1045.8014390430203,False,-0.13891543805367917,10,13.377000000000002,103965,904,0,0.0,32433.23746758564,False,-0.22432945395418308,0,3.6290000000000004,145465,0,164,0.0,7707.999999999999,False,-0.036272339436810616,0.375,757858,0.0,0.0,12,0,0,8,10,10.0,8,16,37,244.0,149.0,16,18,37,1094,4.8678372940048575,889.4839763320051
148,37,0,0,0,10.0,20,10.0,2.057507463147939,12,2.5,44.111192280625474,10,44.0,36.636882496186516,14,43.285714285714285,47.0,20,47.0,6,11.564000000000002,13946,1475,0,0.0,14750.0,False,-0.6417601989381007,6,11.411000000000003,13996,1505,0,0.0,15050.0,False,-0.6383997580482559,0,0.2,119189,0,700,0.6,30877.83459643783,False,0.35452825002484034,0,0.2,119196,1,731,1.0,32247.33906460037,False,0.3614881582064792,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.952000000000001,111876,5,19,1.0,916.6567288306712,False,-0.13813725466349028,11,13.477000000000002,103174,918,0,0.0,33632.65813149922,False,-0.225564066724649,0,3.6290000000000013,145888,0,155,0.0,7285.0,False,-0.03490728609323669,0.325,757604,0.0,0.0,12,0,0,10,9,9.0,6,16,38,236.0,172.0,16,21,38,1669,6.401106470031664,895.8850828020368
149,38,0,0,0,10.0,20,10.0,2.056913229654224,19,2.0526315789473686,44.105197088444015,5,44.0,38.2019632425026,13,53.0,47.0,20,47.0,9,11.648000000000001,13588,1489,0,0.0,14890.0,False,-0.6465992338194771,10,11.505,13711,1511,0,0.0,15110.0,False,-0.642684320182808,0,0.2,119170,0,709,0.9,31270.584735706805,False,0.3563128690510549,0,0.2,119396,1,736,1.0,32463.48197032445,False,0.3645877492445215,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,4.952000000000002,112345,0,16,1.0,611.2314118800416,False,-0.1357106030739839,12,13.586,102255,931,0,0.0,35566.02777876992,False,-0.22525630158071908,0,3.6290000000000004,146264,0,147,0.0,6909.0,False,-0.033693905343393206,0.3625,757068,0.0,0.0,10,0,0,13,8,8.0,6,19,37,282.0,147.0,19,19,37,1485,5.1485492489882745,901.033632051025
150,37,0,0,0,10.0,20,10.0,2.1150625357316932,16,2.625,44.105197088444015,0,,39.82763590086185,34,45.6764705882353,47.00000000000001,8,47.0,6,11.699000000000002,13392,1496,0,0.0,14960.0,False,-0.6493043887358021,10,11.595,13351,1524,0,0.0,15240.0,False,-0.647640970495329,0,0.2,119153,0,715,0.6,31535.21591823747,False,0.3574730907136333,0,0.2,119371,1,746,1.0,32904.59209051497,False,0.3665552821206898,0,0.2,130339,0,0,0.0,0.0,False,0.0,18,5.1320000000000014,112980,0,0,0.0,0.0,False,-0.13318346772646714,8,13.654,100734,956,0,0.0,38075.21992122393,False,-0.22697571327676075,0,3.6290000000000004,146111,0,156,0.9,7332.000000000001,False,-0.03331633739729829,0.3125,755431,0.0,0.0,6,0,0,15,9,8.36,5,20,32,291.0,130.0,20,17,32,200,11.304854003014043,912.3384860540391
151,32,0,0,0,10.0,20,10.0,2.192424780610707,11,3.1818181818181817,44.2009377790112,10,45.0,38.94768340280692,42,36.0,47.0,9,47.0,8,11.773000000000003,13094,1508,0,0.0,15080.0,False,-0.6533033133947174,3,11.615000000000002,13212,1532,0,0.0,15320.0,False,-0.6493043887358021,0,0.2,119365,0,713,0.3,31515.268636434983,False,0.359505733096734,0,0.2,119574,0,750,0.9,33150.703334258396,False,0.3698358167955771,0,0.2,130339,0,0,0.0,0.0,False,0.0,42,5.5340000000000025,112236,0,10,1.0,389.4768340280692,False,-0.13739756775014364,9,13.736,100594,956,0,0.0,37233.985333083416,False,-0.23059402302492132,0,3.6290000000000004,144599,32,166,1.0,9048.325868889822,False,-0.03753630180622759,0.4,753013,0.0,0.0,8,0,0,9,9,9.0,7,16,29,251.0,131.0,16,16,29,650,5.567554221954197,917.9060402759933
152,29,0,0,0,10.0,20,10.0,2.165640314586912,10,1.8,44.179587534817024,10,44.0,38.94768340280692,0,,46.99999999999999,9,47.0,2,11.785000000000002,12962,1517,0,0.0,15170.0,False,-0.6547651051817999,8,11.692000000000002,12914,1543,0,0.0,15430.0,False,-0.6533873244169635,0,0.2,119347,0,723,1.0,31941.841787672707,False,0.36147056467724803,0,0.2,120014,0,740,0.0,32692.8947757646,False,0.37195970850361004,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111796,0,20,1.0,778.9536680561384,False,-0.13927928836320616,9,13.817,100454,956,0,0.0,37233.985333083416,False,-0.23149760443437925,0,3.6290000000000013,144599,22,176,1.0,9128.84903486175,False,-0.037276447392645566,0.375,752425,0.0,0.0,9,0,0,9,8,8.0,8,17,30,248.0,103.0,17,12,30,640,4.668475312006194,922.5745155879995
153,30,0,0,0,10.0,20,10.0,2.2385539853122403,10,3.2,44.16957746987321,5,44.0,38.94768340280692,0,,46.99999999999999,20,47.0,8,11.863000000000001,12677,1528,0,0.0,15280.0,False,-0.6586296122051213,2,11.704000000000002,12786,1552,0,0.0,15520.0,False,-0.6547819073862491,0,0.2,119535,0,728,1.0,32155.452398067697,False,0.3644366813799423,0,0.2,120014,0,740,0.0,32685.487327706174,False,0.3719224443244669,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111576,0,25,0.5,973.6920850701731,False,-0.14022014866973742,13,13.938000000000002,100192,956,0,0.0,37233.985333083416,False,-0.2331885925006505,0,3.6290000000000013,144928,12,179,1.0,8880.37220083368,False,-0.03595488482295067,0.3125,752047,0.0,0.0,10,0,0,11,7,7.0,7,18,34,281.0,134.0,18,12,34,749,4.695970123051666,927.2704857110512
154,34,0,0,0,10.000000000000002,20,10.0,2.233125121535505,33,2.212121212121212,44.14300712831568,15,44.0,37.8613783976654,10,20.0,46.99999999999999,20,47.0,21,12.065000000000001,11991,1538,0,0.0,15380.000000000004,False,-0.6693158142348276,12,11.822000000000003,12381,1562,0,0.0,15620.000000000004,False,-0.6607466899657235,0,0.2,119914,13,728,1.0,32165.139815993778,False,0.3682986377840739,0,0.2,120222,0,745,1.0,32886.540310595185,False,0.3750266136299825,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111116,5,25,1.0,1167.2494955832133,False,-0.1430068916610408,11,14.035000000000002,100030,956,0,0.0,36195.47774816812,False,-0.23758550865770364,0,3.6290000000000004,145151,12,180,1.0,8914.336540771983,False,-0.034406003198768555,0.5,751144,0.0,0.0,13,0,0,7,10,10.0,10,17,35,254.0,156.0,17,17,35,1483,4.248526170966215,931.5190118820174
155,35,0,0,0,10.000000000000002,20,10.0,2.199933614140483,4,1.0,44.12813531091171,10,44.0,37.27916848964329,5,19.0,47.0,11,47.0,4,12.084000000000003,11853,1543,0,0.0,15430.000000000004,False,-0.6712144633375899,0,11.810000000000002,12231,1577,0,0.0,15770.000000000004,False,-0.6620068552994153,0,0.2,119914,3,738,1.0,32573.163660295264,False,0.370351257459404,0,0.2,120658,0,739,0.4,32610.691994763754,False,0.3780256360976534,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,110771,5,30,1.0,1339.015731243857,False,-0.14499491429562966,11,14.134000000000002,99737,961,0,0.0,35825.2809185472,False,-0.24067122893994675,0,3.6290000000000004,145151,2,190,1.0,9004.558336979286,False,-0.03411485056383705,0.425,750654,0.0,0.0,10,0,0,16,5,5.0,5,21,32,304.0,182.0,21,14,32,735,5.920000801968854,937.4390126839862
156,32,0,0,0,10.000000000000002,20,10.0,2.2287655469324332,5,3.0,44.23037401598552,5,46.0,35.85636685868225,11,17.0,47.0,10,47.0,0,12.080000000000002,11803,1548,0,0.0,15480.000000000004,False,-0.6716345184488205,5,11.860000000000001,11981,1592,0,0.0,15920.000000000004,False,-0.6649472410780294,0,0.2,120144,0,736,0.3,32553.555275765342,False,0.3725667076282831,0,0.2,120643,0,744,0.5,32907.39826789322,False,0.37936733843050796,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,110728,0,29,1.0,1039.8346389017852,False,-0.1464725268764461,10,14.223000000000004,99574,961,0,0.0,34457.96855119364,False,-0.24613567742403897,0,3.6290000000000013,144964,3,200,1.0,9507.569100576047,False,-0.03369852296524424,0.35,750176,0.0,0.0,9,0,0,10,4,4.0,6,16,34,240.0,195.0,16,16,34,617,5.1002400779980235,942.5392527619842
157,34,0,0,0,10.000000000000002,20,10.0,2.208402008140862,17,2.0588235294117645,44.21719313401829,5,44.0,36.990921337915374,10,53.0,47.0,20,47.0,13,12.21,11374,1558,0,0.0,15580.000000000004,False,-0.6780025539350762,4,11.895000000000001,11793,1602,0,0.0,16020.000000000004,False,-0.6672659452920223,0,0.2,120127,0,742,0.6,32809.15730544157,False,0.3736815069042547,0,0.2,120845,1,749,1.0,33120.886059387834,False,0.3824736951000987,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111038,0,24,0.5,887.7821121099689,False,-0.14467741001499945,10,14.313000000000002,98892,971,0,0.0,35918.184619115826,False,-0.24582518081594742,0,3.6290000000000004,145434,0,193,0.3,9071.0,False,-0.032073912959293654,0.30000000000000004,749842,0.0,0.0,11,0,0,13,9,9.0,8,21,28,288.0,184.0,21,13,28,1420,5.034238771011587,947.5734915329958
158,28,0,0,0,10.000000000000002,20,10.0,2.075054296493086,27,1.4444444444444444,44.323755956739305,5,46.0,39.04344514525846,20,53.0,47.0,20,47.0,18,12.377000000000004,10785,1567,0,0.0,15670.000000000004,False,-0.687142953155454,9,11.981,11463,1613,0,0.0,16130.000000000004,False,-0.6718865515155589,0,0.2,120336,1,747,1.0,33111.920753980754,False,0.37730740587166217,0,0.2,120827,7,759,1.0,33656.25615124058,False,0.3849858445495093,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111868,0,9,0.5,351.39100630732617,False,-0.14036707736630125,8,14.383000000000001,98239,981,0,0.0,38301.61968749855,False,-0.24234821546705945,0,3.6290000000000004,145468,0,191,1.0,8977.0,False,-0.032157816947314746,0.4375,749325,0.0,0.0,14,0,0,9,10,10.0,8,17,26,232.0,99.0,17,11,26,2054,5.7677878650138155,953.3412793980096
159,26,0,0,0,10.000000000000002,20,10.0,2.0791825125624954,18,2.111111111111111,44.323755956739305,0,,38.35416801251555,5,19.0,47.0,10,47.0,5,12.409000000000002,10600,1576,0,0.0,15760.000000000004,False,-0.6894952617783453,13,12.102,11014,1624,0,0.0,16240.000000000004,False,-0.678506620068553,0,0.2,120324,0,755,0.8,33464.435747338175,False,0.37896004541325756,0,0.2,120801,8,769,1.0,34101.601790833025,False,0.3869646235113494,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111963,0,4,0.0,153.4166720500622,False,-0.14039766811142462,10,14.475000000000001,97986,986,0,0.0,37817.20966034033,False,-0.24554434435377687,0,3.6290000000000004,145468,0,191,0.0,8977.0,False,-0.032157816947314746,0.225,748495,0.0,0.0,8,0,0,10,8,8.0,5,15,28,232.0,117.0,15,11,28,295,4.941232911020052,958.2825123090297
160,28,0,0,0,10.000000000000002,20,10.0,2.14804095069728,22,2.590909090909091,44.30359315481582,5,44.0,38.35416801251555,0,,47.0,20,47.0,13,12.534000000000002,10215,1582,0,0.0,15820.000000000004,False,-0.6954600443578197,9,12.179000000000002,10674,1638,0,0.0,16380.000000000004,False,-0.6830432152698434,0,0.2,120293,3,765,1.0,33898.6928862862,False,0.3808327357924067,0,0.2,120995,7,774,1.0,34306.01738848233,False,0.38994485108552257,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.492000000000002,111743,0,9,0.5,345.18751211264,False,-0.1413499124893062,8,14.545000000000002,97865,986,0,0.0,37817.20966034033,False,-0.2463252968576655,0,3.6290000000000013,146032,0,179,0.0,8413.0,False,-0.03033774582254952,0.3125,748156,0.0,0.0,10,0,0,6,8,8.0,7,13,31,190.0,88.0,13,15,31,984,3.592227910994552,961.8747402200243
161,31,0,0,0,10.000000000000002,20,10.0,2.12431109748543,12,1.8333333333333333,44.28394487049095,5,44.0,39.8584292595176,13,55.0,46.99999999999999,20,47.0,8,12.601000000000003,9942,1591,0,0.0,15910.000000000004,False,-0.6992909469722428,4,12.21,10473,1649,0,0.0,16490.000000000004,False,-0.68549633711943,0,0.2,120512,0,764,0.4,33832.93388105508,False,0.3827053449560579,0,0.2,120974,8,784,1.0,34735.60726724479,False,0.3918946749064039,0,0.2,130339,0,0,0.0,0.0,False,0.0,4,5.532000000000002,112066,0,5,0.5,199.292146297588,False,-0.1394314359236392,10,14.637,97699,986,0,0.0,39300.41124988435,False,-0.24261028130462844,0,3.6290000000000013,145787,3,179,1.0,8532.57528777855,False,-0.031533134692431956,0.3625,747792,0.0,0.0,10,0,0,11,9,8.307692307692307,2,13,33,210.0,99.0,13,18,33,890,3.9805268740165047,965.8552670940408
162,33,0,0,0,10.000000000000002,20,10.0,2.208927436167484,9,3.5555555555555554,44.332208510250005,20,44.5,39.3860548715039,3,19.0,47.0,20,47.0,5,12.643000000000004,9757,1600,0,0.0,16000.000000000004,False,-0.7016432555951341,4,12.246,10283,1660,0,0.0,16600.000000000004,False,-0.6877646347200753,0,0.2,120920,0,763,0.9,33825.475093320754,False,0.3867728219522933,0,0.2,121424,0,782,0.8,34667.787055015506,False,0.3960810689851974,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.5280000000000005,111233,10,12,1.0,915.9547435605468,False,-0.14307323693000348,12,14.747000000000003,97415,989,0,0.0,38952.80826791736,False,-0.24556500213659127,0,3.6290000000000004,146163,0,174,0.3,8178.0,False,-0.030250614758066077,0.375,747534,0.0,0.0,15,0,0,8,6,6.0,9,17,36,257.0,62.0,17,16,36,1523,4.085324522049632,969.9405916160904
163,36,0,0,0,10.000000000000002,20,10.0,2.3129011425649453,12,3.5,44.29553203825653,10,44.0,39.3860548715039,0,,47.0,20,47.0,6,12.698000000000004,9535,1610,0,0.0,16100.000000000004,False,-0.7045332347604005,6,12.302000000000001,10061,1670,0,0.0,16700.000000000004,False,-0.6906546138853418,0,0.2,121100,0,768,1.0,34018.968605381015,False,0.38955724665905883,0,0.2,121642,0,779,0.2,34506.21945780184,False,0.39746163866850037,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.528000000000002,110793,10,22,1.0,1309.4485275556513,False,-0.14493954791905858,11,14.845000000000002,97219,989,0,0.0,38952.80826791736,False,-0.24683001610983235,0,3.6290000000000004,146586,0,165,0.0,7755.0,False,-0.028885561414492156,0.275,747275,0.0,0.0,11,0,0,15,8,8.0,3,18,28,279.0,54.0,18,18,28,1063,4.221216098987497,974.1618077150779
164,28,0,0,0,10.000000000000002,20,10.0,2.3964693080993364,2,8.0,44.27845326736594,5,44.0,38.5655103282312,5,19.0,47.0,20,47.0,0,12.692000000000004,9425,1621,0,0.0,16210.000000000004,False,-0.7054573560051078,2,12.316000000000003,9941,1679,0,0.0,16790.000000000004,False,-0.6919147792190335,0,0.2,121100,0,768,0.0,34005.852109337044,False,0.38949126233430115,0,0.2,121846,0,776,0.2,34360.07973547597,False,0.39877896255936623,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.5280000000000005,110668,5,27,1.0,1262.661045199072,False,-0.14607806932230918,6,14.894000000000004,97052,994,0,0.0,38334.11726626181,False,-0.24990442281716738,0,3.6290000000000013,147244,0,151,0.0,7097.0,False,-0.026762145102266054,0.15,747615,0.0,0.0,13,0,0,10,3,3.0,0,10,19,142.0,62.0,10,18,19,1173,2.325795672950335,976.4876033880282
165,19,0,0,0,10.000000000000002,20,10.0,2.551188227788093,40,3.025,44.27845326736594,0,,41.020635648065884,25,52.0,47.0,20,47.0,24,12.932000000000002,8623,1632,0,0.0,16320.000000000004,False,-0.718008602728678,16,12.474000000000002,9434,1688,0,0.0,16880.000000000004,False,-0.6996773976745749,0,0.2,121046,10,778,1.0,34474.14852428858,False,0.39130378265782895,0,0.2,121779,10,786,1.0,34828.37615042751,False,0.4004606863318988,0,0.2,130339,0,0,0.0,0.0,False,0.0,0,5.5280000000000005,111968,0,7,0.5,287.1444495364612,False,-0.13984630674803222,11,14.998,95556,1019,0,0.0,41800.027725379136,False,-0.24837507752928853,0,3.6290000000000004,147667,0,142,0.0,6674.0,False,-0.02539709175869213,0.3125,746412,0.0,0.0,11,0,0,5,15,15.0,1,6,13,88.0,39.0,6,13,13,1923,2.0304454489960335,978.5180488370243
