index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,28,0,0,0,10.0,20,10.0,28.31509568820097,31,26.870967741935484,11.188005589359388,8,15.0,35.589743060445734,11,30.636363636363637,56.0,7,56.0,0,2.3690000000000007,74552,16,51,1.0,1604.0698800982495,False,0.5452483326166129,0,2.6570000000000005,75781,61,52,1.0,2082.3849757864505,False,0.5753551212528087,8,6.040000000000001,16974,1658,0,0.0,46946.428651037204,False,-0.4625669103704677,0,8.129000000000001,-103369.0,1376,0,0.0,38961.57166696453,True,-2.114645418104142,0,0.20900000000000002,125326,0,178,0.9,6334.97426475934,False,0.13412965155634896,0,0.2,114405,0,632,0.4,22492.717614201705,False,0.10904400652356952,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,165414,1,165,1.0,9275.589743060445,False,0.024642959662635022,0.5375,738414,0.0,0.1,17,0,0,8,2,2.0,4,12,28,171.0,47.0,12,16,28,1762,2.689136897039134,403.6286444782163
135,28,0,0,0,10.0,20,10.0,28.31509568820097,0,,11.188005589359388,0,,34.18681625892827,13,29.384615384615383,56.0,11,56.0,0,2.3690000000000007,74442,17,61,1.0,1897.220836980259,False,0.5459983680609071,0,2.657000000000001,75691,60,62,1.0,2355.53593266846,False,0.5763102218052748,0,6.032000000000002,16974,1658,0,0.0,46946.428651037204,False,-0.4625669103704677,0,8.129000000000001,-103369.0,1376,0,0.0,38961.57166696453,True,-2.114645418104142,0,0.20900000000000002,125644,0,166,0.0,5675.011498982092,False,0.13402389956919464,0,0.2,114469,0,631,0.0,21571.881059383737,False,0.10554507647768141,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,165648,4,164,1.0,9320.747265035712,False,0.026188968755003237,0.375,738830,0.0,0.1,16,0,0,10,0,0.0,3,13,24,178.0,45.0,13,15,24,1198,2.7567356979707256,406.385380176187
136,24,0,0,0,10.0,20,10.0,28.179330799533652,13,26.0,11.188005589359388,0,,34.770964032486965,1,65.0,56.0,10,56.0,0,2.3690000000000007,74342,17,71,1.0,2170.7324867668895,False,0.5467521017816762,0,2.657000000000001,75929,60,59,1.0,2262.5805171724855,False,0.5802376757630728,0,6.032000000000002,16636,1671,0,0.0,47087.661766020734,False,-0.46611970657706137,0,8.129000000000001,-103369.0,1376,0,0.0,38774.759180158304,True,-2.1158865321541436,0,0.20900000000000002,125644,0,166,0.0,5771.9800293928365,False,0.1344518391016216,0,0.2,114534,0,630,0.0,21905.70734046679,False,0.10759202512187785,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,166143,0,159,0.5,8904.0,False,0.02791602897048722,0.3125,739190,0.0,0.1,13,0,0,8,0,0.0,3,11,31,138.0,52.0,11,13,31,1163,2.7204971939790994,409.1058773701661
137,31,0,0,0,10.0,20,10.0,28.00821439108183,17,26.0,11.362755554334889,4,15.0,35.37394709366004,1,64.0,56.00000000000001,12,56.0,0,2.369,74654,20,64,1.0,1992.525721029237,False,0.5513229336719905,0,2.6570000000000005,75859,57,69,1.0,2502.566792984646,False,0.5812628605863287,4,6.072000000000002,16118,1688,0,0.0,47277.865892146125,False,-0.4717388659836159,0,8.129000000000001,-103369.0,1376,0,0.0,38539.303002128596,True,-2.117450817153012,0,0.20900000000000002,125644,0,166,0.0,5872.075217547567,False,0.13489357713596814,0,0.2,114538,0,633,0.4,22391.708510286808,False,0.10977214096704598,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,166751,0,148,0.1,8288.000000000002,False,0.029723671683879443,0.3125,739526,0.0,0.1,15,0,0,9,1,1.0,6,15,30,240.0,47.0,15,16,30,1378,2.425487575994339,411.53136494616047
138,30,0,0,0,10.0,20,10.0,27.87839064355548,14,26.071428571428573,11.53904189967932,4,15.0,34.78024520210693,5,29.6,56.00000000000001,8,56.0,0,2.3690000000000007,74601,18,73,1.0,2215.12251697955,False,0.5525184304006926,0,2.6570000000000005,76077,59,66,1.0,2429.9737824746617,False,0.5849889652668376,4,6.108000000000002,15677,1702,0,0.0,47449.02087533143,False,-0.4764614610993129,0,8.129000000000001,-103369.0,1376,0,0.0,38360.66552553234,True,-2.11863761941581,0,0.20900000000000002,125732,0,165,0.4,5738.740458347644,False,0.1350818665028537,0,0.2,114538,0,633,0.0,22015.895212933687,False,0.10811360942008033,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,167051,0,145,0.5,8120.000000000001,False,0.03102517443752184,0.3625,739638,0.0,0.1,17,0,0,7,1,1.0,4,11,31,183.0,56.0,11,19,31,1161,2.351349473989103,413.88271442014957
139,31,0,0,0,10.0,20,10.0,27.87839064355548,0,,11.53904189967932,0,,33.180969804794394,11,26.818181818181817,56.00000000000001,7,56.0,0,2.3690000000000007,74501,18,83,1.0,2493.9064234151047,False,0.5533262219154631,0,2.657000000000001,75977,59,76,1.0,2708.7576889102165,False,0.5857967567816078,0,6.104000000000001,15677,1702,0,0.0,47449.02087533143,False,-0.4764614610993129,0,8.129000000000001,-103369.0,1376,0,0.0,38360.66552553234,True,-2.11863761941581,0,0.20900000000000002,125962,0,155,0.0,5143.050319743131,False,0.13448304156219115,0,0.2,114603,0,632,0.0,20970.372916630058,False,0.10407324517255559,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,167148,1,148,1.0,8321.180969804796,False,0.03221575110508675,0.375,739830,0.0,0.1,13,0,0,8,0,0.0,5,13,35,204.0,67.0,13,18,35,887,4.926357789954636,418.8090722101042
140,35,0,0,0,10.0,20,10.0,27.759043852527984,48,27.291666666666668,11.53904189967932,0,,35.14824562063303,7,49.0,56.00000000000001,12,56.0,0,2.3690000000000007,75291,18,60,1.0,1845.542631151679,False,0.5628785259012784,0,2.657000000000001,76297,59,71,1.0,2560.892113529487,False,0.5908427367325899,0,6.104000000000002,14367,1750,0,0.0,48578.32674192397,False,-0.4863650894105503,0,8.129000000000001,-103369.0,1376,0,0.0,38196.44434107851,True,-2.1197286450898316,0,0.20900000000000002,126241,0,149,0.0,5237.088597474321,False,0.13736060353528481,0,0.2,114667,0,631,0.0,22178.54298661944,False,0.10997000355975636,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,167477,0,144,0.8,8064.000000000001,False,0.03342331377062219,0.35,740302,0.0,0.1,19,0,0,9,0,0.0,6,15,30,210.0,73.0,15,20,30,2525,2.7477271360112354,421.55679934611544
141,30,0,0,0,10.0,20,10.0,27.64328238648699,32,26.875,11.715898103658658,4,15.0,36.26303509206391,2,64.5,56.000000000000014,9,56.0,0,2.3690000000000007,75582,18,56,1.0,1728.0238136432715,False,0.5676409700978495,0,2.657000000000001,76666,59,63,1.0,2331.52679034868,False,0.5960578979836837,4,6.144000000000002,13431,1782,0,0.0,49260.329212719815,False,-0.494270999118258,0,8.129000000000001,-103369.0,1376,0,0.0,38037.1565638061,True,-2.120786895005274,0,0.20900000000000002,126245,0,152,0.4,5511.9813339937145,False,0.1386090599662556,0,0.2,114732,0,630,0.0,22845.71210800026,False,0.11348805399966579,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,167852,0,137,0.2,7672.000000000002,False,0.034501873922946215,0.325,740470,0.0,0.1,18,0,0,9,1,1.0,4,13,26,204.0,64.0,13,17,26,1693,2.5009073889814317,424.0577067350969
142,26,0,0,0,10.0,20,10.0,27.64328238648699,0,,11.892345085950634,4,15.0,35.230750627279974,4,23.0,56.000000000000014,0,,0,2.3690000000000007,75462,20,66,1.0,2024.4566375081415,False,0.5682195902543643,0,2.657000000000001,76586,57,73,1.0,2587.9596142135506,False,0.5970466483565422,4,6.1800000000000015,13355,1782,0,0.0,49260.329212719815,False,-0.49528083169864595,0,8.129000000000001,-103369.0,1376,0,0.0,38037.1565638061,True,-2.120786895005274,0,0.20900000000000002,126277,0,152,0.4,5355.074095346556,False,0.1381990436434617,0,0.2,114732,0,630,0.0,22195.372895186385,False,0.11061799030506717,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,167760,0,141,0.4,7896.000000000002,False,0.03462238343717237,0.35,740134,0.0,0.1,10,0,0,8,1,1.0,4,12,26,171.0,40.0,12,14,26,292,2.4124292680062354,426.4701360031031
143,26,0,0,0,10.0,20,10.0,27.64328238648699,0,,12.067412790811446,4,15.0,33.89008348489028,9,27.0,56.000000000000014,14,56.0,0,2.3690000000000007,75342,22,76,1.0,2320.8894613730113,False,0.5687982104108787,0,2.657000000000001,76506,55,83,1.0,2844.39243807842,False,0.5980353987294004,4,6.216000000000002,13279,1782,0,0.0,49260.329212719815,False,-0.49629066427903396,0,8.129000000000001,-103369.0,1376,0,0.0,38037.1565638061,True,-2.120786895005274,0,0.20900000000000002,126455,0,144,0.0,4880.172021824201,False,0.13767430744778855,0,0.2,114737,0,633,0.4,21452.42284593555,False,0.10738335015903142,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168301,0,136,0.9,7616.000000000002,False,0.03703859919740664,0.4125,740582,0.0,0.1,18,0,0,10,1,1.0,4,14,25,192.0,35.0,14,12,25,1227,2.855408808973152,429.32554481207626
144,25,0,0,0,10.0,20,10.0,27.538364794688434,15,26.0,12.240161350090892,4,15.0,33.833135098470954,7,33.42857142857143,56.000000000000014,10,56.0,0,2.3690000000000007,75292,17,86,1.0,2538.2993723432055,False,0.5700020442155562,0,2.657000000000001,76746,60,78,1.0,2747.992453985698,False,0.6019685476672378,4,6.252000000000002,12813,1797,0,0.0,49486.441536055114,False,-0.5009803246342338,0,8.129000000000001,-103369.0,1376,0,0.0,37892.78995749129,True,-2.121746014101174,0,0.20900000000000002,126500,0,143,0.4,4838.138319081347,False,0.1378859913284612,0,0.2,114866,0,631,0.0,21348.70824713517,False,0.108064239331735,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168627,0,133,0.7,7448.000000000002,False,0.03849676431954303,0.3875,740806,0.0,0.1,16,0,0,7,1,1.0,4,11,24,153.0,40.0,11,14,24,1384,2.33833846898051,431.66388328105677
145,24,0,0,0,10.0,20,10.0,27.58501737989322,31,27.903225806451612,12.240161350090892,0,,34.41264906341904,1,64.0,56.000000000000014,0,,0,2.369,75602,18,81,1.0,2414.3864077713506,False,0.5750885512946924,0,2.6570000000000005,77101,59,72,1.0,2576.121251352312,False,0.6074861196693562,0,6.248000000000002,11948,1828,0,0.0,50425.41177044481,False,-0.5062356379853521,0,8.129000000000001,-103369.0,1376,0,0.0,37956.98391473307,True,-2.1213195328545504,0,0.20900000000000002,126500,0,143,0.0,4921.008816068923,False,0.13825171370852243,0,0.2,114930,0,630,0.0,21679.968909953994,False,0.11009103908291475,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168563,0,134,0.1,7504.000000000002,False,0.03827984719393596,0.2625,740606,0.0,0.1,13,0,0,5,0,0.0,4,9,29,147.0,43.0,9,15,29,1129,1.7721790200448595,433.43606230110163
146,29,0,0,0,10.0,20,10.0,27.506149246069143,34,27.0,12.240161350090892,0,,34.41264906341904,0,,56.00000000000002,4,56.0,0,2.3690000000000007,76420,18,57,1.0,1747.8505070259412,False,0.5850287143138104,0,2.6570000000000005,77001,59,82,1.0,2845.50423817767,False,0.6081975211542876,0,6.248000000000002,11030,1862,0,0.0,51216.44989618074,False,-0.5131779836820307,0,8.129000000000001,-103369.0,1376,0,0.0,37848.46136259114,True,-2.1220405171233647,0,0.20900000000000002,126500,0,143,0.0,4921.008816068923,False,0.13825171370852243,0,0.2,114930,0,630,0.0,21679.968909953994,False,0.11009103908291475,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168787,0,130,0.0,7280.000000000003,False,0.03895470047360239,0.25,740630,0.0,0.1,13,0,0,8,0,0.0,5,13,31,204.0,63.0,13,16,31,1342,2.663935826974921,436.09999812807655
147,31,0,0,0,10.0,20,10.0,27.506149246069143,0,,12.409700855073892,4,15.0,33.88271877089185,10,31.4,56.00000000000002,0,,0,2.3690000000000007,76320,18,67,1.0,2022.9119994866326,False,0.58579833896736,0,2.657000000000001,76901,59,92,1.0,3120.565730638361,False,0.6089671458078373,4,6.288000000000001,10954,1862,0,0.0,51216.44989618074,False,-0.5141878162624187,0,8.129000000000001,-103369.0,1376,0,0.0,37848.46136259114,True,-2.1220405171233647,0,0.20900000000000002,126689,0,138,0.4,4675.815190383075,False,0.13883781207968035,0,0.2,114995,0,629,0.0,21312.230106890973,False,0.10904185506629019,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168473,0,140,1.0,7840.000000000003,False,0.03874983429941794,0.425,740294,0.0,0.1,11,0,0,10,1,1.0,2,12,33,186.0,71.0,12,19,33,514,2.1887413900112733,438.2887395180878
148,33,0,0,0,10.0,20,10.0,27.506149246069143,0,,12.575208874918546,4,15.0,33.63432703894662,9,32.22222222222222,56.00000000000002,0,,0,2.3690000000000007,76200,20,77,1.0,2317.973491947324,False,0.5863628985127377,0,2.657000000000001,76821,57,102,1.0,3375.6272230990526,False,0.6099418355695587,4,6.3240000000000025,10878,1862,0,0.0,51216.44989618074,False,-0.5151976488428067,0,8.129000000000001,-103369.0,1376,0,0.0,37848.46136259114,True,-2.1220405171233647,0,0.20900000000000002,126790,0,135,0.4,4540.634150257794,False,0.13913269614490145,0,0.2,115124,0,627,0.0,21088.723053419533,False,0.10919407863147094,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,168183,0,149,0.9,8344.000000000004,False,0.038520866222388254,0.4125,739958,0.0,0.1,11,0,0,10,1,1.0,5,15,32,210.0,53.0,15,18,32,490,2.56018343497999,440.8489229530678
149,32,0,0,0,10.0,20,10.0,27.44490112164247,29,26.96551724137931,12.876696008662565,8,15.0,34.26138941216452,4,42.75,56.00000000000002,0,,0,2.3690000000000007,76140,16,87,1.0,2547.706397582895,False,0.5874880180209463,0,2.657000000000001,77463,61,83,1.0,2887.926793096325,False,0.6181064984424928,8,6.400000000000002,9924,1891,0,0.0,51898.308021025914,False,-0.5233436884066841,0,8.129000000000001,-103369.0,1376,0,0.0,37764.18394338004,True,-2.122600425568828,0,0.20900000000000002,126837,0,136,0.4,4659.548960054374,False,0.1400723274228549,0,0.2,115128,0,630,0.4,21584.675329663645,False,0.11141811049570441,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,168012,0,153,0.4,8568.000000000004,False,0.03816536315542112,0.4,739466,0.0,0.1,14,0,0,8,2,2.0,6,14,32,237.0,67.0,14,18,32,1153,2.060654025990516,442.90957697905833
150,32,0,0,0,10.0,20,10.0,27.392135785872743,31,27.0,13.134425718959264,8,15.0,33.82307697142977,6,30.0,56.000000000000014,12,56.0,0,2.3690000000000007,76490,13,82,1.0,2376.1551344415648,False,0.5929063378903062,0,2.657000000000001,77750,64,77,1.0,2749.1944555122013,False,0.6225694089563436,8,6.472000000000002,8915,1922,0,0.0,52647.68498044741,False,-0.5317719573448884,0,8.129000000000001,-103369.0,1376,0,0.0,37691.5788413609,True,-2.123082787394626,0,0.20900000000000002,126957,0,134,0.4,4532.292314171589,False,0.140569884084184,0,0.2,115068,0,634,0.4,21443.830799886473,False,0.11026695675916601,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,168504,0,147,0.6,8232.000000000002,False,0.04011761728588472,0.425,739646,0.0,0.1,19,0,0,12,2,2.0,3,15,30,225.0,65.0,15,17,30,1889,2.5193551080301404,445.42893208708847
151,30,0,0,0,10.0,20,10.0,27.428572042004394,15,28.0,13.25228160103016,4,15.0,35.490291203946015,3,64.66666666666667,56.00000000000002,6,56.0,0,2.3690000000000007,76820,12,77,1.0,2232.000047234338,False,0.5981954275323936,0,2.657000000000001,77640,65,87,1.0,3036.285767654382,False,0.6232573133154352,4,6.504000000000002,8419,1937,0,0.0,53129.14404536251,False,-0.5351638051729836,0,8.129,-103369.0,1376,0,0.0,37741.715129798045,True,-2.1227497001740763,0,0.20900000000000002,127026,0,136,0.4,4826.6796037366585,False,0.1424780868149054,0,0.2,115133,0,633,0.0,22465.354332097828,False,0.11534883682753222,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168646,0,144,0.3,8064.000000000003,False,0.04046709487714055,0.3375,739646,0.0,0.1,16,0,0,8,1,1.0,3,11,34,168.0,70.0,11,19,34,1150,2.272160255990457,447.7010923430789
152,34,0,0,0,10.0,20,10.0,27.468677246683487,17,28.0,13.366913477572746,4,15.0,34.69254098207223,7,29.0,56.00000000000002,0,,0,2.3690000000000007,77186,13,70,1.0,2052.807407267844,False,0.6038635025865667,0,2.657000000000001,77550,64,97,1.0,3304.4616929282984,False,0.6241614035981575,4,6.540000000000002,7867,1954,0,0.0,53673.79534001953,False,-0.5388799140312281,0,8.129000000000001,-103369.0,1376,0,0.0,37796.89989143648,True,-2.1223830727382644,0,0.20900000000000002,127164,0,130,0.0,4510.03032766939,False,0.14229869426229028,0,0.2,115138,0,636,0.4,22064.45606459794,False,0.11362373259926536,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168443,0,151,0.7,8456.000000000004,False,0.0404249165471614,0.3875,739310,0.0,0.1,12,0,0,9,1,1.0,6,15,34,255.0,57.0,15,19,34,879,2.173376059043221,449.87446840212215
153,34,0,0,0,10.0,20,10.0,27.356658462537016,18,26.0,13.477843890448028,4,15.0,33.99135382730823,7,28.857142857142858,56.00000000000002,6,56.0,0,2.3690000000000007,77096,12,80,1.0,2308.5326770029615,False,0.6046399331180452,0,2.657000000000001,77908,65,89,1.0,3084.7426031657947,False,0.6292498985252312,4,6.576000000000003,7323,1972,0,0.0,53947.33048812299,False,-0.544290921551136,0,8.129000000000001,-103369.0,1376,0,0.0,37642.76204445094,True,-2.123407108394559,0,0.20900000000000002,127302,0,124,0.0,4214.92787458622,False,0.14221439170757488,0,0.2,115142,0,639,0.4,21720.47509564996,False,0.112140988268224,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168577,0,152,0.7,8512.000000000004,False,0.0414010436123932,0.3875,739310,0.0,0.1,14,0,0,10,1,1.0,6,16,32,228.0,68.0,16,18,32,1206,3.096999753965065,452.9714681560872
154,32,0,0,0,10.000000000000002,20,10.0,27.261620281026463,16,26.0,13.477843890448028,0,,34.553001476114446,1,64.0,56.000000000000014,2,56.0,0,2.3690000000000007,77402,13,74,1.0,2147.3599007959583,False,0.6092623797887416,0,2.657000000000001,77818,64,99,1.0,3338.90040782162,False,0.6300102574369078,0,6.572000000000002,6907,1988,0,0.0,54196.101118680606,False,-0.5481656848347023,0,8.129000000000001,-103369.0,1376,0,0.0,37511.989506692415,True,-2.1242759134554055,0,0.20900000000000002,127366,0,123,0.0,4250.0191815620765,False,0.14293414292329923,0,0.2,115142,0,639,0.0,22079.367943237132,False,0.11372484683282491,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168625,0,151,0.1,8456.000000000002,False,0.04152155312661935,0.2625,739222,0.0,0.1,10,0,0,9,0,0.0,6,15,33,210.0,64.0,15,17,33,792,2.5803665170096792,455.5518346730969
155,33,0,0,0,10.000000000000002,20,10.0,27.170511397050053,16,26.0,13.584665248634613,4,15.0,34.410117432518845,7,33.42857142857143,56.000000000000014,0,,0,2.3690000000000007,77282,15,84,1.0,2432.3229573522044,False,0.6097233974915638,0,2.657000000000001,78154,62,93,1.0,3146.857559925655,False,0.6349313807026109,4,6.612000000000002,6415,2004,0,0.0,54449.704839688304,False,-0.553018171407864,0,8.129000000000001,-103369.0,1376,0,0.0,37386.62368234087,True,-2.125108798283678,0,0.20900000000000002,127535,0,117,0.0,4025.983739604705,False,0.14343708897678098,0,0.2,115147,0,642,0.4,22091.2953916771,False,0.11382161659919103,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,168391,0,158,0.7,8848.000000000002,False,0.041292585049589665,0.3875,738886,0.0,0.1,13,0,0,12,1,1.0,3,15,32,225.0,53.0,15,18,32,850,2.8466412810375914,458.3984759541345
156,32,0,0,0,10.000000000000002,20,10.0,27.146299617858997,33,27.0,13.687043285916015,4,15.0,33.98777555870424,5,29.8,56.00000000000002,3,56.0,0,2.3690000000000007,77605,17,77,1.0,2260.2650705751425,False,0.6145828470273264,0,2.657000000000001,78522,60,87,1.0,2961.728066753733,False,0.64057959670618,4,6.648000000000002,5448,2037,0,0.0,55297.012321578775,False,-0.5602377602871461,0,8.129000000000001,-103369.0,1376,0,0.0,37353.30827417398,True,-2.12533013370865,0,0.20900000000000002,127619,0,113,0.0,3840.618638133579,False,0.1433604536666177,0,0.2,115152,0,645,0.4,21922.115235364236,False,0.11311912599346954,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,168410,0,160,0.5,8960.000000000004,False,0.041744495727937724,0.3625,738718,0.0,0.1,14,0,0,13,1,1.0,3,16,30,228.0,63.0,16,16,30,1408,2.8575853449874558,461.25606129912194
157,30,0,0,0,10.000000000000002,20,10.0,27.146299617858997,0,,13.868866373605362,8,15.0,33.73022161392181,5,31.2,56.00000000000002,1,56.0,0,2.3690000000000007,77525,15,87,1.0,2511.728066753733,False,0.6155206404875807,0,2.657000000000001,78402,62,97,1.0,3253.191062932323,False,0.6411072599500903,8,6.724000000000001,5276,2037,0,0.0,55297.012321578775,False,-0.5625231708638136,0,8.129000000000001,-103369.0,1376,0,0.0,37353.30827417398,True,-2.12533013370865,0,0.20900000000000002,127651,0,113,0.4,3811.5150423731648,False,0.14351445776310562,0,0.2,115156,0,648,0.4,21857.183605821334,False,0.1128678764919695,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,168310,0,164,0.5,9184.000000000004,False,0.04181680143647341,0.4125,738282,0.0,0.1,12,0,0,8,2,2.0,3,11,29,198.0,71.0,11,19,29,412,1.966292525001336,463.2223538241233
158,29,0,0,0,10.000000000000002,20,10.0,27.146299617858997,0,,14.01970509916154,8,15.0,33.9243181038869,6,35.5,56.00000000000002,0,,0,2.3690000000000007,77425,15,97,1.0,2783.191062932323,False,0.6162533688396628,0,2.657000000000001,78302,62,107,1.0,3524.654059110913,False,0.6418399883021727,8,6.796,5104,2037,0,0.0,55297.012321578775,False,-0.5648085814404812,0,8.129000000000001,-103369.0,1376,0,0.0,37353.30827417398,True,-2.12533013370865,0,0.20900000000000002,127740,0,112,0.4,3799.5236276353326,False,0.14424708345161533,0,0.2,115160,0,651,0.4,22084.73108563037,False,0.11390738980568932,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.008000000000001,168097,0,170,0.6,9520.000000000004,False,0.04154565502946458,0.425,737790,0.0,0.1,11,0,0,7,2,2.0,1,8,31,114.0,63.0,8,21,31,413,2.376551817986183,465.59890564210946
159,31,0,0,0,10.000000000000002,20,10.0,27.06013537239501,17,26.0,14.08732037023988,4,15.0,34.095471963863076,6,35.5,56.00000000000002,0,,0,2.3690000000000007,77787,13,90,1.0,2565.412183515551,False,0.6214437832822265,0,2.657000000000001,78182,64,117,1.0,3806.035838570216,False,0.642264286256231,4,6.828000000000002,4586,2054,0,0.0,55581.51805489935,False,-0.5698012353514527,0,8.129,-103369.0,1376,0,0.0,37234.746272415534,True,-2.1261178164203063,0,0.20900000000000002,127828,0,111,0.4,3784.5973879888015,False,0.14495793087190653,0,0.2,115225,0,650,0.0,22162.056776511,False,0.11482235529851183,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,167884,0,176,0.6,9856.000000000004,False,0.04127450862245574,0.375,737454,0.0,0.1,13,0,0,10,1,1.0,3,13,32,159.0,69.0,13,18,32,855,2.509596768009942,468.1085024101194
160,32,0,0,0,10.000000000000002,20,10.0,27.053324014552114,26,27.0,14.152287562176904,4,15.0,35.271352257088125,2,64.5,56.00000000000002,0,,0,2.3690000000000007,78071,11,87,1.0,2463.639189266034,False,0.6262241278505696,0,2.657000000000001,78400,66,114,1.0,3744.078937658941,False,0.6460994456850092,4,6.8640000000000025,3808,2080,0,0.0,56270.9139502684,False,-0.5755586370564151,0,8.129000000000001,-103369.0,1376,0,0.0,37225.37384402371,True,-2.126180083417329,0,0.20900000000000002,127832,0,114,0.4,4020.9341573080465,False,0.14603623289808224,0,0.2,115290,0,649,0.0,22891.107614850192,False,0.11861350086432204,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,167755,0,178,0.2,9968.000000000004,False,0.040834648895530304,0.325,737118,0.0,0.1,12,0,0,8,1,1.0,3,11,33,183.0,59.0,11,21,33,1031,1.8630673080333509,469.97156971815275
161,33,0,0,0,10.000000000000002,20,10.0,27.05455470257124,32,27.0625,14.152287562176904,0,,33.89506432655437,9,26.77777777777778,56.00000000000002,0,,0,2.3690000000000007,77941,14,97,1.0,2764.2918061494106,False,0.6266409495145023,0,2.657000000000001,79196,63,92,1.0,3119.019032636554,False,0.6560137294436229,0,6.860000000000003,2942,2112,0,0.0,57139.219531830466,False,-0.5812967078671907,0,8.129000000000001,-103369.0,1376,0,0.0,37227.06727073803,True,-2.1261688329076667,0,0.20900000000000002,128073,0,105,0.0,3558.981754288209,False,0.14612470654248666,0,0.2,115290,0,649,0.0,21997.896747933784,False,0.11467160096001566,0,0.2,165962,0,0,0.0,0.0,False,0.0,0,3.0080000000000005,167514,0,187,0.9,10472.000000000004,False,0.040900929128354684,0.3625,736918,0.0,0.1,13,0,0,8,0,0.0,2,10,31,180.0,84.0,10,23,31,1307,4.154621865018271,474.126191583171
