index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,36,0,0,0,10.0,20,10.0,3.6563399059680433,15,3.6666666666666665,41.39044022960347,8,46.0,16.7654303145273,12,1.0,57.00000000000001,17,57.0,1,3.0900000000000007,50864,1404,0,0.0,14040.0,False,-0.17180793223831053,14,13.660000000000002,18912.0,1296,0,0.0,12960.0,False,-0.6366966176386425,0,0.263,117320,2,265,1.0,10975.779340656854,False,0.24397692176342078,0,0.2,115836,0,422,0.4,17466.765776892666,False,0.2618198870408453,0,4.808000000000002,134403,0,2,0.1,33.5308606290546,False,-0.06609488143570602,12,16.187000000000005,910,889,0,0.0,36796.10136411749,False,-0.8658538995083911,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,17,12.133000000000003,157911,2508,0,0.0,42047.69922883447,False,-0.16145776887914393,0.1875,809865,0.0,0.0,9,0,0,10,11,11.0,19,29,39,289.0,84.0,20,16,39,568,1.8392921569757164,326.31627996318275
135,39,0,0,0,10.0,20,10.0,3.6833588732453664,15,3.8666666666666667,39.9307285324635,12,30.166666666666668,17.22771765231654,19,19.68421052631579,57.00000000000001,11,57.0,2,3.1090000000000004,50767,1411,0,0.0,14110.0,False,-0.17269501516625652,13,13.776000000000002,18462.0,1309,0,0.0,13090.0,False,-0.6422051164654038,0,0.263,117535,5,269,1.0,10759.782769598907,False,0.24506079075382847,0,0.2,115925,0,418,0.2,16691.04452656974,False,0.2587925919580729,9,4.8980000000000015,134178,0,7,0.7,120.59402356621577,False,-0.06735566540138041,8,16.255000000000003,315,894,0,0.0,35698.071308022365,False,-0.8738021464569544,0,0.2,213709,0,4,0.0,228.00000000000003,False,0.002038540124093201,11,12.226,157307,2527,0,0.0,43534.442507403895,False,-0.16080463168640247,0.2375,808198,0.0,0.0,10,0,0,14,13,12.5,16,30,42,242.0,103.0,20,19,42,621,1.9686295349965803,328.28490949817933
136,42,0,0,0,10.0,20,10.0,3.6084901470766355,8,2.625,40.377635105076514,5,47.8,17.22771765231654,0,,57.0,13,57.0,1,3.1170000000000013,50674,1419,0,0.0,14190.0,False,-0.17345332799175872,7,13.833000000000002,18180.0,1321,0,0.0,13210.0,False,-0.6453814456590168,0,0.263,117522,0,278,0.9,11224.98255921127,False,0.24728521788056998,0,0.2,116156,0,417,0.4,16837.473838816906,False,0.2618741204534801,0,4.889000000000001,134178,0,7,0.0,120.59402356621577,False,-0.06735566540138041,0,16.247,76,899,0,0.0,36299.49395946378,False,-0.8733733960958787,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,13,12.345000000000002,157024,2527,0,0.0,43534.442507403895,False,-0.162130854341847,0.1625,807519,0.0,0.0,7,0,0,14,6,6.0,20,34,40,330.0,86.0,25,17,40,439,2.032937715004664,330.317847213184
137,40,0,0,0,10.0,20,10.0,3.5582208261924295,2,1.0,40.32307657898541,1,36.0,17.969263606028377,2,58.0,57.0,8,57.0,0,3.116000000000001,50554,1431,0,0.0,14310.0,False,-0.17431179534138386,2,13.846000000000002,18056.0,1329,0,0.0,13290.0,False,-0.646583299948492,0,0.263,117522,0,278,0.0,11209.815288957943,False,0.24720839979415904,0,0.2,116190,0,418,0.2,16855.0460100159,False,0.2623075201576949,0,4.889000000000001,134258,0,6,0.1,107.81558163617026,False,-0.06684424148167496,0,16.247000000000003,76,899,0,0.0,36250.44584450788,False,-0.8735437813270484,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,8,12.412000000000003,156778,2529,0,0.0,45444.26765964577,False,-0.15880867794898082,0.037500000000000006,807143,0.0,0.0,7,0,0,11,3,3.0,24,35,37,352.0,71.0,25,15,37,352,1.8528306660009548,332.17067787918495
138,37,0,0,0,10.0,20,10.0,3.3049190569606166,12,1.3333333333333333,40.89062030349576,9,45.44444444444444,17.49553953124022,26,15.692307692307692,57.0,10,57.0,0,3.116000000000001,50424,1444,0,0.0,14440.0,False,-0.17524180163681108,12,13.964000000000002,17674.0,1336,0,0.0,13360.0,False,-0.6515481027871574,0,0.263,117745,0,282,0.9,11531.154925585804,False,0.2510947657340097,0,0.2,116360,0,417,0.3,17051.38866655773,False,0.2650239494061999,7,4.9590000000000005,134277,0,1,0.1,17.49553953124022,False,-0.06702599285941643,13,16.377000000000006,-1612,907,0,0.0,37087.79261527065,False,-0.8823626527090013,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,10,12.504000000000003,156194,2555,0,0.0,44701.10350231876,False,-0.163286821418452,0.1625,804771,0.0,0.0,7,0,0,14,16,16.58781431334623,17,31,30,293.0,70.0,21,16,30,410,2.081696437962819,334.25237431714777
139,30,0,0,0,10.0,20,10.0,3.2784968433394175,9,3.0,40.32611312871926,10,36.2,17.472743677456485,16,17.3125,57.0,10,57.0,0,3.116000000000001,50304,1456,0,0.0,14560.0,False,-0.17610026898643621,9,14.042,17394.0,1344,0,0.0,13440.0,False,-0.6549819721856579,0,0.263,117948,0,286,0.9,11533.268354813708,False,0.25316174892533433,0,0.2,116492,0,412,0.0,16614.358609032333,False,0.2641475993650469,3,4.982000000000002,134308,0,3,0.3,52.418231032369455,False,-0.06668929908001507,12,16.484,-10254,914,0,0.0,36858.0673996494,False,-0.9432025060283277,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,10,12.594000000000003,155741,2571,0,0.0,44922.423994740624,False,-0.16489112791079946,0.15,795642,0.0,0.0,7,0,0,12,10,77.42632850241546,14,26,32,239.0,47.0,17,13,32,260,1.6364009930402972,335.88877531018807
140,32,0,0,0,10.0,20,10.0,3.4828577663405476,6,6.666666666666667,40.83818754320446,8,45.625,17.472743677456485,0,,57.0,12,57.0,2,3.136000000000001,50187,1465,0,0.0,14650.0,False,-0.17713042980598637,4,14.073000000000002,17212.0,1355,0,0.0,13550.0,False,-0.6567990614090311,0,0.263,118153,0,286,0.5,11679.721637356477,False,0.2559800330086327,0,0.2,116612,0,410,0.1,16743.65689271383,False,0.2660179944324154,0,4.979000000000002,134272,0,4,0.1,69.89097470982594,False,-0.06687871796353226,0,16.472000000000005,-54571,921,0,0.0,37611.97072729131,False,-1.2484837711737709,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,12,12.704000000000002,155479,2571,0,0.0,44922.423994740624,False,-0.16611893828439123,0.0875,751053,0.0,0.0,6,0,0,9,8,230.36170212765958,12,21,28,202.0,64.0,16,16,28,236,1.7779609020217322,337.6667362122098
141,28,0,0,0,10.0,20,10.0,3.5649591372380858,10,4.3,40.98672029884032,5,43.2,18.52295932239671,3,59.0,56.99999999999999,12,57.0,3,3.1640000000000006,50085,1471,0,0.0,14710.0,False,-0.17816059062553655,7,14.139000000000003,16912.0,1369,0,0.0,13690.0,False,-0.6600898529159275,0,0.263,118323,0,283,0.1,11599.24184457181,False,0.2572944320646452,0,0.2,116615,0,418,0.9,17132.449084915253,False,0.26801750919205064,0,4.979000000000002,134377,0,3,0.2,55.568877967190126,False,-0.06619896452527499,0,16.47200000000001,-129976,924,0,0.0,37871.729556128455,False,-1.7714709984641173,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,12,12.812000000000003,155047,2574,0,0.0,47678.097295849126,False,-0.16168646480624702,0.15,675092,0.0,0.0,8,0,0,7,9,418.27777777777777,9,16,37,161.0,98.0,11,17,37,449,1.6042884610360488,339.27102467324585
142,37,4,20,1,10.0,20,10.0,3.5550734736215115,7,3.4285714285714284,40.78605900024138,3,36.0,19.601936015537525,3,58.0,56.99999999999999,11,57.0,1,3.171000000000001,50022,1476,0,0.0,14760.0,False,-0.17870428661363247,6,14.192000000000002,16627.0,1384,0,0.0,13840.0,False,-0.6630944886396154,0,0.263,118389,0,282,0.1,11501.66863806807,False,0.2574687943825494,0,0.2,116633,0,423,0.6,17252.502957102104,False,0.26880787948533313,0,4.979000000000002,134443,0,3,0.3,58.805808046612576,False,-0.06572917326795592,0,16.472000000000005,-140374,924,0,0.0,37686.31851622304,True,-1.8443570323823482,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,11,12.910000000000002,154653,2577,0,0.0,50514.1891120402,False,-0.15688747935207178,0.125,804476,0.0,0.1,9,0,0,10,7,7.0,10,20,33,299.0,80.0,21,16,33,482,1.9075823349994607,341.1786070082453
143,33,4,0,0,10.0,20,10.0,3.5699178751522673,3,4.0,40.64753113296185,2,36.0,19.601936015537525,0,,56.99999999999999,11,57.0,1,3.1800000000000006,49929,1484,0,0.0,14840.0,False,-0.17946259943913467,2,14.206000000000001,16463.0,1396,0,0.0,13960.0,False,-0.664582498712299,0,0.263,118413,0,284,0.3,11543.898841761165,False,0.2579257857506998,0,0.2,116669,0,422,0.0,17153.2581381099,False,0.2686698919091484,0,4.979000000000001,134371,0,5,0.2,98.00968007768762,False,-0.06609321809426029,0,16.472,-140374,924,0,0.0,37558.31876685675,True,-1.8448016828425142,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,11,13.009000000000002,154419,2577,0,0.0,50514.1891120402,False,-0.15798407334985984,0.0625,803973,0.0,0.1,7,0,0,13,5,5.0,13,26,24,302.0,61.0,21,12,24,272,1.7971664450014941,342.9757734532468
144,24,3,0,0,10.0,20,10.0,3.3068883999325887,27,2.5185185185185186,40.64753113296185,0,,20.733663002194078,3,58.0,56.99999999999999,7,57.0,2,3.199000000000001,49802,1494,0,0.0,14940.0,False,-0.1805642992044869,25,14.454000000000002,15591.0,1406,0,0.0,14060.0,False,-0.6763435014021634,0,0.263,118381,0,294,1.0,11950.374153090785,False,0.2596603297800429,0,0.2,116633,7,432,1.0,17582.88166823905,False,0.270481157534486,0,4.979000000000001,134545,0,2,0.0,41.467326004388156,False,-0.06508074129628227,0,16.472,-140374,924,0,0.0,37558.31876685675,True,-1.8448016828425142,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,7,13.068000000000003,154136,2580,0,0.0,53492.85054566072,False,-0.15233084675412698,0.25,802797,0.0,0.1,5,0,0,7,11,11.0,9,16,26,249.0,36.0,16,8,26,374,1.7157211379962973,344.6914945912431
145,26,1,0,0,10.0,20,10.0,3.39068730193123,15,3.933333333333333,40.573981418531595,1,36.0,22.210251773141565,13,32.61538461538461,57.0,11,57.0,2,3.2170000000000005,49675,1504,0,0.0,15040.0,False,-0.18166599896983918,13,14.559000000000003,15179.0,1416,0,0.0,14160.0,False,-0.681522921078235,0,0.263,118392,0,299,0.6,12131.620444140946,False,0.260689716801427,0,0.2,116599,6,442,1.0,17954.043910802553,False,0.27201659159459163,11,5.089000000000001,134388,0,1,0.1,22.210251773141565,False,-0.06623842255850595,0,16.472000000000005,-140374,924,0,0.0,37490.35883072319,True,-1.8450377646866138,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,11,13.171000000000003,153483,2593,0,0.0,57591.18284775608,False,-0.14578799452697416,0.21250000000000002,801425,0.0,0.1,5,0,0,9,11,10.333333333333332,9,18,20,261.0,40.0,18,8,20,236,1.5811894499929622,346.27268404123606
146,20,6,0,0,10.0,20,10.0,3.5935320825825188,11,5.454545454545454,40.4949426207324,1,36.0,22.596914687881686,1,59.0,57.0,11,57.0,2,3.2350000000000008,49568,1512,0,0.0,15120.0,False,-0.18262462084358724,9,14.636000000000001,14872.0,1428,0,0.0,14280.0,False,-0.6850569450008585,0,0.263,118342,0,309,1.0,12512.937269806313,False,0.26211450978407197,0,0.2,116625,0,448,0.7,18141.734294088117,False,0.2732305580017024,0,5.078000000000001,134411,0,1,0.1,22.596914687881686,False,-0.06607728278196143,0,16.472000000000005,-140374,924,0,0.0,37417.32698155674,True,-1.8452914655375878,0,0.2,213709,0,4,0.0,228.0,False,0.002038540124093201,11,13.270000000000001,153200,2594,0,0.0,58616.39670036509,False,-0.14471198778664893,0.225,800727,0.0,0.1,6,0,0,3,7,7.0,8,11,21,183.0,46.0,11,9,21,295,1.1886411539744586,347.4613251952105
147,21,0,0,0,10.0,20,10.0,3.4427884899037626,23,2.782608695652174,40.328718973273894,2,36.0,23.795230041795,3,58.0,56.99999999999999,10,57.0,1,3.2430000000000008,49475,1520,0,0.0,15200.0,False,-0.18338293366908945,22,14.847000000000003,14112.0,1440,0,0.0,14400.0,False,-0.6950723974131517,0,0.263,118299,7,319,1.0,12888.960871903699,False,0.26358340021425664,0,0.2,116676,0,452,0.6,18228.5809759198,False,0.2741870149304096,2,5.098000000000002,134419,0,2,0.2,47.59046008359,False,-0.06593487782480889,0,16.472000000000005,-140374,924,0,0.0,37263.73633130508,True,-1.8458250146550648,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,10,13.359000000000004,152876,2597,0,0.0,61796.21241854162,False,-0.13877956488054247,0.225,799566,0.0,0.1,7,0,0,5,10,9.666666666666668,8,13,21,210.0,35.0,13,8,21,272,1.335426333011128,348.79675152822165
148,21,1,0,0,10.0,20,10.0,3.4639833848440076,10,3.7,40.328718973273894,0,,25.47627197918327,4,59.0,56.99999999999999,13,57.0,1,3.252000000000001,49352,1531,0,0.0,15310.0,False,-0.18435586333199794,9,14.915000000000003,13819.0,1449,0,0.0,14490.0,False,-0.6986207291249357,0,0.263,118283,1,329,1.0,13271.612525591954,False,0.26535935518725284,0,0.2,116655,0,458,0.6,18470.553289759442,False,0.27519982015031824,2,5.116000000000001,134561,0,0,0.0,0.0,False,-0.06511362925805757,0,16.472000000000005,-140374,924,0,0.0,37263.73633130508,True,-1.8458250146550648,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,13,13.479000000000003,152342,2601,0,0.0,66263.78341785568,False,-0.1308138615623754,0.2,798721,0.0,0.1,5,0,0,4,8,7.5,7,11,22,167.0,36.0,11,10,22,200,1.5878606080077589,350.3846121362294
149,22,1,0,0,10.0,20,10.0,3.413784573679093,6,2.5,40.328718973273894,0,,25.47627197918327,0,,56.999999999999986,9,57.0,1,3.261000000000001,49269,1538,0,0.0,15380.0,False,-0.18504263721169806,5,14.956000000000001,13579.0,1462,0,0.0,14620.0,False,-0.7011245922280089,0,0.263,118268,0,336,0.7,13550.449575020028,False,0.266619646963291,0,0.2,116655,0,458,0.0,18470.553289759442,False,0.27519982015031824,0,5.114000000000002,134561,0,0,0.0,0.0,False,-0.06511362925805757,0,16.47200000000001,-140374,924,0,0.0,37263.73633130508,True,-1.8458250146550648,0,0.2,213709,0,4,0.0,227.99999999999994,False,0.002038540124093201,9,13.556000000000001,152208,2601,0,0.0,66263.78341785568,False,-0.1314418256465788,0.0875,798249,0.0,0.1,5,0,0,2,4,4.0,11,13,21,196.0,39.0,13,9,21,200,1.5729297940270044,351.9575419302564
150,21,0,0,0,10.0,20,10.0,3.2845084448113315,19,2.5789473684210527,38.6900808425136,4,18.75,25.76288414607496,11,27.727272727272727,56.999999999999986,10,57.0,0,3.2600000000000007,49189,1546,0,0.0,15460.0,False,-0.1856149487781148,19,15.141000000000004,12934.0,1474,0,0.0,14740.0,False,-0.709494648886854,0,0.263,118301,0,334,0.1,12922.487001399542,False,0.26377345982354256,0,0.2,116648,8,467,1.0,18094.543821012343,False,0.27322452858031815,11,5.224000000000001,134247,0,4,0.4,103.05153658429984,False,-0.06693721545238315,0,16.472000000000005,-140374,924,0,0.0,35749.634698482565,True,-1.8510847592335233,0,0.2,213709,0,4,0.0,227.99999999999994,False,0.002038540124093201,10,13.647000000000002,151727,2612,0,0.0,67292.65338954779,False,-0.13128513930130145,0.1875,796755,0.0,0.1,7,0,0,4,10,10.0,7,11,21,173.0,41.0,11,10,21,275,1.496567397029139,353.45410932728555
151,21,0,0,0,10.0,20,10.0,3.2833021520450574,4,3.25,38.5811867501284,2,36.0,26.596387242875142,2,59.0,56.999999999999986,7,57.0,1,3.270000000000001,49056,1558,0,0.0,15580.0,False,-0.1866594173868254,3,15.152000000000001,12788.0,1482,0,0.0,14820.0,False,-0.7110112745378584,0,0.263,118324,0,337,0.4,13001.859934793272,False,0.2644084395311747,0,0.2,116684,0,474,0.8,18287.482519560865,False,0.2745663708168436,0,5.213000000000001,134293,0,4,0.2,106.38554897150057,False,-0.06660604048768706,0,16.472000000000005,-140374,924,0,0.0,35649.016557118644,True,-1.8514342904090146,0,0.2,213709,0,4,0.0,227.99999999999994,False,0.002038540124093201,7,13.707000000000003,151507,2614,0,0.0,69522.95625287562,False,-0.1270901919206431,0.17500000000000002,796361,0.0,0.1,8,0,0,5,4,4.0,5,10,24,150.0,58.0,10,11,24,390,1.3117099789669737,354.7658193062525
152,24,0,0,0,10.0,20,10.0,3.3139107198595816,25,3.44,38.36815848187195,4,36.0,26.596387242875142,0,,56.99999999999999,10,57.0,2,3.2890000000000006,48919,1569,0,0.0,15690.0,False,-0.18783265609797975,23,15.379000000000001,12034.0,1491,0,0.0,14910.0,False,-0.7211554970525954,0,0.263,118380,0,342,0.7,13121.910200800208,False,0.2655837108283879,0,0.2,116686,8,482,1.0,18519.963674021157,False,0.27576408335538766,0,5.213000000000001,134149,0,8,0.4,212.77109794300114,False,-0.06723693976383799,0,16.472000000000005,-140374,924,0,0.0,35452.178437249684,True,-1.8521180742524308,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,10,13.800000000000002,151331,2614,0,0.0,69522.95625287562,False,-0.12791498056855208,0.2625,795208,0.0,0.1,9,0,0,5,10,10.0,10,15,21,226.0,59.0,15,9,21,344,1.531290705956053,356.2971100122086
153,21,0,0,0,10.0,20,10.0,3.387277573207766,4,5.5,38.21576701260812,3,36.0,26.443281763786064,9,25.22222222222222,56.99999999999999,12,57.0,2,3.3070000000000013,48802,1578,0,0.0,15780.0,False,-0.1888628169175299,2,15.376000000000001,11880.0,1502,0,0.0,15020.0,False,-0.7225719681794769,0,0.263,118440,0,343,0.3,13108.008085324585,False,0.2661210676714642,0,0.2,116712,0,490,0.9,18725.72583617798,False,0.27706957839274915,1,5.223000000000002,134221,0,3,0.3,79.3298452913582,False,-0.06720026038055439,0,16.472,-140374,924,0,0.0,35311.3687196499,True,-1.8526072244737135,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,12,13.910000000000002,150838,2623,0,0.0,69360.72806641084,False,-0.13060545094754422,0.1875,794602,0.0,0.1,9,0,0,5,7,6.125,10,15,21,241.0,18.0,15,6,21,367,1.215128749026917,357.5122387612355
154,21,0,0,0,10.000000000000002,20,10.0,3.653062076120839,13,5.846153846153846,38.02291517037073,4,36.0,28.499704111957165,5,58.4,56.99999999999999,13,57.0,3,3.335000000000001,48660,1588,0,0.0,15880.000000000004,False,-0.19017913352028845,10,15.474,11564.0,1512,0,0.0,15120.000000000002,False,-0.7263778400961484,0,0.263,118484,0,347,0.6,13193.951564118643,False,0.2670020439421742,0,0.2,116736,0,495,0.7,18821.343009333512,False,0.27779696019799793,2,5.242000000000002,134275,0,4,0.4,113.99881644782866,False,-0.06670465141264388,0,16.472000000000005,-140374,924,0,0.0,35133.17361742255,True,-1.853226245484279,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,13,14.028000000000002,150253,2628,0,0.0,74897.22240622343,False,-0.12037410162187326,0.21249999999999997,793681,0.0,0.1,9,0,0,3,11,10.666666666666668,11,14,18,231.0,34.0,14,7,18,462,1.217143174028024,358.7293819352635
155,18,0,0,0,10.000000000000002,20,10.0,3.6135955183970974,20,3.4,37.88611500468845,3,36.0,28.499704111957165,0,,56.99999999999999,8,57.0,2,3.352000000000001,48523,1599,0,0.0,15990.000000000004,False,-0.1913523722314428,18,15.644,10996.0,1521,0,0.0,15210.000000000002,False,-0.7338608138270475,0,0.263,118485,1,356,1.0,13491.070537187485,False,0.26851699994523753,0,0.2,116775,0,502,0.9,19018.829732353603,False,0.27919222530111626,0,5.240000000000001,134167,0,7,0.3,199.49792878370016,False,-0.06715799042337857,0,16.472000000000005,-140374,924,0,0.0,35006.770264332124,True,-1.8536653503215657,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,8,14.095000000000002,150121,2628,0,0.0,74897.22240622343,False,-0.120992693107805,0.27499999999999997,792776,0.0,0.1,8,0,0,3,8,8.0,7,10,19,154.0,34.0,10,8,19,308,1.1276399559574202,359.85702189122094
156,19,0,0,0,10.000000000000002,20,10.0,3.6155766523635755,11,3.6363636363636362,37.84002891758939,1,36.0,29.37695127544826,15,33.46666666666667,56.99999999999999,8,57.0,1,3.3600000000000008,48430,1607,0,0.0,16070.000000000004,False,-0.192110685056945,10,15.726,10651.0,1533,0,0.0,15330.000000000002,False,-0.7379385337377669,0,0.263,118470,0,362,0.6,13698.09046816736,False,0.26941355760705493,0,0.2,116786,0,507,0.6,19184.894661217822,False,0.28014472286429476,8,5.320000000000001,134257,0,1,0.1,29.37695127544826,False,-0.06712367229448614,0,16.472000000000005,-140374,924,0,0.0,34964.1867198526,True,-1.853813278678786,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,8,14.167000000000002,149497,2643,0,0.0,77643.28222100975,False,-0.11748251490006532,0.1625,791800,0.0,0.1,8,0,0,4,6,5.8,6,10,22,167.0,38.0,10,9,22,528,3.032922640966717,362.88994453218766
157,22,0,0,0,10.000000000000002,20,10.0,3.6040649161185043,27,3.5555555555555554,37.84002891758939,0,,30.154750337588446,10,36.1,56.99999999999999,12,57.0,3,3.3890000000000007,48268,1619,0,0.0,16190.000000000004,False,-0.19357007955130773,24,15.956000000000001,9850.0,1541,0,0.0,15410.000000000004,False,-0.7488267612888456,0,0.263,118442,0,371,0.9,14038.650728425664,False,0.27085477770114896,0,0.2,116718,8,517,1.0,19592.127469722665,False,0.28151844305080265,9,5.402000000000002,134162,0,0,0.0,0.0,False,-0.0678857523986855,0,16.472000000000005,-140374,924,0,0.0,34964.1867198526,True,-1.853813278678786,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,12,14.279000000000003,148881,2653,0,0.0,80000.55264562214,False,-0.11484583799083789,0.2375,790030,0.0,0.1,5,0,0,7,17,16.666666666666664,7,14,19,216.0,24.0,14,8,19,200,1.5116615769802593,364.4016061091679
158,19,0,0,0,10.000000000000002,20,10.0,3.5607641674608814,8,2.875,37.84002891758939,0,,31.565394135016806,4,59.0,56.99999999999999,11,57.0,1,3.3960000000000012,48115,1633,0,0.0,16330.000000000004,False,-0.1947576260516225,7,16.002000000000002,9630.0,1547,0,0.0,15470.000000000004,False,-0.7515452412293252,0,0.263,118419,0,379,0.8,14341.37095976638,False,0.2721549956431514,0,0.2,116718,0,525,0.8,19866.01518173443,False,0.28290560959935185,4,5.433000000000001,134210,0,0,0.0,0.0,False,-0.06755226390056485,0,16.47200000000001,-140374,924,0,0.0,34964.1867198526,True,-1.853813278678786,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,11,14.377000000000002,148419,2657,0,0.0,83869.25221673965,False,-0.1079459664631103,0.2,789220,0.0,0.1,5,0,0,3,7,7.0,5,8,20,132.0,41.0,8,11,20,200,1.1389081059605815,365.5405142151285
159,20,0,0,0,10.000000000000002,20,10.0,3.580954171387332,13,3.769230769230769,37.84002891758939,0,,31.565394135016806,0,,56.99999999999999,10,57.0,2,3.415000000000001,47968,1645,0,0.0,16450.000000000004,False,-0.19600240370857894,11,16.105000000000004,9287.0,1555,0,0.0,15550.000000000004,False,-0.7558805013449322,0,0.263,118396,0,384,0.5,14530.571104354327,False,0.272880265312465,0,0.2,116692,0,533,0.8,20168.73541307515,False,0.2841754391780714,0,5.429000000000002,134210,0,0,0.0,0.0,False,-0.06755226390056485,0,16.472000000000005,-140374,924,0,0.0,34964.1867198526,True,-1.853813278678786,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,10,14.466000000000003,148239,2657,0,0.0,83869.25221673965,False,-0.10878950030756265,0.1625,788501,0.0,0.1,5,0,0,1,7,7.0,8,9,22,143.0,51.0,9,11,22,200,1.2388673520181328,366.77938156714663
160,22,0,0,0,10.000000000000002,20,10.0,3.4588320953873675,6,1.0,37.74526344249976,2,36.0,34.3362551497172,9,57.0,56.99999999999999,6,57.0,0,3.4130000000000007,47888,1653,0,0.0,16530.000000000004,False,-0.1965747152749957,6,16.154000000000003,9026.0,1567,0,0.0,15670.000000000004,False,-0.7587563669661764,0,0.263,118465,0,385,0.3,14531.926425362408,False,0.27358606199916136,0,0.2,116689,0,536,0.3,20231.461205179872,False,0.2844627398410682,9,5.519000000000002,134228,0,2,0.2,68.6725102994344,False,-0.06718864850208282,0,16.472000000000005,-140374,924,0,0.0,34876.62342086978,True,-1.8541174594399137,0,0.2,213709,0,4,0.0,227.99999999999997,False,0.002038540124093201,6,14.516000000000004,147640,2666,0,0.0,91540.45622914606,False,-0.09362181512281373,0.1,787645,0.0,0.1,7,0,0,6,5,5.0,8,14,21,218.0,24.0,14,8,21,272,1.6190975009812973,368.3984790681279
