index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,37,0,0,0,10.0,20,10.0,2.8788980143001113,10,1.5,32.893637864992066,10,35.0,31.76303216285541,11,16.181818181818183,42.000000000000014,10,42.0,6,6.083000000000001,36914,1359,0,0.0,13590.0,False,-0.3215311301864241,4,5.541000000000001,38630,1361,0,0.0,13610.0,False,-0.29473945640532107,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99149,32,642,1.0,21209.84024578251,False,0.2980334475351995,9,7.922000000000002,95935,0,5,0.5,158.81516081427705,False,-0.14222302803074013,2,5.098000000000002,111386,0,5,0.5,158.81516081427705,False,-0.004186327832408986,10,11.910000000000002,105170,726,0,0.0,23059.96135023303,False,-0.22191194551971546,0,1.1,137968,19,614,1.0,26391.49761109426,False,0.007872550926085844,0.375,710597,0.0,0.0,10,0,0,18,11,11.0,3,21,42,336.0,123.0,21,16,42,550,5.5690457439632155,593.3811062820605
136,42,0,0,0,10.0,20,10.0,2.780569731196998,6,1.0,32.893637864992066,0,,33.64664469158294,14,49.57142857142857,42.000000000000014,10,42.0,6,6.137000000000001,36692,1368,0,0.0,13680.0,False,-0.32427859615354765,0,5.537000000000002,38520,1372,0,0.0,13720.0,False,-0.29559318876798657,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99143,28,652,1.0,21524.507840448343,False,0.2998232362776944,1,7.923000000000001,96190,0,0,0.0,0.0,False,-0.1406543141494095,3,5.126000000000001,111669,0,0,0.0,0.0,False,-0.0023674665427841405,10,12.000000000000002,104814,730,0,0.0,24562.050624855547,False,-0.21927801609230527,0,1.1,137474,19,624,1.0,26847.286249140085,False,0.006098311972490559,0.25,709947,0.0,0.0,9,0,0,17,8,6.916666666666666,10,27,37,448.0,121.0,27,15,37,400,5.169007480028085,598.5501137620886
137,37,0,0,0,10.0,20,10.0,2.780569731196998,0,,32.893637864992066,0,,33.91666859897572,2,50.0,42.00000000000001,12,42.0,0,6.131,36612,1376,0,0.0,13760.0,False,-0.32489949241730437,0,5.537000000000002,38400,1384,0,0.0,13840.0,False,-0.2965245331636217,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99143,18,662,1.0,21825.638521786295,False,0.3016039366664279,0,7.922000000000002,96190,0,0,0.0,0.0,False,-0.1406543141494095,2,5.143000000000002,111691,0,0,0.0,0.0,False,-0.0021709221505530046,12,12.110000000000001,104509,732,0,0.0,24827.001414450227,False,-0.2204283104936885,0,1.1000000000000003,137474,9,634,1.0,26933.250017390787,False,0.006384890345541698,0.25,709464,0.0,0.0,8,0,0,17,5,5.0,4,21,21,339.0,86.0,21,16,21,200,4.882943920965772,603.4330576830544
138,21,0,0,0,10.0,20,10.0,2.667451467308395,7,1.0,32.74347184581336,6,31.166666666666668,33.71007854799027,12,31.833333333333332,42.00000000000001,10,42.0,5,6.181000000000002,36447,1382,0,0.0,13820.0,False,-0.32699501730748337,2,5.557000000000001,38218,1398,0,0.0,13980.0,False,-0.29826304270214055,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99323,15,666,1.0,21847.16402132132,False,0.3038600422293523,10,8.022000000000002,96029,0,1,0.1,33.71007854799027,False,-0.1419420815902764,2,5.161000000000002,111538,0,5,0.5,168.55039273995135,False,-0.0027848982760379313,10,12.198000000000004,104355,732,0,0.0,24675.777497128878,False,-0.2219592303890145,0,1.1,137092,11,644,1.0,27418.810864027895,False,0.005456654634284821,0.325,708447,0.0,0.0,9,0,0,9,11,11.0,4,13,19,192.0,68.0,13,8,19,387,4.149378812988289,607.5824364960426
139,19,0,0,0,10.0,20,10.0,2.757321572593896,12,3.5,32.74347184581336,0,,33.02509701381976,24,29.916666666666668,42.00000000000001,8,42.0,7,6.246,36172,1396,0,0.0,13960.0,False,-0.3301771106592366,5,5.605000000000001,38063,1404,0,0.0,14040.0,False,-0.30020334352638034,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99281,17,676,1.0,22181.46143450393,False,0.305340146146273,7,8.082000000000003,96020,0,0,0.0,0.0,False,-0.14217306627119553,11,5.269000000000001,111503,0,0,0.0,0.0,False,-0.0038504833205281683,8,12.268,103887,743,0,0.0,24537.647081268082,False,-0.22554007093714595,0,1.1,136748,14,654,1.0,27930.35135819348,False,0.004868389611467622,0.25,707119,0.0,0.0,7,0,0,4,9,8.041666666666668,5,9,16,143.0,86.0,9,10,16,200,4.41015970899025,611.9925962050329
140,16,0,0,0,10.0,20,10.0,2.757321572593896,0,,32.98708819236094,10,34.5,32.73971972451827,11,29.636363636363637,42.000000000000014,20,42.0,0,6.239000000000001,36052,1408,0,0.0,14080.0,False,-0.3311084550548717,0,5.600000000000001,37983,1412,0,0.0,14120.0,False,-0.30082423979013706,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99626,7,676,1.0,22318.572869044154,False,0.3102311710211471,4,8.115000000000002,95894,0,5,0.5,163.69859862259133,False,-0.1425675013908974,7,5.328,111181,0,5,0.5,163.69859862259133,False,-0.005995950298289272,12,12.38,103473,747,0,0.0,24456.570634215146,False,-0.2285706692284621,0,1.1000000000000003,136958,11,656,1.0,27912.136916969714,False,0.006207826610248255,0.375,706612,0.0,0.0,12,0,0,6,7,7.0,5,11,19,152.0,53.0,11,5,19,881,3.766586752026342,615.7591829570592
141,19,0,0,0,10.0,20,10.0,2.6703320564506647,10,1.8,33.131089768999075,5,35.0,33.78918288672989,16,41.5,42.000000000000014,12,42.0,5,6.289000000000002,35872,1416,0,0.0,14160.0,False,-0.33328159197802026,5,5.650000000000001,37757,1424,0,0.0,14240.0,False,-0.3034009592847275,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99783,7,681,1.0,22580.964457083523,False,0.31363959397002816,5,8.161000000000001,96055,0,0,0.0,0.0,False,-0.14186038201082782,1,5.331,111267,0,5,0.5,168.94591443364945,False,-0.005204201071909974,12,12.488000000000001,102758,757,0,0.0,25578.411445254525,False,-0.2295979829538864,0,1.1000000000000003,136794,7,666,1.0,28208.52428020712,False,0.006102439210467571,0.3125,705731,0.0,0.0,10,0,0,7,11,9.666666666666666,5,12,25,180.0,66.0,12,7,25,575,4.19394743104931,619.9531303881085
142,25,0,0,0,10.0,20,10.0,2.740336519347899,19,3.1052631578947367,33.131089768999075,0,,35.480295466077514,14,50.0,42.000000000000014,10,42.0,7,6.354000000000001,35630,1426,0,0.0,14260.0,False,-0.3362618940440526,12,5.7650000000000015,37390,1434,0,0.0,14340.0,False,-0.3083215621749996,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99724,16,691,1.0,22937.42841468793,False,0.3150497221579578,8,8.236,96115,0,0,0.0,0.0,False,-0.14132435185019743,1,5.340000000000001,111528,0,0,0.0,0.0,False,-0.0036271374202655137,9,12.566000000000003,102126,767,0,0.0,27213.386622481452,False,-0.22836125886773348,0,1.1,136636,1,675,1.0,28385.480295466088,False,0.0056389067276494155,0.25,704594,0.0,0.0,10,0,0,9,12,11.333333333333332,5,14,25,230.0,101.0,14,11,25,392,5.3271271450212225,625.2802575331298
143,25,0,0,0,10.0,20,10.0,2.6621125953993063,5,1.0,33.19507167869326,5,34.0,36.48719273001549,9,50.0,42.000000000000014,12,42.0,5,6.397000000000002,35415,1437,0,0.0,14370.0,False,-0.33874547909907954,0,5.753000000000001,37300,1443,0,0.0,14430.0,False,-0.3090200704717259,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99889,11,696,1.0,23133.053126919902,False,0.31815794123826135,0,8.228,95945,0,5,0.5,182.43596365007744,False,-0.1420281774811492,9,5.429000000000002,111582,0,0,0.0,0.0,False,-0.0031447102756981793,11,12.667000000000002,101645,773,0,0.0,28204.59998030197,False,-0.22826386997092343,0,1.1,136528,0,678,0.4,28476.00000000001,False,0.005220591667055599,0.2375,703749,0.0,0.0,10,0,0,9,8,8.0,7,16,26,236.0,102.0,16,9,26,412,4.658248609048314,629.9385061421781
144,26,0,0,0,10.0,20,10.0,2.6591581339917534,5,2.6,33.19507167869326,0,,36.888658546278734,17,39.64705882352941,42.000000000000014,20,42.0,1,6.402000000000001,35294,1447,0,0.0,14470.0,False,-0.33984756996724774,4,5.793000000000002,37124,1453,0,0.0,14530.0,False,-0.3109758937025596,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,99876,6,706,1.0,23451.675553961395,False,0.3198883290794131,6,8.288,96075,0,0,0.0,0.0,False,-0.1416817052906177,6,5.480000000000001,111648,0,0,0.0,0.0,False,-0.0025550770990047707,9,12.746,101516,773,0,0.0,28514.93305627346,False,-0.22808940661183777,0,1.1,136316,7,677,1.0,28692.220609823962,False,0.004527915196468734,0.25,703294,0.0,0.0,12,0,0,8,8,7.166666666666666,5,13,30,214.0,125.0,13,13,30,662,5.322299281018786,635.2608054231969
145,30,0,0,0,10.0,20,10.0,2.83513850900269,10,4.5,33.25594730887038,5,34.0,36.46938967234657,33,34.93939393939394,42.0,20,42.0,10,6.501,35009,1456,0,0.0,14560.0,False,-0.3435729475497881,0,5.7890000000000015,37014,1464,0,0.0,14640.0,False,-0.31182962606522513,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100001,6,711,1.0,23661.98936766086,False,0.32261033994642985,4,8.322000000000001,96115,0,0,0.0,0.0,False,-0.14132435185019743,29,5.764000000000002,111304,0,5,0.5,182.34694836173287,False,-0.004813787819778964,11,12.847000000000003,101142,777,0,0.0,28336.715775413286,False,-0.23117714749200477,0,1.1000000000000003,135737,26,678,1.0,29424.204131481012,False,0.0031076993108585804,0.3125,701767,0.0,0.0,11,0,0,9,8,8.0,6,15,33,242.0,105.0,15,15,33,748,4.520885978010483,639.7816914012074
146,33,0,0,0,10.0,20,10.0,3.004514644620666,12,4.333333333333333,33.50688554843404,10,35.0,37.03284728568433,6,50.0,42.0,12,42.0,5,6.541,34789,1470,0,0.0,14700.0,False,-0.34590130853887585,7,5.859000000000002,36812,1470,0,0.0,14700.0,False,-0.3144994799993791,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100299,8,711,1.0,23847.431742093566,False,0.3272313062781983,6,8.378,95991,0,5,0.5,185.16423642842167,False,-0.14160503405386915,0,5.735000000000002,111129,0,10,0.5,370.32847285684335,False,-0.005537511065195385,9,12.926,100868,780,0,0.0,28885.62088283378,False,-0.23117413012530158,0,1.1,135713,19,685,1.0,29473.624098428,False,0.003112433070507995,0.375,701046,0.0,0.0,11,0,0,15,8,8.0,3,18,37,268.0,106.0,18,15,37,676,5.333671031985432,645.1153624331928
147,37,0,0,0,10.0,20,10.0,2.8619471768431906,10,1.5,33.50688554843404,0,,35.797599607155306,9,18.0,42.0,20,42.0,5,6.586,34584,1480,0,0.0,14800.0,False,-0.3483072815609332,5,5.902000000000002,36612,1480,0,0.0,14800.0,False,-0.31682784098846684,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100284,8,721,1.0,24181.360057835693,False,0.3290285501444976,4,8.412,95997,0,0,0.0,0.0,False,-0.14237854449943718,0,5.735000000000001,111129,0,10,0.0,357.975996071553,False,-0.005592688566157021,14,13.057000000000002,100438,789,0,0.0,28244.306090045535,False,-0.23617907999558102,0,1.1,135965,9,689,1.0,29260.1783964644,False,0.004081057174694411,0.25,700454,0.0,0.0,9,0,0,19,8,7.444444444444445,6,25,36,365.0,107.0,25,12,36,452,5.43064321501879,650.5460056482116
148,36,0,0,0,10.0,20,10.0,2.751311270019024,6,1.0,33.643770286911476,10,34.5,34.80362079136635,15,26.533333333333335,41.99999999999999,20,42.0,1,6.591,34433,1493,0,0.0,14930.0,False,-0.3496422085280102,5,5.947000000000002,36437,1487,0,0.0,14870.0,False,-0.3190009779116154,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100623,4,721,1.0,24268.16362194325,False,0.33355112485478655,15,8.558,95388,0,10,1.0,348.0362079136635,False,-0.14626460142622594,0,5.735000000000001,111129,0,10,0.0,348.0362079136635,False,-0.005637088784847973,9,13.133000000000004,100112,793,0,0.0,27599.271287553514,False,-0.24050301938368512,0,1.1000000000000003,136229,10,688,1.0,29244.03620791366,False,0.005787443269949441,0.375,699796,0.0,0.0,14,0,0,13,7,7.0,8,21,29,274.0,111.0,21,15,29,1007,5.428798801964149,655.9748044501757
149,29,0,0,0,10.0,20,10.0,2.746068998725734,6,2.6666666666666665,33.643770286911476,0,,34.14784333802257,17,29.294117647058822,42.0,20,42.0,5,6.6400000000000015,34188,1508,0,0.0,15080.0,False,-0.3522810176489763,1,5.952000000000002,36366,1492,0,0.0,14920.0,False,-0.3197150086149357,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100607,0,731,1.0,24593.596079732288,False,0.33528630271620674,7,8.613000000000001,95613,0,0,0.0,0.0,False,-0.14580913752747154,0,5.735000000000001,111129,0,10,0.0,341.4784333802257,False,-0.005666381825985743,9,13.214000000000002,99685,799,0,0.0,27284.126827080032,False,-0.24440060931212193,0,1.1000000000000003,136493,11,687,1.0,29229.62627671825,False,0.007499604210871298,0.25,699526,0.0,0.0,12,0,0,11,6,5.636363636363637,9,20,28,300.0,65.0,20,9,28,962,4.797510743956082,660.7723151941318
150,28,0,0,0,10.0,20,10.0,2.533482400920357,16,1.375,33.669108112557645,5,34.0,33.07988553911715,16,24.5,42.0,20,42.0,4,6.675000000000002,34016,1517,0,0.0,15170.0,False,-0.3542523632864039,12,6.0710000000000015,35966,1503,0,0.0,15030.0,False,-0.3250702388898375,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100755,6,736,1.0,24795.664465247948,False,0.3382315707432407,4,8.646,95487,0,5,0.5,165.39942769558576,False,-0.14619597518316338,2,5.755000000000002,111243,0,0,0.0,0.0,False,-0.006173280683259778,10,13.305000000000001,99452,805,0,0.0,26629.307858989305,False,-0.24813709600758316,0,1.1,136617,11,687,1.0,29217.87874093029,False,0.008287201685958707,0.3125,698981,0.0,0.0,13,0,0,10,10,9.333333333333332,7,17,26,262.0,91.0,17,11,26,886,4.019081388018094,664.7913965821499
151,26,0,0,0,10.0,20,10.0,2.517146555550973,1,1.0,33.7665858872452,5,35.0,33.70313876809226,7,45.285714285714285,42.00000000000001,20,42.0,0,6.671,33936,1525,0,0.0,15250.0,False,-0.35487325955016064,1,6.069000000000001,35825,1515,0,0.0,15150.0,False,-0.32632755382394485,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100929,0,738,0.7,24919.740384786957,False,0.34102313542107393,0,8.642000000000001,95504,0,4,0.0,134.81255507236904,False,-0.1461807290230298,6,5.813000000000002,111134,0,5,0.5,168.5156938404613,False,-0.0063943230214213095,12,13.415000000000003,98945,811,0,0.0,27333.24554092282,False,-0.24917075421573504,0,1.1,136936,2,689,1.0,29005.40627753619,False,0.009705787581046458,0.275,698654,0.0,0.0,11,0,0,7,7,7.0,6,13,24,188.0,95.0,13,13,24,728,4.349325303977821,669.1407218861277
152,24,0,0,0,10.0,20,10.0,2.6385101864307625,9,3.7777777777777777,33.7665858872452,0,,34.48075958777188,23,38.65217391304348,42.0,20,42.0,8,6.751000000000002,33713,1532,0,0.0,15320.0,False,-0.3577914719898173,1,6.078000000000001,35674,1528,0,0.0,15280.0,False,-0.32766248079102184,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,100895,0,747,0.9,25223.639657772164,False,0.3424180976522233,9,8.732000000000001,95567,0,0,0.0,0.0,False,-0.14622009398395483,5,5.857000000000002,111363,0,0,0.0,0.0,False,-0.005101220361999035,9,13.493000000000002,98467,818,0,0.0,28205.261342797396,False,-0.2494507332737797,0,1.1,136859,8,688,1.0,29171.846076702175,False,0.009747258278278789,0.2375,697983,0.0,0.0,10,0,0,9,12,10.5,5,14,24,189.0,79.0,14,10,24,662,4.606254849000834,673.7469767351286
153,24,0,0,0,10.0,20,10.0,2.545577388383215,7,1.4285714285714286,33.46113539680159,6,30.333333333333332,34.38606950127288,9,33.0,42.0,20,42.0,6,6.803000000000001,33505,1540,0,0.0,15400.0,False,-0.36039923629759557,1,6.0870000000000015,35534,1540,0,0.0,15400.0,False,-0.3289042733185353,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101067,0,748,0.7,25028.929276807587,False,0.34330090401877844,0,8.723,95555,0,1,0.1,34.38606950127288,False,-0.14617370026309573,9,5.942000000000002,111139,0,5,0.5,171.9303475063644,False,-0.006334400863426822,6,13.544000000000002,98401,818,0,0.0,28127.804852041216,False,-0.2501490007132768,0,1.1000000000000003,137150,7,684,1.0,28968.70248650891,False,0.011010256117389748,0.2875,697796,0.0,0.0,15,0,0,11,6,6.0,5,16,32,209.0,64.0,16,8,32,970,5.043065198988188,678.7900419341167
154,32,0,0,0,10.000000000000002,20,10.0,2.571686769026065,5,3.0,33.5021474974093,5,34.0,33.84111583744923,25,31.08,42.0,20,42.0,0,6.797000000000001,33405,1550,0,0.0,15500.000000000004,False,-0.3611753566272915,5,6.136000000000003,35339,1550,0,0.0,15500.000000000004,False,-0.3311550222746535,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101222,0,748,0.5,25059.606328062153,False,0.34531545715201034,10,8.823000000000002,95395,0,0,0.0,0.0,False,-0.1477567137777619,9,6.023000000000002,111165,0,5,0.5,169.20557918724614,False,-0.006114292443818432,8,13.618000000000004,98068,829,0,0.0,28054.285029245413,False,-0.25261434619508405,0,1.1,137107,11,682,1.0,29016.25227421194,False,0.010882074215784328,0.25,697146,0.0,0.0,16,0,0,12,6,6.0,7,19,26,312.0,107.0,19,13,26,1174,9.091530226985924,687.8815721611027
155,26,0,0,0,10.000000000000002,20,10.0,2.597389497411879,5,3.0,33.5021474974093,0,,33.08513522249291,14,25.714285714285715,42.0,20,42.0,0,6.797000000000001,33305,1560,0,0.0,15600.000000000004,False,-0.36195147695698743,5,6.181000000000002,35144,1560,0,0.0,15600.000000000004,False,-0.33340577123077164,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101207,0,753,0.5,25227.1170655492,False,0.34612861050659455,10,8.913000000000002,95120,0,0,0.0,0.0,False,-0.1502135186806511,0,6.014000000000002,111365,0,1,0.0,33.08513522249291,False,-0.004935564103746405,15,13.760000000000003,97574,833,0,0.0,27559.917640336593,False,-0.25755613089371265,0,1.1,137157,11,687,1.0,29217.936487447423,False,0.01188780224241218,0.1875,696317,0.0,0.0,10,0,0,7,7,7.0,7,14,26,227.0,117.0,14,12,26,610,4.0338694649981335,691.9154416261008
156,26,0,0,0,10.000000000000002,20,10.0,2.7347977881254626,20,3.25,33.61893688331995,5,35.0,33.08513522249291,0,,42.00000000000001,17,42.0,10,6.897000000000002,33030,1567,0,0.0,15670.000000000004,False,-0.3656768545395278,10,6.276000000000001,34804,1573,0,0.0,15730.000000000004,False,-0.33767443304409916,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101317,10,758,1.0,25510.502135437775,False,0.34910531811290874,0,8.903,94945,0,5,0.5,165.42567611246454,False,-0.15103799705133172,0,6.014000000000002,111365,0,1,0.0,33.08513522249291,False,-0.004935564103746405,6,13.805000000000001,97510,833,0,0.0,27559.917640336593,False,-0.2579828459214158,0,1.1000000000000003,137619,1,686,1.0,28845.085135222496,False,0.01372517263697376,0.3125,696035,0.0,0.0,13,0,0,10,6,6.0,6,16,23,219.0,99.0,16,10,23,837,3.7945483560324647,695.7099899821333
157,23,0,0,0,10.000000000000002,20,10.0,2.6251251639113398,7,1.2857142857142858,33.82289340815273,10,35.0,32.49489133556565,10,24.5,42.00000000000001,20,42.0,0,6.887000000000002,32970,1573,0,0.0,15730.000000000004,False,-0.3661425267373454,7,6.336000000000003,34509,1587,0,0.0,15870.000000000004,False,-0.34116697452773076,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101658,7,758,1.0,25656.12907952715,False,0.3539993913920522,0,8.903,94850,0,5,0.5,162.47445667782824,False,-0.15189989432755988,4,6.054,111199,0,5,0.5,162.47445667782824,False,-0.005840609391794162,11,13.909000000000002,97335,833,0,0.0,27068.244482526185,False,-0.2607887411155725,0,1.1000000000000003,137752,1,687,1.0,28886.49489133557,False,0.014749987969755064,0.375,695718,0.0,0.0,12,0,0,12,7,6.8,2,14,32,186.0,103.0,14,9,32,1008,4.142186033015605,699.8521760151489
158,32,0,0,0,10.000000000000002,20,10.0,2.750964211770442,26,3.1538461538461537,33.82289340815273,0,,30.683394460746847,28,22.214285714285715,42.00000000000001,19,42.0,18,7.067000000000002,32401,1587,0,0.0,15870.000000000004,False,-0.3738882076277106,8,6.4090000000000025,34276,1593,0,0.0,15930.000000000004,False,-0.3443180230662962,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101576,23,768,1.0,26039.254314332014,False,0.3552951623479197,12,9.023000000000001,94750,0,0,0.0,0.0,False,-0.1535190380045384,6,6.110000000000001,111163,0,0,0.0,0.0,False,-0.006887987564100273,10,13.998000000000005,96865,845,0,0.0,25927.468319331085,False,-0.26772544781964924,0,1.1,137852,7,688,1.0,29110.783761225233,False,0.016164444507794994,0.25,694328,0.0,0.0,11,0,0,15,12,11.345454545454544,8,23,28,314.0,102.0,23,9,28,778,4.9030718699796125,704.7552478851285
159,28,0,0,0,10.000000000000002,20,10.0,2.7770118597620232,7,3.142857142857143,33.9121462559835,5,35.0,29.416632936708204,22,21.181818181818183,42.000000000000014,15,42.0,2,7.069000000000003,32278,1595,0,0.0,15950.000000000004,False,-0.3751765673750058,5,6.451000000000001,34066,1605,0,0.0,16050.000000000004,False,-0.34664638405538395,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101729,20,773,1.0,26269.629293070488,False,0.358466951847757,9,9.101,94452,0,5,0.5,147.083164683541,False,-0.1555243126990747,13,6.234000000000003,110759,0,0,0.0,0.0,False,-0.010497257312344774,15,14.138000000000003,96409,848,0,0.0,24945.304730328557,False,-0.27404004210367655,0,1.1,137536,16,698,1.0,29786.666126987344,False,0.016310735639996916,0.3125,692674,0.0,0.0,9,0,0,12,15,15.0,5,17,29,236.0,108.0,17,11,29,375,4.755811209033709,709.5110590941622
160,29,0,0,0,10.000000000000002,20,10.0,2.8138256586808112,8,3.25,33.9121462559835,0,,30.680306717901647,24,38.5,42.00000000000001,14,42.0,0,7.067000000000002,32178,1605,0,0.0,16050.000000000004,False,-0.37595268770470175,8,6.526000000000001,33806,1615,0,0.0,16150.000000000004,False,-0.3499060894401068,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101703,18,783,1.0,26603.859380291335,False,0.36013588582616635,15,9.242,94595,0,0,0.0,0.0,False,-0.15490378258616685,4,6.261000000000002,110799,0,0,0.0,0.0,False,-0.010139903871924526,14,14.263000000000002,95943,852,0,0.0,26139.621323652205,False,-0.2731655543506524,0,1.1,136808,26,708,1.0,30533.687974665445,False,0.013947207265708216,0.25,691277,0.0,0.0,8,0,0,10,9,8.9375,5,15,34,260.0,102.0,15,14,34,400,4.048992335039657,713.5600514292018
161,34,0,0,0,10.000000000000002,20,10.0,2.738646216465179,4,1.0,33.9121462559835,0,,32.066372226499645,12,50.0,42.00000000000001,7,42.0,4,7.107000000000001,31984,1616,0,0.0,16160.000000000004,False,-0.3781103022212564,0,6.518000000000001,33716,1624,0,0.0,16240.000000000004,False,-0.3506045977368331,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101699,12,793,1.0,26925.1957355925,False,0.36198876301294153,4,9.267000000000001,94639,0,0,0.0,0.0,False,-0.15451069380170457,8,6.3370000000000015,110859,0,0,0.0,0.0,False,-0.009603873711294156,7,14.319000000000003,95663,856,0,0.0,27448.814625883697,False,-0.270667960282553,0,1.1000000000000003,136408,24,718,1.0,30925.592933435993,False,0.012586736274897764,0.25,690413,0.0,0.0,8,0,0,16,6,6.0,4,20,36,324.0,112.0,20,14,36,200,4.399723172013182,717.959774601215
162,36,0,0,0,10.000000000000002,20,10.0,2.5120544278783403,15,1.2,33.99667517929385,5,35.0,32.75376555029864,6,50.0,42.00000000000001,20,42.0,8,7.183000000000001,31709,1626,0,0.0,16260.000000000004,False,-0.381602843704888,7,6.588000000000001,33459,1634,0,0.0,16340.000000000004,False,-0.35381773590177423,0,0.2,85445,0,0,0.0,0.0,False,0.010537644582160513,0,0.20900000000000002,101856,17,798,1.0,27172.051718350423,False,0.36530531801186467,6,9.323000000000002,94530,0,5,0.5,163.76882775149318,False,-0.15475294000146747,0,6.329000000000002,110859,0,0,0.0,0.0,False,-0.009603873711294156,9,14.402000000000003,95231,862,0,0.0,28233.745904357427,False,-0.2709315525614322,0,1.1,136870,14,717,1.0,30572.552717704184,False,0.014490151276158663,0.3125,689959,0.0,0.0,12,0,0,11,9,9.0,8,19,37,297.0,92.0,19,17,37,837,4.443212532962207,722.4029871341772
