index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,18,0,0,0,10.0,11,10.0,17.989270317550666,0,,3.5728410167804827,16,4.3125,32.62278884410515,26,29.076923076923077,58.0,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43651,1383,0,0.0,13830.0,False,-0.16277298541318277,7,10.215000000000002,34478,173,0,0.0,3112.143764936265,False,-0.544943905709745,9,9.551000000000002,38479,163,0,0.0,2932.2510617607586,False,-0.49555318451645014,0,0.2,141540,0,376,0.7,12266.168605383536,False,0.2831319016986286,18,26.57900000000001,-89642.0,1247,0,0.0,4455.332747925262,False,-1.759543424388619,0,1.6580000000000004,178778,0,126,0.6,7308.0,False,0.09507602360243228,0,0.3620000000000001,131444,1239,424,1.0,65011.63537784628,False,-0.015866106685616114,0.2875,539700,0.0,0.0,12,0,0,5,6,754.7962962962963,4,9,19,139.0,58.0,9,9,19,1656,1.2515767810400575,228.34992197109386
135,19,0,0,0,10.0,9,10.0,17.989270317550666,0,,3.5642849506601912,5,3.4,32.56045427414178,22,31.681818181818183,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43561,1392,0,0.0,13920.0,False,-0.16351805553255958,2,10.228000000000002,34416,173,0,0.0,3112.143764936265,False,-0.5457268723957753,3,9.572000000000001,38380,163,0,0.0,2932.2510617607586,False,-0.4968034055151115,0,0.2,141833,0,376,0.5,12242.73080707731,False,0.2855759540832985,17,26.73100000000001,-97386.0,1247,0,0.0,4444.663333473259,False,-1.8268774184386154,0,1.6580000000000004,179336,0,117,0.1,6786.000000000001,False,0.09685881159472487,0,0.3620000000000001,131349,1250,424,1.0,65292.567842677236,False,-0.015593188661356613,0.2,532461,0.0,0.0,10,0,0,4,6,6.0,5,9,19,139.0,90.0,9,10,19,1560,2.383162070007529,230.7330840411014
136,19,0,0,1,9.999999999999998,12,10.0,17.989270317550666,0,,3.536383313090539,1,1.0,33.578275544945356,10,64.0,58.000000000000014,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43441,1404,0,0.0,14039.999999999998,False,-0.16451148235839527,7,10.296000000000001,34171,173,7,0.0,3136.898448127899,False,-0.5486645464594253,1,9.579000000000002,38346,163,0,0.0,2932.2510617607586,False,-0.4972327743429346,0,0.2,142472,0,367,0.1,12323.227124994946,False,0.2914779435084239,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4409.869991423902,True,-2.1129245399062673,0,1.6580000000000004,179044,0,121,1.0,7018.000000000002,False,0.09580234463632925,0,0.36200000000000004,132161,1240,420,1.0,65997.06167573226,False,-0.008604618214053842,0.2625,630607,0.0,0.1,13,0,0,6,2,5011.380952380952,4,10,18,156.0,57.0,10,9,18,1920,1.2383669769624248,231.97145101806382
137,18,0,0,0,10.0,13,10.0,17.989270317550666,0,,3.661729579960533,7,5.142857142857143,33.578275544945356,0,,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43311,1417,0,0.0,14170.0,False,-0.16558769475305066,0,10.289000000000001,34201,173,2,0.0,3119.4672240961863,False,-0.5483957566735522,2,9.598000000000003,38282,163,0,0.0,2932.2510617607586,False,-0.4980409980188369,0,0.2,142436,0,374,0.7,12558.275053809562,False,0.29218630549583613,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4566.1767862107845,True,-2.112245464786416,0,1.6580000000000004,179798,0,108,0.0,6264.000000000001,False,0.09806534488243804,0,0.3620000000000001,132567,1230,423,1.0,65835.27892028278,False,-0.0066531039110803445,0.2125,631567,0.0,0.1,11,0,0,4,1,1.0,2,6,18,101.0,78.0,7,11,18,1320,1.3599475520313717,233.3313985700952
138,18,0,0,0,10.000000000000002,9,10.0,17.989270317550666,0,,3.6260823911529356,3,2.6666666666666665,33.578275544945356,0,,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43221,1426,0,0.0,14260.000000000002,False,-0.16633276487242743,0,10.289000000000001,34207,173,0,0.0,3112.143764936265,False,-0.5483662278373939,1,9.606,38249,163,0,0.0,2932.2510617607586,False,-0.498457738351724,0,0.2,142428,0,377,0.3,12659.009880444399,False,0.2925544360856231,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4521.724741767711,True,-2.1124385867645676,0,1.6580000000000004,180146,0,102,0.0,5916.000000000001,False,0.09910980653448824,0,0.36200000000000004,133379,1220,419,1.0,65267.49616483334,False,-0.0034830510140482734,0.1625,632602,0.0,0.1,11,0,0,1,7,7.0,4,5,13,87.0,50.0,5,13,13,1256,1.1402800029609352,234.47167857305612
139,13,0,0,0,10.0,15,10.0,17.989270317550666,0,,3.602115481923863,3,3.0,34.56513559674585,10,62.0,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,43071,1441,0,0.0,14410.0,False,-0.16757454840472208,1,10.299,34179,173,0,0.0,3112.143764936265,False,-0.5487198256956011,2,9.625000000000002,38181,163,0,0.0,2932.2510617607586,False,-0.4993164760073702,0,0.2,143039,0,370,0.3,12789.100170795964,False,0.2984285945137459,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4491.838005959057,True,-2.1125684297360707,0,1.6580000000000004,180222,0,100,1.0,5800.000000000001,False,0.09921785429159688,0,0.3620000000000001,133843,1210,421,1.0,66241.81407206248,False,0.0022264262966105847,0.2875,633507,0.0,0.1,14,0,0,2,4,4.0,2,4,13,62.0,40.0,4,9,13,1930,0.9436662590014748,235.4153448320576
140,13,0,0,0,10.000000000000002,12,10.0,17.989270317550666,0,,3.4787340832861067,14,2.857142857142857,35.122189096998355,5,64.0,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42951,1453,0,0.0,14530.000000000002,False,-0.1685679752305578,4,10.338000000000001,34051,173,0,0.0,3112.143764936265,False,-0.5503362730474057,10,9.723000000000003,37815,163,0,0.0,2932.2510617607586,False,-0.5039385051539366,0,0.2,143319,4,375,1.0,13184.735847707529,False,0.30258035523993615,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4337.981401857775,True,-2.113236859998571,0,1.6580000000000004,180656,0,92,0.5,5336.000000000001,False,0.10043039023248276,0,0.36200000000000004,134249,1200,424,1.0,66738.62691639803,False,0.0061546010828728145,0.3125,634013,0.0,0.1,11,0,0,2,4,4.0,4,6,14,79.0,36.0,6,7,14,1600,0.9830671840463765,236.39841201610398
141,14,0,0,0,10.000000000000002,6,10.0,17.989270317550666,0,,3.4725230786330457,1,3.0,35.71691806178304,5,64.0,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42891,1459,0,0.0,14590.000000000002,False,-0.16906468864347568,0,10.334000000000001,34051,173,0,0.0,3112.143764936265,False,-0.5503362730474057,1,9.723,37783,163,0,0.0,2932.2510617607586,False,-0.5043426169918876,0,0.2,143636,0,375,0.5,13393.844273168641,False,0.30624324114229395,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4330.236279055408,True,-2.1132705086969685,0,1.6580000000000004,180974,0,86,0.5,4988.000000000001,False,0.1012947722893519,0,0.3620000000000001,134771,1190,425,1.0,67153.13249352183,False,0.010532052647835874,0.25,635078,0.0,0.1,10,0,0,4,1,1.0,4,8,13,123.0,33.0,8,6,13,1540,1.0279814029927365,237.4263934190967
142,13,0,0,0,10.000000000000002,11,10.0,17.989270317550666,0,,3.5012137883328274,8,3.75,35.71691806178304,0,,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42781,1470,0,0.0,14700.000000000002,False,-0.16997532990049175,5,10.384,33894,173,0,0.0,3112.143764936265,False,-0.5523189467523536,3,9.752,37681,163,0,0.0,2932.2510617607586,False,-0.505630723475357,0,0.2,143606,0,383,0.8,13679.579617662905,False,0.3072239487073495,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4366.013594051035,True,-2.1131150740947704,0,1.6580000000000004,181786,0,72,0.0,4176.000000000001,False,0.10373184947746904,0,0.3620000000000001,135119,1180,429,1.0,67027.96331290399,False,0.012245302362356165,0.225,635839,0.0,0.1,11,0,0,4,3,3.0,2,6,15,105.0,48.0,6,7,15,1270,1.0016144569963217,238.42800787609303
143,15,0,0,0,10.000000000000002,9,10.0,17.989270317550666,0,,3.668617637045517,5,6.0,35.71691806178304,0,,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42691,1479,0,0.0,14790.000000000002,False,-0.17072040001986855,5,10.429,33749,173,0,0.0,3112.143764936265,False,-0.5541500785180697,0,9.749,37681,163,0,0.0,2932.2510617607586,False,-0.505630723475357,0,0.2,143576,0,388,0.5,13858.16420797182,False,0.30773913964953703,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4574.76619339576,True,-2.1122081480931683,0,1.6580000000000004,182192,0,65,0.0,3770.0000000000005,False,0.10495038807152761,0,0.3620000000000001,135873,1170,426,1.0,66496.79413228616,False,0.01517709067093503,0.1875,636734,0.0,0.1,9,0,0,6,1,1.0,1,7,8,109.0,29.0,7,8,8,1250,0.923399881052319,239.35140775714535
144,8,0,0,0,10.000000000000002,10,10.0,17.989270317550666,0,,3.600115843051691,11,3.1818181818181817,36.30489819894736,5,62.0,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42591,1489,0,0.0,14890.000000000002,False,-0.17154825570806498,4,10.464000000000002,33633,173,0,0.0,3112.143764936265,False,-0.5556149839306427,7,9.819,37428,163,0,0.0,2932.2510617607586,False,-0.5088257326941583,0,0.2,143851,1,393,1.0,14271.425108029365,False,0.3119240281698761,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4489.344456285458,True,-2.1125792629666145,0,1.6580000000000004,182772,0,55,0.0,3190.0000000000005,False,0.10669115749161129,0,0.36200000000000004,136143,1165,426,1.0,67003.20640177368,False,0.01831771563563196,0.25,637390,0.0,0.1,10,0,0,3,4,4.0,1,4,3,69.0,12.0,4,4,3,1570,0.5019693310023285,239.85337708814768
145,3,0,0,0,10.000000000000004,8,10.0,17.989270317550666,0,,3.5388428900883526,8,3.0,37.569153182852595,10,63.0,58.00000000000001,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42511,1497,0,0.0,14970.000000000005,False,-0.17221054025862212,0,10.46,33633,173,0,0.0,3112.143764936265,False,-0.5556149839306427,8,9.892000000000001,37148,163,0,0.0,2932.2510617607586,False,-0.5123617112762309,0,0.2,144457,0,392,0.9,14727.108047678217,False,0.3191692793674327,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4412.937083940175,True,-2.112911214917927,0,1.6580000000000004,183042,0,50,0.5,2900.0000000000005,False,0.10744148913819908,0,0.3620000000000001,136403,1160,426,1.0,68288.21769210901,False,0.02373514400997941,0.3,638166,0.0,0.1,11,0,0,1,2,2.0,0,1,3,18.0,6.0,1,2,3,1870,0.4368252359563485,240.29020232410403
146,3,0,0,0,10.000000000000004,0,,17.989270317550666,0,,3.5388428900883526,0,,38.24673673517582,5,64.0,58.000000000000014,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42511,1497,0,0.0,14970.000000000005,False,-0.17221054025862212,0,10.46,33633,173,0,0.0,3112.143764936265,False,-0.5556149839306427,0,9.884,37148,163,0,0.0,2932.2510617607586,False,-0.5123617112762309,0,0.2,144777,0,387,0.0,14801.487116513043,False,0.32227290037411815,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4412.937083940175,True,-2.112911214917927,0,1.6580000000000004,183070,0,49,0.5,2842.000000000001,False,0.10743548648502638,0,0.36200000000000004,137215,1150,422,1.0,68459.7472454522,False,0.02912411459500757,0.1875,639326,0.0,0.1,8,0,0,1,0,0.0,0,1,2,18.0,6.0,1,2,2,1480,0.36839061800856143,240.6585929421126
147,2,0,0,0,10.000000000000004,0,,17.989270317550666,0,,3.5388428900883526,0,,38.90459870482309,5,62.0,58.000000000000014,20,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42511,1497,0,0.0,14970.000000000005,False,-0.17221054025862212,0,10.46,33633,173,0,0.0,3112.143764936265,False,-0.5556149839306427,0,9.884000000000002,37148,163,0,0.0,2932.2510617607586,False,-0.5123617112762309,0,0.2,145087,0,382,0.0,14861.55670524242,False,0.3252274637896324,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4412.937083940175,True,-2.112911214917927,0,1.6580000000000004,183050,0,49,0.5,2842.000000000001,False,0.10731543342157233,0,0.3620000000000001,138085,1140,417,1.0,68537.24252349832,False,0.03457901149357509,0.1875,640486,0.0,0.1,8,0,0,1,0,0.0,0,1,2,18.0,3.0,1,1,2,1470,0.3469277650001459,241.00552070711274
148,2,0,0,0,10.000000000000004,0,,17.989270317550666,0,,3.5388428900883526,0,,38.90459870482309,0,,58.000000000000014,12,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42511,1497,0,0.0,14970.000000000005,False,-0.17221054025862212,0,10.46,33633,173,0,0.0,3112.143764936265,False,-0.5556149839306427,0,9.884000000000002,37148,163,0,0.0,2932.2510617607586,False,-0.5123617112762309,0,0.2,145087,0,382,0.0,14861.55670524242,False,0.3252274637896324,0,26.714000000000006,-130289.19444444444,1247,0,0.0,4412.937083940175,True,-2.112911214917927,0,1.6580000000000004,183398,0,43,0.0,2494.0000000000005,False,0.10835989507362254,0,0.36200000000000004,138433,1130,421,1.0,68380.1965364501,False,0.03619658850146784,0.125,641182,0.0,0.1,5,0,0,1,0,0.0,0,1,0,18.0,3.0,1,1,0,696,0.3387517299852334,241.34427243709797
149,0,0,0,0,10.000000000000004,0,,17.989270317550666,0,,3.5388428900883526,0,,38.90459870482309,0,,58.000000000000014,16,58.0,0,0.2,60972,0,0,0.0,0.0,False,0.009520340414258987,0,3.026000000000001,42511,1497,0,0.0,14970.000000000005,False,-0.17221054025862212,0,10.46,33633,173,0,0.0,3112.143764936265,False,-0.5556149839306427,0,9.884,37148,163,0,0.0,2932.2510617607586,False,-0.5123617112762309,0,0.2,145087,0,382,0.0,14861.55670524242,False,0.3252274637896324,0,26.71400000000001,-130289.19444444444,1247,0,0.0,4412.937083940175,True,-2.112911214917927,0,1.6580000000000004,184152,0,30,0.0,1740.0000000000005,False,0.11062289531973132,0,0.3620000000000001,138607,1120,428,1.0,68397.15054940186,False,0.03729193468333567,0.125,642110,0.0,0.1,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,928,0.20278714504092932,241.5470595821389
