index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
136,19,0,0,0,10.000000000000004,8,10.0,18.095614660371858,0,,28.979910300641816,36,32.0,33.39688540878983,13,30.0,47.00000000000001,11,47.0,0,2.945000000000001,49175,5,97,1.0,1805.2746220560703,False,0.41618272421673685,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.000000000004,True,-2.626586415039796,0,0.2,42907,1005,480,1.0,32096.449677981793,False,0.13773640123105663,0,18.056000000000004,-65027.88888888889,818,0,0.0,14802.21279218418,True,-2.1120997045967966,0,0.2,48990,689,790,1.0,46350.69767008617,False,0.06978192112192898,10,0.903,71896,8,10,1.0,565.8081364930329,False,0.06998286442299673,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,90859,150,463,1.0,26770.532811318477,False,0.049970955809748224,0.625,403110,0.0,0.2,11,0,0,6,6,19371.394971509973,3,9,21,121.0,30.0,9,10,21,1749,1.86077342601493,724.1532167418627
137,21,0,0,0,10.000000000000002,7,10.0,17.794377675415834,5,8.0,28.979910300641816,0,,32.89548398919644,4,16.0,47.00000000000001,0,,0,2.9450000000000007,49145,2,102,1.0,1835.0265228924152,False,0.4157550199781173,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42867,1000,490,1.0,31994.533722730324,False,0.13598106567920726,0,18.056000000000004,-65027.88888888889,818,0,0.0,14555.800938490152,True,-2.1144773711768847,0,0.2,48990,679,800,1.0,45993.74628549295,False,0.0671361905592588,0,0.893,71960,0,14,0.8,460.5367758487502,False,0.0701513295372583,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,90795,144,473,1.0,26967.94969444429,False,0.05032054679272524,0.6,403040,0.0,0.2,5,0,0,4,6,18094.771296296298,1,5,25,60.0,63.0,5,16,25,174,1.6718035740195774,725.8250203158823
138,25,0,0,0,10.000000000000004,9,10.0,18.446224879625184,15,25.0,29.03980502024036,2,33.0,32.89548398919644,0,,47.00000000000001,0,,0,2.9450000000000007,49430,1,97,1.0,1799.2838133236428,False,0.423309349471503,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000004,True,-2.626586415039796,0,0.2,42558,1005,498,1.0,33000.27890410301,False,0.13972247967986998,0,18.056000000000004,-65027.88888888889,818,0,0.0,15089.0119515334,True,-2.1093323345772164,0,0.2,48957,670,810,1.0,46102.011394810164,False,0.06744946036652558,0,0.893,71927,0,15,0.1,493.4322598379466,False,0.06990595822465795,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,90795,134,483,1.0,27108.994854552326,False,0.051030865578962775,0.5125,402950,0.0,0.2,7,0,0,3,4,10112.431018518519,3,6,25,108.0,87.0,6,19,25,531,1.3307934799813665,727.1558137958637
139,25,0,0,0,10.000000000000002,7,10.0,18.882554812986644,18,22.5,29.423651376714535,18,32.0,32.89548398919644,0,,47.00000000000001,0,,0,2.9450000000000007,49765,0,87,0.8,1642.782268729838,False,0.4305701517028624,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,42729,1013,490,1.0,33545.61720014559,False,0.14828454591209217,0,18.056,-65027.88888888889,818,0,0.0,15445.929837023075,True,-2.105888377984047,0,0.2,48381,678,820,1.0,46923.53250455354,False,0.06499994444360607,0,0.8930000000000002,71927,0,15,0.0,493.4322598379466,False,0.06990595822465795,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,90795,124,493,1.0,27250.040014660364,False,0.05174118436520031,0.475,402880,0.0,0.2,6,0,0,2,5,15433.65787037037,3,5,26,90.0,90.0,5,20,26,1051,1.2611210269969888,728.4169348228606
140,26,0,0,0,10.000000000000004,12,10.0,18.882554812986644,0,,30.08219454869971,21,34.0,31.643108356009016,10,16.0,47.00000000000001,0,,0,2.9450000000000007,49645,2,97,1.0,1851.6078168597044,False,0.43012934895590765,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.000000000004,True,-2.626586415039796,0,0.2,43443,1003,479,1.0,33348.57366625276,False,0.1601622376997642,0,18.056000000000004,-65027.88888888889,818,0,0.0,15445.929837023075,True,-2.105888377984047,0,0.2,48461,668,825,1.0,46200.470352238844,False,0.06082651688635046,0,0.893,71293,11,20,1.0,963.766307155877,False,0.06399364276405958,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,90635,124,503,1.0,27564.74543614512,False,0.051714520291213546,0.625,402760,0.0,0.2,7,0,0,10,4,17560.74861111111,2,12,26,171.0,87.0,12,14,26,994,1.783114165009465,730.2000489878701
141,26,0,0,0,10.000000000000004,12,10.0,19.33428230027521,12,25.0,30.08219454869971,0,,31.4309677463057,18,30.0,47.00000000000001,0,,0,2.9450000000000007,49825,4,95,1.0,1876.7568185261448,False,0.4355753063901777,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000004,True,-2.626586415039796,0,0.2,43143,1005,489,1.0,34141.14684609075,False,0.16202040648124927,0,18.056000000000004,-65027.88888888889,818,0,0.0,15815.442921625121,True,-2.102322888341432,0,0.2,48461,658,835,1.0,46038.942081209665,False,0.05962926621905244,0,0.893,71833,1,12,1.0,407.2538075043681,False,0.06787374223594214,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,90095,132,513,1.0,28259.887742512357,False,0.04977633503476106,0.625,402640,0.0,0.2,7,0,0,12,4,17560.74861111111,2,14,23,196.0,81.0,14,12,23,960,1.6827047879924066,731.8827537758625
142,23,0,0,0,10.000000000000004,11,10.0,19.33428230027521,0,,29.470835375894406,7,18.0,32.39654272877682,45,35.08888888888889,47.00000000000001,0,,0,2.9450000000000007,49715,5,105,1.0,2080.099641528897,False,0.4353397760460521,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.000000000004,True,-2.626586415039796,0,0.2,43269,995,492,1.0,33737.26189371388,False,0.16055484478090506,0,18.056,-65027.88888888889,818,0,0.0,15815.442921625121,True,-2.102322888341432,0,0.2,49357,654,822,1.0,45903.884458889486,False,0.0719105551520167,10,0.9930000000000003,71995,0,2,0.2,64.79308545755364,False,0.06773691100727529,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,88516,167,523,1.0,29991.222635705733,False,0.042591494191884426,0.525,402135,0.0,0.2,8,0,0,6,6,13837.883932461875,2,8,22,102.0,75.0,8,15,22,1225,1.5756810429738835,733.4584348188364
143,22,0,0,0,10.000000000000002,15,10.0,19.33428230027521,0,,29.55387069937215,3,33.0,32.39654272877682,0,,47.00000000000001,0,,0,2.945000000000001,49565,10,115,1.0,2323.442464531649,False,0.4345386508375279,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,43368,985,499,1.0,33791.64954475778,False,0.16299017276581296,0,18.056000000000004,-65027.88888888889,818,0,0.0,15815.442921625121,True,-2.102322888341432,0,0.2,49324,645,832,1.0,46016.170151437356,False,0.07225362559990914,0,0.9830000000000003,71929,0,4,0.2,129.5861709151073,False,0.0672387720575403,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,88516,157,533,1.0,30137.257208417963,False,0.043326940203347784,0.525,401985,0.0,0.2,10,0,0,9,2,5322.226851851852,4,13,27,189.0,27.0,13,9,27,249,1.749966493982356,735.2084013128188
144,27,0,0,0,10.000000000000002,13,10.0,19.365966434963596,1,24.0,30.15671156480024,18,34.0,32.39654272877682,0,,47.00000000000001,0,,0,2.945000000000001,49459,13,124,1.0,2531.3798379354857,False,0.4344812058190589,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,43956,976,491,1.0,33708.12861884139,False,0.1735316745034677,0,18.056000000000004,-65027.88888888889,818,0,0.0,15841.360543800221,True,-2.1020728051447137,0,0.2,49324,635,842,1.0,46427.400821278236,False,0.07530167527408328,0,0.9830000000000003,71317,8,14,1.0,694.8052907212775,False,0.062355875438949195,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,88516,147,543,1.0,30283.291781130196,False,0.044062386214811136,0.625,401855,0.0,0.2,8,0,0,7,3,8515.362962962963,5,12,24,175.0,45.0,12,15,24,766,1.4554962499532849,736.663897562772
145,24,0,0,0,10.000000000000002,12,10.0,18.71131413293739,32,16.0,29.82907957953382,5,22.0,32.39654272877682,0,,47.00000000000001,0,,0,2.9450000000000007,49851,15,102,1.0,2058.554041559614,False,0.43888116910663755,0,14.861,-63842.72222222222,1265,0,0.0,12650.000000000002,True,-2.626586415039796,0,0.2,43554,998,496,1.0,33469.11497612029,False,0.16346747246246765,0,18.056000000000004,-65027.88888888889,818,0,0.0,15305.854960742785,True,-2.1072399824099253,0,0.2,49214,630,852,1.0,46394.17454002416,False,0.07342475718242583,0,0.9830000000000001,71317,0,22,0.8,712.7239400330901,False,0.06248868881402567,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,88516,137,553,1.0,30429.32635384243,False,0.044797832226274495,0.6,401735,0.0,0.2,8,0,0,5,2,3406.9451851851854,3,8,23,99.0,63.0,8,16,23,742,1.610183441953268,738.2740810047253
146,23,0,0,0,10.0,10,10.0,19.152969015738925,17,23.0,29.85713292678036,1,33.0,32.39654272877682,0,,47.00000000000001,0,,0,2.9450000000000007,50142,15,95,1.0,1969.5320564951978,False,0.4458518149443624,0,14.861,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43196,1005,505,1.0,34326.5859888417,False,0.16483254842758988,0,18.056000000000004,-65027.88888888889,818,0,0.0,15667.128654874441,True,-2.1037539959367724,0,0.2,49214,620,862,1.0,46437.242246809445,False,0.07374397585764064,0,0.9830000000000003,71284,0,23,0.1,745.1204827618669,False,0.06223961933915828,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,88516,127,563,1.0,30575.360926554662,False,0.045533278237737854,0.5125,401635,0.0,0.2,6,0,0,6,5,20221.862037037037,1,7,28,111.0,77.0,7,16,28,524,1.4429427270079032,739.7170237317332
147,28,0,0,0,10.0,11,10.0,19.152969015738925,0,,29.85713292678036,0,,35.24335321376569,42,45.642857142857146,47.00000000000001,0,,0,2.9450000000000007,50032,16,105,1.0,2171.0617466525873,False,0.4455906471345916,0,14.861,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43196,995,515,1.0,34433.62762795212,False,0.16586540997290625,0,18.056,-65027.88888888889,818,0,0.0,15667.128654874441,True,-2.1037539959367724,0,0.2,49742,610,860,1.0,48522.134849174516,False,0.09702433254154089,7,1.0530000000000004,72421,0,0,0.0,0.0,False,0.07357170387500371,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,86599,159,573,1.0,32534.693160988747,False,0.03609224721749312,0.5,401273,0.0,0.2,7,0,0,10,5,16497.007588566827,2,12,32,201.0,93.0,12,16,32,946,1.85861907096114,741.5756428026943
148,32,0,0,0,10.0,15,10.0,19.152969015738925,0,,29.88772680597031,1,33.0,35.53221672255181,6,44.0,47.00000000000001,0,,0,2.9450000000000007,49882,21,115,1.0,2412.5914368099766,False,0.44476388446042214,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43229,985,524,1.0,34526.84332683129,False,0.16740170719471317,0,18.056000000000004,-65027.88888888889,818,0,0.0,15667.128654874441,True,-2.1037539959367724,0,0.2,50006,600,864,1.0,48632.47133186695,False,0.10175569489065013,0,1.0460000000000003,72388,0,1,0.1,35.53221672255181,False,0.07334587607639237,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,86335,155,583,1.0,32908.49359199553,False,0.035315681395584,0.5125,401123,0.0,0.2,9,0,0,9,2,5322.226851851852,2,11,29,168.0,79.0,11,21,29,447,1.5909580970183015,743.1666008997126
149,29,0,0,0,10.0,10,10.0,19.39705974528826,22,21.045454545454547,28.960139020247578,6,14.666666666666666,35.53221672255181,0,,47.00000000000001,0,,0,2.9450000000000007,50245,21,103,1.0,2207.8971537646908,False,0.45213508036770295,0,14.861,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,42854,997,528,1.0,34629.82196874311,False,0.16115849674575544,0,18.056000000000004,-65027.88888888889,818,0,0.0,15866.794871645796,True,-2.101827385330696,0,0.2,50006,590,874,1.0,48141.63943745635,False,0.09811763940123006,0,1.046,72300,0,7,0.6,248.72551705786265,False,0.07362155353744457,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,86335,145,593,1.0,33023.171424770015,False,0.03589321144994626,0.575,401023,0.0,0.2,10,0,0,9,5,18093.771296296294,2,11,28,147.0,78.0,11,18,28,651,1.3310894450405613,744.4976903447532
150,28,0,0,0,10.0,11,10.0,19.39705974528826,0,,29.394384938149283,14,32.142857142857146,34.352862653209456,37,29.135135135135137,47.00000000000001,0,,0,2.9450000000000007,50135,22,113,1.0,2411.867751217573,False,0.45190842667370235,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43304,987,524,1.0,34547.55567618973,False,0.1690489373981023,0,18.056,-65027.88888888889,818,0,0.0,15866.794871645796,True,-2.101827385330696,0,0.2,50274,586,874,1.0,47249.511532660545,False,0.09547801248673653,20,1.2460000000000002,71796,0,8,0.8,274.82290122567565,False,0.06634367236818225,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,85257,172,603,1.0,34249.69237635203,False,0.031212253741083728,0.6,400049,0.0,0.2,10,0,0,3,6,20222.395370370366,1,4,27,72.0,89.0,4,24,27,1020,1.2003713740268722,745.6980617187801
151,27,0,0,0,10.0,11,10.0,19.737133286496046,16,23.0,30.14564635805434,18,34.0,34.102994066274164,11,30.0,47.000000000000014,6,47.0,0,2.945000000000001,50393,23,107,1.0,2341.873261655077,False,0.45821488732862575,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43548,993,516,1.0,35154.12687424661,False,0.1796106263677352,0,18.056000000000004,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50298,585,873,1.0,47407.11693931914,False,0.09700196373535476,0,1.2260000000000002,71490,0,17,0.9,579.7508991266608,False,0.0640676487527548,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,85209,173,607,1.0,34428.81797346544,False,0.031630883300592376,0.6125,400221,0.0,0.2,12,0,0,3,3,7664.126666666666,2,5,29,63.0,66.0,5,22,29,1702,1.1794533709762618,746.8775150897563
152,29,0,0,0,10.0,11,10.0,19.737133286496046,0,,29.22795551174928,5,11.0,34.84607621787157,14,44.0,47.00000000000001,10,47.0,0,2.9450000000000007,50283,24,117,1.0,2549.2445945200375,False,0.4580363195967313,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43603,983,521,1.0,34629.36684224699,False,0.17560854184112656,0,18.056000000000004,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50914,575,869,1.0,47087.314652586225,False,0.10376319081937087,0,1.2260000000000002,71435,0,22,0.5,766.6136767931746,False,0.06463735714661845,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,85063,177,607,1.0,34696.75549056327,False,0.03150970201627311,0.5625,400581,0.0,0.2,12,0,0,8,3,6919.294907407408,2,10,30,135.0,55.0,10,19,30,1251,1.2376176800462417,748.1151327698026
153,30,0,0,0,9.999999999999998,9,10.0,19.737133286496046,0,,28.306260787943447,5,11.0,34.300817096897774,5,16.0,47.00000000000001,0,,0,2.9450000000000007,50193,23,127,1.0,2736.615927384998,False,0.4581405492970362,0,14.861,-63842.72222222222,1265,0,0.0,12649.999999999998,True,-2.626586415039796,0,0.2,43658,973,526,1.0,34093.32386221891,False,0.17149758638136275,0,18.056,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50914,565,879,1.0,46143.45557336119,False,0.09676728907884308,0,1.2260000000000002,71460,0,22,0.5,754.617976131751,False,0.06491904574795992,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,84983,172,617,1.0,34898.74054066642,False,0.03172114330079882,0.5625,400491,0.0,0.2,6,0,0,10,4,12985.35351851852,0,10,18,150.0,66.0,10,20,18,225,1.1655609420267865,749.2806937118294
154,18,0,0,0,10.0,7,10.0,19.737133286496046,0,,28.655705279564224,9,32.111111111111114,34.300817096897774,0,,47.00000000000001,10,47.0,0,2.945000000000001,50123,20,137,1.0,2903.9872602499586,False,0.45852757642954034,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43947,963,527,1.0,34108.41603722604,False,0.1772204256940256,0,18.056,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50881,556,889,1.0,46425.99853457983,False,0.0983723096932893,0,1.2260000000000002,71204,0,30,0.8,1029.0245129069333,False,0.06315799840572606,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,85453,162,617,1.0,34555.73236969744,False,0.03472765916469813,0.6,400891,0.0,0.2,8,0,0,2,5,18838.603055555555,0,2,13,36.0,48.0,2,16,13,829,0.5500384829938412,749.8307321948232
155,13,0,0,0,10.0,12,10.0,19.737133286496046,0,,28.704410817367652,1,33.0,34.300817096897774,0,,47.00000000000001,6,47.0,0,2.945000000000001,50003,22,147,1.0,3121.3585931149187,False,0.45820760998154625,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,43980,953,536,1.0,34195.05222013979,False,0.1786932361355108,0,18.056,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50881,546,899,1.0,46509.04287639384,False,0.09898783596010721,0,1.2260000000000002,71171,0,31,0.1,1063.325330003831,False,0.06292304344928573,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,85735,152,621,1.0,34400.724198728465,False,0.03678738655524335,0.5125,401053,0.0,0.2,7,0,0,0,4,14900.635185185185,0,0,12,0.0,39.0,0,13,12,435,0.34392819297499955,750.1746603877982
156,12,0,0,0,10.0,0,,19.737133286496046,0,,28.75726296846529,1,33.0,33.51264810771729,7,16.0,47.000000000000014,11,47.0,0,2.945000000000001,50003,12,157,1.0,3218.729925979879,False,0.45958442812674805,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,44013,943,545,1.0,34284.82500697936,False,0.18019631215966805,0,18.056,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50881,536,909,1.0,45876.89008101241,False,0.09430230722088127,0,1.2260000000000002,71250,0,25,0.1,837.8162026929323,False,0.06242266449266892,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,86140,149,620,1.0,34133.384568049885,False,0.03952028327130472,0.5125,401570,0.0,0.2,7,0,0,0,0,0.0,0,0,9,0.0,36.0,0,12,9,662,0.29509531101211905,750.4697556988103
157,9,0,0,0,10.0,0,,19.737133286496046,0,,28.75726296846529,0,,33.51264810771729,0,,47.000000000000014,0,,0,2.9450000000000007,50003,2,167,1.0,3316.10125884484,False,0.46096124627194984,0,14.861,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,44013,933,555,1.0,34375.02630379905,False,0.18106667860395087,0,18.056,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50881,526,919,1.0,45924.44393240493,False,0.0946547772866444,0,1.2260000000000002,71250,0,25,0.0,837.8162026929323,False,0.06242266449266892,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,86140,139,630,1.0,34268.25808697271,False,0.040199521000436604,0.5,401570,0.0,0.2,0,0,0,0,0,0.0,0,0,5,0.0,27.0,0,9,5,0,0.24853228498250246,750.7182879837928
158,5,0,0,0,10.0,0,,19.737133286496046,0,,28.75726296846529,0,,33.51264810771729,0,,47.000000000000014,11,47.0,0,2.945000000000001,50003,0,169,0.2,3335.575525417832,False,0.4612366099009903,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,44013,923,565,1.0,34465.227600618746,False,0.1819370450482337,0,18.056,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50881,516,929,1.0,45971.99778379746,False,0.09500724735240774,0,1.2260000000000002,71250,0,25,0.0,837.8162026929323,False,0.06242266449266892,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000001,86657,129,629,1.0,33886.13160589554,False,0.043482427031292,0.4,402087,0.0,0.2,5,0,0,0,0,0.0,0,0,0,0.0,15.0,0,5,0,517,0.2309140959987417,750.9492020797916
159,0,0,0,0,10.0,0,,19.737133286496046,0,,28.75726296846529,0,,33.51264810771729,0,,47.000000000000014,13,47.0,0,2.945000000000001,50003,0,169,0.0,3335.575525417832,False,0.4612366099009903,0,14.861000000000004,-63842.72222222222,1265,0,0.0,12650.0,True,-2.626586415039796,0,0.2,44013,913,575,1.0,34555.42889743843,False,0.18280741149251636,0,18.056000000000004,-65027.88888888889,818,0,0.0,16144.975028353767,True,-2.099143181417886,0,0.2,50881,506,939,1.0,46019.55163518997,False,0.09535971741817109,0,1.2260000000000002,71250,0,25,0.0,837.8162026929323,False,0.06242266449266892,0,0.2,99283,0,0,0.0,0.0,False,0.0,0,0.6410000000000002,87268,119,626,1.0,33410.005124818366,False,0.04723872729882437,0.375,402698,0.0,0.2,6,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,611,0.21659564599394798,751.1657977257855
