index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,36,0,0,0,10.0,20,10.0,15.721831030494894,24,13.0,23.015749652937156,0,,29.331417117023417,53,26.169811320754718,42.99999999999999,20,43.0,0,3.6290000000000013,52903,24,16,1.0,491.5492964879183,False,0.4357936798834039,10,14.898000000000001,1348.0,1321,0,0.0,13210.0,False,-0.7851527676472971,0,0.2,34838,1148,648,1.0,32962.867798111416,False,0.024033401158449725,0,5.555000000000002,20753,864,0,0.0,13583.662010347589,False,-0.45036753456702,0,0.8390000000000002,74595,44,17,1.0,1511.327075718633,False,0.11892524038281192,0,0.2,67211,0,19,0.0,557.2969252234449,False,0.0021925167445534174,0,3.1430000000000007,99467,0,82,0.0,3525.9999999999995,False,0.039514489330677124,0,3.1340000000000012,98791,48,14,1.0,2009.9080216171237,False,0.024788503119760982,0.5,449906,0.0,0.0,20,0,0,21,2,2.0,6,27,31,396.0,42.0,27,9,31,2679,2.742075832968112,292.0780265626381
134,31,0,0,0,10.0,20,10.0,15.970863715848985,25,18.4,23.015749652937156,0,,29.26241612477038,44,29.0,43.0,20,43.0,4,3.6690000000000005,53147,24,10,1.0,399.70863715848986,False,0.4411447258983506,5,14.938000000000002,1193.0,1331,0,0.0,13310.0,False,-0.787989302212497,0,0.2,34378,1163,658,1.0,33718.47777316502,False,0.022393273203282552,0,5.555000000000003,20753,864,0,0.0,13798.826250493523,False,-0.4482208295870146,27,1.1090000000000002,74926,34,10,1.0,1075.159649447567,False,0.12060199911977344,0,0.2,67211,0,19,0.0,555.9859063706372,False,0.00218278270893814,0,3.1430000000000002,99940,0,71,0.0,3053.0,False,0.04194306956110986,0,3.1340000000000003,97902,82,15,1.0,3044.518122231171,False,0.020971627827684688,0.5,449450,0.0,0.0,16,0,0,10,3,2.4136363636363636,5,15,31,210.0,77.0,15,16,31,1435,2.140214566956274,294.2182411295944
135,31,0,0,0,10.0,20,10.0,16.69989942604836,58,19.74137931034483,21.99319973966184,13,11.0,29.26241612477038,0,,43.0,4,43.0,33,3.995000000000001,53187,22,10,1.0,386.99899426048364,False,0.44205363744037185,15,15.083000000000004,858.0,1343,0,0.0,13430.0,False,-0.7954183213118297,0,0.2,34292,1168,664,1.0,34108.96715675994,False,0.02457315331497499,9,5.645000000000001,19601,907,0,0.0,15146.808779425864,False,-0.4577590663531292,0,1.0820000000000003,74783,37,20,1.0,1398.9967128628957,False,0.12088293125288002,0,0.2,67211,0,19,0.0,555.9859063706372,False,0.00218278270893814,0,3.1430000000000007,100112,0,67,0.0,2881.0,False,0.042826189644903576,0,3.1340000000000003,97902,72,25,1.0,3181.8939609834674,False,0.021676972956929736,0.5,447946,0.0,0.0,10,0,0,6,8,7.333333333333333,8,14,31,222.0,81.0,14,17,31,416,1.8061069010291249,296.0243480306235
136,31,0,0,0,10.0,20,10.0,16.699565994770513,23,16.695652173913043,21.654131062141527,4,10.0,29.33426470970503,1,43.0,42.99999999999999,20,43.0,3,3.992000000000001,53309,24,10,1.0,406.9956599477051,False,0.4456195215704636,10,15.168000000000001,653.0,1351,0,0.0,13510.0,False,-0.7998757327714293,0,0.2,34207,1168,674,1.0,34099.97741777535,False,0.022787363242296143,4,5.676000000000001,19246,920,0,0.0,15363.600715188872,False,-0.4626798292408573,0,1.0820000000000003,74743,31,30,1.0,1551.3060042175382,False,0.12141981233270124,0,0.2,67254,0,18,0.0,528.0167647746906,False,0.0026136494667123467,0,3.1430000000000007,100628,0,55,0.1,2364.9999999999995,False,0.04547554989628473,0,3.1340000000000003,98203,62,28,1.0,3022.7244120017117,False,0.023950650079078775,0.5125,448243,0.0,0.0,16,0,0,10,4,3.230769230769231,6,16,27,198.0,60.0,16,15,27,1103,2.133936736965552,298.15828476758907
137,27,0,0,0,10.0,20,10.0,16.381688723616936,10,8.0,21.654131062141527,0,,28.957764317077963,5,16.0,42.99999999999999,20,43.0,0,3.9890000000000008,53199,25,20,1.0,577.6337744723387,False,0.4449527754068717,10,15.258000000000001,433.0,1360,0,0.0,13600.0,False,-0.8046032903800956,0,0.2,34127,1168,684,1.0,33945.23807568938,False,0.019647192214799797,0,5.6720000000000015,19246,920,0,0.0,15071.15362572758,False,-0.4655975892873633,0,1.0820000000000003,74823,21,35,1.0,1468.2585034027009,False,0.12199116824123653,0,0.2,67254,0,18,0.0,521.2397577074033,False,0.002563331633359573,0,3.1430000000000002,100935,0,51,0.5,2192.9999999999995,False,0.04774496313487092,0,3.1340000000000003,98676,52,27,1.0,2666.803744488054,False,0.026980364669487413,0.5625,448693,0.0,0.0,14,0,0,7,2,2.0,4,11,26,198.0,62.0,11,16,26,1140,1.5257781040272675,299.68406287161633
138,26,0,0,0,10.0,20,10.0,16.353023642992458,20,16.0,21.317200933665337,6,14.166666666666666,28.957764317077963,0,,42.99999999999999,20,43.0,0,3.9890000000000008,53099,25,30,1.0,740.5907092897737,False,0.44445242333643686,20,15.448000000000002,273.0,1370,0,0.0,13700.0,False,-0.8075748980198287,0,0.2,33837,1178,693,1.0,34036.6820984752,False,0.014772843444828869,5,5.722000000000001,19181,920,0,0.0,15044.78175155306,False,-0.4671577197290925,0,1.0820000000000003,74738,17,45,1.0,1665.491810140819,False,0.12219336974058397,0,0.2,67254,0,18,0.0,521.2397577074033,False,0.002563331633359573,0,3.1430000000000007,101408,0,40,0.0,1719.9999999999998,False,0.05017354336530365,0,3.1340000000000003,99063,42,28,1.0,2420.2261013172742,False,0.029688372087846155,0.5,448853,0.0,0.0,15,0,0,5,2,2.0,7,12,24,171.0,72.0,12,14,24,1090,1.6929268229869194,301.37698969460325
139,24,0,0,0,10.0,20,10.0,16.202764620257394,5,9.0,20.175667574040823,17,12.117647058823529,28.563608230842473,5,16.0,42.999999999999986,20,43.0,0,3.9890000000000008,53024,27,35,1.0,837.0967617090088,False,0.4437298641395711,0,15.428000000000004,193.0,1378,0,0.0,13780.0,False,-0.8086554826160953,0,0.2,33888,1173,696,1.0,33048.107531094334,False,0.005927442193897451,10,5.817000000000002,19027,920,0,0.0,14906.543450636802,False,-0.4716098628091709,0,1.0820000000000003,74612,24,50,1.0,1912.3964333191034,False,0.12215553765346374,0,0.2,67254,0,18,0.0,514.1449481551645,False,0.0025106541842769264,0,3.1430000000000007,101795,0,31,0.0,1332.9999999999995,False,0.052160563553839516,0,3.1340000000000003,99456,37,27,1.0,2217.853504541171,False,0.03268495976947067,0.5,449249,0.0,0.0,19,0,0,5,2,2.0,6,11,29,143.0,43.0,11,13,29,1281,1.5990283890278079,302.97601808363106
140,29,0,0,0,10.0,20,10.0,15.846448702922546,10,8.0,19.93499810561567,5,14.0,29.47767321765534,10,43.0,42.999999999999986,20,43.0,0,3.989000000000001,52994,24,40,1.0,873.8579481169019,False,0.44341597033953184,5,15.478000000000002,8.0,1391,0,0.0,13910.0,False,-0.8118972364048951,0,0.2,33838,1173,705,1.0,32642.057992987196,False,0.0008785592436115854,4,5.847000000000001,18971,920,0,0.0,14578.732806688742,False,-0.4759978768164348,0,1.0820000000000003,74972,19,50,1.0,1852.6486248894648,False,0.12705776948182015,0,0.2,67254,0,18,0.0,530.5981179177961,False,0.0026328154637358945,0,3.1430000000000007,101924,0,28,0.5,1203.9999999999995,False,0.052822903616684805,0,3.1340000000000003,99757,32,25,1.0,2018.2855429649703,False,0.03475121451071535,0.5625,449718,0.0,0.0,20,0,0,7,2,2.0,7,14,23,192.0,60.0,14,15,23,1560,1.8535118299769238,304.829529913608
141,23,0,0,0,10.0,20,10.0,17.19068809477688,55,22.254545454545454,19.33446426052978,10,12.4,29.937170725357987,5,43.0,42.999999999999986,14,43.0,10,4.089,53888,24,10,1.0,411.9068809477688,False,0.4613273209734416,5,15.523000000000003,-751.0,1401,0,0.0,14010.0,False,-0.8310505983737202,0,0.2,33437,1185,714,1.0,34175.77287432887,False,0.00817891723365121,9,5.933000000000002,18036,953,0,0.0,16382.725754322368,False,-0.4766564326616545,0,1.0820000000000003,75063,19,55,1.0,2013.899210844755,False,0.12960633193879556,0,0.2,67254,0,18,0.0,538.8690730564438,False,0.0026942255431709875,0,3.1430000000000007,102010,0,26,0.5,1117.9999999999995,False,0.053264463658581666,0,3.1340000000000012,100058,22,28,1.0,1862.6177559578753,False,0.03704287114640221,0.5625,448995,0.0,0.0,14,0,0,10,8,39.98823529411764,3,13,17,159.0,43.0,13,10,17,1706,1.596543802996166,306.42607371660415
142,17,0,0,0,10.0,20,10.0,17.664267082440137,35,20.857142857142858,19.42808359555079,1,30.0,29.357334856295992,5,14.0,42.99999999999999,10,43.0,20,4.279000000000002,54028,25,10,1.0,426.64267082440136,False,0.4653084079048058,5,15.568000000000001,-9227.0,1410,0,0.0,14100.0,False,-1.0588108166518087,0,0.2,33427,1180,723,1.0,34890.339596862585,False,0.015108646082635784,0,5.924000000000002,17346,983,0,0.0,17363.974542038653,False,-0.48063479455214353,0,1.0820000000000003,75103,10,60,1.0,1955.7209273332674,False,0.129768353533703,0,0.2,67254,0,18,0.0,528.4320274133279,False,0.0026167327033154286,0,3.1430000000000002,102440,0,16,0.0,687.9999999999999,False,0.05547226386806597,0,3.1340000000000003,99988,17,38,1.0,2133.0746925570315,False,0.037712691732337815,0.5,440359,0.0,0.0,9,0,0,4,6,232.03333333333333,3,7,17,111.0,60.0,7,10,17,640,1.2260375310434029,307.65211124764755
143,17,0,0,1,10.0,19,10.0,17.664267082440137,0,,19.63035489114332,2,30.0,29.8874127984495,5,43.0,42.99999999999999,8,43.0,0,4.259,53918,26,20,1.0,613.2853416488027,False,0.46485784020380916,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33487,1170,731,1.0,35016.98191188073,False,0.017569409477010085,0,5.924000000000002,17346,983,0,0.0,17363.974542038653,False,-0.48063479455214353,0,1.0820000000000003,75258,2,65,1.0,1981.942541681504,False,0.13226472737430944,0,0.2,67254,0,18,0.0,537.973430372091,False,0.0026875755870935315,0,3.1430000000000007,102784,0,8,0.0,343.99999999999994,False,0.057238504035653406,0,3.1340000000000003,99773,12,48,1.0,2422.6489535813935,False,0.03699168713715781,0.5,449820,0.0,0.1,10,0,0,5,3,6128.333333333333,4,9,25,121.0,54.0,9,8,25,729,1.3569816990057006,309.00909294665325
144,25,0,0,0,10.0,9,10.0,18.01197387955939,17,23.0,18.786037062225095,12,12.166666666666666,30.471461271389114,5,44.0,42.99999999999999,11,43.0,0,4.259,54219,25,13,1.0,484.1556604342721,False,0.47124504498519976,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33517,1160,740,1.0,34795.557126335465,False,0.015958865871849397,11,6.0340000000000025,16777,1000,0,0.0,18011.97387955939,False,-0.4855235570232526,0,1.0820000000000003,75332,4,70,1.0,2208.1464372461382,False,0.13504311155925092,0,0.2,67254,0,18,0.0,548.4863028850041,False,0.002765631425299175,3,3.173000000000001,102880,0,5,0.5,214.99999999999997,False,0.057561972438438316,0,3.1340000000000003,99773,2,58,1.0,2554.942922542778,False,0.037670939817126235,0.5625,449752,0.0,0.1,8,0,0,7,9,11204.00925925926,3,10,24,138.0,57.0,11,14,24,989,1.7109327689977363,310.720025715651
145,24,0,0,0,10.0,10,10.0,18.01197387955939,0,,18.786037062225095,0,,30.69774046434227,2,43.0,42.99999999999999,0,,0,4.259,54119,25,23,1.0,664.275399229866,False,0.4709765161848592,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33517,1150,750,1.0,34803.29775816212,False,0.016036094564123752,0,6.023000000000002,16777,1000,0,0.0,18011.97387955939,False,-0.4855235570232526,0,1.0820000000000003,75418,0,72,0.4,2210.2373134326435,False,0.13633569921766986,0,0.2,67254,0,18,0.0,552.5593283581609,False,0.002795872771510757,0,3.1700000000000004,102880,0,5,0.0,214.99999999999997,False,0.057561972438438316,0,3.1340000000000003,99687,0,62,0.4,2665.9999999999995,False,0.037358033312111065,0.35,449652,0.0,0.1,5,0,0,7,4,12173.21296296296,3,10,24,165.0,72.0,10,14,24,186,1.6192458819714375,312.3392715976224
146,24,0,0,0,10.0,13,10.0,18.128276335426463,21,19.428571428571427,18.786037062225095,0,,30.69774046434227,0,,42.99999999999999,0,,0,4.259000000000001,54397,28,12,1.0,497.53931602511756,False,0.4762344235895009,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33109,1161,760,1.0,35324.3169927212,False,0.013093055898645118,0,6.023000000000002,16777,1000,0,0.0,18128.276335426464,False,-0.484363201282785,0,1.0820000000000003,75418,0,72,0.0,2210.2373134326435,False,0.13633569921766986,0,0.2,67254,0,18,0.0,552.5593283581609,False,0.002795872771510757,0,3.170000000000001,102880,0,5,0.0,214.99999999999997,False,0.057561972438438316,0,3.1340000000000003,99687,0,62,0.0,2665.9999999999995,False,0.037358033312111065,0.25,449522,0.0,0.1,7,0,0,3,4,10226.138888888887,5,8,26,129.0,63.0,8,16,26,538,1.5546794830006547,313.8939510806231
147,26,0,0,0,10.0,11,10.0,17.912971173144072,5,8.0,18.432726421576,4,10.0,29.900039873106167,5,14.0,42.999999999999986,8,43.0,0,4.259,54327,29,17,1.0,594.5205099434493,False,0.47565335534948067,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33069,1156,770,1.0,34900.59402076807,False,0.008067385221670845,4,6.063000000000002,16721,1000,0,0.0,17912.971173144073,False,-0.4876287421615876,0,1.0820000000000003,75448,0,71,0.4,2122.902830990538,False,0.13613274651027982,0,0.2,67254,0,18,0.0,538.200717715911,False,0.0026892631471884176,3,3.2000000000000006,103001,0,5,0.5,214.99999999999994,False,0.05880450185865971,0,3.1340000000000003,99687,0,62,0.0,2665.999999999999,False,0.037358033312111065,0.3625,449507,0.0,0.1,7,0,0,9,6,6333.99074074074,3,12,22,141.0,73.0,12,14,22,435,1.8968862780020572,315.79083735862514
148,22,0,0,0,10.000000000000002,10,10.0,18.728710835988775,32,24.125,18.07206012134527,4,10.0,30.08083393329852,12,31.5,42.999999999999986,6,43.0,15,4.409000000000001,54714,29,10,1.0,477.28710835988784,False,0.48452450371937067,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14180.000000000002,True,-2.3864500694875925,0,0.2,32619,1164,780,1.0,35896.42630774024,False,0.00902350900668705,4,6.099000000000002,16343,1014,0,0.0,18990.912787692618,False,-0.4844167136816061,0,1.0820000000000003,75786,0,63,0.4,1895.092537797807,False,0.13946045957795888,0,0.2,67254,0,18,0.0,541.4550107993734,False,0.002713425579871187,1,3.2070000000000007,102900,0,7,0.7,300.9999999999999,False,0.058208909244008136,0,3.1340000000000003,99617,0,67,0.5,2880.999999999999,False,0.037743114743997865,0.45,449233,0.0,0.1,9,0,0,8,7,12175.296296296294,3,11,25,153.0,63.0,11,11,25,886,1.5078859910136089,317.29872334963875
149,25,0,0,0,10.000000000000002,11,10.0,18.511860008789917,5,9.0,20.34587870837543,22,29.045454545454547,30.08083393329852,0,,42.999999999999986,0,,0,4.394000000000001,54649,30,15,1.0,577.6779001318488,False,0.4841245630403848,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14180.000000000002,True,-2.3864500694875925,0,0.2,33213,1159,768,1.0,37080.88059821985,False,0.03269361067763982,0,6.095000000000002,16343,1014,0,0.0,18771.026048912976,False,-0.4866105352797269,0,1.0820000000000003,75147,12,73,1.0,2440.051421631297,False,0.1340177854951687,0,0.2,67254,0,18,0.0,541.4550107993734,False,0.002713425579871187,0,3.206000000000001,102900,0,7,0.0,300.9999999999999,False,0.058208909244008136,0,3.1340000000000012,99617,0,67,0.0,2880.999999999999,False,0.037743114743997865,0.375,449123,0.0,0.1,7,0,0,9,3,6330.990740740741,3,12,24,171.0,75.0,12,13,24,794,1.446465093002189,318.74518844264094
150,24,0,0,0,10.000000000000002,10,10.0,18.511860008789917,0,,20.030333929515205,5,14.0,29.940003261801614,9,28.444444444444443,42.99999999999999,6,43.0,0,4.394000000000001,54549,30,25,1.0,762.7965002197479,False,0.48392355539643606,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14180.000000000002,True,-2.3864500694875925,0,0.2,33243,1149,777,1.0,36833.696613332926,False,0.0308260661811127,4,6.1350000000000025,16287,1014,0,0.0,18771.026048912976,False,-0.48772796519093115,0,1.0820000000000003,75333,7,74,1.0,2355.772578879926,False,0.1361540537768401,0,0.2,67254,0,18,0.0,538.9200587124291,False,0.002694604100802036,0,3.2060000000000004,103158,0,1,0.0,42.99999999999999,False,0.059533589369698714,0,3.1340000000000003,99361,0,76,0.9,3267.9999999999995,False,0.03710131235751987,0.4875,449185,0.0,0.1,8,0,0,6,5,12174.212962962962,4,10,23,165.0,62.0,10,14,23,644,1.3846377749578096,320.12982621759875
151,23,0,0,0,10.0,9,10.0,19.614084430740757,48,24.25,19.613935347142696,6,13.333333333333334,30.59881127234546,5,43.0,42.99999999999999,0,,23,4.624000000000001,55081,29,10,1.0,486.1408443074076,False,0.4945584575236702,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,32898,1154,786,1.0,38051.20661592899,False,0.036089061318257974,5,6.181000000000002,15428,1047,0,0.0,20535.946398985572,False,-0.487259838381866,0,1.0820000000000003,75468,3,79,1.0,2476.14789655672,False,0.13905250732497332,0,0.2,67254,0,18,0.0,550.7786029022183,False,0.002782651264457727,0,3.206000000000001,102943,0,6,0.5,257.99999999999994,False,0.058429689264956564,0,3.1340000000000003,99361,0,76,0.0,3267.9999999999995,False,0.03710131235751987,0.4375,448433,0.0,0.1,6,0,0,5,7,11883.685185185182,2,7,26,111.0,68.0,7,16,26,749,1.12364326097304,321.2534694785718
152,26,0,0,0,10.0,7,10.0,19.614084430740757,0,,19.057293827885847,6,11.0,30.59881127234546,0,,42.99999999999999,0,,0,4.601000000000001,55011,26,20,1.0,652.2816886148152,False,0.49491154994482023,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,32898,1144,796,1.0,37608.11847576456,False,0.031668347558261534,6,6.2360000000000015,15350,1047,0,0.0,20535.946398985572,False,-0.488816258615329,0,1.0820000000000003,75402,0,88,0.9,2692.6953919664006,False,0.13968025446204752,0,0.2,67254,0,18,0.0,550.7786029022183,False,0.002782651264457727,0,3.206000000000001,102943,0,6,0.0,257.99999999999994,False,0.058429689264956564,0,3.1340000000000003,99361,0,76,0.0,3267.9999999999995,False,0.03710131235751987,0.3625,448219,0.0,0.1,2,0,0,4,5,8766.833333333332,4,8,23,134.0,60.0,8,18,23,70,1.1301013099728152,322.3835707885446
153,23,0,0,0,10.0,10,10.0,19.74567801480454,22,21.09090909090909,20.186886529068662,30,23.333333333333332,28.925654369639194,10,14.0,42.99999999999999,0,,2,4.621000000000001,55337,26,10,1.0,457.45678014804537,False,0.5010867544661648,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33508,1134,785,1.0,38238.304794107244,False,0.0501277541066272,9,6.320000000000001,14740,1069,0,0.0,21108.12979782605,False,-0.4952795590359567,0,1.0820000000000003,74842,20,88,1.0,2949.1953151096222,False,0.1332689503958126,0,0.2,67254,0,18,0.0,520.6617786535055,False,0.0025590402620467626,0,3.2060000000000004,102873,0,11,0.5,472.99999999999994,False,0.058814770696843356,0,3.1340000000000003,99291,0,81,0.5,3482.9999999999995,False,0.037486393789406665,0.5,447845,0.0,0.1,9,0,0,5,7,11688.777777777777,1,6,15,78.0,50.0,6,17,15,1218,0.9256521809729747,323.3092229695176
154,15,0,0,0,10.0,9,10.0,20.07372292384704,15,24.933333333333334,19.71178600116746,5,10.0,29.417474817602436,5,38.2,42.99999999999999,0,,5,4.6690000000000005,55522,25,10,1.0,450.7372292384704,False,0.5059936951838138,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14180.0,True,-2.3864500694875925,0,0.2,33508,1124,795,1.0,38233.734437332205,False,0.050082155415865484,5,6.3610000000000015,14296,1084,0,0.0,21759.91564945019,False,-0.4976362800613569,0,1.0820000000000003,74983,15,93,1.0,3031.5019480545384,False,0.1359738495148238,0,0.2,67254,0,18,0.0,529.5145467168438,False,0.002624770178468472,0,3.206000000000001,102858,0,12,0.1,515.9999999999999,False,0.05888151814503707,0,3.1340000000000003,99115,0,85,0.4,3654.9999999999995,False,0.036562198352878356,0.4375,447536,0.0,0.1,5,0,0,5,7,11883.437566137563,0,5,10,75.0,30.0,5,10,10,281,0.6253361090202816,323.93455907853786
155,10,0,0,0,9.999999999999998,10,10.0,20.07372292384704,0,,19.71178600116746,0,,28.559588212704444,5,14.0,42.99999999999999,0,,0,4.6640000000000015,55422,25,20,1.0,651.4744584769408,False,0.5060036531658013,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14179.999999999998,True,-2.3864500694875925,0,0.2,33508,1114,805,1.0,38230.115068105406,False,0.05004604477806444,0,6.3560000000000025,14296,1084,0,0.0,21759.91564945019,False,-0.4976362800613569,0,1.0820000000000003,75053,5,98,1.0,2897.3985748508726,False,0.13601763071226627,0,0.2,67254,0,18,0.0,514.07258782868,False,0.0025101169242721906,0,3.206000000000001,102788,0,17,0.5,730.9999999999999,False,0.059266599576923866,0,3.1340000000000003,99115,0,85,0.0,3654.9999999999995,False,0.036562198352878356,0.4375,447436,0.0,0.1,4,0,0,2,3,7791.296296296296,0,2,7,36.0,24.0,2,8,7,170,0.3920444119721651,324.32660349051
156,7,0,0,0,9.999999999999998,0,,20.07372292384704,0,,19.81732029630421,1,30.0,29.45862917439293,5,44.0,42.99999999999999,4,43.0,0,4.664000000000001,55422,15,30,1.0,752.2116877154112,False,0.5073643418931222,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14179.999999999998,True,-2.3864500694875925,0,0.2,33538,1104,814,1.0,38292.68882911876,False,0.05126896966096742,0,6.356000000000002,14296,1084,0,0.0,21759.91564945019,False,-0.4976362800613569,0,1.0820000000000003,75243,0,99,0.6,2916.4042882649,False,0.13898016310968558,0,0.2,67254,0,18,0.0,530.2553251390727,False,0.002630270300399926,0,3.206000000000001,102960,0,13,0.0,558.9999999999999,False,0.06014971966071759,0,3.1340000000000003,98895,0,90,0.5,3869.9999999999995,False,0.035406954057217964,0.3875,447608,0.0,0.1,4,0,0,1,0,0.0,0,1,5,18.0,18.0,1,6,5,422,0.3335602220031433,324.66016371251317
157,5,0,0,0,9.999999999999998,0,,20.5289678264421,28,24.0,19.81732029630421,0,,30.342233388391673,5,44.0,42.999999999999986,1,43.0,0,4.6640000000000015,56094,5,12,1.0,296.3476139173052,False,0.5193606669086811,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14179.999999999998,True,-2.3864500694875925,0,0.2,33538,1094,824,1.0,38788.162726282324,False,0.05621233888339137,0,6.3560000000000025,13624,1112,0,0.0,22828.212223003615,False,-0.5003869876982578,0,1.0820000000000003,75463,0,94,0.0,2852.1699385088173,False,0.14177014299032423,0,0.2,67254,0,18,0.0,546.1602009910501,False,0.002748360614408962,0,3.206000000000001,103003,0,12,0.0,515.9999999999998,False,0.060370499681666016,0,3.1340000000000012,98675,0,95,0.5,4084.9999999999986,False,0.03425170976155758,0.3125,447651,0.0,0.1,4,0,0,0,0,0.0,0,0,4,0.0,15.0,0,5,4,935,0.24485417699906975,324.90501788951224
158,4,0,0,0,9.999999999999998,0,,20.688500165294172,15,23.0,19.81732029630421,0,,30.342233388391673,0,,42.999999999999986,0,,3,4.694000000000002,56382,0,5,0.5,103.44250082647086,False,0.5245352473299628,0,15.563000000000002,-58412.22222222222,1418,0,0.0,14179.999999999998,True,-2.3864500694875925,0,0.2,33538,1084,834,1.0,38953.97930629659,False,0.05786669965376225,0,6.3560000000000025,13279,1127,0,0.0,23315.939686286532,False,-0.5024050714727474,0,1.0820000000000003,75463,0,94,0.0,2852.1699385088173,False,0.14177014299032423,0,0.2,67254,0,18,0.0,546.1602009910501,False,0.002748360614408962,0,3.2060000000000004,103003,0,12,0.0,515.9999999999998,False,0.060370499681666016,0,3.1340000000000003,98675,0,95,0.0,4084.9999999999986,False,0.03425170976155758,0.1875,447594,0.0,0.1,0,0,0,0,1,0.2,0,0,2,0.0,12.0,0,4,2,0,0.22789161297259852,325.13290950248484
159,2,0,0,0,9.999999999999998,0,,20.70426136698495,1,24.0,19.81732029630421,0,,30.342233388391673,0,,42.999999999999986,0,,0,4.691000000000001,56406,0,4,0.0,82.8170454679398,False,0.52490500372083,0,15.563000000000004,-58412.22222222222,1418,0,0.0,14179.999999999998,True,-2.3864500694875925,0,0.2,33538,1074,844,1.0,38962.19503822259,False,0.05794866844480287,0,6.356000000000002,13255,1128,0,0.0,23354.406821959026,False,-0.5025001813632742,0,1.0820000000000003,75463,0,94,0.0,2852.1699385088173,False,0.14177014299032423,0,0.2,67254,0,18,0.0,546.1602009910501,False,0.002748360614408962,0,3.206000000000001,103003,0,12,0.0,515.9999999999998,False,0.060370499681666016,0,3.1340000000000003,98675,0,95,0.0,4084.9999999999986,False,0.03425170976155758,0.125,447594,0.0,0.1,1,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,24,0.21468261198606342,325.3475921144709
