index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Buy@3,spot_market_loss_06Buy@3,balance_06Buy@3,inventory_06Buy@3_input,inventory_06Buy@3_output,productivity_06Buy@3,assets_06Buy@3,bankrupt_06Buy@3,score_06Buy@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,13,0,0,0,10.0,20,10.0,16.539215147067814,27,16.444444444444443,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33048,11,10,1.0,275.39215147067813,False,0.15637661424961102,0,0.2,26892,24,690,1.0,11652.058451476792,False,0.14008046643453884,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9884,1122,1079,1.0,42581.430148538624,False,-0.26353141804230307,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,12.125000000000002,35532,1463,0,0.0,17258.649075364323,False,-0.3428472115343201,11,12.055000000000001,35032,1489,0,0.0,17565.36464334756,False,-0.3480055010837073,0.375,182907,0.0,0.2,8,0,0,2,5,5.0,3,5,20,90.0,69.0,5,8,20,644,0.8556608880171552,362.3300522447098
136,20,0,0,0,10.0,20,10.0,15.83276870774344,15,7.333333333333333,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32968,13,15,1.0,367.49153061615164,False,0.15519359416363782,0,0.2,26882,22,690,1.0,11144.610408342975,False,0.13089083574365765,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9774,1127,1089,1.0,42090.61568172007,False,-0.27192752561162215,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,12.236,35396,1463,0,0.0,17258.649075364323,False,-0.34487099094236456,8,12.124,34984,1489,0,0.0,17565.36464334756,False,-0.34871977616889954,0.375,182523,0.0,0.2,8,0,0,9,4,4.0,2,11,13,139.0,42.0,11,9,13,310,1.0382801390369423,363.36833238374675
137,13,0,0,0,10.0,20,10.0,15.357689204129477,10,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32948,12,15,1.0,350.3653380619421,False,0.15419829496936957,0,0.2,26772,23,700,1.0,10980.382442890634,False,0.12419650224563798,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9704,1127,1099,1.0,41777.855675711806,False,-0.27727550583850924,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,12.324000000000003,35303,1463,0,0.0,17258.649075364323,False,-0.34625489891992445,10,12.216000000000001,34882,1489,0,0.0,17565.36464334756,False,-0.3502376107249329,0.375,182128,0.0,0.2,7,0,0,8,4,4.0,0,8,10,86.0,45.0,8,5,10,270,1.0222926939604804,364.3906250777072
138,10,0,0,0,10.0,20,10.0,15.357689204129477,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,32838,13,25,1.0,513.9422301032369,False,0.153215245489289,0,0.2,26682,22,710,1.0,11123.959334931928,False,0.12356190910397807,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9704,1117,1109,1.0,41846.93337823519,False,-0.27645956321479814,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,12.404,35227,1463,0,0.0,17258.649075364323,False,-0.34738583447147875,11,12.316000000000003,34762,1489,0,0.0,17565.36464334756,False,-0.35202329843791336,0.375,181732,0.0,0.2,5,0,0,5,5,5.0,2,7,10,127.0,9.0,7,3,10,200,0.7710302110062912,365.1616552887135
139,10,0,0,0,10.0,20,10.0,15.357689204129477,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32728,14,35,1.0,677.5191221445317,False,0.15223219600920843,0,0.2,26592,21,720,1.0,11267.536226973223,False,0.1229273159623183,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9704,1107,1119,1.0,41916.011080758566,False,-0.2756436205910871,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,11,12.505000000000003,35103,1463,0,0.0,17258.649075364323,False,-0.3492310451082252,9,12.395000000000001,34678,1489,0,0.0,17565.36464334756,False,-0.3532732798369997,0.375,181324,0.0,0.2,5,0,0,3,5,5.0,0,3,9,29.0,27.0,3,7,9,200,0.7299556320067495,365.89161092072027
140,9,0,0,0,10.0,20,10.0,16.225623985745496,30,21.066666666666666,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33000,12,29,1.0,590.5430955866194,False,0.16019484102701612,0,0.2,26752,23,716,1.0,11847.546773793776,False,0.13860803494657767,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9072,1127,1129,1.0,43423.981958287084,False,-0.27276184788226926,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,12.614000000000003,34966,1463,0,0.0,17258.649075364323,False,-0.35126970524721124,8,12.466000000000001,34610,1489,0,0.0,17565.36464334756,False,-0.35428516954102196,0.375,180919,0.0,0.2,7,0,0,2,5,5.0,1,3,14,54.0,18.0,3,6,14,832,0.777926173992455,366.6695370947127
141,14,0,0,0,10.0,20,10.0,16.225623985745496,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,32910,11,39,1.0,742.7993354440744,False,0.15971146657335128,0,0.2,26642,24,726,1.0,12019.80301365123,False,0.13777620415449215,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,9072,1117,1139,1.0,43484.38031299431,False,-0.272048425313084,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,12.722000000000005,34817,1463,0,0.0,17258.649075364323,False,-0.3534869341574953,8,12.538000000000002,34537,1489,0,0.0,17565.36464334756,False,-0.35537146289975174,0.375,180497,0.0,0.2,5,0,0,2,5,5.0,2,4,15,42.0,42.0,4,10,15,200,0.8032575870165601,367.4727946817293
142,15,0,0,0,10.0,20,10.0,16.5397635657727,43,17.837209302325583,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,33235,10,22,1.0,463.87479844699936,False,0.16617664642914132,0,0.2,26884,25,720,1.0,12158.629767356342,False,0.14862760065782177,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,8305,1150,1149,1.0,44603.741016119864,False,-0.2769461254887802,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,12.800000000000002,34728,1463,0,0.0,17258.649075364323,False,-0.35481131921128917,11,12.640000000000002,34407,1489,0,0.0,17565.36464334756,False,-0.35730595792214725,0.375,180078,0.0,0.2,9,0,0,2,5,5.0,2,4,19,57.0,47.0,4,11,19,967,0.7827301609795541,368.25552484270884
143,19,0,0,0,10.0,20,10.0,16.566170523692612,19,16.842105263157894,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33175,10,27,1.0,547.2866041397006,False,0.165539177018254,0,0.2,27064,25,716,1.0,12111.378094963911,False,0.15407655751208976,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7985,1159,1159,1.0,45005.85914700568,False,-0.2797559751121465,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,8,12.871000000000004,34655,1463,0,0.0,17258.649075364323,False,-0.35589761257001895,12,12.749,34259,1489,0,0.0,17565.36464334756,False,-0.3595083061014898,0.375,179657,0.0,0.2,6,0,0,2,5,5.0,2,4,20,57.0,90.0,4,15,20,520,0.7799706970108673,369.0354955397197
144,20,0,0,0,10.0,20,10.0,15.702696120581129,20,7.25,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,33220,10,17,1.0,366.9458340498792,False,0.16396518632047324,0,0.2,26964,25,726,1.0,11650.157383541899,False,0.14255623011258445,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7840,1169,1169,1.0,44384.77386956995,False,-0.2905176722233646,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,9,12.953000000000003,34566,1463,0,0.0,17258.649075364323,False,-0.3572219976238128,11,12.847,34129,1489,0,0.0,17565.36464334756,False,-0.3614428011238853,0.375,179238,0.0,0.2,8,0,0,3,5,5.0,2,5,16,76.0,45.0,5,15,16,345,0.7368867600453086,369.772382299765
145,16,0,0,0,10.0,20,10.0,15.484260464889422,5,7.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33185,7,22,1.0,410.6537302275673,False,0.1635071038091081,0,0.2,26834,28,736,1.0,11676.415702158614,False,0.1384837915910275,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7805,1164,1179,1.0,44274.65588030658,False,-0.29264521757256584,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,13,13.074000000000003,34407,1463,0,0.0,17258.649075364323,False,-0.3595880338435119,7,12.906,34072,1489,0,0.0,17565.36464334756,False,-0.36229100278755105,0.375,178822,0.0,0.2,6,0,0,1,5,5.0,2,3,12,55.0,39.0,3,13,12,235,0.4316135330009274,370.20399583276594
146,12,0,0,0,10.0,11,10.0,14.85495708810615,15,7.333333333333333,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,33265,0,17,1.0,252.53427049780456,False,0.16353986811794916,0,0.2,26754,26,746,1.0,11341.797987727188,False,0.12986615770658558,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7695,1169,1189,1.0,43839.07612973606,False,-0.30038889523108836,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000005,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,10,13.161000000000001,34314,1463,0,0.0,17258.649075364323,False,-0.36097194182107173,10,12.999000000000002,33977,1489,0,0.0,17565.36464334756,False,-0.3637046722269939,0.375,178524,0.0,0.2,6,0,0,2,4,4.0,0,2,8,37.0,30.0,2,10,8,220,0.3859754389850423,370.589971271751
147,8,0,0,0,10.0,0,,14.85495708810615,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33265,0,17,0.0,252.53427049780456,False,0.16353986811794916,0,0.2,26754,16,756,1.0,11390.34755860825,False,0.1307120279916414,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7695,1159,1199,1.0,43913.181153419675,False,-0.2995135701226119,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,13,13.281,34141,1463,0,0.0,17258.649075364323,False,-0.3635463082739519,7,13.059000000000003,33919,1489,0,0.0,17565.36464334756,False,-0.3645677546216011,0.25,178293,0.0,0.2,0,0,0,2,5,5.0,0,2,6,36.0,18.0,2,6,6,0,0.41159803402842954,371.0015693057794
148,6,0,0,0,10.0,0,,14.88990068065779,1,21.0,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33265,0,17,0.0,253.12831157118245,False,0.16355021798681416,0,0.2,26775,6,765,1.0,11450.77402070321,False,0.13249658548859172,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7674,1150,1209,1.0,44042.32626562578,False,-0.2984842160923012,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,13.388000000000003,34004,1463,0,0.0,17258.649075364323,False,-0.3655849684129379,8,13.132,33843,1489,0,0.0,17565.36464334756,False,-0.3656986901731554,0.25,178080,0.0,0.2,1,0,0,1,5,5.0,0,1,2,19.0,15.0,1,5,2,21,0.3327756859944202,371.33434499177383
149,2,0,0,0,10.0,0,,14.88990068065779,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.241000000000001,33265,0,17,0.0,253.12831157118245,False,0.16355021798681416,0,0.2,26775,0,771,0.6,11480.113424787156,False,0.13300776055451866,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7674,1140,1219,1.0,44116.081853383876,False,-0.2976130185047971,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,12,13.496000000000004,33856,1463,0,0.0,17258.649075364323,False,-0.3677873165922805,8,13.204000000000002,33770,1489,0,0.0,17565.36464334756,False,-0.3667849835318852,0.2,177859,0.0,0.2,0,0,0,0,5,5.0,0,0,1,0.0,6.0,0,2,1,0,0.19859029405051842,371.53293528582435
150,1,0,0,0,10.0,0,,14.88990068065779,0,,22.265459456467593,0,,11.796752614739797,0,,32.0,20,32.0,0,4.2410000000000005,33265,0,17,0.0,253.12831157118245,False,0.16355021798681416,0,0.2,26775,0,771,0.0,11480.113424787156,False,0.13300776055451866,0,0.2,42519,0,0,0.0,0.0,False,0.00446491849751949,0,0.2,7674,1130,1229,1.0,44189.83744114197,False,-0.296741820917293,0,13.736000000000002,-36548.22222222222,70,0,0.0,1558.5821619527314,True,-1.69891225020997,0,13.232000000000003,-46775.88888888889,163,0,0.0,3629.2698914042176,True,-1.878526983140935,5,13.534000000000002,33826,1463,0,0.0,17258.649075364323,False,-0.3682337385205256,15,13.346,33575,1489,0,0.0,17565.36464334756,False,-0.3696867260654784,0.125,177634,0.0,0.2,0,0,0,0,4,4.0,0,0,0,0.0,3.0,0,1,0,0,0.19725044496590272,371.73018573079025
