index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
132,17,0,0,0,10.0,20,10.0,34.49719910304767,19,43.0,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7740000000000005,88494,29,17,1.0,876.4523847518104,False,0.5086299376134609,0,6.473000000000001,82908,18,20,1.0,869.9439820609534,False,0.4138148567580531,0,0.2,65221,788,688,1.0,65239.196058269525,False,0.12637829719368163,0,2.8190000000000004,18945.0,1473,0,0.0,50814.37427878922,False,-0.48940069834803535,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,5,11.743000000000004,104684,853,0,0.0,13292.515705616206,False,-0.23282414980458452,15,11.897000000000002,104089,880,0,0.0,13713.263564996789,False,-0.2354746047499714,0.375,572991,0.0,0.1,13,0,0,6,11,11.0,23,29,15,125.0,21.0,10,7,15,1017,1.6267071329057217,297.91987393796444
133,15,0,0,0,10.0,20,10.0,34.72703534560845,30,36.4,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.7740000000000005,88878,32,14,1.0,806.1784948385183,False,0.5145479863512403,0,6.473000000000001,83416,15,13,1.0,601.4514594929099,False,0.4201551464782516,0,0.2,64643,795,698,1.0,66216.52712478407,False,0.1253498447255107,0,2.8190000000000004,18431.0,1486,0,0.0,51604.37452357416,False,-0.490770670345405,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,6,11.798000000000004,104598,853,0,0.0,13292.515705616206,False,-0.23341677506558084,14,12.022000000000004,103763,880,0,0.0,13713.263564996789,False,-0.2377210679486318,0.375,572379,0.0,0.1,12,0,0,4,11,11.0,22,26,15,93.0,24.0,7,8,15,1292,1.5008758939802647,299.4207498319447
134,15,0,0,0,10.0,20,10.0,35.186391084783935,50,37.24,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,19,2.964000000000001,89443,31,10,1.0,661.8639108478394,False,0.522908479455528,4,6.513000000000001,83816,16,10,1.0,511.86391084783935,False,0.42618079959666694,0,0.2,63691,813,708,1.0,67768.20083691207,False,0.12332178739458739,0,2.8190000000000004,17521.0,1508,0,0.0,53061.077755854174,False,-0.4928618758513166,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,11.892000000000001,104417,853,0,0.0,13292.515705616206,False,-0.23466404451023584,10,12.108000000000004,103584,880,0,0.0,13713.263564996789,False,-0.23895455541047292,0.375,571122,0.0,0.1,11,0,0,5,12,11.666666666666666,14,19,17,94.0,21.0,8,7,17,1011,1.4312217002734542,300.85197153221816
135,17,0,0,0,10.0,20,10.0,35.186391084783935,0,,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.9450000000000007,89353,30,20,1.0,1003.7278216956787,False,0.5242813942704344,0,6.509000000000002,83706,17,20,1.0,873.7278216956787,False,0.4273840762497725,0,0.2,63691,803,718,1.0,67969.46778602162,False,0.1244803183520119,0,2.8190000000000004,17521.0,1508,0,0.0,53061.077755854174,False,-0.4928618758513166,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,7,11.952000000000004,104310,853,0,0.0,13292.515705616206,False,-0.23540138059077775,13,12.228000000000003,103287,880,0,0.0,13713.263564996789,False,-0.24100117985833225,0.375,570518,0.0,0.1,12,0,0,4,11,11.0,16,20,15,119.0,57.0,8,9,15,200,1.5312954252585769,302.38326695747674
136,15,0,0,0,10.0,20,10.0,35.396567020948055,41,36.65853658536585,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.9450000000000007,89864,30,11,1.0,689.3622372304286,False,0.5302834843443522,2,6.529000000000003,84446,17,10,1.0,523.9656702094805,False,0.4369706498007557,0,0.2,63228,810,728,1.0,68939.14589186542,False,0.12473173786229709,0,2.8190000000000004,16481.0,1532,0,0.0,54227.54067609242,False,-0.49812036956994105,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,12.045000000000003,104128,853,0,0.0,13292.515705616206,False,-0.23665554102683967,10,12.315000000000003,103098,880,0,0.0,13713.263564996789,False,-0.24230357723424273,0.375,569895,0.0,0.1,16,0,0,7,11,10.125,13,20,14,117.0,33.0,9,6,14,1015,1.5345501825213432,303.9178171399981
137,14,0,0,0,10.0,20,10.0,34.07663760086085,15,11.333333333333334,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,2.9450000000000007,89784,28,21,1.0,995.6093896180778,False,0.5315239392493347,5,6.577000000000002,84366,19,10,1.0,530.7663760086085,False,0.4356712274678841,0,0.2,63058,815,738,1.0,68593.51710955647,False,0.12078512778488236,0,2.8190000000000004,16481.0,1532,0,0.0,52205.40880451882,False,-0.5097601464114824,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,13,12.165000000000001,103846,853,0,0.0,13292.515705616206,False,-0.23859880060359498,7,12.375000000000002,102998,880,0,0.0,13713.263564996789,False,-0.2429926763749361,0.375,569183,0.0,0.1,13,0,0,5,9,9.0,13,18,16,94.0,38.0,9,5,16,315,1.6557322405278683,305.57354938052595
138,16,0,0,0,10.0,20,10.0,34.64286615230473,15,43.93333333333333,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.9450000000000007,90353,27,16,1.0,824.2858584368756,False,0.539723200210664,0,6.572000000000002,84256,20,20,1.0,892.8573230460945,False,0.4368764298210835,0,0.2,63058,805,748,1.0,69261.69557741756,False,0.12463129052310856,0,2.8190000000000004,15822.0,1547,0,0.0,53592.51393761541,False,-0.5093623640812808,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,4,12.192,103802,853,0,0.0,13292.515705616206,False,-0.23890200422550006,16,12.528000000000004,102582,880,0,0.0,13713.263564996789,False,-0.24585932880022052,0.375,568523,0.0,0.1,12,0,0,2,10,10.0,6,8,18,110.0,79.0,8,8,18,859,1.4810044383630157,307.05455381888896
139,18,0,0,0,10.0,20,10.0,34.14202769391748,19,27.94736842105263,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,2.9450000000000007,90729,27,12,1.0,679.7043323270098,False,0.5448752678783949,0,6.572000000000002,84211,20,25,1.0,1053.550692347937,False,0.4374760444820771,0,0.2,62527,814,758,1.0,69718.92972761847,False,0.12115014291250858,0,2.8190000000000004,15822.0,1547,0,0.0,52817.716842490336,False,-0.51382224397908,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,12.278000000000004,103642,853,0,0.0,13292.515705616206,False,-0.24000456285060945,11,12.622000000000005,102371,880,0,0.0,13713.263564996789,False,-0.24731332798708353,0.375,567952,0.0,0.1,13,0,0,7,9,9.0,4,11,19,132.0,33.0,11,7,19,731,1.5161972381174564,308.5707510570064
140,19,0,0,0,10.0,20,10.0,34.28958993145668,32,35.34375,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,7,3.0150000000000006,91108,27,10,1.0,612.8958993145668,False,0.550737891222197,0,6.572000000000002,84566,20,22,1.0,954.370978492047,False,0.4426569660086859,0,0.2,62467,809,768,1.0,70220.72829927548,False,0.12334784833171475,0,2.8190000000000004,14751.0,1574,0,0.0,53971.81455211282,False,-0.5195087980376408,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,12.359000000000002,103490,853,0,0.0,13292.515705616206,False,-0.24105199354446338,11,12.721000000000005,102148,880,0,0.0,13713.263564996789,False,-0.24885001907082974,0.375,567180,0.0,0.1,11,0,0,8,12,11.142857142857142,3,11,15,139.0,54.0,11,8,15,655,1.4222932010889053,309.9930442580953
141,15,0,0,0,10.0,20,10.0,33.89718112791188,58,32.310344827586206,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,5,3.0580000000000016,91378,28,10,1.0,618.9718112791188,False,0.5553696569176673,21,6.782000000000002,85116,19,10,1.0,528.9718112791188,False,0.448378868269853,0,0.2,61189,843,778,1.0,71608.90459551413,False,0.11662563229173595,0,2.8190000000000004,14155.0,1588,0,0.0,53828.72363112406,False,-0.5271938360917533,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,12.46,103266,853,0,0.0,13292.515705616206,False,-0.24259557561961653,9,12.800000000000002,101994,880,0,0.0,13713.263564996789,False,-0.24991123174749755,0.375,565748,0.0,0.1,11,0,0,4,15,13.633333333333333,3,7,15,78.0,24.0,7,8,15,710,1.399872719310224,311.39291697740555
142,15,0,0,0,10.0,20,10.0,34.45383995171314,23,40.82608695652174,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,0,3.053000000000001,91599,31,11,1.0,688.9922394688446,False,0.5597125671297973,4,6.801000000000002,85526,16,10,1.0,504.53839951713144,False,0.45512679095079756,0,0.2,61189,833,788,1.0,72286.76044441885,False,0.12052749988153096,0,2.8190000000000004,13216.0,1611,0,0.0,55505.13616220987,False,-0.5283542120223232,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,6,12.509000000000002,103182,853,0,0.0,13292.515705616206,False,-0.24317441889779898,14,12.931000000000001,101665,880,0,0.0,13713.263564996789,False,-0.25217836792037873,0.375,565027,0.0,0.1,11,0,0,3,12,11.23076923076923,2,5,14,71.0,45.0,5,10,14,551,1.3992757266387343,312.7921927040443
143,14,0,0,0,10.0,20,10.0,34.20881773148786,15,30.0,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,4,3.0930000000000013,91865,29,10,1.0,632.0881773148786,False,0.5637422872085606,0,6.7970000000000015,85406,18,20,1.0,864.1763546297573,False,0.45614154909014354,0,0.2,61189,823,798,1.0,72293.69961761369,False,0.12056744308631805,0,2.8190000000000004,12766.0,1626,0,0.0,55623.53763139926,False,-0.5328532422815281,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,14,12.643000000000004,102855,853,0,0.0,13292.515705616206,False,-0.24542777308786629,6,12.977000000000002,101582,880,0,0.0,13713.263564996789,False,-0.2527503202071542,0.375,564313,0.0,0.1,9,0,0,3,11,10.266666666666666,3,6,18,76.0,39.0,6,8,18,200,1.4853753158822656,314.27756801992655
144,18,0,0,0,10.0,20,10.0,34.53829354007761,30,37.233333333333334,55.31308599573832,0,,15.583254051132714,0,,48.999999999999986,20,49.0,8,3.1690000000000005,92138,29,10,1.0,635.3829354007761,False,0.5684013548609882,0,6.7970000000000015,85822,18,18,1.0,801.689283721397,False,0.46266848702879954,0,0.2,61134,818,808,1.0,72945.29760034004,False,0.12368498440268032,0,2.8190000000000004,11704.0,1651,0,0.0,57022.722634668135,False,-0.5370254156852277,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,12.729000000000003,102665,853,0,0.0,13292.515705616206,False,-0.2467370614551837,10,13.071000000000003,101396,880,0,0.0,13713.263564996789,False,-0.2540320446088439,0.375,563509,0.0,0.1,13,0,0,4,13,12.23076923076923,4,8,16,72.0,56.0,8,10,16,716,1.5699652852490544,315.8475333051756
145,16,0,0,0,10.0,20,10.0,33.90076031675938,20,26.0,55.31308599573832,0,,15.583254051132714,0,,48.999999999999986,20,49.0,0,3.161000000000001,92079,33,17,1.0,906.3129253849095,False,0.5696984929802448,0,6.7970000000000015,86201,14,11,1.0,512.9083634843532,False,0.4666483601374437,0,0.2,60695,825,818,1.0,73214.23160584044,False,0.12017908433878889,0,2.8190000000000004,11623.0,1654,0,0.0,56071.85756392001,False,-0.5434312793483991,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,6,12.779000000000003,102576,853,0,0.0,13292.515705616206,False,-0.2473503596904008,14,13.201000000000004,101066,880,0,0.0,13713.263564996789,False,-0.256306071773132,0.375,562890,0.0,0.1,13,0,0,7,11,11.0,4,11,18,119.0,15.0,11,5,18,720,1.5454665096476674,317.39299981482327
146,18,0,0,0,10.0,20,10.0,34.407834207550955,46,37.06521739130435,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,29,3.451000000000001,92609,34,10,1.0,684.0783420755096,False,0.5768043422456319,0,6.7970000000000015,86111,13,21,1.0,852.56451835857,False,0.46800254896909665,0,0.2,59807,842,828,1.0,74770.63160722924,False,0.11891502485079515,0,2.8190000000000004,10806.0,1673,0,0.0,57564.30662923275,False,-0.5442460735339976,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,12.873000000000003,102399,853,0,0.0,13292.515705616206,False,-0.24857006516942806,10,13.287000000000004,100889,880,0,0.0,13713.263564996789,False,-0.2575257772521593,0.375,561271,0.0,0.1,11,0,0,3,13,12.166666666666668,5,8,23,101.0,41.0,8,10,23,508,1.49137953389436,318.88437934871763
147,23,0,0,0,10.0,20,10.0,34.060232595919956,30,31.06666666666667,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,10,3.522000000000001,92895,36,10,1.0,700.6023259591996,False,0.5817961485857198,0,6.7970000000000015,86297,11,21,1.0,825.2648845143191,False,0.4709262657934344,0,0.2,59048,858,838,1.0,75576.04563172803,False,0.11481324402638649,0,2.8190000000000004,10633.0,1677,0,0.0,57119.01006335777,False,-0.5488009275332548,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,12.973000000000004,102181,853,0,0.0,13292.515705616206,False,-0.2500723012961396,9,13.367000000000003,100733,880,0,0.0,13713.263564996789,False,-0.25860077191164094,0.375,560437,0.0,0.1,16,0,0,7,10,9.76923076923077,7,14,25,158.0,37.0,14,9,25,690,1.6077836519107223,320.49216300062835
148,25,0,0,0,10.0,20,10.0,32.94222641996641,32,23.875,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,0,3.5120000000000013,93005,37,15,1.0,864.1333962994961,False,0.5850492238740225,6,6.857000000000002,86585,10,10,1.0,429.4222641996641,False,0.47245434412966864,0,0.2,58504,875,848,1.0,75729.9450418567,False,0.10943638282039936,0,2.8190000000000004,10413.0,1682,0,0.0,55408.8248383835,False,-0.5611778039073972,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,11,13.072000000000003,101964,853,0,0.0,13292.515705616206,False,-0.25156764643144425,9,13.448000000000004,100574,880,0,0.0,13713.263564996789,False,-0.25969643954534344,0.375,559695,0.0,0.1,12,0,0,8,13,12.045454545454545,7,15,23,184.0,45.0,15,10,23,420,1.714552124030888,322.20671512465924
149,23,0,0,0,10.0,20,10.0,32.55059708732872,5,12.0,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,0,3.5120000000000013,92925,35,25,1.0,1163.7649271832179,False,0.5862335656854503,0,6.851000000000002,86525,12,15,1.0,608.2589563099308,False,0.4729533915444701,0,0.2,58444,870,858,1.0,75777.64725031947,False,0.10902022293910803,0,2.8190000000000004,10413.0,1682,0,0.0,54750.1043008869,False,-0.5649695249940314,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,9,13.151000000000002,101809,853,0,0.0,13292.515705616206,False,-0.25263575009951894,11,13.549000000000003,100359,880,0,0.0,13713.263564996789,False,-0.26117800269783414,0.375,559125,0.0,0.1,11,0,0,5,10,10.0,6,11,15,109.0,36.0,11,12,15,260,1.5278386808931828,323.7345538055524
150,15,0,0,0,10.0,20,10.0,32.9546308455658,27,36.55555555555555,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,0,3.5120000000000013,93223,38,22,1.0,1105.0018786024475,False,0.5907903601299637,0,6.851000000000002,87014,9,11,1.0,452.5009393012238,False,0.4799275724719776,0,0.2,58027,873,868,1.0,76781.1513724798,False,0.1099959210047995,0,2.8190000000000004,9843.0,1696,0,0.0,55891.0539140796,False,-0.564964058839324,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,13.242,101623,853,0,0.0,13292.515705616206,False,-0.2539174745012086,10,13.638000000000003,100173,880,0,0.0,13713.263564996789,False,-0.2624597270995238,0.375,558553,0.0,0.1,15,0,0,6,10,10.0,1,7,12,96.0,39.0,7,8,12,1187,1.5081926072016358,325.24274641275406
151,12,0,0,0,10.0,20,10.0,32.640093922222974,34,30.41176470588235,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,3.5120000000000013,93807,35,10,1.0,676.4009392222297,False,0.5970618750040053,1,6.8610000000000015,87238,12,10,1.0,446.40093922222974,False,0.483675727656298,0,0.2,57325,889,878,1.0,77581.93300111446,False,0.10652368097529709,0,2.8190000000000004,9511.0,1704,0,0.0,55618.72004346795,False,-0.5703537752353249,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,13.352000000000004,101373,853,0,0.0,13292.515705616206,False,-0.25564022235294204,8,13.708000000000002,100051,880,0,0.0,13713.263564996789,False,-0.26330042805116977,0.375,557955,0.0,0.1,14,0,0,5,10,9.25,2,7,15,74.0,15.0,7,5,15,1186,1.5062344688922167,326.7489808816463
152,15,0,0,0,10.0,20,10.0,33.07947121941762,29,36.827586206896555,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,0,3.512000000000001,94076,34,11,1.0,703.8741834135938,False,0.6018581670886156,10,6.960000000000003,87542,13,10,1.0,460.7947121941762,False,0.48895481443446187,0,0.2,57232,885,888,1.0,78393.35239340022,False,0.11012371431679896,0,2.8190000000000004,8536.0,1727,0,0.0,57128.24679593423,False,-0.5728892232830191,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,13.440000000000001,101187,853,0,0.0,13292.515705616206,False,-0.25692194675463176,10,13.800000000000002,99867,880,0,0.0,13713.263564996789,False,-0.26456837047004556,0.375,557090,0.0,0.1,14,0,0,6,13,12.285714285714285,3,9,15,81.0,46.0,9,6,15,559,1.5831498997285962,328.3321307813749
153,15,0,0,0,10.0,20,10.0,33.36938985861991,43,35.04651162790697,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,24,3.7520000000000007,94609,37,10,1.0,703.6938985861991,False,0.6108983519532665,0,6.950000000000001,87560,10,12,1.0,500.43267830343893,False,0.4895963687111185,0,0.2,57144,883,898,1.0,79136.3224693344,False,0.11338730224223438,0,2.8190000000000004,7117.0,1762,0,0.0,58796.86493088828,False,-0.5796204083966229,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000002,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,14,13.570000000000002,100859,853,0,0.0,13292.515705616206,False,-0.259182191936106,6,13.850000000000001,99780,880,0,0.0,13713.263564996789,False,-0.2651678867224488,0.375,555719,0.0,0.1,11,0,0,6,15,14.3125,3,9,17,106.0,18.0,9,6,17,288,1.367219784297049,329.6993505656719
154,17,0,0,0,10.000000000000002,20,10.0,33.18773602529772,41,32.02439024390244,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,14,3.868000000000001,94823,37,10,1.0,701.8773602529773,False,0.6145132009046208,5,7.000000000000002,87901,10,10,1.0,431.87736025297716,False,0.4947995501217407,0,0.2,56391,901,908,1.0,80126.43224292363,False,0.11041773967583234,0,2.8190000000000004,6557.0,1775,0,0.0,58908.231444903446,False,-0.585426295172263,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,13.656,100671,853,0,0.0,13292.515705616206,False,-0.2604776983206095,10,13.944000000000003,99596,880,0,0.0,13713.263564996789,False,-0.2664358291413246,0.375,554589,0.0,0.1,10,0,0,3,14,13.375,4,7,10,97.0,60.0,7,10,10,716,1.3571846457198262,331.05653521139175
155,10,0,0,0,10.000000000000002,20,10.0,34.40442926703136,41,42.51219512195122,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,12,3.9740000000000006,95308,37,10,1.0,714.0442926703137,False,0.6228438505544651,9,7.085000000000002,88400,10,10,1.0,444.0442926703136,False,0.5033676931981063,0,0.2,56391,891,918,1.0,81431.75942101273,False,0.11793145194739252,0,2.8190000000000004,4814.0,1816,0,0.0,62478.44354892895,False,-0.5849415542352385,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,12,13.766000000000002,100415,853,0,0.0,13292.515705616206,False,-0.2622417921207846,8,14.014000000000003,99479,880,0,0.0,13713.263564996789,False,-0.26724207513593584,0.375,553457,0.0,0.1,10,0,0,4,14,13.17361111111111,2,6,15,60.0,12.0,6,4,15,461,1.263058390468359,332.3195936018601
156,15,0,0,0,10.000000000000002,20,10.0,33.460861086171036,17,17.764705882352942,55.31308599573832,0,,15.583254051132714,0,,48.99999999999999,20,49.0,0,3.9620000000000006,95200,40,18,1.0,1002.2954995510786,False,0.6234566786506224,5,7.126000000000002,88480,7,10,1.0,404.60861086171036,False,0.5043903086639443,0,0.2,56089,898,928,1.0,81378.39705942676,False,0.1141475487804172,0,2.8190000000000004,4814.0,1816,0,0.0,60764.923732486604,False,-0.5948049012094527,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,7,13.824000000000003,100314,853,0,0.0,13292.515705616206,False,-0.2629377822528849,13,14.136000000000001,99189,880,0,0.0,13713.263564996789,False,-0.26924046264394663,0.375,552736,0.0,0.1,13,0,0,6,11,11.0,4,10,19,103.0,42.0,10,5,19,442,1.5319871855899692,333.8515807874501
157,19,0,0,0,10.000000000000002,20,10.0,33.45747008104986,2,33.0,55.31308599573832,0,,15.583254051132714,0,,49.0,20,49.0,0,3.9620000000000015,95176,39,26,1.0,1259.8942221072964,False,0.625234475751135,0,7.121000000000001,88370,8,20,1.0,749.1494016209972,False,0.5054466522046259,0,0.2,56023,890,938,1.0,81660.82303613692,False,0.11501342940110819,0,2.8190000000000004,4814.0,1816,0,0.0,60758.76566718655,False,-0.5948403482081752,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000005,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,10,13.917,100125,853,0,0.0,13292.515705616206,False,-0.2642401796287953,10,14.223000000000004,99001,880,0,0.0,13713.263564996789,False,-0.2705359690284502,0.375,552159,0.0,0.1,11,0,0,5,11,11.0,5,10,24,135.0,42.0,10,9,24,266,1.3970871549099684,335.24866794236004
158,24,0,0,0,10.000000000000002,20,10.0,32.826166592927024,32,28.0,55.31308599573832,0,,15.583254051132714,0,,49.00000000000001,20,49.0,0,3.9620000000000015,95086,38,36,1.0,1561.741997345373,False,0.6262679773816806,12,7.241000000000001,88844,9,10,1.0,418.26166592927024,False,0.5106809417117278,0,0.2,55127,912,948,1.0,82374.26945670937,False,0.10880506922803372,0,2.8190000000000004,4814.0,1816,0,0.0,59612.318532755475,False,-0.6014395166367988,0,0.2,108650,0,0,0.0,0.0,False,0.004270344215624653,0,15.734000000000004,-71357.16666666667,894,0,0.0,49449.898880190056,True,-1.431029478561131,6,13.967000000000002,100041,853,0,0.0,13292.515705616206,False,-0.2648190229069778,14,14.353000000000003,98666,880,0,0.0,13713.263564996789,False,-0.27284445114977296,0.375,551228,0.0,0.1,10,0,0,6,11,10.75,5,11,22,127.0,79.0,11,13,22,744,1.5003034276887774,336.7489713700488
