index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,9,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.895465264729307,0,,49.88370818071409,0,,43.999999999999986,0,,0,2.9450000000000007,21539,1387,0,0.0,13870.0,False,-0.3218215595674749,0,2.891000000000001,23289,1333,0,0.0,13330.0,False,-0.2865717143809841,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,8.975000000000001,34770,581,0,0.0,4021.890469634757,False,-0.41476347322401064,0,3.431000000000001,87842,0,4,0.0,199.53483272285635,False,0.14379428525819302,0,17.273000000000003,-57478.333333333336,678,0,0.0,10099.12544948647,True,-1.6819026950106664,0,0.5150000000000001,110343,0,55,0.0,2419.999999999999,False,0.07622621850036661,0,0.36200000000000004,85902,375,503,1.0,40838.390567767776,False,0.025751507774899582,0.125,427353,0.0,0.1,11,0,0,4,0,0.0,1,5,5,90.0,72.0,5,4,5,200,1.6108040679828264,336.7755661433912
136,5,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.895465264729307,0,,49.88370818071409,0,,43.999999999999986,0,,0,2.9450000000000007,21419,1399,0,0.0,13990.0,False,-0.3232506073453056,0,2.891000000000001,23209,1341,0,0.0,13410.0,False,-0.28752441289953795,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,8.975000000000001,34770,581,0,0.0,4021.890469634757,False,-0.41476347322401064,0,3.431000000000001,87842,0,4,0.0,199.53483272285635,False,0.14379428525819302,0,17.273000000000003,-57478.333333333336,678,0,0.0,10099.12544948647,True,-1.6819026950106664,0,0.5150000000000001,110343,0,55,0.0,2419.999999999999,False,0.07622621850036661,0,0.3620000000000001,85902,365,513,1.0,40779.553485960634,False,0.025467687482926722,0.125,427153,0.0,0.1,11,0,0,3,0,0.0,0,3,5,54.0,36.0,3,2,5,200,1.761701439972967,338.53726758336416
137,5,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.895465264729307,0,,47.183651649801035,20,36.0,43.999999999999986,0,,0,2.9450000000000007,21319,1409,0,0.0,14090.0,False,-0.32444148049349786,0,2.891000000000001,23109,1351,0,0.0,13510.0,False,-0.28871528604773017,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,8.975000000000001,34770,581,0,0.0,4021.890469634757,False,-0.41476347322401064,16,3.591000000000001,87874,0,0,0.0,0.0,False,0.14291288401009286,0,17.273000000000003,-57478.333333333336,678,0,0.0,10099.12544948647,True,-1.6819026950106664,0,0.5150000000000001,110343,0,55,0.0,2419.999999999999,False,0.07622621850036661,0,0.3620000000000001,85182,375,523,1.0,40705.86936867538,False,0.018165927182666027,0.125,426265,0.0,0.1,11,0,0,1,1,0.8,2,3,9,54.0,36.0,3,2,9,200,1.53103833302157,340.0683059163857
138,9,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.895465264729307,0,,47.183651649801035,0,,43.999999999999986,0,,0,2.9450000000000007,21249,1416,0,0.0,14160.0,False,-0.3252750916972324,0,2.891000000000001,22979,1364,0,0.0,13640.0,False,-0.2902634211403801,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,8.975000000000001,34770,581,0,0.0,4021.890469634757,False,-0.41476347322401064,0,3.5750000000000006,87874,0,0,0.0,0.0,False,0.14291288401009286,0,17.273000000000003,-57478.333333333336,678,0,0.0,10099.12544948647,True,-1.6819026950106664,0,0.5150000000000001,110343,0,55,0.0,2419.999999999999,False,0.07622621850036661,0,0.36200000000000004,85182,365,533,1.0,40674.03285217737,False,0.018012353124770206,0.125,426065,0.0,0.1,11,0,0,2,0,0.0,3,5,7,90.0,57.0,5,4,7,200,1.8525857680360787,341.9208916844218
139,7,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.904873180795814,4,15.0,47.48175434953801,5,53.0,43.999999999999986,0,,0,2.9450000000000007,21129,1428,0,0.0,14280.0,False,-0.3267041394750631,0,2.891000000000001,22899,1372,0,0.0,13720.0,False,-0.2912161196589339,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.015,34694,581,0,0.0,4021.890469634757,False,-0.4159727400264546,5,3.625000000000001,87864,0,4,0.4,189.92701739815203,False,0.1440179422612579,0,17.273000000000003,-57478.333333333336,678,0,0.0,10105.504016579562,True,-1.6818612143308735,0,0.5150000000000001,110078,0,60,0.5,2639.999999999999,False,0.07473083008528537,0,0.36200000000000004,85182,355,543,1.0,40748.022794085984,False,0.018369268292391806,0.2375,425514,0.0,0.1,11,0,0,4,2,2.0,1,5,4,75.0,36.0,5,2,4,200,1.3373704549740069,343.2582621393958
140,4,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.904873180795814,0,,47.88683003588493,5,55.0,43.999999999999986,0,,0,2.9450000000000007,21039,1437,0,0.0,14370.0,False,-0.32777592530843613,0,2.891000000000001,22789,1383,0,0.0,13830.0,False,-0.2925260801219454,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.011000000000001,34694,581,0,0.0,4021.890469634757,False,-0.4159727400264546,1,3.630000000000001,88096,0,0,0.0,0.0,False,0.14580027573290327,0,17.273000000000003,-57478.333333333336,678,0,0.0,10105.504016579562,True,-1.6818612143308735,0,0.5150000000000001,110078,0,60,0.0,2639.999999999999,False,0.07473083008528537,0,0.3620000000000001,84907,350,553,1.0,41092.390512559716,False,0.017377332384130112,0.125,425271,0.0,0.1,12,0,0,1,1,0.2,1,2,4,36.0,21.0,2,2,4,200,1.3220933959819376,344.58035553537775
141,4,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.913520897877778,4,15.0,48.175642943223565,5,53.0,43.999999999999986,0,,0,2.9450000000000007,20929,1448,0,0.0,14480.0,False,-0.32908588577144765,0,2.891000000000001,22699,1392,0,0.0,13920.0,False,-0.29359786595531845,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.051000000000004,34618,581,0,0.0,4021.890469634757,False,-0.4171820068288986,5,3.6790000000000007,88086,0,4,0.4,192.70257177289426,False,0.14692338378750933,0,17.273,-57478.333333333336,678,0,0.0,10111.367168761133,True,-1.6818230854635794,0,0.5150000000000001,109813,0,65,0.5,2859.999999999999,False,0.07323544167020414,0,0.3620000000000001,84907,340,563,1.0,41151.718600696004,False,0.017663521208929934,0.2375,424720,0.0,0.1,11,0,0,2,2,2.0,0,2,8,36.0,21.0,2,2,8,200,1.2730550760170445,345.8534106113948
142,8,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.913520897877778,0,,46.45270735997162,5,19.0,43.99999999999998,3,44.0,0,2.9450000000000007,20799,1461,0,0.0,14610.0,False,-0.33063402086409754,0,2.891000000000001,22629,1399,0,0.0,13990.0,False,-0.294431477159053,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.047,34618,581,0,0.0,4021.890469634757,False,-0.4171820068288986,1,3.6840000000000006,88138,0,0,0.0,0.0,False,0.14634653903181333,0,17.273000000000003,-57478.333333333336,678,0,0.0,10111.367168761133,True,-1.6818230854635794,0,0.5150000000000001,109850,0,67,0.5,2947.9999999999986,False,0.07401690271292402,0,0.36200000000000004,84907,330,573,1.0,40541.39342879062,False,0.014719414139575773,0.1875,424609,0.0,0.1,12,0,0,3,1,0.2,2,5,10,90.0,39.0,5,3,10,332,1.6918724949937314,347.5452831063885
143,10,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.92145461415874,4,15.0,46.45270735997162,0,,43.99999999999998,5,44.0,0,2.9450000000000007,20689,1472,0,0.0,14720.0,False,-0.33194398132710906,0,2.891000000000001,22539,1408,0,0.0,14080.0,False,-0.2955032629924261,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.087000000000002,34542,581,0,0.0,4021.890469634757,False,-0.4183912736313426,0,3.6830000000000003,88078,0,4,0.4,185.81082943988648,False,0.14677451570793057,0,17.273000000000003,-57478.333333333336,678,0,0.0,10116.746228399626,True,-1.6817881047152086,0,0.5150000000000001,110070,0,62,0.0,2727.9999999999986,False,0.07507814610427199,0,0.36200000000000004,84907,320,583,1.0,40516.866355190905,False,0.01460109961790847,0.175,424493,0.0,0.1,12,0,0,2,1,1.0,3,5,5,90.0,75.0,5,5,5,420,1.4732923419796862,349.0185754483682
144,5,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.92145461415874,0,,46.97900831917881,5,55.0,43.999999999999986,8,44.0,0,2.9450000000000007,20599,1481,0,0.0,14810.0,False,-0.3330157671604821,0,2.891000000000001,22429,1419,0,0.0,14190.0,False,-0.29681322345543754,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.083,34542,581,0,0.0,4021.890469634757,False,-0.4183912736313426,1,3.6930000000000005,88310,0,0,0.0,0.0,False,0.1485836173035403,0,17.273000000000003,-57478.333333333336,678,0,0.0,10116.746228399626,True,-1.6817881047152086,0,0.5150000000000001,110422,0,54,0.0,2375.999999999999,False,0.07677613553042874,0,0.3620000000000001,84632,315,593,1.0,40890.38762054132,False,0.013749795568543421,0.125,424602,0.0,0.1,13,0,0,3,1,0.2,0,3,5,54.0,36.0,3,2,5,552,1.6878879930009134,350.7064634413691
145,5,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.92145461415874,0,,47.82408203289151,10,54.0,43.99999999999998,1,44.0,0,2.9450000000000007,20469,1494,0,0.0,14940.0,False,-0.334563902253132,0,2.891000000000001,22359,1426,0,0.0,14260.0,False,-0.29764683465917213,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.083,34542,581,0,0.0,4021.890469634757,False,-0.4183912736313426,10,3.7920000000000007,88375,0,0,0.0,0.0,False,0.14942902478994877,0,17.273000000000003,-57478.333333333336,678,0,0.0,10116.746228399626,True,-1.6817881047152086,0,0.5150000000000001,110191,0,58,0.5,2551.9999999999986,False,0.07539651912167637,0,0.3620000000000001,84367,310,603,1.0,41357.46543019635,False,0.013446269392758198,0.1875,423971,0.0,0.1,10,0,0,2,2,2.0,1,3,9,54.0,36.0,3,2,9,244,1.447159992007073,352.1536234333762
146,9,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.928720485709094,4,15.0,48.14849633574426,5,53.0,43.999999999999986,1,44.0,0,2.9450000000000007,20389,1502,0,0.0,15020.0,False,-0.3355166007716858,0,2.891000000000001,22239,1438,0,0.0,14380.0,False,-0.29907588243700284,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.123000000000001,34466,581,0,0.0,4021.890469634757,False,-0.4196005404337866,5,3.8320000000000007,88365,0,4,0.4,192.59398534297705,False,0.15055142669239507,0,17.273000000000003,-57478.333333333336,678,0,0.0,10121.672489310766,True,-1.6817560685778679,0,0.5150000000000001,109970,0,62,0.5,2727.999999999999,False,0.07411337938486474,0,0.36200000000000004,84367,300,613,1.0,41416.54890072327,False,0.013731278222915538,0.2375,423464,0.0,0.1,10,0,0,5,2,2.0,1,6,11,108.0,54.0,6,3,11,244,1.8189171229605563,353.97254055633675
147,11,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.935364015643803,4,15.0,48.14849633574426,0,,43.999999999999986,13,44.0,0,2.9450000000000007,20289,1512,0,0.0,15120.0,False,-0.33670747391987804,0,2.891000000000001,22139,1448,0,0.0,14480.0,False,-0.30026675558519506,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.159000000000002,34390,581,0,0.0,4021.890469634757,False,-0.42080980723623057,0,3.827000000000001,88305,0,8,0.4,385.1879706859541,False,0.15102351514375795,0,17.273000000000003,-57478.333333333336,678,0,0.0,10126.176802606498,True,-1.681726776422627,0,0.5150000000000001,110542,0,49,0.0,2155.999999999999,False,0.07687261220236946,0,0.36200000000000004,84367,290,623,1.0,41375.06393736583,False,0.013531161662900061,0.175,423700,0.0,0.1,19,0,0,2,1,1.0,4,6,13,108.0,75.0,6,5,13,772,1.8090749750263058,355.78161553136306
148,13,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.935364015643803,0,,48.14849633574426,0,,43.99999999999999,8,44.0,0,2.9450000000000007,20209,1520,0,0.0,15200.0,False,-0.3376601724384319,0,2.891000000000001,22019,1460,0,0.0,14600.0,False,-0.30169580336302576,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.155000000000003,34390,581,0,0.0,4021.890469634757,False,-0.42080980723623057,0,3.827000000000001,88305,0,8,0.0,385.1879706859541,False,0.15102351514375795,0,17.273000000000003,-57478.333333333336,678,0,0.0,10126.176802606498,True,-1.681726776422627,0,0.5150000000000001,110894,0,41,0.0,1803.9999999999998,False,0.07857060162852622,0,0.3620000000000001,84367,280,633,1.0,41333.578974008386,False,0.013331045102884582,0.125,423852,0.0,0.1,13,0,0,4,0,0.0,1,5,7,90.0,84.0,5,8,7,552,1.6678668030072004,357.44948233437026
149,7,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.941429564539458,4,15.0,48.986130012734804,10,55.0,43.999999999999986,20,44.0,0,2.9450000000000007,20109,1530,0,0.0,15300.0,False,-0.3388510455866241,0,2.891000000000001,21919,1470,0,0.0,14700.0,False,-0.30288667651121803,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.195000000000004,34314,581,0,0.0,4021.890469634757,False,-0.42201907403867456,2,3.847000000000001,88709,0,4,0.4,195.94452005093922,False,0.1550473722137382,0,17.273,-57478.333333333336,678,0,0.0,10130.289244757752,True,-1.6817000326581493,0,0.5150000000000001,110960,0,37,1.0,1627.9999999999995,False,0.07835835295025663,0,0.3620000000000001,84631,270,637,1.0,41254.255103438394,False,0.015495384090217237,0.3,424310,0.0,0.1,23,0,0,2,2,1.4,1,3,10,54.0,41.0,3,4,10,1355,1.483819333021529,358.9333016673918
150,10,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.941429564539458,0,,49.368612160203426,5,55.0,43.99999999999999,20,44.0,0,2.9450000000000007,19969,1544,0,0.0,15440.0,False,-0.3405182679940933,0,2.891000000000001,21859,1476,0,0.0,14760.0,False,-0.3036012004001334,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.191,34314,581,0,0.0,4021.890469634757,False,-0.42201907403867456,1,3.855000000000001,88941,0,0,0.0,0.0,False,0.1567905730562131,0,17.273000000000003,-57478.333333333336,678,0,0.0,10130.289244757752,True,-1.6817000326581493,0,0.5150000000000001,111037,0,34,0.5,1495.9999999999998,False,0.07846447728939142,0,0.36200000000000004,85159,260,635,1.0,40775.83916165289,False,0.01828155347534489,0.1875,424947,0.0,0.1,18,0,0,3,1,0.2,2,5,12,90.0,60.0,5,5,12,1080,1.6365390660357662,360.56984073342755
151,12,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.946959970227967,4,15.0,49.60829281171012,5,53.0,44.0,18,44.0,0,2.9450000000000007,19849,1556,0,0.0,15560.0,False,-0.341947315771924,0,2.891000000000001,21779,1484,0,0.0,14840.0,False,-0.30455389891868717,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.231000000000002,34238,581,0,0.0,4021.890469634757,False,-0.4232283408411186,5,3.904000000000001,88931,0,4,0.4,198.4331712468405,False,0.157950947970026,0,17.273000000000003,-57478.333333333336,678,0,0.0,10134.038859814562,True,-1.681675648407071,0,0.5150000000000001,111433,0,25,0.0,1100.0,False,0.08037471539381777,0,0.36200000000000004,85290,255,636,1.0,40634.11466698608,False,0.018861742498871587,0.175,425188,0.0,0.1,19,0,0,3,2,2.0,3,6,12,108.0,93.0,6,6,12,992,2.1076108379638754,362.67745157139143
152,12,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.951996264124345,4,15.0,49.60829281171012,0,,44.0,20,44.0,0,2.9450000000000007,19749,1566,0,0.0,15660.0,False,-0.3431381889201162,0,2.891000000000001,21679,1494,0,0.0,14940.0,False,-0.30574477206687944,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.267000000000001,34162,581,0,0.0,4021.890469634757,False,-0.4244376076435626,0,3.8990000000000005,88871,0,8,0.4,396.866342493681,False,0.1584610094327555,0,17.273000000000003,-57478.333333333336,678,0,0.0,10137.453467076306,True,-1.681653442756746,0,0.5150000000000001,111741,0,18,0.0,792.0,False,0.08186045614170494,0,0.3620000000000001,85862,245,633,1.0,40006.03173886898,False,0.021350440603504866,0.175,425732,0.0,0.1,21,0,0,7,1,1.0,1,8,6,129.0,72.0,8,4,6,1080,1.9263120270334184,364.60376359842485
153,6,0,0,0,10.0,20,10.0,6.9223588117637815,0,,14.956577471068202,4,15.0,49.60829281171012,0,,43.99999999999999,14,44.0,0,2.9450000000000007,19679,1573,0,0.0,15730.0,False,-0.3439718001238508,0,2.891000000000001,21549,1507,0,0.0,15070.0,False,-0.3072929071595294,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.303,34086,581,0,0.0,4021.890469634757,False,-0.4256468744460066,0,3.8990000000000005,88811,0,12,0.4,595.2995137405214,False,0.158971070895485,0,17.273000000000003,-57478.333333333336,678,0,0.0,10140.559525384242,True,-1.681633243641771,0,0.5150000000000001,112181,0,8,0.0,351.99999999999994,False,0.08398294292440088,0,0.3620000000000001,86038,235,639,1.0,39773.94881075188,False,0.021928900603711797,0.175,426012,0.0,0.1,20,0,0,2,1,1.0,1,3,4,54.0,39.0,3,3,4,816,1.2772318779607303,365.8809954763856
154,4,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.960740480053312,4,15.0,50.340153381022965,15,53.666666666666664,44.0,20,44.0,0,2.9450000000000007,19619,1579,0,0.0,15790.000000000004,False,-0.34468632401276617,0,2.891000000000001,21409,1521,0,0.0,15210.000000000002,False,-0.30896012956699853,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.339,34010,581,0,0.0,4021.890469634757,False,-0.42685614124845056,3,3.9290000000000007,89427,0,4,0.4,201.36061352409186,False,0.16442109495567528,0,17.273000000000003,-57478.333333333336,678,0,0.0,10143.382045476146,True,-1.681614888413954,4,0.5550000000000002,111958,0,10,1.0,440.0,False,0.08225601049666191,0,0.36200000000000004,86115,230,641,1.0,39782.23527763528,False,0.02271174351500829,0.3,426206,0.0,0.1,16,0,0,3,5,3.9333333333333336,0,3,8,39.0,3.0,3,1,8,1346,1.273754663998261,367.15475014038384
155,8,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.960740480053312,0,,50.50668247640228,5,53.0,43.99999999999999,14,44.0,0,2.9450000000000007,19529,1588,0,0.0,15880.000000000004,False,-0.3457581098461392,0,2.891000000000001,21299,1532,0,0.0,15320.000000000002,False,-0.31027009003001,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.335,34010,581,0,0.0,4021.890469634757,False,-0.42685614124845056,1,3.9360000000000013,89649,0,0,0.0,0.0,False,0.16599901152355434,0,17.273000000000003,-57478.333333333336,678,0,0.0,10143.382045476146,True,-1.681614888413954,0,0.5510000000000002,112222,0,4,0.0,175.99999999999997,False,0.08352950256627947,0,0.36200000000000004,86202,225,643,1.0,39656.00355719051,False,0.0229421697467994,0.125,426579,0.0,0.1,19,0,0,3,1,0.2,2,5,10,75.0,24.0,5,3,10,816,1.4614022870082408,368.6161524273921
156,10,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.960740480053312,0,,49.24431436932005,3,19.0,43.999999999999986,10,44.0,0,2.9450000000000007,19439,1597,0,0.0,15970.000000000004,False,-0.3468298956795122,0,2.891000000000001,21189,1543,0,0.0,15430.000000000004,False,-0.3115800504930215,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.335,34010,581,0,0.0,4021.890469634757,False,-0.42685614124845056,3,3.9650000000000007,89577,0,0,0.0,0.0,False,0.16506256015399423,0,17.273000000000003,-57478.333333333336,678,0,0.0,10143.382045476146,True,-1.681614888413954,6,0.6110000000000001,112323,0,0,0.0,0.0,False,0.08365492223980242,0,0.3620000000000001,86145,218,653,1.0,39467.26053251176,False,0.02148178777308565,0.125,426351,0.0,0.1,13,0,0,4,4,4.0,1,5,8,78.0,48.0,5,5,8,376,1.6148226050427184,370.2309750324348
157,8,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.964519974007098,4,15.0,49.785933707404595,7,55.0,43.99999999999999,20,44.0,0,2.9450000000000007,19339,1607,0,0.0,16070.000000000004,False,-0.3480207688277045,0,2.891000000000001,21089,1553,0,0.0,15530.000000000004,False,-0.3127709236412137,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,4,9.375000000000002,33934,581,0,0.0,4021.890469634757,False,-0.42806540805089455,7,4.032000000000001,89583,0,4,0.4,199.14373482961838,False,0.16643565626271115,0,17.273,-57478.333333333336,678,0,0.0,10145.944542376812,True,-1.6815982241519254,11,0.7150000000000001,112018,0,2,0.2,87.99999999999999,False,0.0811368811021495,0,0.3620000000000001,86266,213,654,1.0,39380.40387967718,False,0.022230173463498912,0.2,425897,0.0,0.1,14,0,0,1,9,9.0,2,3,9,54.0,45.0,3,5,9,596,1.5322594349854626,371.76323446742026
158,9,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.964519974007098,0,,50.009291274066484,5,53.0,43.99999999999999,20,44.0,0,2.9450000000000007,19239,1617,0,0.0,16170.000000000004,False,-0.3492116419758967,0,2.891000000000001,20989,1563,0,0.0,15630.000000000004,False,-0.313961796789406,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.371000000000002,33934,581,0,0.0,4021.890469634757,False,-0.42806540805089455,1,4.035000000000001,89805,0,0,0.0,0.0,False,0.16802798949093464,0,17.273000000000003,-57478.333333333336,678,0,0.0,10145.944542376812,True,-1.6815982241519254,9,0.7940000000000003,111965,0,0,0.0,0.0,False,0.08020105738432447,0,0.36200000000000004,86397,208,655,1.0,39221.93258500582,False,0.022729578710520892,0.125,425997,0.0,0.1,18,0,0,3,7,5.7,1,4,9,72.0,45.0,4,5,9,640,1.2177078749518842,372.98094234237215
159,9,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.964519974007098,0,,50.22366666878132,5,53.0,43.99999999999999,20,44.0,0,2.9450000000000007,19149,1626,0,0.0,16260.000000000004,False,-0.35028342780926974,0,2.891000000000001,20879,1574,0,0.0,15740.000000000004,False,-0.31527175725241746,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.371,33934,581,0,0.0,4021.890469634757,False,-0.42806540805089455,5,4.0840000000000005,89855,0,0,0.0,0.0,False,0.16867830294201805,0,17.273000000000003,-57478.333333333336,678,0,0.0,10145.944542376812,True,-1.6815982241519254,10,0.8850000000000002,111800,0,0,0.0,0.0,False,0.07860919229730251,0,0.36200000000000004,86572,203,655,1.0,39015.404333762606,False,0.023421662552399334,0.125,425857,0.0,0.1,14,0,0,2,6,6.0,2,4,11,72.0,45.0,4,5,11,640,1.5943059980054386,374.5752483403776
160,11,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.964519974007098,0,,50.22366666878132,0,,43.99999999999999,20,44.0,0,2.9450000000000007,19099,1631,0,0.0,16310.000000000004,False,-0.3508788643833659,0,2.891000000000001,20729,1589,0,0.0,15890.000000000004,False,-0.31705806697470584,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.371,33934,581,0,0.0,4021.890469634757,False,-0.42806540805089455,0,4.079000000000001,89855,0,0,0.0,0.0,False,0.16867830294201805,0,17.273000000000003,-57478.333333333336,678,0,0.0,10145.944542376812,True,-1.6815982241519254,10,0.9750000000000001,111626,0,0,0.0,0.0,False,0.0769304982055339,0,0.3620000000000001,87012,193,655,1.0,38513.16766707479,False,0.025243930011359154,0.125,425923,0.0,0.1,17,0,0,4,6,6.0,1,5,11,90.0,78.0,5,6,11,640,1.7727968170074746,376.34804515738506
161,11,0,0,0,10.000000000000002,20,10.0,6.9223588117637815,0,,14.964519974007098,0,,50.22366666878132,0,,43.99999999999999,20,44.0,0,2.9450000000000007,19059,1635,0,0.0,16350.000000000004,False,-0.35135521364264277,0,2.891000000000001,20569,1605,0,0.0,16050.000000000004,False,-0.31896346401181347,0,0.2,63668,0,0,0.0,0.0,False,0.01304735234215886,0,9.371,33934,581,0,0.0,4021.890469634757,False,-0.42806540805089455,0,4.079000000000001,89855,0,0,0.0,0.0,False,0.16867830294201805,0,17.273000000000003,-57478.333333333336,678,0,0.0,10145.944542376812,True,-1.6815982241519254,11,1.0750000000000002,111432,0,0,0.0,0.0,False,0.07505885076988385,0,0.3620000000000001,87408,183,656,1.0,38054.931000386976,False,0.02685394879204924,0.125,425925,0.0,0.1,15,0,0,5,5,5.0,1,6,10,93.0,60.0,6,5,10,596,1.818986041995231,378.1670311993803
