index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
136,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.18408840071617,31,21.967741935483872,54.0,20,54.0,0,5.384000000000002,28868,1366,0,0.0,13660.0,False,-0.30175061124694375,0,6.455000000000001,25695,1374,0,0.0,13740.0,False,-0.3630317848410758,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,31,15.657000000000004,28827,1126,0,0.0,11497.072136889294,False,-0.7006758079814681,0,1.1450000000000002,176502,3,78,1.0,4278.552265202148,False,0.16351393896285615,0,1.4870000000000003,174107,11,21,1.0,1378.0249724078778,False,0.13846923513836462,0.25,655847,0.0,0.0,16,0,0,1,3,3.0,1,2,2,36.0,0.0,2,0,2,1280,0.7606656784191728,177.992662364617
137,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.159259613294115,32,22.03125,54.0,20,54.0,0,5.384000000000002,28758,1377,0,0.0,13770.0,False,-0.30282640586797066,0,6.455000000000001,25605,1383,0,0.0,13830.0,False,-0.3639119804400978,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,32,15.946000000000003,27109,1126,0,0.0,11497.072136889294,False,-0.7155487216181466,0,1.1450000000000002,176514,14,79,1.0,4576.229634586118,False,0.16456150230104385,0,1.487,174470,12,20,1.0,1345.9111153595295,False,0.1407289206289063,0.25,654304,0.0,0.0,20,0,0,1,3,3.0,1,2,2,36.0,0.0,2,0,2,1280,0.7623387686908245,178.75500113330781
138,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.091532892212218,11,21.0,54.0,20,54.0,0,5.384000000000002,28668,1386,0,0.0,13860.0,False,-0.3037066014669927,0,6.455000000000001,25495,1394,0,0.0,13940.0,False,-0.3649877750611247,0,4.979000000000002,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,11,16.024,26768,1126,0,0.0,11497.072136889294,False,-0.7185007958615153,0,1.1450000000000002,176823,15,79,1.0,4597.372993383184,False,0.16664291434381254,0,1.487,175010,2,20,1.0,1124.1830657844243,False,0.14352393922527745,0.25,654612,0.0,0.0,19,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,1280,0.7640987960621715,179.51909992937
139,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.31083325636946,22,24.0,54.0,20,54.0,0,5.384000000000002,28558,1397,0,0.0,13970.0,False,-0.30478239608801955,0,6.455000000000001,25405,1403,0,0.0,14030.0,False,-0.3658679706601467,0,4.979,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,22,16.233,25882,1126,0,0.0,11497.072136889294,False,-0.7261709946287429,0,1.1450000000000002,177123,15,79,1.0,4600.662498845542,False,0.1686075659742521,0,1.487,175262,4,20,1.0,1169.2433330254778,False,0.14531198980377724,0.25,654078,0.0,0.0,18,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1280,0.7691955389454961,180.28829546831548
140,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.30339604964748,24,22.25,54.0,20,54.0,0,5.384000000000001,28448,1408,0,0.0,14080.0,False,-0.30585819070904646,0,6.455000000000003,25315,1412,0,0.0,14120.0,False,-0.36674816625916873,0,4.979000000000002,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,24,16.451,24858,1126,0,0.0,11497.072136889294,False,-0.735035874468067,0,1.1450000000000002,177369,19,79,1.0,4689.764524943302,False,0.1704999626307293,0,1.487,175562,4,20,1.0,1169.2135841985898,False,0.14726583206609073,0.25,653400,0.0,0.0,19,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,1280,0.7533161221072078,181.0416115904227
141,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.32516627519195,22,22.5,54.0,20,54.0,0,5.384000000000002,28358,1417,0,0.0,14170.0,False,-0.30673838630806843,0,6.455000000000003,25205,1423,0,0.0,14230.0,False,-0.3678239608801956,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,22,16.647000000000006,23934,1126,0,0.0,11497.072136889294,False,-0.743035043385582,0,1.1450000000000002,177801,9,81,1.0,4574.926496476727,False,0.17293965746299483,0,1.487,175715,16,18,1.0,1329.2026604030711,False,0.1487833558917879,0.25,652861,0.0,0.0,18,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,1280,0.7513849511742592,181.79299654159695
142,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.32516627519195,0,,53.99999999999999,20,54.0,0,5.384000000000001,28228,1430,0,0.0,14300.0,False,-0.30800977995110024,0,6.455000000000001,25135,1430,0,0.0,14300.0,False,-0.3685085574572127,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,16.625000000000004,23934,1126,0,0.0,11497.072136889294,False,-0.743035043385582,0,1.1450000000000002,178503,0,77,0.9,4157.999999999999,False,0.17615412671946645,0,1.487,176093,6,21,1.0,1267.9509976511515,False,0.1510458491743016,0.2375,653741,0.0,0.0,18,0,0,0,0,0.0,2,2,2,36.0,0.0,2,0,2,1280,0.7516159992665052,182.54461254086345
143,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.438678147917113,13,24.0,53.999999999999986,20,54.0,0,5.384000000000002,28118,1441,0,0.0,14410.0,False,-0.30908557457212715,0,6.455000000000001,25045,1439,0,0.0,14390.0,False,-0.3693887530562347,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,13,16.755000000000003,23570,1126,0,0.0,11497.072136889294,False,-0.7461862311409667,0,1.1450000000000002,178827,0,71,0.0,3833.999999999999,False,0.17720925385577324,0,1.487,176537,9,17,1.0,1119.9481033312538,False,0.15345569802304104,0.125,653945,0.0,0.0,18,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,1280,0.7269039563834667,183.27151649724692
144,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.345171470877435,12,21.0,53.999999999999986,20,54.0,0,5.384000000000002,28018,1451,0,0.0,14510.0,False,-0.3100635696821516,0,6.455000000000001,24945,1449,0,0.0,14490.0,False,-0.37036674816625914,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,12,16.862000000000002,23198,1126,0,0.0,11497.072136889294,False,-0.7494066757700962,0,1.1450000000000002,179367,0,61,0.0,3293.999999999999,False,0.17896779908295124,0,1.4870000000000003,176825,11,17,1.0,1163.7968861796517,False,0.15547427602054129,0.125,654201,0.0,0.0,19,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,1280,0.6933506280183792,183.9648671252653
145,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.181617870931717,23,21.0,53.999999999999986,20,54.0,0,5.384000000000002,27898,1463,0,0.0,14630.0,False,-0.31123716381418093,0,6.455000000000001,24865,1457,0,0.0,14570.0,False,-0.37114914425427875,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,23,17.080000000000005,22199,1126,0,0.0,11497.072136889294,False,-0.758055127878968,0,1.1450000000000002,179640,13,57,1.0,3366.3610323221114,False,0.18098153212380844,0,1.487,177149,1,21,1.0,1156.1816178709314,False,0.15755973067512155,0.25,653599,0.0,0.0,18,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,1280,0.6832878850400448,184.64815501030535
146,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.181617870931717,0,,53.999999999999986,20,54.0,0,5.384000000000002,27768,1476,0,0.0,14760.0,False,-0.31250855745721273,0,6.455000000000001,24795,1464,0,0.0,14640.0,False,-0.37183374083129583,0,4.979000000000002,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.057000000000002,22199,1126,0,0.0,11497.072136889294,False,-0.758055127878968,0,1.1450000000000002,180072,3,59,1.0,3252.544853612794,False,0.1834245546764693,0,1.487,177797,0,10,0.1,539.9999999999999,False,0.159773603584827,0.1375,654479,0.0,0.0,20,0,0,1,0,0.0,1,2,2,36.0,0.0,2,0,2,1280,0.6984353195875883,185.34659032989293
147,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.181617870931717,0,,53.99999999999999,20,54.0,0,5.384000000000002,27648,1488,0,0.0,14880.0,False,-0.31368215158924206,0,6.455000000000001,24715,1472,0,0.0,14720.0,False,-0.3726161369193154,0,4.979,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.057000000000002,22199,1126,0,0.0,11497.072136889294,False,-0.758055127878968,0,1.1450000000000002,180396,0,56,0.3,3023.9999999999995,False,0.18479053772405168,4,1.5270000000000001,178289,0,0,0.0,0.0,False,0.1612195185493956,0.0375,655095,0.0,0.0,14,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,1064,0.6556417671963573,186.0022320970893
148,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.122289876267857,9,21.0,53.999999999999986,20,54.0,0,5.384000000000001,27538,1499,0,0.0,14990.0,False,-0.3147579462102689,0,6.455000000000003,24625,1481,0,0.0,14810.0,False,-0.3734963325183374,0,4.979000000000002,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,9,17.147000000000002,21920,1126,0,0.0,11497.072136889294,False,-0.7604704613508151,0,1.1450000000000002,180639,0,57,0.9,3077.999999999999,False,0.18654908295122968,12,1.643,178027,0,0,0.0,0.0,False,0.15951307836598583,0.1125,654597,0.0,0.0,14,0,0,1,6,6.0,1,2,2,36.0,0.0,2,0,2,632,0.6658238982781768,186.66805599536747
149,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.074730234125838,9,21.22222222222222,53.999999999999986,16,54.0,0,5.384000000000002,27458,1507,0,0.0,15070.0,False,-0.31554034229828853,0,6.455000000000003,24505,1493,0,0.0,14930.0,False,-0.37466992665036675,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,9,17.228000000000005,21619,1126,0,0.0,11497.072136889294,False,-0.7630762512254601,0,1.1450000000000002,181173,0,52,0.8,2807.999999999999,False,0.1891478220091705,3,1.6610000000000003,177968,0,1,0.1,53.999999999999986,False,0.15930465819091288,0.1125,654571,0.0,0.0,17,0,0,2,4,4.0,0,2,2,36.0,0.0,2,0,2,902,0.6496271137148142,187.31768310908228
150,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.080727079785397,1,23.0,53.999999999999986,9,54.0,0,5.384000000000001,27328,1520,0,0.0,15200.0,False,-0.3168117359413203,0,6.455000000000001,24435,1500,0,0.0,15000.0,False,-0.3753545232273839,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,1,17.229000000000003,21590,1126,0,0.0,11497.072136889294,False,-0.7633273073927848,0,1.1450000000000002,181582,0,45,0.1,2429.9999999999995,False,0.190580710712797,0,1.6580000000000001,178022,0,0,0.0,0.0,False,0.15948051271363067,0.0125,654805,0.0,0.0,12,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,686,0.6411274960264564,187.95881060510874
151,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.087299724730087,1,23.0,53.999999999999986,5,54.0,0,5.384000000000002,27218,1531,0,0.0,15310.0,False,-0.3178875305623472,0,6.455000000000001,24345,1509,0,0.0,15090.0,False,-0.37623471882640586,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,1,17.238000000000003,21561,1126,0,0.0,11497.072136889294,False,-0.7635783635601093,0,1.1450000000000002,181852,0,40,0.0,2159.9999999999995,False,0.191459983326386,0,1.6580000000000001,177999,0,1,0.1,53.999999999999986,False,0.1595065652355148,0.0125,654823,0.0,0.0,13,0,0,2,1,1.0,0,2,2,36.0,0.0,2,0,2,470,0.6326270801946521,188.5914376853034
152,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.09449330117937,1,23.0,53.99999999999998,1,54.0,0,5.384000000000002,27148,1538,0,0.0,15380.0,False,-0.3185721271393643,0,6.455000000000001,24215,1522,0,0.0,15220.0,False,-0.37750611246943766,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,1,17.247,21532,1126,0,0.0,11497.072136889294,False,-0.7638294197274339,0,1.1450000000000002,181852,0,40,0.0,2159.999999999999,False,0.191459983326386,0,1.6580000000000001,178030,0,1,0.1,53.99999999999998,False,0.15970847228011673,0.0125,654625,0.0,0.0,10,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,254,0.633548797108233,189.22498648241162
153,2,0,0,0,10.0,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.09449330117937,0,,53.99999999999998,0,,0,5.384000000000002,27048,1548,0,0.0,15480.0,False,-0.3195501222493888,0,6.455000000000001,24115,1532,0,0.0,15320.0,False,-0.3784841075794621,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.246000000000002,21532,1126,0,0.0,11497.072136889294,False,-0.7638294197274339,0,1.1450000000000002,181852,0,40,0.0,2159.999999999999,False,0.191459983326386,0,1.6580000000000001,178030,0,1,0.0,53.99999999999998,False,0.15970847228011673,0.0,654425,0.0,0.0,8,0,0,2,0,0.0,0,2,2,36.0,0.0,2,0,2,200,0.6297226874157786,189.8547091698274
154,2,0,0,0,10.000000000000002,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.10235432505188,1,23.0,53.999999999999986,1,54.0,0,5.384000000000002,26958,1557,0,0.0,15570.000000000004,False,-0.32043031784841075,0,6.455000000000001,24005,1543,0,0.0,15430.000000000004,False,-0.379559902200489,0,4.979000000000002,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,1,17.256000000000004,21503,1126,0,0.0,11497.072136889294,False,-0.7640804758947586,0,1.1450000000000002,181883,0,40,0.1,2159.9999999999995,False,0.1916618903709879,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0125,654227,0.0,0.0,11,0,0,1,1,1.0,1,2,0,36.0,0.0,2,0,0,254,0.6054778005927801,190.46018697042018
155,0,0,0,0,10.000000000000002,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.10235432505188,0,,53.999999999999986,0,,0,5.384000000000002,26858,1567,0,0.0,15670.000000000004,False,-0.3214083129584352,0,6.455000000000001,23905,1553,0,0.0,15530.000000000004,False,-0.38053789731051346,0,4.979,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.255000000000006,21503,1126,0,0.0,11497.072136889294,False,-0.7640804758947586,0,1.1450000000000002,181883,0,40,0.0,2159.9999999999995,False,0.1916618903709879,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0,654027,0.0,0.0,8,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,200,0.2174898525699973,190.67767682299018
156,0,0,0,0,10.000000000000002,20,10.0,11.812640865115313,0,,10.210543638445198,0,,22.110930246097407,1,23.0,53.999999999999986,0,,0,5.384000000000001,26778,1575,0,0.0,15750.000000000004,False,-0.32219070904645475,0,6.455000000000003,23785,1565,0,0.0,15650.000000000004,False,-0.3817114914425428,0,4.979000000000002,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,1,17.265000000000004,21474,1126,0,0.0,11497.072136889294,False,-0.7643315320620832,0,1.1450000000000002,181860,0,41,0.1,2213.9999999999995,False,0.19168794289287203,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0125,653775,0.0,0.0,8,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,200,0.2132300566881895,190.89090687967837
157,0,0,0,0,10.000000000000002,0,,11.812640865115313,0,,10.210543638445198,0,,22.110930246097407,0,,53.999999999999986,0,,0,5.384000000000002,26778,1575,0,0.0,15750.000000000004,False,-0.32219070904645475,0,6.455000000000003,23785,1565,0,0.0,15650.000000000004,False,-0.3817114914425428,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.264000000000006,21474,1126,0,0.0,11497.072136889294,False,-0.7643315320620832,0,1.1450000000000002,181860,0,41,0.0,2213.9999999999995,False,0.19168794289287203,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0,653775,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.205836346372962,191.09674322605133
158,0,0,0,0,10.000000000000002,0,,11.812640865115313,0,,10.210543638445198,0,,22.12026887844093,1,23.0,53.999999999999986,0,,0,5.384000000000001,26778,1575,0,0.0,15750.000000000004,False,-0.32219070904645475,0,6.455000000000001,23785,1565,0,0.0,15650.000000000004,False,-0.3817114914425428,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,1,17.274000000000004,21445,1126,0,0.0,11497.072136889294,False,-0.7645825882294077,0,1.1450000000000002,181837,0,42,0.1,2267.9999999999995,False,0.19171399541475614,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0125,653723,0.0,0.0,0,0,0,0,1,1.0,0,0,0,0.0,0.0,0,0,0,0,0.2077215500175953,191.30446477606893
159,0,0,0,0,10.000000000000002,0,,11.812640865115313,0,,10.210543638445198,0,,22.12026887844093,0,,53.999999999999986,0,,0,5.384000000000002,26778,1575,0,0.0,15750.000000000004,False,-0.32219070904645475,0,6.455000000000001,23785,1565,0,0.0,15650.000000000004,False,-0.3817114914425428,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.273000000000007,21445,1126,0,0.0,11497.072136889294,False,-0.7645825882294077,0,1.1450000000000002,181837,0,42,0.0,2267.9999999999995,False,0.19171399541475614,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0,653723,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.2063026763498783,191.5107674524188
160,0,0,0,0,10.000000000000002,0,,11.812640865115313,0,,10.210543638445198,0,,22.12026887844093,0,,53.999999999999986,0,,0,5.384000000000002,26778,1575,0,0.0,15750.000000000004,False,-0.32219070904645475,0,6.455000000000001,23785,1565,0,0.0,15650.000000000004,False,-0.3817114914425428,0,4.979000000000001,50281,544,0,0.0,6426.076630622731,False,-0.31529383804176064,0,5.726000000000002,54996,727,0,0.0,8587.789908938832,False,-0.24110877219822316,0,0.2,116571,0,0,0.0,0.0,False,0.0091678786619572,0,17.273000000000003,21445,1126,0,0.0,11497.072136889294,False,-0.7645825882294077,0,1.1450000000000002,181837,0,42,0.0,2267.9999999999995,False,0.19171399541475614,0,1.6580000000000001,178030,0,1,0.0,53.999999999999986,False,0.15970847228011673,0.0,653723,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.21003851108253002,191.72080596350133
