index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,21,0,0,0,9.999999999999998,12,10.0,25.231655177061228,0,,14.121499816556668,1,14.0,41.968572607049786,2,50.0,50.99999999999999,15,51.0,0,3.971000000000001,57795,7,20,1.0,574.6331035412245,False,0.5014558099413353,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.734000000000001,20811,846,0,0.0,21345.9802797938,False,-0.4425540441598311,1,5.601000000000002,23924,899,0,0.0,22683.258004178042,False,-0.375597496377609,2,4.135000000000001,77766,0,1,0.1,41.968572607049786,False,0.10485028458637213,0,7.292000000000001,-78907.25,979,0,0.0,13824.948320408977,True,-2.0225804394545204,0,2.2790000000000004,117429,0,34,0.2,1733.9999999999998,False,0.06057970754623943,10,11.748000000000001,68305,1000,0,0.0,41968.572607049784,False,-0.1994792287583277,0.1625,405035,0.0,0.1,9,0,0,4,8,8.0,5,9,23,162.0,141.0,9,12,23,375,1.6298561499570496,436.3576192794135
134,23,0,0,0,9.999999999999998,10,10.0,25.276076895683655,11,26.0,14.104613094193196,2,14.0,43.75528871897828,15,50.666666666666664,50.99999999999999,18,51.0,0,3.971000000000001,57981,7,19,1.0,550.2454610179894,False,0.5059487832310255,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.7440000000000015,20507,857,0,0.0,21661.597899600893,False,-0.44514246091820947,1,5.610000000000002,23906,899,0,0.0,22723.193129219606,False,-0.37556265931390775,14,4.2730000000000015,77819,0,2,0.2,87.51057743795656,False,0.10592650079850836,0,7.292000000000002,-78907.25,979,0,0.0,13808.416219215138,True,-2.022697846607378,0,2.2790000000000004,117587,0,31,0.5,1580.9999999999998,False,0.06131039367396157,10,11.838000000000003,67605,1010,0,0.0,44192.84160616806,False,-0.1957842476346028,0.2125,404410,0.0,0.1,8,0,0,4,10,9.8,6,10,25,180.0,159.0,10,13,25,794,2.2408386929892004,438.5984579724027
135,25,0,0,0,9.999999999999998,6,10.0,25.3234860282561,12,26.0,14.097114476548152,1,14.0,43.75528871897828,0,,50.99999999999999,19,51.0,0,3.971000000000001,58233,3,17,1.0,460.49926248035365,False,0.5113031132054642,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.753000000000002,20489,857,0,0.0,21702.227526215476,False,-0.44510147553767354,0,5.609000000000001,23594,911,0,0.0,23069.695771741306,False,-0.37801930122929495,0,4.259000000000001,77805,0,3,0.1,131.26586615693483,False,0.10603839120912527,0,7.292000000000002,-78907.25,979,0,0.0,13801.07507254064,True,-2.022749981730412,0,2.279000000000001,118148,0,20,0.0,1019.9999999999999,False,0.0638252091196801,8,11.908000000000001,67475,1010,0,0.0,44192.84160616806,False,-0.19694975924937433,0.1375,404749,0.0,0.1,9,0,0,7,5,5.0,5,12,16,216.0,144.0,12,13,16,933,2.259730210993439,440.8581881833961
136,16,0,0,0,9.999999999999998,6,10.0,25.312129845728098,6,25.0,14.097114476548152,0,,43.75528871897828,0,,50.99999999999999,10,51.0,0,3.971000000000001,58323,0,20,0.9,506.24259691456194,False,0.514220900073862,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.752000000000002,20339,863,0,0.0,21844.36805686335,False,-0.4464989814190819,0,5.609000000000001,23594,911,0,0.0,23059.350289458296,False,-0.3781108882110316,0,4.259,77805,0,3,0.0,131.26586615693483,False,0.10603839120912527,0,7.292000000000002,-78907.25,979,0,0.0,13801.07507254064,True,-2.022749981730412,0,2.279000000000001,118148,0,20,0.0,1019.9999999999999,False,0.0638252091196801,10,12.000000000000002,67284,1010,0,0.0,44192.84160616806,False,-0.19866216477569246,0.1125,404498,0.0,0.1,4,0,0,7,4,4.0,1,8,14,129.0,84.0,8,8,14,210,1.4732673610560596,442.3314555444522
137,14,0,0,0,9.999999999999998,8,10.0,25.35636097944538,23,25.652173913043477,14.089950468240225,1,14.0,44.650637769978395,11,50.0,50.99999999999999,12,51.0,3,4.001000000000001,58770,0,8,0.8,202.85088783556304,False,0.5218546542218432,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.762000000000002,19731,886,0,0.0,22465.73582778861,False,-0.45176317013590356,0,5.609000000000001,23594,911,0,0.0,23099.64485227474,False,-0.377754166572755,8,4.339,77985,0,1,0.1,44.650637769978395,False,0.10797990652489159,0,7.292000000000002,-78907.25,979,0,0.0,13794.06150840718,True,-2.0227997904381283,0,2.2790000000000004,117998,0,23,0.3,1172.9999999999998,False,0.06316624678363622,12,12.110000000000001,66634,1018,0,0.0,45454.34924983801,False,-0.19883471588485638,0.15000000000000002,403717,0.0,0.1,7,0,0,2,10,8.75,4,6,18,108.0,84.0,6,8,18,514,1.5358215349842794,443.86727707943646
138,18,0,0,0,9.999999999999998,11,10.0,25.337286030375825,9,25.0,14.077281653159256,2,14.0,45.01184370395246,5,50.0,51.0,9,51.0,1,4.008000000000001,58864,1,10,1.0,263.3728603037582,False,0.5250668604630307,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.771000000000002,19638,889,0,0.0,22524.84728100411,False,-0.4528864951486029,1,5.619000000000001,23426,917,0,0.0,23234.29128985463,False,-0.379536719047304,4,4.371000000000001,78043,0,2,0.2,90.02368740790492,False,0.10912594053979048,0,7.292000000000002,-78907.25,979,0,0.0,13781.658738442911,True,-2.0228878720371926,0,2.2790000000000004,117998,0,23,0.0,1173.0,False,0.06316624678363622,9,12.188,66224,1023,0,0.0,46047.11610914337,False,-0.19985334228770493,0.15,403198,0.0,0.1,8,0,0,4,9,8.133333333333333,5,9,19,162.0,87.0,9,9,19,260,1.6504737280192785,445.51775080745574
139,19,0,0,0,10.0,9,10.0,25.305034040527417,16,25.0,14.077281653159256,0,,43.48237614743893,4,18.0,50.99999999999999,12,51.0,6,4.067000000000001,59048,0,10,1.0,253.05034040527417,False,0.5296899278823968,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.770000000000001,19413,898,0,0.0,22723.92056839362,False,-0.45510791118474464,0,5.618000000000002,23251,924,0,0.0,23381.851453447332,False,-0.3813288881403058,2,4.3870000000000005,78033,0,0,0.0,0.0,False,0.10834457779987217,0,7.292000000000002,-78907.25,979,0,0.0,13781.658738442911,True,-2.0228878720371926,0,2.279000000000001,118100,0,21,0.0,1070.9999999999998,False,0.06362348595558504,10,12.279000000000002,65950,1027,0,0.0,44656.40030341978,False,-0.20854409532352006,0.125,402800,0.0,0.1,6,0,0,6,8,7.166666666666666,4,10,19,180.0,87.0,10,9,19,367,1.9120749660069123,447.42982577346265
140,19,0,0,0,9.999999999999998,12,10.0,25.284269665153218,11,25.0,14.071673514245889,1,14.0,43.48237614743893,0,,50.99999999999999,18,51.0,1,4.071000000000001,59182,2,10,1.0,272.84269665153215,False,0.5334097132748878,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.780000000000001,19395,898,0,0.0,22705.274159307588,False,-0.45559168753600815,0,5.618000000000001,22976,935,0,0.0,23640.79213691826,False,-0.38390559201722535,0,4.385000000000001,78019,0,1,0.1,43.48237614743893,False,0.10845453004862893,0,7.292000000000001,-78907.25,979,0,0.0,13776.168370446725,True,-2.022926863358805,0,2.279000000000001,118559,0,12,0.0,611.9999999999999,False,0.06568106222935476,9,12.359,65783,1027,0,0.0,44656.40030341978,False,-0.21004132947480345,0.1375,402919,0.0,0.1,10,0,0,3,7,6.090909090909091,5,8,21,144.0,123.0,8,11,21,579,2.0033748829737306,449.4332006564364
141,21,0,0,0,9.999999999999998,12,10.0,25.362043679646153,24,25.833333333333332,14.06172040813086,2,14.0,44.10338064889732,5,52.0,50.99999999999999,8,51.0,14,4.210000000000002,59356,4,10,1.0,293.6204367964615,False,0.5381762542239229,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.789000000000002,19117,908,0,0.0,23028.735661118706,False,-0.4576503155055976,1,5.628000000000002,22598,949,0,0.0,24068.5794519842,False,-0.38681120901588023,4,4.425000000000001,78087,0,2,0.2,88.20676129779464,False,0.10973799276541296,0,7.292000000000001,-78907.25,979,0,0.0,13766.424279560111,True,-2.0229960636349684,0,2.2790000000000004,118299,0,17,0.5,866.9999999999999,False,0.06449313692968378,8,12.430000000000001,65649,1027,0,0.0,45294.17192641755,False,-0.20838374054627726,0.2125,402111,0.0,0.1,7,0,0,3,9,8.8,7,10,23,180.0,123.0,10,11,23,380,2.0049584249500185,451.4381590813864
142,23,0,0,0,9.999999999999998,5,10.0,25.419177438233884,15,26.0,14.0572998140031,1,14.0,42.694683725454816,10,34.0,50.99999999999999,12,51.0,5,4.246000000000001,59591,0,9,0.9,228.77259694410495,False,0.5434129432962479,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.798000000000002,18917,915,0,0.0,23258.547355984003,False,-0.4591569666957276,0,5.627000000000002,22390,957,0,0.0,24326.152808389827,False,-0.38821373600462267,8,4.501000000000001,78060,0,1,0.1,42.694683725454816,False,0.10903128104343052,0,7.292000000000002,-78907.25,979,0,0.0,13762.096517909034,True,-2.0230267983956463,0,2.2790000000000004,118299,0,17,0.0,866.9999999999999,False,0.06449313692968378,12,12.542,65038,1037,0,0.0,44274.387023296644,False,-0.2184330726324575,0.125,401300,0.0,0.1,4,0,0,6,11,10.314285714285715,6,12,20,216.0,123.0,12,11,20,258,1.8821235609939322,453.32028264238033
143,20,0,0,0,10.0,8,10.0,25.403034661349583,11,25.181818181818183,14.0494321025692,2,14.0,43.21987336587509,5,50.0,50.99999999999999,9,51.0,2,4.261000000000001,59746,0,8,0.8,203.22427729079666,False,0.547089549649607,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.807000000000002,18674,924,0,0.0,23472.404027087014,False,-0.46156621021010447,1,5.637000000000001,22320,959,0,0.0,24361.51024023425,False,-0.3891401207507725,4,4.533000000000001,78118,0,2,0.2,86.43974673175018,False,0.11016575347441053,0,7.292000000000002,-78907.25,979,0,0.0,13754.394028415247,True,-2.023081499691675,0,2.279000000000001,118049,0,22,0.5,1121.9999999999998,False,0.06339486636961063,9,12.620000000000001,64867,1037,0,0.0,44819.008680412466,False,-0.21752477303717777,0.1875,400779,0.0,0.1,5,0,0,3,9,8.8,7,10,21,180.0,105.0,10,10,21,305,1.9342749619972892,455.2545576043776
144,21,0,0,0,10.0,10,10.0,25.403034661349583,0,,14.045928573971741,1,14.0,43.32648854102102,1,50.0,50.99999999999999,20,51.0,0,4.259000000000001,59646,0,18,1.0,457.2546239042925,False,0.5477879048689934,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.806000000000002,18674,924,0,0.0,23472.404027087014,False,-0.46156621021010447,1,5.646000000000002,22302,959,0,0.0,24361.51024023425,False,-0.38945882327737524,0,4.529000000000002,78154,0,2,0.1,86.65297708204204,False,0.11067859510746421,0,7.292000000000002,-78907.25,979,0,0.0,13750.964073918334,True,-2.0231058584339303,0,2.279000000000001,118509,0,13,0.1,662.9999999999999,False,0.06546140811734012,10,12.711,64671,1037,0,0.0,44929.5686170388,False,-0.21878639481688555,0.15,400961,0.0,0.1,11,0,0,6,6,6.0,4,10,16,168.0,138.0,10,11,16,660,2.0322232500184327,457.28678085439606
145,16,0,0,0,10.0,12,10.0,25.44497591355472,11,26.0,14.039679069927622,2,14.0,43.89306117893232,4,52.0,50.999999999999986,20,51.0,0,4.259000000000001,59812,2,17,1.0,452.5645905304303,False,0.5520184648760524,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.816000000000002,18370,935,0,0.0,23791.052479173664,False,-0.4641277954711161,1,5.655000000000001,22284,959,0,0.0,24401.731901098978,False,-0.3894214495555961,2,4.549,78252,0,2,0.2,87.78612235786464,False,0.11207858903741105,0,7.292000000000002,-78907.25,979,0,0.0,13744.845809459142,True,-2.023149308930764,0,2.2790000000000004,119172,0,0,0.0,0.0,False,0.06843346273500749,7,12.771000000000003,64349,1041,0,0.0,45692.67668726855,False,-0.21825246466586332,0.15,401244,0.0,0.1,14,0,0,3,7,6.5,4,7,12,126.0,102.0,7,9,12,1069,1.5105732859810814,458.79735414037714
146,12,0,0,0,10.0,16,10.0,25.426802549046947,6,25.0,14.03446790341929,2,14.0,43.89306117893232,0,,50.999999999999986,20,51.0,0,4.259000000000001,59802,8,21,1.0,613.9628535299859,False,0.5538460714188035,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.825000000000001,18252,939,0,0.0,23875.767593555083,False,-0.46546709756232335,1,5.664000000000001,22216,961,0,0.0,24435.157249634118,False,-0.3903295273496864,0,4.5470000000000015,78224,0,4,0.2,175.57224471572928,False,0.11230432671483369,0,7.292000000000002,-78907.25,979,0,0.0,13739.744077447485,True,-2.0231855402496453,12,2.3990000000000005,118903,0,0,0.0,0.0,False,0.06602175023982643,8,12.844000000000003,64211,1041,0,0.0,45692.67668726855,False,-0.21948970007231308,0.15,400613,0.0,0.1,11,0,0,4,13,13.0,1,5,8,90.0,66.0,5,7,8,310,0.8903952530235983,459.68774939340074
147,8,0,0,0,10.0,8,10.0,25.488678147269482,16,26.0,14.032124045944744,1,14.0,42.14090927565115,4,18.0,50.999999999999986,20,51.0,0,4.259000000000001,60138,6,15,1.0,442.33017220904225,False,0.5603134393057729,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.824000000000002,18148,943,0,0.0,24035.823492875123,False,-0.465891539396279,1,5.673000000000002,21886,973,0,0.0,24800.483837293206,False,-0.39293822626734537,0,4.547000000000001,78282,0,1,0.1,42.14090927565115,False,0.11218053340867588,0,7.292000000000002,-78907.25,979,0,0.0,13737.449440979904,True,-2.023201836226263,10,2.4870000000000005,118703,0,0,0.0,0.0,False,0.06422865544787025,10,12.936000000000002,63957,1045,0,0.0,44037.25019305545,False,-0.2291877720211968,0.1375,400119,0.0,0.1,9,0,0,2,11,11.0,0,2,5,36.0,48.0,2,6,5,568,0.8486191190313548,460.5363685124321
148,5,0,0,0,10.0,0,,25.41416436053422,24,25.0,14.0298673622446,1,14.0,41.62417994507276,12,39.333333333333336,50.999999999999986,20,51.0,9,4.349000000000001,60533,0,6,0.6,152.48498616320532,False,0.5667780605180851,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.834000000000001,17930,951,0,0.0,24168.87030686804,False,-0.46857353789135747,0,5.6720000000000015,21486,989,0,0.0,25134.60855256834,False,-0.3970625493318902,11,4.657000000000001,78221,0,1,0.1,41.62417994507276,False,0.11131044797915678,0,7.292000000000001,-78907.25,979,0,0.0,13735.240147637463,True,-2.023217526115777,11,2.5870000000000006,118008,2,10,1.0,593.2483598901454,False,0.060657027406961384,9,13.016,63793,1045,0,0.0,43497.268042601034,False,-0.2330787077049237,0.21250000000000002,398976,0.0,0.1,2,0,0,1,16,15.375,0,1,4,18.0,27.0,1,4,4,300,0.543446862953715,461.0798153753858
149,4,0,0,0,10.0,0,,25.41416436053422,0,,14.025834382624657,2,14.0,42.843717844243784,10,50.0,50.99999999999999,20,51.0,0,4.340000000000002,60533,0,6,0.0,152.48498616320532,False,0.5667780605180851,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,1,6.843000000000002,17912,951,0,0.0,24168.87030686804,False,-0.4688922404179603,1,5.682000000000001,21468,989,0,0.0,25134.60855256834,False,-0.39738125185849305,9,4.7360000000000015,78294,0,2,0.2,85.68743568848757,False,0.11266023319145288,0,7.292000000000001,-78907.25,979,0,0.0,13731.29186058954,True,-2.0232455659357322,2,2.596000000000001,118498,0,2,0.2,101.99999999999999,False,0.06284797245806399,8,13.087,63173,1055,0,0.0,45200.12232567719,False,-0.23100385369387752,0.05,398883,0.0,0.1,5,0,0,1,8,7.3,0,1,1,18.0,24.0,1,3,1,408,0.608161112992093,461.6879764883779
150,1,0,0,0,10.0,0,,25.4383415045976,15,25.666666666666668,14.025834382624657,0,,43.57169833747568,7,50.0,50.99999999999999,20,51.0,9,4.4300000000000015,60714,0,0,0.0,0.0,False,0.5694860924413194,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.842000000000002,17652,961,0,0.0,24446.24618591829,False,-0.47104015487244555,0,5.681000000000002,21343,994,0,0.0,25285.711455570014,False,-0.39825677282202226,5,4.777000000000002,78439,0,0,0.0,0.0,False,0.11411121369220936,0,7.292000000000002,-78907.25,979,0,0.0,13731.29186058954,True,-2.0232455659357322,4,2.634000000000001,118554,0,0,0.0,0.0,False,0.0628927998278629,14,13.219000000000003,62478,1062,0,0.0,46273.14363439917,False,-0.2324247857951068,0.0,398185,0.0,0.1,4,0,0,0,12,11.3,0,0,1,0.0,3.0,0,1,1,281,0.43732334999367595,462.1252998383716
151,1,0,0,0,10.0,0,,25.571931006113825,44,26.0,14.025834382624657,0,,43.57169833747568,0,,50.999999999999986,20,51.0,44,4.8610000000000015,60326,0,0,0.0,0.0,False,0.5594561058835694,0,0.2,39005,0,0,0.0,0.0,False,0.008298004342880777,0,6.842000000000002,17080,983,0,0.0,25137.20817900989,False,-0.47505083146824584,0,5.681,20771,1016,0,0.0,25981.081902211645,False,-0.4022284220488,0,4.772000000000001,78439,0,0,0.0,0.0,False,0.11411121369220936,0,7.292000000000002,-78907.25,979,0,0.0,13731.29186058954,True,-2.0232455659357322,7,2.7000000000000006,118447,0,0,0.0,0.0,False,0.06193349411416635,13,13.335000000000003,62188,1062,0,0.0,46273.14363439917,False,-0.23502477324344326,0.0,396256,0.0,0.1,0,0,0,0,13,13.0,0,0,0,0.0,3.0,0,1,0,0,0.4206471280194819,462.54594696639106
