index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
131,15,0,0,0,10.0,20,10.0,27.537236346495717,15,29.0,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,0,3.431000000000001,69488,25,21,1.0,828.2819632764101,False,0.4765354438265854,0,3.836000000000001,68935,3,21,1.0,608.2819632764101,False,0.46253096577327124,0,6.104000000000001,21173,745,645,1.0,37933.429687616524,False,-0.48516385547792285,0,2.1980000000000004,57549,83,656,1.0,20000.833605622796,False,-0.13360417614330103,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,11.551,56286,2940,0,0.0,53350.15994231061,False,-0.37414787622565915,0.5,406165,0.0,0.2,11,0,0,2,4,4.0,4,6,18,93.0,42.0,6,9,18,635,1.0784400328993797,413.0739789092913
132,18,0,0,0,10.0,20,10.0,27.592558547769332,69,27.782608695652176,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,30,3.731000000000001,69911,21,10,1.0,485.92558547769335,False,0.4818546489953709,0,3.836000000000001,69335,7,13,1.0,428.70326112100133,False,0.46908351211525706,0,6.104000000000002,20174,770,655,1.0,38934.50812706545,False,-0.4915571651292522,0,2.1980000000000004,56631,107,666,1.0,20937.696189280818,False,-0.13937039100838294,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,11.650000000000002,56094,2940,0,0.0,53350.15994231061,False,-0.3755963097297367,0.5,404879,0.0,0.2,9,0,0,2,6,5.764705882352941,3,5,18,90.0,69.0,5,13,18,1199,1.032840782776475,414.1068196920678
133,18,0,0,0,10.0,20,10.0,27.06148768999082,37,23.10810810810811,27.004943580584833,0,,18.146312905547827,0,,49.0,10,49.0,0,3.701000000000001,69984,24,13,1.0,591.7993399698806,False,0.4845148001771141,17,4.006000000000001,69497,4,10,1.0,310.6148768999082,False,0.47125823662815153,0,6.104000000000002,19671,778,665,1.0,39012.12490390177,False,-0.4975109348696754,0,2.1980000000000004,56279,116,676,1.0,21394.474432514282,False,-0.1409558369512718,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,11.739000000000003,55916,2940,0,0.0,53350.15994231061,False,-0.3769391282908085,0.5,404081,0.0,0.2,10,0,0,1,7,6.833333333333334,6,7,19,126.0,63.0,7,11,19,693,1.1469401326030493,415.25375982467085
134,19,0,0,0,10.0,20,10.0,27.06148768999082,0,,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,7,49.0,0,3.7010000000000005,69864,26,23,1.0,882.4142168697889,False,0.48504936649137975,0,3.989000000000001,69417,2,20,1.0,561.2297537998164,False,0.47221526080224563,0,6.104000000000002,19671,768,675,1.0,39011.55946280771,False,-0.4975145610727259,0,2.1980000000000004,56279,106,686,1.0,21393.908991420223,False,-0.14095946315432217,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,11.799000000000003,55825,2940,0,0.0,53350.15994231061,False,-0.3776256254203452,0.5,403790,0.0,0.2,7,0,0,1,3,3.0,6,7,16,111.0,47.0,7,12,16,200,1.2231698241084814,416.47692964877933
135,16,0,0,0,10.0,20,10.0,27.151374238314126,18,28.555555555555557,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,12,49.0,0,3.701000000000001,69988,26,25,1.0,938.7843559578531,False,0.4882639554302506,0,3.989000000000001,69607,2,20,1.0,563.0274847662826,False,0.4762475971100323,0,6.104000000000001,19157,776,685,1.0,39567.85276163237,False,-0.5005396406021062,0,2.1980000000000004,56279,96,696,1.0,21401.972658965202,False,-0.14090775043631062,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,11.912000000000003,55586,2940,0,0.0,53350.15994231061,False,-0.3794286233759417,0.5,403351,0.0,0.2,11,0,0,5,4,4.0,3,8,15,134.0,39.0,8,8,15,714,1.116531802341342,417.5934614511207
136,15,0,0,0,10.0,20,10.0,27.2472194258721,21,28.476190476190474,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,7,49.0,0,3.701000000000001,70216,24,24,1.0,893.9332662209304,False,0.4926062826477645,0,3.9890000000000008,69777,4,20,1.0,584.944388517442,False,0.48006996312489375,0,6.104000000000002,18867,776,695,1.0,39912.27806298321,False,-0.5020503933574686,0,2.1980000000000004,55971,97,706,1.0,21708.470452202484,False,-0.14289260413383728,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,11.970000000000002,55486,2940,0,0.0,53350.15994231061,False,-0.3801830158259821,0.5,403051,0.0,0.2,9,0,0,1,3,3.0,2,3,13,54.0,79.0,3,12,13,798,0.9892750475555658,418.58273649867624
137,13,0,0,0,10.0,20,10.0,27.3303712163763,19,28.473684210526315,27.004943580584833,0,,18.146312905547827,0,,49.0,8,49.0,0,3.701000000000001,70386,25,24,1.0,905.9289091930311,False,0.496323865797738,0,3.9890000000000008,69948,3,21,1.0,603.9377955439023,False,0.4838825756785085,0,6.104000000000002,18326,785,705,1.0,40492.8266291677,False,-0.5052662273993298,0,2.1980000000000004,55971,87,716,1.0,21713.281899523477,False,-0.1428617480727273,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,12.043000000000003,55364,2940,0,0.0,53350.15994231061,False,-0.3811033746150313,0.5,402729,0.0,0.2,10,0,0,3,3,3.0,1,4,11,72.0,72.0,4,9,11,741,1.1398118697106838,419.7225483683869
138,11,0,0,0,10.0,20,10.0,27.521418995258756,38,28.789473684210527,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,13,49.0,3,3.7310000000000003,70963,29,10,1.0,565.2141899525875,False,0.5049133347762302,0,3.989000000000001,70196,0,19,0.9,522.9069609099164,False,0.4882652503158921,0,6.104000000000002,17682,798,715,1.0,41270.62701833464,False,-0.5085381639539374,0,2.1980000000000004,55521,92,726,1.0,22137.559587068397,False,-0.14591257992542653,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,13,12.165000000000001,55085,2940,0,0.0,53350.15994231061,False,-0.3832081295506439,0.4875,402181,0.0,0.2,11,0,0,4,6,5.2,0,4,12,72.0,66.0,4,7,12,844,1.069901317358017,420.79244968574494
139,12,0,0,0,10.0,20,10.0,27.65057615436498,25,29.0,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,9,49.0,0,3.728000000000001,70873,28,20,1.0,833.0115230872996,False,0.5058406016125988,6,4.049000000000001,70668,1,10,1.0,286.5057615436498,False,0.4957385171892151,0,6.104000000000001,17247,803,725,1.0,41781.996747879086,False,-0.5108380784708778,0,2.1980000000000004,55231,92,736,1.0,22419.491481512014,False,-0.14782410613913738,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,12.241999999999999,54944,2940,0,0.0,53350.15994231061,False,-0.3842718229052008,0.5,401697,0.0,0.2,8,0,0,5,5,4.1,1,6,13,108.0,18.0,6,6,13,490,1.0416608098894358,421.8341104956344
140,13,0,0,0,10.0,20,10.0,27.478654401961784,57,26.70175438596491,27.004943580584833,0,,18.146312905547827,0,,49.0,14,49.0,19,3.918000000000001,71486,28,10,1.0,554.7865440196178,False,0.5158504767861478,8,4.123,70756,1,10,1.0,284.78654401961785,False,0.49757917434856597,0,6.104000000000002,16300,825,735,1.0,42518.52341334832,False,-0.5182610149722423,0,2.1980000000000004,54656,107,746,1.0,23085.903932126195,False,-0.15092537816403187,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,14,12.373000000000003,54624,2940,0,0.0,53350.15994231061,False,-0.38668587874532995,0.5,400556,0.0,0.2,11,0,0,0,7,6.533333333333333,4,4,10,72.0,27.0,4,9,10,867,0.9633954307064414,422.7975059263408
141,10,0,0,0,10.0,20,10.0,27.544837422589247,17,28.647058823529413,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,1,3.909000000000001,71652,31,10,1.0,585.4483742258924,False,0.5196807103019085,0,4.115000000000001,70854,0,12,0.8,330.538049071071,False,0.5001324199344247,0,6.104000000000002,15813,832,745,1.0,43035.987703129955,False,-0.5211888021501042,0,2.1980000000000004,54656,97,756,1.0,23087.58657691329,False,-0.15091458727577867,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,12.469000000000001,54422,2940,0,0.0,53350.15994231061,False,-0.3882097514944115,0.475,400131,0.0,0.2,9,0,0,1,5,4.090909090909091,2,3,7,39.0,21.0,3,7,7,368,0.845543447881937,423.64304937422276
142,7,0,0,0,10.0,20,10.0,27.53684752363021,45,27.488888888888887,27.004943580584833,0,,18.146312905547827,0,,49.0,7,49.0,0,3.9080000000000017,71572,29,20,1.0,840.7369504726042,False,0.5206870955015906,33,4.445000000000001,70896,2,10,1.0,295.3684752363021,False,0.5006481398677315,0,6.104000000000002,14576,867,755,1.0,44263.17920632895,False,-0.5291846496785204,0,2.1980000000000004,54656,87,766,1.0,23081.49251728381,False,-0.15095366879611755,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,12.528000000000004,54320,2940,0,0.0,53350.15994231061,False,-0.3889792317934527,0.5,398754,0.0,0.2,7,0,0,2,6,5.294117647058823,1,3,11,24.0,12.0,3,4,11,200,0.8844374539330602,424.5274868281558
143,11,0,0,0,10.0,20,10.0,27.20237038932982,24,23.25,27.004943580584833,0,,18.146312905547827,0,,49.0,7,49.0,0,3.908000000000001,71955,32,11,1.0,619.226074282628,False,0.5264376882502073,0,4.412000000000002,70871,0,14,0.9,380.83318545061746,False,0.501022698507146,0,6.104000000000001,14576,857,765,1.0,43971.21326280305,False,-0.5310570424107749,0,2.1980000000000004,54098,101,776,1.0,23703.275627856143,False,-0.1541231073297582,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,7,12.591000000000001,54222,2940,0,0.0,53350.15994231061,False,-0.3897185363944922,0.4875,398456,0.0,0.2,10,0,0,1,3,3.0,2,3,13,54.0,24.0,3,8,13,758,0.9193515935912728,425.4468384217471
144,13,0,0,0,10.0,20,10.0,27.227974204118162,4,29.0,27.004943580584833,0,,18.146312905547827,0,,49.0,15,49.0,0,3.908000000000001,71971,32,17,1.0,782.8755614700087,False,0.5285040298410505,0,4.412000000000002,70771,0,24,1.0,653.4713808988358,False,0.5017898629219176,0,6.104000000000002,14460,851,775,1.0,44099.8373226578,False,-0.5317199976742567,0,2.1980000000000004,54098,91,786,1.0,23703.63130691443,False,-0.15412082634151786,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,15,12.734000000000002,53873,2940,0,0.0,53350.15994231061,False,-0.39235136604513304,0.5,397907,0.0,0.2,9,0,0,1,5,5.0,3,4,11,72.0,42.0,4,9,11,316,0.9651996865868568,426.41203810833395
145,11,0,0,0,10.0,20,10.0,27.260171948078394,11,28.0,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,8,49.0,0,3.908000000000001,71851,34,27,1.0,1076.0246425981168,False,0.5290653610176811,0,4.412000000000002,70999,0,21,0.8,572.4636109096463,False,0.5057503232954844,0,6.104000000000002,14152,852,785,1.0,44424.54721052189,False,-0.53358805626477,0,2.1980000000000004,54098,81,796,1.0,23704.009017939876,False,-0.15411840406112995,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,12.799000000000003,53758,2940,0,0.0,53350.15994231061,False,-0.3932189173626795,0.475,397592,0.0,0.2,8,0,0,3,3,3.0,1,4,15,42.0,51.0,4,7,15,508,0.972143616527319,427.38418172486126
146,15,0,0,0,10.0,20,10.0,27.49646878232453,26,29.653846153846153,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,8,49.0,0,3.908000000000001,72251,35,20,1.0,899.9293756464906,False,0.535654697474193,0,4.412000000000002,71170,0,21,0.9,577.4258444288151,False,0.50941474636083,0,6.104000000000002,13381,868,795,1.0,45335.86504962263,False,-0.5376326536591423,0,2.1980000000000004,54098,71,806,1.0,23718.233809496418,False,-0.15402717973542043,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,12.871,53632,2940,0,0.0,53350.15994231061,False,-0.39416945184973035,0.4875,397266,0.0,0.2,9,0,0,2,3,3.0,3,5,18,75.0,59.0,5,10,18,971,1.026669236831367,428.41085096169263
147,18,0,0,0,10.0,20,10.0,27.453045318579246,47,27.23404255319149,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,10,49.0,16,4.0680000000000005,72765,34,10,1.0,614.5304531857925,False,0.5434976390222823,0,4.412000000000002,71368,1,20,1.0,559.0609063715849,False,0.5134031188624435,0,6.104000000000001,12587,887,805,1.0,46089.830779950586,False,-0.5429813586694804,0,2.1980000000000004,53612,79,816,1.0,24204.824541924983,False,-0.15714013453348263,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,12.963000000000001,53453,2940,0,0.0,53350.15994231061,False,-0.3955198143353026,0.5,396519,0.0,0.2,9,0,0,3,5,4.888888888888889,2,5,21,90.0,69.0,5,13,21,994,1.047119002789259,429.4579699644819
148,21,0,0,0,10.0,20,10.0,27.439626688333075,26,27.307692307692307,27.004943580584833,0,,18.146312905547827,0,,49.00000000000001,8,49.0,2,4.072000000000001,72956,32,10,1.0,594.3962668833308,False,0.5473194654522763,0,4.412000000000002,71640,3,16,1.0,469.0340270133292,False,0.5181977316865924,0,6.104000000000002,11887,902,815,1.0,46759.572291053075,False,-0.5476645442176521,0,2.1980000000000004,53602,70,826,1.0,24226.857265746385,False,-0.15712709857023321,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,8,13.033000000000003,53331,2940,0,0.0,53350.15994231061,False,-0.3964401731243518,0.5,396150,0.0,0.2,9,0,0,3,5,4.090909090909091,1,4,21,72.0,66.0,4,17,21,592,1.060508412308991,430.5184783767909
149,21,0,0,0,10.0,20,10.0,27.600553458893796,17,30.0,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,0,4.070000000000001,72856,32,20,1.0,872.0110691778759,False,0.5481391900339855,1,4.4220000000000015,72027,3,10,1.0,306.00553458893796,False,0.524650474574257,0,6.104000000000002,11377,909,825,1.0,47367.98154811695,False,-0.5503040969902461,0,2.1980000000000004,53602,60,836,1.0,24232.166040902546,False,-0.15709305311993338,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,13.135000000000002,53138,2940,0,0.0,53350.15994231061,False,-0.3978961505529297,0.5,395734,0.0,0.2,7,0,0,5,5,4.0588235294117645,2,7,25,126.0,57.0,7,14,25,200,1.2091450095176697,431.72762338630855
150,25,0,0,0,10.0,20,10.0,27.703576295149325,34,28.441176470588236,27.004943580584833,0,,18.146312905547827,0,,49.0,12,49.0,2,4.090000000000002,73308,36,10,1.0,637.0357629514933,False,0.5552050585415857,2,4.441000000000002,72249,0,9,0.9,249.33218665634394,False,0.52874120428643,0,6.104000000000002,11048,911,835,1.0,47787.08589466937,False,-0.5518361472008992,0,2.1980000000000004,52964,72,846,1.0,24840.83976242552,False,-0.16137265114007698,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,12,13.244000000000003,52895,2940,0,0.0,53350.15994231061,False,-0.3997293242065278,0.4875,395198,0.0,0.2,8,0,0,6,7,5.2727272727272725,1,7,24,126.0,69.0,7,18,24,519,1.1808443032205105,432.90846768952906
151,24,0,0,0,10.0,20,10.0,27.71388935015857,9,28.0,27.004943580584833,0,,18.146312905547827,0,,49.0,13,49.0,0,4.088000000000001,73238,33,20,1.0,884.2777870031714,False,0.5563376894406993,0,4.439000000000001,72371,3,10,1.0,307.1388935015857,False,0.5319287196728233,0,6.104000000000001,10796,910,845,1.0,48038.81663423848,False,-0.5534539630464659,0,2.1980000000000004,52964,62,856,1.0,24834.492844690445,False,-0.1614133542525559,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,13,13.362,52616,2940,0,0.0,53350.15994231061,False,-0.40183407914214037,0.5,394719,0.0,0.2,8,0,0,7,5,5.0,2,9,24,147.0,45.0,9,15,24,452,1.1531793400645256,434.0616470295936
152,24,0,0,0,10.0,20,10.0,27.74362201764258,27,28.0,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,0,4.088000000000001,73478,27,20,1.0,824.8724403528515,False,0.5607797773684347,7,4.509000000000001,72526,9,10,1.0,367.43622017642576,False,0.5358395950760048,0,6.104000000000002,10432,913,855,1.0,48419.15366350771,False,-0.5556835437016924,0,2.1980000000000004,52572,66,866,1.0,25217.360193950874,False,-0.16398583873771336,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,13.439000000000004,52475,2940,0,0.0,53350.15994231061,False,-0.4028977724966973,0.5,394217,0.0,0.2,10,0,0,4,4,3.7777777777777777,1,5,25,75.0,55.0,5,19,25,704,0.9277807585895061,434.9894277881831
153,25,0,0,0,10.0,20,10.0,27.684201006945155,13,26.615384615384617,27.004943580584833,0,,18.146312905547827,0,,49.0,9,49.0,0,4.088000000000001,73640,27,20,1.0,823.6840201389031,False,0.5641891345965411,0,4.502000000000002,72510,9,17,1.0,560.6314171180677,False,0.5375420495238696,0,6.104000000000002,10096,915,865,1.0,48690.320118560696,False,-0.5582541100058956,0,2.1980000000000004,52562,57,876,1.0,25234.33003398819,False,-0.16400527131064696,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,9,13.520000000000001,52332,2940,0,0.0,53350.15994231061,False,-0.403976553700255,0.5,393874,0.0,0.2,11,0,0,5,3,3.0,2,7,20,126.0,54.0,7,18,20,546,0.8929053964093328,435.8823331845924
154,20,0,0,0,10.000000000000002,20,10.0,27.664787706279213,11,27.272727272727273,27.004943580584833,0,,18.146312905547827,0,,49.0,11,49.0,0,4.088000000000001,73840,26,20,1.0,813.2957541255844,False,0.568303998079143,0,4.502000000000002,72410,10,26,1.0,819.2844803632595,False,0.5381615107131431,0,6.104000000000002,9796,916,875,1.0,48970.27117196349,False,-0.5603066004927566,0,2.1980000000000004,52562,47,886,1.0,25226.625034593282,False,-0.16405468387121772,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,13.621,52119,2940,0,0.0,53350.15994231061,False,-0.405583409618841,0.5,393461,0.0,0.2,8,0,0,6,4,4.0,1,7,17,126.0,39.0,7,13,17,500,0.6452158782631159,436.52754906285554
155,17,0,0,0,10.000000000000002,20,10.0,27.664787706279213,0,,27.004943580584833,0,,18.146312905547827,0,,49.0,10,49.0,0,4.088000000000001,73760,24,30,1.0,1069.9436311883765,False,0.5693247394616657,0,4.502000000000002,72290,12,36,1.0,1115.9323574260518,False,0.5387597942358378,0,6.104000000000001,9796,906,885,1.0,48963.672730706545,False,-0.5603489166386211,0,2.1980000000000004,52562,37,896,1.0,25220.02659333634,False,-0.1640970000170822,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,13.710000000000003,51949,2940,0,0.0,53350.15994231061,False,-0.40686587678390956,0.5,393091,0.0,0.2,7,0,0,3,3,3.0,1,4,13,72.0,38.0,4,13,13,200,0.5452336426824331,437.072782705538
156,13,0,0,0,10.000000000000002,0,,27.74209316649545,28,28.321428571428573,27.004943580584833,0,,18.146312905547827,0,,49.0,10,49.0,0,4.088000000000001,74553,14,12,1.0,472.90511799794547,False,0.5797696032909252,0,4.502000000000001,72290,2,46,1.0,1296.1362856587907,False,0.5406630083821847,0,6.104000000000002,9264,915,895,1.0,49553.43975196676,False,-0.5633901973169922,0,2.1980000000000004,52301,36,906,1.0,25465.194238003696,False,-0.165872340263681,0,13.187,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000004,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,10,13.800000000000002,51779,2940,0,0.0,53350.15994231061,False,-0.4081483439489782,0.5,392921,0.0,0.2,4,0,0,3,3,3.0,0,3,12,54.0,30.0,3,10,12,793,0.52823490742594,437.6010176129639
157,12,0,0,0,10.000000000000002,0,,27.67471736692074,11,26.363636363636363,27.004943580584833,0,,18.146312905547827,0,,48.99999999999999,11,49.0,0,4.088000000000001,74563,4,21,1.0,621.1690647053355,False,0.5815467139612326,0,4.502000000000002,72570,0,38,0.2,1051.639259942988,False,0.5439951761643254,0,6.104000000000002,8974,916,905,1.0,49789.51504852867,False,-0.5655958042702673,0,2.1980000000000004,52301,26,916,1.0,25456.070971355643,False,-0.16593084824567347,0,13.187000000000003,-78121.16666666667,1085,0,0.0,29300.363784934543,True,-1.6651539437473084,0,13.727000000000002,-94057.83333333334,997,0,0.0,26923.92874984308,True,-1.8446168005450656,0,0.2,132734,0,0,0.0,0.0,False,0.0013352746365714373,11,13.900000000000002,51572,2940,0,0.0,53350.15994231061,False,-0.40970993632056174,0.4,392714,0.0,0.2,3,0,0,3,4,4.0,0,3,7,54.0,27.0,3,9,7,290,0.48352374508976936,438.0845413580537
