index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
138,28,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.631008944226025,8,44.0,52.1565023516317,0,,57.999999999999986,20,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,54180,139,962,1.0,35917.08135333559,False,0.28048246581585445,0,0.2,55152,16,989,1.0,35427.85066586718,False,0.29339377909603975,0,3.7190000000000007,81840,5,44,1.0,2473.041148192925,False,0.06665623129096052,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,106514,0,6,0.0,347.9999999999999,False,-0.034864576360116514,8,12.709000000000003,52837,538,0,0.0,28060.198265177856,False,-0.3950977987318039,0.375,428408,0.0,0.2,9,0,0,8,16,56011.47777777777,2,10,29,108.0,69.0,10,18,29,1048,2.443594296986703,934.4073975558858
139,29,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.03139337656661,4,44.0,49.74536182794371,10,27.1,57.99999999999999,8,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,54356,129,968,1.0,36400.45027498936,False,0.2878965003016611,0,0.2,55152,6,999,1.0,36066.15554070041,False,0.2990588382475142,0,3.7190000000000007,81935,0,43,0.9,2139.0505586015797,False,0.06573185182385308,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000015,106572,0,5,0.0,289.99999999999994,False,-0.03460223263555934,7,12.771000000000003,52437,548,0,0.0,27260.458281713152,False,-0.40233369089706555,0.3625,428337,0.0,0.2,4,0,0,3,15,47711.60555555555,2,5,28,90.0,87.0,5,24,28,505,2.3631007309886627,936.7704982868745
140,28,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.74910939024574,8,43.5,51.97354399780871,15,65.86666666666666,57.999999999999986,10,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,54532,119,974,1.0,37197.70477005495,False,0.2980963200920794,0,0.2,55324,0,1001,0.6,36785.858499635986,False,0.30849937429785046,0,3.7190000000000007,82575,0,36,0.8,1871.0475839211135,False,0.07222859076793423,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,105649,4,15,1.0,1077.8941759912345,False,-0.03938822268463009,10,12.864000000000003,52150,549,0,0.0,28533.47565479698,False,-0.399171918118014,0.42500000000000004,428115,0.0,0.2,5,0,0,3,15,38314.16388888889,1,4,31,60.0,87.0,4,24,31,1336,2.2777057610219344,939.0482040478964
141,31,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.43384434619302,22,30.954545454545453,54.00055133529721,22,63.0,57.999999999999986,13,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,54807,109,976,1.0,35869.51504332271,False,0.291189760222613,0,0.2,55730,0,987,0.0,34973.20436969251,False,0.29961840681694546,0,3.7190000000000007,83280,12,24,1.0,1721.2193642014493,False,0.08031854249342907,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,105082,3,25,1.0,1612.0016540058912,False,-0.04210163714241691,13,12.984000000000004,50995,562,0,0.0,30348.309850437032,False,-0.40141163607299923,0.375,427779,0.0,0.2,7,0,0,3,15,34579.027777777774,3,6,30,78.0,90.0,6,25,30,2067,6.622625088028144,945.6708291359246
142,30,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.963676056815714,6,43.666666666666664,54.622772098435796,8,63.0,57.99999999999997,11,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55069,99,980,1.0,36412.49623460045,False,0.3006593911159667,0,0.2,55730,0,987,0.0,35496.14826807711,False,0.30425961861722417,0,3.7190000000000007,83522,8,26,1.0,1707.9014830138563,False,0.08334019055667874,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,104578,1,35,1.0,2084.622772098435,False,-0.044523245589466305,11,13.081000000000001,50745,562,0,0.0,30697.99791932092,False,-0.40209152213945415,0.375,427529,0.0,0.2,4,0,0,2,14,30162.543055555558,2,4,35,42.0,93.0,4,26,35,766,2.246607701992616,947.9174368379172
143,35,0,0,0,10.000000000000002,0,,11.798926251727742,0,,36.15076695677868,2,44.0,54.721474319158084,1,65.0,57.99999999999998,11,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,89,988,1.0,36767.0621897011,False,0.305368249904158,0,0.2,55730,0,987,0.0,35680.80698634056,False,0.3058984946512998,0,3.7190000000000007,83499,0,35,1.0,1915.251601170533,False,0.08437601336053505,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000015,104513,0,37,0.2,2145.999999999999,False,-0.04483363789328943,11,13.180000000000001,50489,562,0,0.0,30753.468567366843,False,-0.4041564809422354,0.275,427273,0.0,0.2,3,0,0,5,14,35504.525,1,6,26,93.0,102.0,6,29,26,153,2.116678557009436,950.0341153949266
144,26,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.716425831857556,5,29.0,52.94972744457284,7,29.0,57.99999999999998,10,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,79,998,1.0,36577.108154080335,False,0.30368237707084456,0,0.2,55875,0,982,0.0,35073.53016688412,False,0.3030826114887563,0,3.7190000000000007,83557,0,33,0.5,1747.3410056709035,False,0.08404276180054501,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,104448,0,38,0.1,2203.999999999999,False,-0.045159305965153516,10,13.269000000000002,50135,568,0,0.0,30075.44518851737,False,-0.41042569707207505,0.2,427057,0.0,0.2,3,0,0,0,16,59746.61388888888,1,1,22,18.0,90.0,1,25,22,348,0.9706775549566373,951.0047929498833
145,22,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.716425831857556,0,,53.069240570013065,1,64.0,57.99999999999998,12,58.0,0,13.421000000000001,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,69,1008,1.0,36816.28314988163,False,0.3058050938981632,0,0.2,55875,0,982,0.0,35073.53016688412,False,0.3030826114887563,0,3.7190000000000007,83621,0,32,0.0,1698.215698240418,False,0.08454911535109721,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000015,104448,0,38,0.0,2203.999999999999,False,-0.045159305965153516,12,13.379000000000003,49766,569,0,0.0,30196.397884337435,False,-0.4132167054859807,0.125,426752,0.0,0.2,1,0,0,1,13,20724.399999999998,0,1,19,18.0,78.0,1,21,19,64,0.8806966539705172,951.8854896038538
146,19,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.716425831857556,0,,50.57914691125788,9,27.555555555555557,57.99999999999998,10,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,59,1018,1.0,37055.458145682926,False,0.30792781072548175,0,0.2,55875,0,982,0.0,35073.53016688412,False,0.3030826114887563,0,3.7190000000000007,83869,0,23,0.0,1163.3203789589313,False,0.08429941823816471,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,104384,0,39,0.1,2261.999999999999,False,-0.04547592770168805,10,13.467000000000002,49362,577,0,0.0,29184.167767795796,False,-0.4214499114915788,0.1375,426532,0.0,0.2,2,0,0,0,5,5.0,0,0,10,0.0,57.0,0,19,10,248,0.5986411470221356,952.4841307508759
147,10,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.716425831857556,0,,51.914820130622246,10,63.0,57.99999999999998,7,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,49,1028,1.0,37294.63314148423,False,0.3100505275528004,0,0.2,55875,0,982,0.0,35073.53016688412,False,0.3030826114887563,0,3.7190000000000007,84499,0,13,0.0,674.8926616980892,False,0.08925269732103791,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000015,104384,0,39,0.0,2261.999999999999,False,-0.04547592770168805,7,13.527000000000003,48610,587,0,0.0,30473.99941667526,False,-0.4224186308521862,0.125,426410,0.0,0.2,1,0,0,0,3,3.0,0,0,5,0.0,30.0,0,10,5,630,0.487207458994817,952.9713382098707
148,5,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.716425831857556,0,,51.914820130622246,0,,57.999999999999986,10,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,39,1038,1.0,37533.80813728552,False,0.31217324438011895,0,0.2,55875,0,982,0.0,35073.53016688412,False,0.3030826114887563,0,3.7190000000000007,84499,0,13,0.0,674.8926616980892,False,0.08925269732103791,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,104384,0,39,0.0,2261.9999999999995,False,-0.04547592770168805,10,13.620000000000003,48391,587,0,0.0,30473.99941667526,False,-0.42439977828935943,0.125,426191,0.0,0.2,0,0,0,0,5,5.0,0,0,2,0.0,15.0,0,5,2,0,0.46772505197441205,953.4390632618451
149,2,0,0,0,10.000000000000002,0,,11.798926251727742,0,,35.716425831857556,0,,52.64120505546206,5,64.8,57.99999999999998,14,58.0,0,13.421000000000003,-51778.5,999,0,0.0,9990.000000000002,True,-2.157950101480125,0,13.016000000000004,-77191.33333333333,1110,0,0.0,11100.000000000002,True,-2.7732125472336353,0,0.2,55157,29,1048,1.0,37772.98313308682,False,0.3142959612074375,0,0.2,55875,0,982,0.0,35073.53016688412,False,0.3030826114887563,0,3.7190000000000007,84823,0,8,0.0,421.1296404436965,False,0.0917835888838909,0,0.2,77885,0,0,0.0,0.0,False,0.0,0,3.0350000000000006,104500,0,37,0.0,2145.999999999999,False,-0.04495124025257368,12,13.730000000000002,47773,592,0,0.0,31163.59339283354,False,-0.42687126434824074,0.125,426013,0.0,0.2,6,0,0,0,5,5.0,0,0,0,0.0,6.0,0,2,0,440,0.4302158660138957,953.869279127859
