index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06MyA@3,spot_market_loss_06MyA@3,balance_06MyA@3,inventory_06MyA@3_input,inventory_06MyA@3_output,productivity_06MyA@3,assets_06MyA@3,bankrupt_06MyA@3,score_06MyA@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,20,0,0,0,10.0,20,10.0,22.63559299768591,28,22.535714285714285,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,11,57.0,4,4.605000000000001,75631,30,10,1.0,526.3559299768591,False,0.5016061486484197,14,10.978000000000002,8255,1332,0,0.0,13320.0,False,-0.70489889596771,0,1.217,51173,5,716,1.0,30878.64543612604,False,0.01153057139481907,0,0.272,50537,428,821,1.0,44965.196922847535,False,0.10882721305671371,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,11,12.244000000000003,73280,2820,0,0.0,37124.54480248832,False,-0.34551246444914974,0.375,399644,0.0,0.2,9,0,0,4,7,6.5,4,8,16,108.0,94.0,8,12,16,386,1.0806361613795161,283.80319179501384
136,16,0,0,0,10.0,20,10.0,21.92803298568085,10,7.3,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,10,57.0,0,4.601000000000001,75501,33,20,1.0,768.560659713617,False,0.5014301042668831,10,11.064000000000002,7999,1339,0,0.0,13390.0,False,-0.7092714969728147,0,1.217,51172,0,722,0.6,31023.278651063345,False,0.012613538115676814,0,0.272,50465,427,831,1.0,45070.1185045999,False,0.10853050358070172,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,12.333000000000002,73078,2820,0,0.0,37124.54480248832,False,-0.3469519593432186,0.325,398983,0.0,0.2,8,0,0,7,6,6.0,1,8,16,90.0,69.0,8,8,16,200,1.0660048397257924,284.86919663473964
137,16,0,0,0,10.0,20,10.0,21.02738707507903,25,14.0,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,7,57.0,0,4.601000000000001,75771,28,20,1.0,700.5477415015806,False,0.5060993603488345,15,11.204000000000002,7419,1354,0,0.0,13540.0,False,-0.7192631870523525,0,1.217,50852,0,732,1.0,31452.963950939567,False,0.011016688312905743,0,0.272,50435,432,841,1.0,45220.36493602455,False,0.10921571481955668,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,7,12.393,72957,2820,0,0.0,37124.54480248832,False,-0.34781423103719056,0.375,398202,0.0,0.2,8,0,0,6,6,6.0,3,9,16,105.0,66.0,9,7,16,520,1.043300093151629,285.91249672789127
138,16,0,0,0,10.0,20,10.0,20.14965045335003,19,11.0,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,10,57.0,0,4.601000000000001,75853,29,24,1.0,773.5916108804007,False,0.5084443790400103,13,11.319000000000003,6961,1363,0,0.0,13630.0,False,-0.7274346088401725,0,1.217,50656,0,742,1.0,31882.649250815793,False,0.011302820302915562,0,0.272,50422,431,851,1.0,45250.7183648605,False,0.10924876896163055,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,12.486,72751,2820,0,0.0,37124.54480248832,False,-0.3492822307806469,0.375,397411,0.0,0.2,9,0,0,7,7,7.0,1,8,13,122.0,69.0,8,8,13,392,1.0198515336960554,286.9323482615873
139,13,0,0,0,10.0,20,10.0,20.14965045335003,0,,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,9,57.0,0,4.601000000000001,75783,26,34,1.0,945.088115413901,False,0.5087559664775227,0,11.306000000000001,6831,1376,0,0.0,13760.0,False,-0.728720667959321,0,1.217,50656,0,742,0.0,31882.649250815793,False,0.011302820302915562,0,0.272,50422,421,861,1.0,45478.90716020321,False,0.11098133084448093,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,12.566,72584,2820,0,0.0,37124.54480248832,False,-0.35047230824257514,0.25,397044,0.0,0.2,8,0,0,3,3,3.0,4,7,8,78.0,16.0,7,6,8,200,0.8557483768090606,287.7880966383964
140,8,0,0,0,10.0,20,10.0,20.367361943452185,4,31.0,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,4,57.0,0,4.601000000000001,75807,26,40,1.0,1074.6944777380872,False,0.5105129840304903,0,11.306000000000003,6731,1386,0,0.0,13860.0,False,-0.7297099442048197,0,1.217,50532,0,746,0.4,32054.52337076628,False,0.010724821729961313,0,0.272,50422,411,871,1.0,45796.575377977926,False,0.11339328032115407,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,4,12.597000000000001,72532,2820,0,0.0,37124.54480248832,False,-0.35084287128461267,0.3,396792,0.0,0.2,9,0,0,1,2,2.0,1,2,9,30.0,18.0,2,6,9,324,0.6719955271109939,288.4600921655074
141,9,0,0,0,10.0,20,10.0,20.88462946150326,59,22.45762711864407,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,10,57.0,14,4.7410000000000005,76578,25,10,1.0,458.8462946150326,False,0.5196751839521095,5,11.356000000000003,6536,1397,0,0.0,13970.0,False,-0.7324799176922163,0,1.217,49864,12,756,1.0,32734.824224180542,False,0.005746315461562434,0,0.272,49765,438,881,1.0,47002.74262323373,False,0.11257454195886088,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,12.693000000000001,72321,2820,0,0.0,37124.54480248832,False,-0.3523465020898034,0.375,395832,0.0,0.2,9,0,0,1,8,7.185185185185185,2,3,12,35.0,18.0,3,6,12,740,0.7406031684949994,289.2006953340024
142,12,0,0,0,10.0,20,10.0,21.537858428099835,22,27.90909090909091,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,8,57.0,6,4.787000000000001,76840,25,10,1.0,465.3785842809983,False,0.5249236138684756,6,11.411000000000003,6388,1407,0,0.0,14070.0,False,-0.734418899133394,0,1.217,49352,18,766,1.0,33301.57542222452,False,0.0022745768774735434,0,0.272,49663,434,891,1.0,47632.39077676685,False,0.11580634729448046,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,8,12.763000000000003,72179,2820,0,0.0,37124.54480248832,False,-0.3533584242430597,0.375,395190,0.0,0.2,9,0,0,2,5,4.75,4,6,16,96.0,18.0,6,6,16,456,0.82199143525213,290.0226867692545
143,16,0,0,0,10.0,20,10.0,20.966293206952543,9,7.444444444444445,42.96852998762236,0,,13.164732199463943,0,,57.0,10,57.0,0,4.7810000000000015,76760,23,20,1.0,649.3258641390509,False,0.5251605186195545,9,11.495000000000001,6087,1419,0,0.0,14190.0,False,-0.7391872106366982,0,1.217,49342,14,776,1.0,33637.10737529229,False,0.004670306404357297,0,0.272,49606,427,901,1.0,47667.252718216485,False,0.11520547824864834,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,12.855000000000002,71971,2820,0,0.0,37124.54480248832,False,-0.3548406764112098,0.375,394534,0.0,0.2,6,0,0,3,7,7.0,5,8,10,113.0,24.0,8,8,10,200,0.864717286080122,290.8874040553346
144,10,0,0,0,10.0,20,10.0,20.235859524224278,8,2.0,42.96852998762236,0,,13.164732199463943,0,,57.00000000000001,6,57.0,0,4.781000000000001,76640,25,30,1.0,857.0757857267283,False,0.5248414762546666,8,11.566000000000003,5804,1427,0,0.0,14270.0,False,-0.7439950931898224,0,1.217,49340,5,786,1.0,33874.443867892296,False,0.006441953046120062,0,0.272,49592,424,911,1.0,47724.33525699506,False,0.11542629232529308,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,6,12.905000000000001,71881,2820,0,0.0,37124.54480248832,False,-0.35548203552242863,0.375,394025,0.0,0.2,7,0,0,3,5,5.0,0,3,7,39.0,21.0,3,7,7,200,0.4839137513190508,291.3713178066537
145,7,0,0,0,10.0,20,10.0,19.740782838121007,21,15.333333333333334,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,9,57.0,0,4.7810000000000015,76796,25,32,1.0,881.7050508198722,False,0.5281716696096304,13,11.688000000000004,5400,1437,0,0.0,14370.0,False,-0.7509991690079538,0,1.217,49330,0,796,1.0,34202.9498701474,False,0.008784336857450633,0,0.272,49280,430,921,1.0,48062.55273899223,False,0.11325644039749316,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871000000000004,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,12.989000000000003,71714,2820,0,0.0,37124.54480248832,False,-0.3566721129843568,0.375,393288,0.0,0.2,9,0,0,1,6,6.0,0,1,6,18.0,18.0,1,6,6,456,0.3770023211836815,291.74832012783736
146,6,0,0,0,10.0,0,,19.302040586689035,7,7.571428571428571,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,10,57.0,0,4.7810000000000015,76807,15,41,1.0,941.3836640542504,False,0.5289796967280108,6,11.735000000000001,5284,1437,0,0.0,14370.0,False,-0.753294289897511,0,1.217,49319,0,797,0.1,34245.91840013502,False,0.008943543954983127,0,0.272,49238,426,931,1.0,48226.37070840595,False,0.1138624717811333,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,10,13.080000000000002,71501,2820,0,0.0,37124.54480248832,False,-0.3581899962142413,0.2625,392917,0.0,0.2,1,0,0,1,6,6.0,0,1,5,18.0,15.0,1,5,5,11,0.3668412948027253,292.1151614226401
147,5,0,0,0,10.0,0,,19.01554938734408,4,6.5,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,13,57.0,0,4.781000000000001,76829,5,49,1.0,981.76191997986,False,0.529814430770249,2,11.749,5237,1437,0,0.0,14370.0,False,-0.7542242095682798,0,1.217,49306,0,799,0.2,34331.855460110266,False,0.009398626183395336,0,0.272,49225,418,941,1.0,48381.88636226246,False,0.1148458412089235,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,13,13.200000000000001,71189,2820,0,0.0,37124.54480248832,False,-0.3604133744664665,0.275,392554,0.0,0.2,2,0,0,1,6,6.0,0,1,2,18.0,12.0,1,4,2,22,0.3538666246458888,292.469028047286
148,2,0,0,0,10.0,0,,19.01554938734408,0,,42.96852998762236,0,,13.164732199463943,0,,57.00000000000002,7,57.0,0,4.781000000000001,76829,0,54,0.5,1026.8396669165804,False,0.5302603742127001,0,11.747000000000002,5237,1437,0,0.0,14370.0,False,-0.7542242095682798,0,1.217,49306,0,799,0.0,34331.855460110266,False,0.009398626183395336,0,0.272,49225,408,951,1.0,48621.41616826525,False,0.11666451162638945,0,11.990000000000002,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,7,13.257000000000001,71071,2820,0,0.0,37124.54480248832,False,-0.3612542675233978,0.1875,392436,0.0,0.2,0,0,0,1,3,3.0,0,1,1,3.0,3.0,1,1,1,0,0.26463489327579737,292.73366294056177
149,1,0,0,0,10.0,0,,19.01554938734408,0,,42.96852998762236,0,,13.164732199463943,0,,57.000000000000014,9,57.0,0,4.781000000000001,76829,0,54,0.0,1026.8396669165804,False,0.5302603742127001,0,11.747000000000002,5237,1437,0,0.0,14370.0,False,-0.7542242095682798,0,1.217,49306,0,799,0.0,34331.855460110266,False,0.009398626183395336,0,0.272,49225,398,961,1.0,48860.945974268034,False,0.1184831820438554,0,11.989999999999998,-70202.11111111111,484,0,0.0,20796.76851400922,True,-1.5822127266312283,0,13.871,-91912,700,0,0.0,30077.970991335653,True,-1.7483889338220386,0,0.2,140768,0,0,0.0,0.0,False,0.003142659644972101,9,13.340000000000002,70901,2820,0,0.0,37124.54480248832,False,-0.3624657236223666,0.125,392266,0.0,0.2,0,0,0,0,4,4.0,0,0,0,0.0,3.0,0,1,0,0,0.2040778761729598,292.93774081673473
