index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,23,0,0,0,10.0,20,10.0,19.436114223363084,1,19.0,30.79353788150409,0,,16.650677366624013,16,16.6875,40.0,20,40.0,0,1.0730000000000004,60279,6,50,1.0,1031.8057111681542,False,0.24396183613488456,0,1.5770000000000004,60114,56,55,1.0,1628.9862822849695,False,0.24669530899374864,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,44022,1457,40,1.0,29550.159938700177,False,-0.14826341451283334,0,14.645000000000001,37327,1021,0,0.0,31440.202177015675,False,-0.553929910709565,16,15.696000000000005,28302,1162,0,0.0,35782.09101830775,False,-0.6115652785533768,0,1.451,153124,0,109,0.5,4360.0,False,0.08487363259147492,9,11.756,82696,2637,0,0.0,43907.83621578752,False,-0.2689696543031019,0.4375,535227,0.0,0.0,9,0,0,6,5,5.0,11,17,21,201.0,63.0,12,11,21,659,1.4384964611381292,256.0680506611243
134,21,0,0,0,10.0,20,10.0,19.48270191234524,47,19.680851063829788,30.79353788150409,0,,16.667678445748727,7,17.0,40.0,20,40.0,0,1.0730000000000004,60799,8,28,1.0,625.5156535456667,False,0.2504452002531681,0,1.5770000000000004,60319,54,50,1.0,1514.135095617262,False,0.24971491954101804,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,43097,1494,50,1.0,30646.833551118994,False,-0.15371977089524427,0,14.645000000000001,37327,1021,0,0.0,31440.202177015675,False,-0.553929910709565,7,15.750000000000002,28155,1162,0,0.0,35782.09101830775,False,-0.6128013932850054,0,1.451,153565,0,102,0.7,4080.0,False,0.08697626332481104,6,11.807000000000004,82630,2637,0,0.0,43952.66806143939,False,-0.2692741101839998,0.4625,535255,0.0,0.0,11,0,0,8,3,3.0,4,12,25,186.0,72.0,12,9,25,1685,2.7162101129069924,258.7842607740313
135,25,0,0,0,10.0,20,10.0,19.589775242781233,58,20.0,30.798486299276764,6,31.0,16.695871823943207,12,17.0,40.00000000000001,15,40.0,2,1.0930000000000002,61297,5,10,1.0,245.89775242781232,False,0.2567512865488195,0,1.5770000000000004,60749,57,32,1.0,1196.8728077689993,False,0.25526756432895115,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,42123,1542,54,1.0,31870.551684529608,False,-0.15896575729712592,6,14.705000000000004,37201,1021,0,0.0,31445.254511561576,False,-0.5549681952238814,6,15.803000000000004,27843,1168,0,0.0,35972.63199755526,False,-0.6146238595472824,0,1.4510000000000003,153561,2,107,1.0,4313.391743647888,False,0.08776349855277486,10,11.901,82502,2637,0,0.0,44027.013999738236,False,-0.2699085809696612,0.5,534639,0.0,0.0,10,0,0,10,5,4.133333333333333,5,15,23,255.0,43.0,15,10,23,1446,1.8263674899935722,260.61062826402485
136,23,0,0,0,10.0,20,10.0,19.589775242781233,0,,30.84954861315514,10,32.0,16.699136109663307,18,16.72222222222222,40.00000000000001,20,40.0,0,1.0910000000000002,61197,5,20,1.0,441.79550485562464,False,0.2567093172456173,0,1.5770000000000004,60649,57,42,1.0,1392.7705601968119,False,0.25522559502574893,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,42443,1532,54,1.0,31677.411297051225,False,-0.15572914520040546,12,14.819000000000003,36729,1026,0,0.0,31651.636877097175,False,-0.5580694878234408,6,15.857000000000003,27557,1173,0,0.0,36186.52052323098,False,-0.6161295291696547,0,1.451,154019,0,101,0.8,4040.000000000001,False,0.09000796345194685,6,11.951000000000002,82245,2649,0,0.0,44236.0115544981,False,-0.2709738758452502,0.475,534202,0.0,0.0,9,0,0,7,5,5.0,7,14,19,196.0,27.0,14,9,19,1080,1.5939986193552613,262.2046268833801
137,19,0,0,0,10.0,20,10.0,19.469288264114237,20,17.95,30.84954861315514,0,,16.72247998534488,11,17.0,40.00000000000001,20,40.0,0,1.0910000000000002,61156,5,25,1.0,536.732206602856,False,0.2568416701444882,0,1.5770000000000004,60849,57,37,1.0,1290.3636657722268,False,0.2582702126552241,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,42084,1542,64,1.0,31996.013614506082,False,-0.15862198969676322,5,14.857000000000005,36624,1026,0,0.0,31651.636877097175,False,-0.5589524269174612,6,15.911000000000007,27431,1173,0,0.0,36186.52052323098,False,-0.6171890560824792,0,1.451,154197,0,100,0.6,4000.000000000001,False,0.09111166994984422,13,12.075000000000001,81946,2654,0,0.0,44381.46188110531,False,-0.27255451513368356,0.45,533650,0.0,0.0,10,0,0,5,5,5.0,4,9,25,147.0,42.0,9,10,25,839,1.6117390263825655,263.8163659097627
138,25,0,0,0,10.0,20,10.0,19.43716627434587,18,19.0,30.818207262761028,35,30.62857142857143,16.72986955897626,22,16.772727272727273,40.00000000000001,20,40.0,0,1.0910000000000002,61056,5,35,1.0,730.3008196021054,False,0.2567758718653023,0,1.5770000000000004,61091,57,29,1.0,1133.6778219560301,False,0.26161890061749093,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,42814,1550,39,1.0,31329.51780848378,False,-0.15287462475023336,11,14.962000000000003,35426,1056,0,0.0,32544.026869475645,False,-0.5652743129074106,11,16.015000000000008,26990,1178,0,0.0,36303.84815553249,False,-0.6204040995470418,0,1.451,154432,0,97,0.5,3880.000000000001,False,0.09233412967852801,12,12.182,81470,2671,0,0.0,44685.48159202559,False,-0.2748177431576288,0.4375,532642,0.0,0.0,11,0,0,7,7,7.0,6,13,23,189.0,66.0,13,12,23,1934,1.7916547814384103,265.6080206912011
139,23,0,0,0,10.0,20,10.0,19.44710160528133,35,19.514285714285716,30.818207262761028,0,,16.735519292916674,18,16.77777777777778,40.00000000000001,17,40.0,0,1.0910000000000002,61271,2,30,1.0,603.4130481584399,False,0.2598769545768379,0,1.5770000000000004,61359,60,19,1.0,969.4949305003453,False,0.26542288969655775,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,42131,1575,49,1.0,32139.277184193383,False,-0.15690348545461968,11,15.061000000000003,35147,1056,0,0.0,32544.026869475645,False,-0.5676204082143791,7,16.074000000000005,26843,1178,0,0.0,36303.84815553249,False,-0.6216402142786703,0,1.4510000000000003,154752,0,89,0.0,3560.0000000000005,False,0.09345180714475321,9,12.260000000000002,81068,2689,0,0.0,45001.811378652936,False,-0.2765210494339909,0.375,531934,0.0,0.0,11,0,0,4,5,5.0,9,13,23,208.0,60.0,13,10,23,1203,1.4556448562070727,267.06366554740816
140,23,0,0,0,10.0,20,10.0,19.44710160528133,0,,30.848835502246843,45,31.0,16.714688408463765,11,16.454545454545453,40.0,14,40.0,0,1.0910000000000002,61201,0,39,0.9,758.4369626059719,False,0.26003066134602615,0,1.5770000000000004,61229,63,29,1.0,1193.9659465531586,False,0.26505939951867286,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,43526,1565,14,1.0,30866.597709296733,False,-0.1459135059878264,6,15.110000000000005,33620,1101,0,0.0,33964.567887973775,False,-0.5744882405631732,5,16.117000000000004,26738,1178,0,0.0,36339.928221646784,False,-0.6223714557494185,0,1.4510000000000003,154912,0,85,0.0,3400.0,False,0.0940106458778658,10,12.351000000000003,80759,2700,0,0.0,45129.65870285217,False,-0.2782330263113424,0.3625,531348,0.0,0.0,7,0,0,5,4,4.0,6,11,27,183.0,81.0,11,12,27,1755,1.5802682675421238,268.6439338149503
141,27,0,0,0,10.0,20,10.0,19.492742974867713,22,20.0,30.848835502246843,0,,16.73821368895922,12,17.0,40.0,12,40.0,0,1.0910000000000002,61401,0,31,0.4,604.2750322208991,False,0.26254578319099797,0,1.5770000000000004,61269,69,29,1.0,1255.2895462711635,False,0.2665052539927889,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,43086,1577,24,1.0,31480.427723420307,False,-0.14784137991496477,6,15.164000000000003,33494,1101,0,0.0,33964.567887973775,False,-0.5755477674759977,6,16.172000000000008,26612,1178,0,0.0,36339.928221646784,False,-0.6234309826622431,0,1.451,154912,0,85,0.0,3400.0,False,0.0940106458778658,12,12.461,80365,2712,0,0.0,45394.0355244574,False,-0.2800619070216082,0.3,530502,0.0,0.0,8,0,0,14,5,5.0,4,18,25,298.0,72.0,18,9,25,640,1.5302727781236172,270.1742065930739
142,25,0,0,0,10.0,20,10.0,19.567848861861386,44,19.977272727272727,30.851915636799454,5,31.0,16.696610983233494,15,16.333333333333332,40.0,20,40.0,0,1.0910000000000002,61911,0,8,0.5,156.54279089489108,False,0.26840054418578013,0,1.5770000000000004,61438,74,23,1.0,1190.0605238228118,False,0.26929592122097334,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,42362,1611,29,1.0,32418.510069925876,False,-0.1515347225205276,10,15.258000000000004,33239,1101,0,0.0,33967.9591161162,False,-0.5776777898095534,5,16.216000000000005,26347,1183,0,0.0,36497.816198333756,False,-0.6249955171990912,0,1.451,155352,0,74,0.0,2960.0,False,0.09554745239392542,9,12.539000000000003,80008,2727,0,0.0,45531.65815127774,False,-0.2820750445279987,0.3125,530020,0.0,0.0,12,0,0,10,5,5.0,4,14,27,192.0,63.0,14,11,27,1674,1.4896516678854823,271.6638582609594
143,27,0,0,0,10.0,20,10.0,19.602113069880158,22,20.0,30.851915636799454,0,,16.674619244008017,28,16.571428571428573,40.0,20,40.0,0,1.0910000000000002,61841,0,15,0.7,294.0316960482024,False,0.26837485365902974,0,1.5770000000000004,61748,77,11,1.0,985.6232437686817,False,0.27354746320765144,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,41922,1623,39,1.0,33017.45422225067,False,-0.15357041500861432,12,15.368000000000004,32921,1101,0,0.0,33967.9591161162,False,-0.5803518339228724,16,16.371000000000002,25867,1183,0,0.0,36497.816198333756,False,-0.6290318102003273,0,1.4510000000000003,155508,2,75,1.0,3033.349238488016,False,0.09689337789544131,11,12.640000000000002,79596,2743,0,0.0,45738.48058631399,False,-0.28423068658118533,0.4625,528766,0.0,0.0,10,0,0,7,8,8.0,8,15,26,225.0,64.0,15,12,26,1000,1.4772747633978724,273.14113302435726
144,26,0,0,0,10.0,20,10.0,19.617759817079143,39,19.71794871794872,30.77794248021767,21,30.0,16.65744356740288,22,16.545454545454547,40.0,20,40.0,0,1.0910000000000002,61980,0,11,0.7,215.79535798787057,False,0.27041859713115757,17,1.7470000000000003,61846,80,10,1.0,996.1775981707915,False,0.27566068094380003,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,41783,1652,28,1.0,33270.32160726084,False,-0.15375245098460968,11,15.466000000000003,32635,1101,0,0.0,33886.514670719655,False,-0.5830992227162585,11,16.465000000000003,24951,1204,0,0.0,37056.64274618208,False,-0.634384832173535,0,1.451,155846,0,72,0.8,2880.0,False,0.09871886220433938,9,12.719000000000003,79222,2759,0,0.0,45957.88680246454,False,-0.28607692833429543,0.4375,527626,0.0,0.0,10,0,0,8,9,8.38888888888889,6,14,22,222.0,49.0,14,12,22,1479,1.5502402475103736,274.69137327186763
145,22,0,0,0,10.0,20,10.0,19.634632564285162,12,20.0,30.805384366211364,5,32.0,16.50825255217855,26,15.653846153846153,40.0,20,40.0,1,1.1010000000000002,62104,0,10,1.0,196.34632564285164,False,0.2727568579722832,0,1.7300000000000002,61746,80,20,1.0,1192.6926512857033,False,0.27562502712479237,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,41703,1654,33,1.0,33492.25994541263,False,-0.15330383050315338,7,15.525000000000004,32321,1106,0,0.0,34070.75510902977,False,-0.5849649973132174,19,16.644000000000005,24409,1204,0,0.0,37089.68277691848,False,-0.6388035638074079,0,1.451,156321,0,63,0.5,2520.0,False,0.10077958003269206,6,12.770000000000001,78836,2780,0,0.0,45892.94209505637,False,-0.28900016033412834,0.4375,526803,0.0,0.0,9,0,0,6,6,6.0,5,11,23,183.0,48.0,11,11,23,1140,1.5003396142274141,276.19171288609505
146,23,0,0,0,10.0,20,10.0,19.63204925367954,1,19.0,30.80919295591685,4,31.0,16.543084995900394,12,17.0,40.0,20,40.0,0,1.1,62013,1,19,1.0,383.00893581991124,False,0.2728045602371493,0,1.7300000000000002,61656,79,30,1.0,1378.9614776103863,False,0.27568916227707463,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,8.453000000000001,41808,1645,39,1.0,33496.279547583596,False,-0.15175368272986728,6,15.578000000000005,32071,1110,0,0.0,34198.204181067704,False,-0.5865313772123186,6,16.685000000000006,24283,1204,0,0.0,37094.26831892389,False,-0.6398438109378332,0,1.451,156477,2,64,1.0,2593.086169991801,False,0.10212458670380085,11,12.874,78668,2780,0,0.0,45989.7762886031,False,-0.28983550481089215,0.5,526339,0.0,0.0,9,0,0,4,5,5.0,6,10,29,165.0,64.0,10,13,29,703,1.544449184089899,277.73616207018495
147,29,0,0,0,10.0,20,10.0,19.4285255573562,21,17.285714285714285,30.951002504590512,63,31.365079365079364,16.562736311482073,16,16.75,40.0,20,40.0,0,1.1,61964,0,24,0.8,466.2846133765488,False,0.2726539185359361,0,1.7300000000000002,61868,82,22,1.0,1247.4275622618363,False,0.2786813263449606,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,24,8.693000000000001,42821,1656,10,1.0,32483.148348027767,False,-0.14441745604916728,10,15.672000000000002,30569,1149,0,0.0,35562.701877774496,False,-0.5934246185376237,6,16.739000000000004,23429,1228,0,0.0,38007.83107563715,False,-0.6431839999847078,0,1.4510000000000003,156513,4,68,1.0,2786.2509452459285,False,0.1030507388729826,14,13.003000000000002,78370,2784,0,0.0,46110.65789116609,False,-0.2914949708315307,0.475,524897,0.0,0.0,11,0,0,11,7,6.615384615384615,5,16,23,228.0,84.0,16,13,23,1531,1.6634215405210853,279.39958361070603
148,23,0,0,0,10.0,20,10.0,19.407931447011354,11,19.0,30.96556567160994,94,31.0,16.557433228536457,14,16.5,39.99999999999999,20,40.0,0,1.1,62093,0,21,0.8,407.56656038723844,False,0.2746927336755937,0,1.7300000000000002,61748,84,32,1.0,1461.0538063043632,False,0.2784115015377349,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,84,9.509000000000002,41593,1657,10,1.0,32468.598064413913,False,-0.16231169555848082,0,15.662000000000004,29112,1196,0,0.0,37034.81654324549,False,-0.5994869848754826,14,16.873000000000005,21594,1275,0,0.0,39481.096231302676,False,-0.6524201098573731,0,1.4510000000000003,156874,1,66,1.0,2656.557433228536,False,0.10511951266897374,8,13.069000000000003,78162,2791,0,0.0,46211.796140845254,False,-0.29259470171687396,0.475,520539,0.0,0.0,9,0,0,7,6,5.787234042553191,7,14,23,192.0,72.0,14,9,23,889,1.4704521307721734,280.8700357414782
149,23,0,0,0,10.0,20,10.0,19.407931447011354,0,,30.96556567160994,0,,16.569202664241914,18,16.666666666666668,39.99999999999999,20,40.0,0,1.1,62023,0,28,0.7,543.4220805163179,False,0.27465033230189395,0,1.7300000000000002,61618,87,42,1.0,1685.133120774477,False,0.27804400393655343,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,41593,1647,20,1.0,32584.1744066599,False,-0.1614745740623196,6,15.722000000000003,28980,1196,0,0.0,37034.81654324549,False,-0.6005969654508224,12,16.979000000000006,21287,1275,0,0.0,39481.096231302676,False,-0.6550016555894136,0,1.451,157189,0,62,0.6,2479.9999999999995,False,0.10670327060368553,10,13.161000000000001,77825,2804,0,0.0,46460.04427053432,False,-0.2940817431907794,0.41250000000000003,519878,0.0,0.0,7,0,0,9,5,5.0,5,14,25,211.0,88.0,14,9,25,600,1.626241771504283,282.4962775129825
150,25,0,0,0,10.0,20,10.0,19.396135549652353,44,19.34090909090909,30.96556567160994,0,,16.589379401958592,22,16.727272727272727,39.99999999999999,20,40.0,0,1.1,62111,4,26,1.0,544.2995242909612,False,0.276459931292877,0,1.7300000000000002,62181,83,20,1.0,1217.922710993047,False,0.28478395309167875,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,40742,1681,30,1.0,33533.870829113905,False,-0.16692352221351037,8,15.796000000000006,28784,1196,0,0.0,37034.81654324549,False,-0.6022451184263272,14,17.107000000000003,20881,1275,0,0.0,39481.096231302676,False,-0.6584156867529591,0,1.451,157493,0,59,0.8,2359.9999999999995,False,0.10840772873967895,9,13.241000000000001,77481,2818,0,0.0,46748.87115471931,False,-0.2954759519303711,0.475,519036,0.0,0.0,13,0,0,12,7,7.0,5,17,26,261.0,66.0,17,8,26,1491,1.7778472369536757,284.27412474993616
151,26,0,0,0,10.0,20,10.0,19.471324689319037,32,20.0,30.96556567160994,0,,16.61886413473496,12,17.0,39.99999999999999,20,40.0,0,1.1,62281,5,22,1.0,478.3691431650188,False,0.27926388466980095,0,1.7300000000000002,62451,82,12,1.0,1053.6558962718284,False,0.28862800679603684,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,40102,1703,40,1.0,34398.28857277471,False,-0.1699335918648257,4,15.828000000000001,28700,1196,0,0.0,37034.81654324549,False,-0.6029514697015436,8,17.173000000000005,20685,1275,0,0.0,39481.096231302676,False,-0.6600638397284639,0,1.4510000000000003,157677,0,59,0.8,2359.9999999999995,False,0.10969305782583791,12,13.352,77223,2822,0,0.0,46898.43458822206,False,-0.29675582034654263,0.475,518482,0.0,0.0,9,0,0,12,6,6.0,6,18,20,294.0,69.0,18,8,20,1160,1.5796118630096316,285.8537366129458
152,20,0,0,0,10.0,20,10.0,19.471324689319037,0,,30.96556567160994,0,,16.616238814974533,12,16.583333333333332,39.99999999999999,8,40.0,0,1.1,62171,6,32,1.0,683.0823900582092,False,0.2791074888490158,0,1.7300000000000002,62361,81,22,1.0,1238.3691431650188,False,0.28867622711537305,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425000000000002,40102,1693,50,1.0,34513.230982597626,False,-0.16910106195244506,12,15.944000000000003,28388,1196,0,0.0,37034.81654324549,False,-0.605575060152347,0,17.165000000000006,20685,1275,0,0.0,39481.096231302676,False,-0.6600638397284639,0,1.451,157677,0,59,0.0,2359.9999999999995,False,0.10969305782583791,8,13.420000000000002,76946,2834,0,0.0,47090.420801637825,False,-0.29802024113319286,0.375,517693,0.0,0.0,5,0,0,4,4,4.0,8,12,20,186.0,38.0,12,8,20,200,1.6551172798499465,287.50885389279574
153,20,0,0,0,10.0,20,10.0,19.451912061335516,21,19.238095238095237,30.96556567160994,0,,16.60741981962415,12,16.5,40.0,7,40.0,0,1.1,62465,7,21,1.0,478.49015328804586,False,0.2830300596792442,0,1.7300000000000002,62271,80,32,1.0,1422.4611859627366,False,0.2887180920154969,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,39698,1704,60,1.0,35003.99209281232,False,-0.17139882885609342,6,15.992000000000003,28256,1196,0,0.0,37034.81654324549,False,-0.6066850407276869,6,17.225000000000005,20559,1275,0,0.0,39481.096231302676,False,-0.6611233666412885,0,1.451,157677,0,59,0.0,2360.0,False,0.10969305782583791,7,13.482000000000003,76672,2846,0,0.0,47264.71680665033,False,-0.29932549280267984,0.375,516961,0.0,0.0,7,0,0,7,4,4.0,5,12,24,171.0,69.0,12,8,24,604,1.3402859568595886,288.84913984965533
154,24,0,0,0,10.000000000000002,20,10.0,19.522431958943457,44,19.886363636363637,31.071462575625574,26,32.23076923076923,16.61306777495301,15,16.666666666666668,40.0,16,40.0,23,1.33,62753,9,10,1.0,285.2243195894346,False,0.28694573906929777,0,1.7300000000000002,62191,78,42,1.0,1599.9421422756254,False,0.2888969363058155,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,39661,1738,44,1.0,35297.13109797125,False,-0.16981160115619381,11,16.096000000000004,27287,1217,0,0.0,37813.969954536326,False,-0.6115573786188464,4,17.259000000000004,20320,1280,0,0.0,39771.47209680073,False,-0.6619122270381146,0,1.451,157769,0,59,0.4,2360.0,False,0.1103357223689174,12,13.595000000000002,76300,2857,0,0.0,47463.53463304075,False,-0.3012296735227771,0.425,515644,0.0,0.0,10,0,0,5,9,8.384615384615385,6,11,23,183.0,85.0,11,13,23,1458,1.4272928452119231,290.27643269486725
155,23,0,0,0,10.000000000000002,20,10.0,19.54123655116098,10,20.0,31.071462575625574,0,,16.61326257507437,13,16.615384615384617,40.0,10,40.0,0,1.3070000000000004,62843,10,10,1.0,295.41236551160983,False,0.28889151626198656,0,1.7300000000000002,62101,77,52,1.0,1786.1443006603713,False,0.2889603893912707,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,39461,1738,54,1.0,35640.52810500156,False,-0.17022157763789575,4,16.125000000000007,27203,1217,0,0.0,37813.969954536326,False,-0.6122637298940627,9,17.345000000000006,20091,1280,0,0.0,39771.47209680073,False,-0.6638378751574543,0,1.4510000000000003,157633,0,67,0.8,2680.0,False,0.11050337398885117,10,13.683000000000003,76092,2862,0,0.0,47547.157489862846,False,-0.30239058115783407,0.475,514787,0.0,0.0,6,0,0,11,5,5.0,4,15,17,225.0,54.0,15,8,17,400,1.376385411247611,291.65281810611486
156,17,0,0,0,10.000000000000002,20,10.0,19.54123655116098,0,,31.068757258161607,11,31.0,16.621786033743632,19,16.68421052631579,40.0,10,40.0,0,1.3070000000000002,62733,11,20,1.0,500.8247310232196,False,0.28874227298886096,0,1.7300000000000002,62011,76,62,1.0,1971.5566661719809,False,0.28901576225826625,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,39802,1728,53,1.0,35413.900895088744,False,-0.16692330444512157,10,16.221000000000004,26604,1228,0,0.0,38152.433913022454,False,-0.6158776250072634,9,17.426000000000005,19870,1280,0,0.0,39768.009290446855,False,-0.6657108109987014,0,1.4510000000000003,157497,0,75,0.8,3000.0,False,0.11067102560878495,10,13.773000000000001,75783,2873,0,0.0,47754.391274945454,False,-0.30382528160252087,0.475,513663,0.0,0.0,6,0,0,3,6,6.0,5,8,22,129.0,39.0,8,9,22,541,1.2838642848655581,292.9366823909804
157,22,0,0,0,10.000000000000002,20,10.0,19.567714529873104,14,20.0,31.068757258161607,0,,16.637084120246097,6,17.0,39.99999999999999,14,40.0,0,1.3070000000000004,62663,8,30,1.0,667.0314358961931,False,0.28901038872868096,0,1.7300000000000002,62161,79,58,1.0,1924.92744273264,False,0.29160794977423315,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,39522,1732,63,1.0,35848.6132730044,False,-0.1678307649133417,0,16.211000000000006,26604,1228,0,0.0,38152.433913022454,False,-0.6158776250072634,6,17.477000000000004,19744,1280,0,0.0,39768.009290446855,False,-0.666770337911526,0,1.451,157537,0,74,0.0,2959.9999999999995,False,0.11081073529206309,13,13.892999999999999,75465,2879,0,0.0,47898.16518218852,False,-0.3055445003905287,0.375,513059,0.0,0.0,6,0,0,10,4,4.0,4,14,17,222.0,39.0,14,8,17,520,1.5511103104799986,294.4877927014604
158,17,0,0,0,10.000000000000002,20,10.0,19.616855738252113,28,20.0,31.06502740236549,15,31.0,16.608743319212575,21,16.428571428571427,39.99999999999999,8,40.0,0,1.3070000000000002,62813,11,26,1.0,620.038249194555,False,0.29159885260675383,0,1.7300000000000002,62371,76,54,1.0,1819.310209865614,False,0.29482433919080053,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,39427,1750,58,1.0,36131.2691312784,False,-0.1671596568889906,10,16.311000000000007,26036,1238,0,0.0,38458.503924128476,False,-0.6193670423048558,11,17.581000000000007,19304,1285,0,0.0,39918.56021203966,False,-0.6698372860468729,0,1.451,157469,0,78,0.4,3119.9999999999995,False,0.11089456110202998,8,13.960000000000003,75092,2896,0,0.0,48098.920652439614,False,-0.30744889890453775,0.425,511875,0.0,0.0,10,0,0,6,6,6.0,3,9,18,117.0,39.0,9,8,18,1225,1.286232185550034,295.77402488701046
159,18,0,0,0,10.000000000000002,20,10.0,19.639615553258274,14,20.0,31.121274932188534,33,31.545454545454547,16.585103675042284,21,16.428571428571427,39.999999999999986,14,40.0,0,1.3070000000000004,62733,9,36,1.0,797.0261599172978,False,0.2917726526427944,0,1.7300000000000002,62531,78,50,1.0,1761.9807776629139,False,0.2975116710761061,0,0.2,69363,0,0,0.0,0.0,False,0.0047948777378607026,0,9.425,40188,1754,35,1.0,35537.13030304161,False,-0.1604391419700892,15,16.451,25029,1255,0,0.0,39057.20003989661,False,-0.6253176476825093,6,17.630000000000003,18692,1301,0,0.0,40488.77868677728,False,-0.672586092083075,0,1.4510000000000003,157561,0,78,0.4,3119.999999999999,False,0.11153722564510946,10,14.052,74693,2913,0,0.0,48312.40700539817,False,-0.30949045431703553,0.425,510790,0.0,0.0,9,0,0,6,6,6.0,4,10,23,154.0,22.0,10,8,23,1681,1.3488593567162752,297.12288424372673
