index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Ran@3,spot_market_loss_07Ran@3,balance_07Ran@3,inventory_07Ran@3_input,inventory_07Ran@3_output,productivity_07Ran@3,assets_07Ran@3,bankrupt_07Ran@3,score_07Ran@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
132,1,0,0,0,10.0,8,10.0,3.289996006805831,3,2.0,20.864084897412322,0,,13.043449150763331,0,,39.0,9,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,3,5.855000000000001,27266,1357,0,0.0,13570.0,False,-0.33627663099623806,0,1.7030000000000003,74764,0,98,0.3,2044.6803199464075,False,0.1618860312443191,0,14.042,23807,297,0,0.0,977.1288140213318,False,-0.627522890719937,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14742.0,False,0.2840160309783518,9,11.936,60785,2678,0,0.0,34930.3568257442,False,-0.37652737765326155,0.0375,391972,0.0,0.2,2,0,0,0,3,3.0,1,1,1,11.0,0.0,1,0,1,80,0.5845987410284579,287.5558004429913
133,1,0,0,0,10.0,9,10.0,3.289996006805831,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,7,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.852000000000002,27176,1366,0,0.0,13660.0,False,-0.33715377268385865,0,1.7030000000000003,74764,0,98,0.0,2044.6803199464075,False,0.1618860312443191,0,14.042000000000005,23807,297,0,0.0,977.1288140213318,False,-0.627522890719937,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14742.0,False,0.2840160309783518,7,11.997,60709,2678,0,0.0,34930.3568257442,False,-0.37713292156714684,0.0,391806,0.0,0.2,2,0,0,1,2,2.0,0,1,1,12.0,0.0,1,0,1,90,0.5869085440062918,288.1427089869976
134,1,0,0,0,10.0,8,10.0,3.289996006805831,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,10,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.852000000000002,27096,1374,0,0.0,13740.0,False,-0.33793345418396586,0,1.7030000000000003,74764,0,98,0.0,2044.6803199464075,False,0.1618860312443191,0,14.042000000000005,23807,297,0,0.0,977.1288140213318,False,-0.627522890719937,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,153782,0,378,0.0,14742.0,False,0.2840160309783518,10,12.090000000000002,60584,2678,0,0.0,34930.3568257442,False,-0.37812888195182653,0.0,391601,0.0,0.2,2,0,0,0,2,2.0,1,1,1,18.0,0.0,1,0,1,80,0.5889617099892348,288.73167069698684
135,1,0,0,0,10.0,13,10.0,3.289996006805831,0,,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.852000000000002,26966,1387,0,0.0,13870.0,False,-0.33920043662164007,0,1.7030000000000003,74764,0,98,0.0,2044.6803199464075,False,0.1618860312443191,0,14.042000000000002,23807,297,0,0.0,977.1288140213318,False,-0.627522890719937,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,154133,0,369,0.0,14390.999999999998,False,0.28541435935844217,11,12.190000000000001,60453,2678,0,0.0,34930.3568257442,False,-0.3791726484349709,0.0,391691,0.0,0.2,4,0,0,0,3,3.0,1,1,1,14.0,0.0,1,0,1,481,0.587691133026965,289.3193618300138
136,1,0,0,0,10.0,13,10.0,3.042407591426848,4,1.0,20.864084897412322,0,,13.043449150763331,0,,38.99999999999999,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,5.892000000000002,26761,1400,0,0.0,14000.0,False,-0.3419293218720153,0,1.7030000000000003,74760,0,102,0.4,2128.136659536057,False,0.16246444462826778,0,14.042000000000005,23807,297,0,0.0,903.5950546537738,False,-0.6280865664935245,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,154250,0,366,0.0,14273.999999999998,False,0.2858804688184723,9,12.269000000000002,60346,2678,0,0.0,34930.3568257442,False,-0.38002519052425676,0.05,391492,0.0,0.2,4,0,0,0,4,4.0,1,1,1,13.0,0.0,1,0,1,247,0.5824176410096698,289.9017794710235
137,1,0,0,0,10.0,7,10.0,3.042407591426848,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.888000000000002,26691,1407,0,0.0,14070.0,False,-0.34261154318460907,0,1.7030000000000003,74760,0,102,0.0,2128.136659536057,False,0.16246444462826778,0,14.042000000000002,23807,297,0,0.0,903.5950546537738,False,-0.6280865664935245,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,154562,0,358,0.0,13962.0,False,0.28712342737855256,12,12.38,60170,2678,0,0.0,34930.3568257442,False,-0.3814275027458858,0.0,391558,0.0,0.2,4,0,0,1,3,3.0,0,1,1,13.0,0.0,1,0,1,382,0.601736890967004,290.5035163619905
138,1,0,0,0,10.0,12,10.0,3.042407591426848,0,,20.864084897412322,0,,13.043449150763331,0,,39.0,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.888000000000002,26571,1419,0,0.0,14190.0,False,-0.3437810654347699,0,1.7030000000000003,74760,0,102,0.0,2128.136659536057,False,0.16246444462826778,0,14.042000000000002,23807,297,0,0.0,903.5950546537738,False,-0.6280865664935245,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,155030,0,346,0.0,13494.0,False,0.28898786521867303,8,12.448000000000004,60078,2678,0,0.0,34930.3568257442,False,-0.38216052958901015,0.0,391814,0.0,0.2,6,0,0,0,2,2.0,1,1,1,14.0,0.0,1,0,1,588,0.62079758499749,291.12431394698797
139,1,0,0,0,10.0,10,10.0,3.041171115325703,1,3.0,20.864084897412322,0,,13.043449150763331,0,,39.0,18,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.898000000000002,26455,1429,0,0.0,14290.0,False,-0.34506753990994676,0,1.7030000000000003,74757,0,103,0.1,2149.000744433469,False,0.16257838582514497,0,14.042000000000002,23807,297,0,0.0,903.2278212517338,False,-0.6280893815348573,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,155459,0,335,0.0,13065.0,False,0.2906969332387835,7,12.510000000000002,60007,2678,0,0.0,34930.3568257442,False,-0.38272623508750825,0.0125,392053,0.0,0.2,4,0,0,0,3,3.0,1,1,1,17.0,0.0,1,0,1,529,0.578457505966071,291.70277145295404
140,1,0,0,0,10.0,10,10.0,2.8960295084834726,5,2.0,20.864084897412322,0,,13.043449150763331,0,,39.0,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,5.947000000000002,26270,1439,0,0.0,14390.0,False,-0.3476989649728086,0,1.703,74747,0,108,0.5,2253.321168920531,False,0.16322474718230578,0,14.042000000000002,23807,297,0,0.0,860.1207640195913,False,-0.6284198202889939,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,155459,0,335,0.0,13065.0,False,0.2906969332387835,12,12.623000000000003,59839,2678,0,0.0,34930.3568257442,False,-0.3840648058445178,0.0625,391690,0.0,0.2,2,0,0,0,4,4.0,1,1,1,17.0,0.0,1,0,1,100,0.5840124569949694,292.286783909949
141,1,0,0,0,10.0,8,10.0,2.8691060964196824,1,2.0,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,5.952000000000002,26173,1447,0,0.0,14470.0,False,-0.3488100111104614,0,1.7030000000000003,74745,0,109,0.1,2274.1852538179432,False,0.163354019453738,0,14.042000000000002,23807,297,0,0.0,852.1245106366457,False,-0.6284811158673813,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,155849,0,325,0.0,12675.000000000002,False,0.2922506314388839,10,12.711,59735,2678,0,0.0,34930.3568257442,False,-0.38489344488457133,0.0125,391877,0.0,0.2,4,0,0,0,3,3.0,1,1,1,16.0,0.0,1,0,1,470,0.5779957710183226,292.86477968096733
142,1,0,0,0,10.0,12,10.0,2.8691060964196824,0,,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.951000000000001,26053,1459,0,0.0,14590.0,False,-0.3499795333606222,0,1.703,74745,0,109,0.0,2274.1852538179432,False,0.163354019453738,0,14.042000000000005,23807,297,0,0.0,852.1245106366457,False,-0.6284811158673813,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,156356,0,312,0.0,12168.000000000004,False,0.2942704390990144,7,12.771,59664,2678,0,0.0,34930.3568257442,False,-0.38545915038306944,0.0,392193,0.0,0.2,6,0,0,0,2,2.0,1,1,1,12.0,0.0,1,0,1,627,0.5724555950146168,293.43723527598195
143,1,0,0,0,10.0,8,10.0,3.0631022933047105,3,5.0,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,12,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,3,5.981000000000002,25929,1467,0,0.0,14670.0,False,-0.35161686451084734,0,1.7030000000000003,74730,0,112,0.3,2336.7775085101803,False,0.1636038565970395,0,14.042000000000002,23807,297,0,0.0,909.741381111499,False,-0.6280394515989429,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,156590,0,306,0.0,11934.000000000002,False,0.29520265801907464,6,12.824000000000003,59607,2678,0,0.0,34930.3568257442,False,-0.3859133083184834,0.0375,392231,0.0,0.2,4,0,0,0,4,4.0,1,1,1,11.0,0.0,1,0,1,314,0.5721624079742469,294.0093976839562
144,1,0,0,0,10.0,8,10.0,3.0631022933047105,0,,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,5.978000000000001,25849,1475,0,0.0,14750.0,False,-0.35239654601095455,0,1.7030000000000003,74730,0,112,0.0,2336.7775085101803,False,0.1636038565970395,0,14.042000000000005,23807,297,0,0.0,909.741381111499,False,-0.6280394515989429,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,156941,0,297,0.0,11583.000000000002,False,0.296600986399165,11,12.928,59449,2678,0,0.0,34930.3568257442,False,-0.3871722022447186,0.0,392344,0.0,0.2,4,0,0,0,3,3.0,1,1,1,14.0,0.0,1,0,1,431,0.5754896449507214,294.5848873289069
145,1,0,0,0,10.0,6,10.0,3.122292190191228,2,4.0,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,2,5.998000000000002,25759,1481,0,0.0,14810.0,False,-0.3535660682611153,0,1.7030000000000003,74722,0,114,0.2,2378.505678305005,False,0.16380107684168363,0,14.042000000000002,23807,297,0,0.0,927.3207804867947,False,-0.6279046960577154,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,157331,0,287,0.0,11193.000000000002,False,0.29815468459926536,10,13.017000000000003,59327,2678,0,0.0,34930.3568257442,False,-0.388144259580166,0.025,392514,0.0,0.2,4,0,0,0,3,3.0,1,1,1,12.0,0.0,1,0,1,450,0.57458110305015,295.15946843195707
146,1,0,0,0,10.0,13,10.0,2.9547439660541306,5,2.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,11,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.046000000000003,25544,1494,0,0.0,14940.0,False,-0.35648987388651737,0,1.7030000000000003,74712,0,119,0.5,2482.826102792066,False,0.16444743819884444,0,14.042000000000002,23807,297,0,0.0,877.5589579180768,False,-0.6282861471636126,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,157448,0,284,0.0,11076.000000000004,False,0.2986207940592955,8,13.087000000000002,59245,2678,0,0.0,34930.3568257442,False,-0.3887976095925159,0.0625,392324,0.0,0.2,4,0,0,0,3,3.0,1,1,1,8.0,0.0,1,0,1,247,0.5661818499793299,295.7256502819364
147,1,0,0,0,10.0,11,10.0,2.5863459252248857,7,1.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,7,6.1110000000000015,25296,1505,0,0.0,15050.0,False,-0.3602518371245346,0,1.7030000000000003,74705,0,126,0.7,2628.8746970739526,False,0.1654596616207548,0,14.042000000000002,23807,297,0,0.0,768.144739791791,False,-0.629124865931349,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,157838,0,274,0.0,10686.000000000004,False,0.3001744922593959,10,13.179000000000002,59123,2678,0,0.0,34930.3568257442,False,-0.38976966692796333,0.0875,392337,0.0,0.2,5,0,0,1,4,4.0,0,1,1,14.0,0.0,1,0,1,500,0.5718351129908115,296.2974853949272
148,1,0,0,0,10.0,8,10.0,2.5983609000838546,1,3.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.1140000000000025,25200,1513,0,0.0,15130.0,False,-0.36134339122468473,0,1.703,74702,0,127,0.1,2649.738781971365,False,0.16557360281763198,0,14.042000000000002,23807,297,0,0.0,771.7131873249048,False,-0.6290975118637612,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,158267,0,263,0.0,10257.000000000004,False,0.3018835602795063,9,13.259000000000002,59015,2678,0,0.0,34930.3568257442,False,-0.3906301767003266,0.0125,392559,0.0,0.2,5,0,0,0,3,3.0,1,1,1,15.0,0.0,1,0,1,509,0.5744012949871831,296.8718866899144
149,1,0,0,0,10.0,9,10.0,2.54838930490901,1,1.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.123000000000002,25092,1522,0,0.0,15220.0,False,-0.3625713895873536,0,1.7030000000000003,74701,0,128,0.1,2670.6028668687773,False,0.1657182061636192,0,14.042000000000002,23807,297,0,0.0,756.8716235579759,False,-0.629211280424073,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,158657,0,253,0.0,9867.000000000004,False,0.30343725847960673,10,13.350000000000001,58911,2678,0,0.0,34930.3568257442,False,-0.39145881574038016,0.0125,392736,0.0,0.2,4,0,0,0,3,3.0,1,1,1,13.0,0.0,1,0,1,480,0.5696620789822191,297.4415487688966
150,1,0,0,0,10.0,12,10.0,2.54838930490901,0,,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.122000000000002,24972,1534,0,0.0,15340.0,False,-0.3637409118375144,0,1.703,74701,0,128,0.0,2670.6028668687773,False,0.1657182061636192,0,14.042000000000005,23807,297,0,0.0,756.8716235579759,False,-0.629211280424073,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,159086,0,242,0.0,9438.000000000004,False,0.3051463264997171,9,13.430000000000001,58813,2678,0,0.0,34930.3568257442,False,-0.3922396486819691,0.0,392947,0.0,0.2,5,0,0,0,2,2.0,1,1,1,12.0,0.0,1,0,1,549,0.5720894769765437,298.01363824587315
151,1,0,0,0,10.0,11,10.0,2.54838930490901,0,,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.122000000000002,24862,1545,0,0.0,15450.0,False,-0.36481297390016176,0,1.7030000000000003,74701,0,128,0.0,2670.6028668687773,False,0.1657182061636192,0,14.042000000000002,23807,297,0,0.0,756.8716235579759,False,-0.629211280424073,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,159359,0,235,0.0,9165.000000000004,False,0.30623391523978744,13,13.551,58617,2678,0,0.0,34930.3568257442,False,-0.39380131456514694,0.0,392914,0.0,0.2,5,0,0,0,3,3.0,1,1,1,14.0,0.0,1,0,1,383,0.568854924000334,298.5824931698735
152,1,0,0,0,10.0,15,10.0,2.496406993601405,1,1.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.1320000000000014,24694,1560,0,0.0,15600.0,False,-0.36662573338791105,0,1.7030000000000003,74700,0,129,0.1,2691.4669517661896,False,0.16586280950960644,0,14.042000000000002,23807,297,0,0.0,741.4328770996173,False,-0.6293296267105677,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,159866,0,222,0.0,8658.000000000004,False,0.3082537228999179,7,13.608000000000004,58541,2678,0,0.0,34930.3568257442,False,-0.39440685847903223,0.0125,393176,0.0,0.2,6,0,0,0,3,3.0,1,1,1,11.0,0.0,1,0,1,657,0.5673904310096987,299.1498836008832
153,1,0,0,0,10.0,9,10.0,2.4183756147303512,5,2.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.181,24519,1569,0,0.0,15690.0,False,-0.36915969826325945,0,1.7030000000000003,74690,0,134,0.5,2795.7873762532513,False,0.16650917086676725,0,14.042000000000002,23807,297,0,0.0,718.2575575749144,False,-0.6295072779863022,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,160256,0,212,0.0,8268.000000000004,False,0.3098074211000183,10,13.701,58417,2678,0,0.0,34930.3568257442,False,-0.3953948511806345,0.0625,393257,0.0,0.2,4,0,0,0,3,3.0,1,1,1,15.0,0.0,1,0,1,480,0.5773738150019199,299.7272574158851
154,1,0,0,0,10.000000000000002,11,10.0,2.17260878374579,6,1.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,6,6.2360000000000015,24296,1580,0,0.0,15800.000000000004,False,-0.3724343605637097,0,1.703,74684,0,140,0.6,2920.9718856377253,False,0.16737679094269037,0,14.042000000000002,23807,297,0,0.0,645.2648087724996,False,-0.6300668066232349,0,17.876,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,160451,0,207,0.0,8073.000000000003,False,0.3105842702000685,15,13.841000000000001,58160,2678,0,0.0,34930.3568257442,False,-0.39744254573153603,0.075,392966,0.0,0.2,4,0,0,1,5,5.0,0,1,1,14.0,0.0,1,0,1,305,0.5791344140307046,300.3063918299158
155,1,0,0,0,10.000000000000002,11,10.0,2.1983324323162345,1,3.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.240000000000001,24170,1591,0,0.0,15910.000000000004,False,-0.37381829522640003,0,1.703,74681,0,141,0.1,2941.835970535137,False,0.16749073213956756,0,14.042000000000005,23807,297,0,0.0,652.9047323979216,False,-0.630008242503887,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,160802,0,198,0.0,7722.000000000003,False,0.31198259858015887,11,13.936000000000002,58020,2678,0,0.0,34930.3568257442,False,-0.39855802136237733,0.0125,393048,0.0,0.2,5,0,0,1,4,4.0,0,1,1,3.0,0.0,1,0,1,461,0.5689393010106869,300.8753311309265
156,1,0,0,0,10.000000000000002,10,10.0,2.463688195375528,5,4.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,5,6.289000000000002,23995,1601,0,0.0,16010.000000000004,False,-0.37625479991423505,0,1.703,74661,0,146,0.5,3046.156395022199,False,0.16798378275117823,0,14.042,23807,297,0,0.0,731.7153940265318,False,-0.6294041164393078,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.71400000000001,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,161153,0,189,0.0,7371.000000000003,False,0.3133809269602492,11,14.035000000000002,57859,2678,0,0.0,34930.3568257442,False,-0.39984081833784485,0.0625,393043,0.0,0.2,4,0,0,0,4,4.0,1,1,1,16.0,0.0,1,0,1,451,0.5732574180001393,301.44858854892664
157,1,0,0,0,10.000000000000002,12,10.0,2.4100102313249607,4,2.0,20.864084897412322,0,,13.043449150763331,0,,39.000000000000014,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,4,6.324000000000001,23807,1613,0,0.0,16130.000000000004,False,-0.3787497807145781,0,1.703,74653,0,150,0.4,3129.6127346118483,False,0.16850087183690685,0,14.042000000000002,23807,297,0,0.0,715.7730387035133,False,-0.6295263231583278,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000006,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,161543,0,179,0.0,6981.000000000003,False,0.31493462516034965,10,14.124000000000002,57735,2678,0,0.0,34930.3568257442,False,-0.4008288110394472,0.05,393113,0.0,0.2,5,0,0,0,3,3.0,1,1,1,17.0,0.0,1,0,1,510,0.5684501050272956,302.01703865395393
158,1,0,0,0,10.000000000000002,11,10.0,2.4100102313249607,0,,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,0,6.320000000000001,23697,1624,0,0.0,16240.000000000004,False,-0.3798218427772255,0,1.703,74653,0,150,0.0,3129.6127346118483,False,0.16850087183690685,0,14.042000000000005,23807,297,0,0.0,715.7730387035133,False,-0.6295263231583278,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,162050,0,166,0.0,6474.000000000001,False,0.31695443282048014,7,14.184000000000003,57659,2678,0,0.0,34930.3568257442,False,-0.40143435495333246,0.0,393434,0.0,0.2,6,0,0,0,2,2.0,1,1,1,12.0,0.0,1,0,1,617,0.5584764319937676,302.5755150859477
159,1,0,0,0,10.000000000000002,7,10.0,2.366081946502778,1,1.0,20.864084897412322,0,,13.043449150763331,0,,39.00000000000001,20,39.0,0,0.2,51568,0,0,0.0,0.0,False,0.0051653899382102415,1,6.330000000000001,23609,1631,0,0.0,16310.000000000004,False,-0.38085492076486754,0,1.7030000000000003,74652,0,151,0.1,3150.4768195092606,False,0.16864547518289405,0,14.042000000000002,23807,297,0,0.0,702.726338111325,False,-0.6296263331280656,0,17.876000000000005,-76088.5,981,0,0.0,20467.667284361487,True,-1.6511302895798776,0,17.714000000000002,-93846.27777777778,973,0,0.0,20300.75460518219,True,-1.827533399333459,0,0.281,162479,0,155,0.0,6045.000000000001,False,0.3186635008405906,9,14.267,57561,2678,0,0.0,34930.3568257442,False,-0.4022151878949214,0.0125,393676,0.0,0.2,5,0,0,0,3,3.0,1,1,1,14.0,0.0,1,0,1,499,0.5619247959693894,303.1374398819171
