index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,spot_market_quantity_06Ran@3,spot_market_loss_06Ran@3,balance_06Ran@3,inventory_06Ran@3_input,inventory_06Ran@3_output,productivity_06Ran@3,assets_06Ran@3,bankrupt_06Ran@3,score_06Ran@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
133,17,0,0,0,10.0,20,10.0,28.66857510645685,18,28.61111111111111,29.1266738321384,0,,11.173597960057705,40,15.875,50.0,20,50.0,0,1.1270000000000002,65641,16,325,1.0,9477.286909598475,False,0.35062356703830894,0,0.6860000000000002,73755,24,100,1.0,3106.857510645685,False,0.44520963279515724,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,1834.0,2364,0,0.0,67772.51155166399,False,-0.5253185236630478,28,17.490000000000002,8036,122,0,0.0,3553.454207520885,False,-0.8988524635231984,12,17.402,7352,143,0,0.0,4165.114357995792,False,-0.9027505599295164,11,12.181000000000003,63892,2037,0,0.0,22760.619044637544,False,-0.4025058777399685,0,0.23600000000000002,152382,474,638,1.0,37196.28543306735,False,0.3572006883357174,0.375,448543,0.0,0.0,12,0,0,5,12,12.0,6,11,18,145.0,33.0,11,6,18,1165,1.4645990770077333,222.37029695516685
134,18,0,0,0,10.0,20,10.0,28.683703140684575,9,29.0,29.1266738321384,0,,10.897753619543982,12,6.0,50.0,20,50.0,0,1.1270000000000002,65852,11,326,1.0,9460.887223863172,False,0.35451541215397686,0,0.6860000000000002,73605,29,110,1.0,3445.207345475303,False,0.4455776098704187,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,1573.0,2373,0,0.0,68066.4275528445,False,-0.5268340118214742,8,17.542,7708,122,0,0.0,3553.454207520885,False,-0.9022334188492338,4,17.430000000000003,7236,143,0,0.0,4165.114357995792,False,-0.9039462636423825,14,12.310000000000002,63526,2041,0,0.0,22242.315137489266,False,-0.4074681888494632,0,0.23600000000000002,152666,472,642,1.0,37243.73970842476,False,0.35964335493103977,0.375,447817,0.0,0.0,9,0,0,5,6,6.0,6,11,14,130.0,20.0,11,7,14,761,1.2103346340009011,223.58063158916775
135,14,0,0,0,10.0,20,10.0,28.703737276390527,12,29.0,29.1266738321384,0,,11.01491225098616,18,12.333333333333334,50.0,16,50.0,0,1.1270000000000004,65752,11,336,1.0,9754.455724867217,False,0.35541322732030173,0,0.6860000000000002,73853,29,108,1.0,3390.003625850177,False,0.44980716983486696,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,1225.0,2385,0,0.0,68458.41340419141,False,-0.528854012543412,15,17.684000000000005,7213,122,0,0.0,3553.454207520885,False,-0.9073357752101714,3,17.456000000000003,7113,143,0,0.0,4165.114357995792,False,-0.9052141218896458,10,12.396,63139,2056,0,0.0,22646.659588027545,False,-0.4089353088266886,0,0.23600000000000002,152960,465,646,1.0,37421.934196708564,False,0.36268429193803997,0.375,446906,0.0,0.0,9,0,0,3,6,6.0,5,8,15,123.0,33.0,8,6,15,848,1.0746327959932387,224.655264385161
136,15,0,0,0,10.0,20,10.0,28.703552806441955,37,28.7027027027027,29.1266738321384,0,,11.01837619445426,17,11.058823529411764,50.0,20,50.0,0,1.1270000000000002,65960,11,335,1.0,9725.690190158055,False,0.3591288471296519,0,0.6860000000000002,74507,29,92,1.0,2930.72685819266,False,0.45795089963530916,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,163.0,2422,0,0.0,69520.00489720241,False,-0.5359131114722568,10,17.769000000000002,6803,122,0,0.0,3553.454207520885,False,-0.9115619693677156,7,17.523000000000003,6980,143,0,0.0,4165.114357995792,False,-0.9065850580431907,8,12.466000000000003,62856,2063,0,0.0,22730.91008915914,False,-0.4108473166805876,0,0.23600000000000002,153540,465,644,1.0,37323.54493042123,False,0.36689770174004294,0.375,446460,0.0,0.0,16,0,0,4,5,5.0,5,9,14,127.0,16.0,9,6,14,1862,1.0105788829969242,225.66584326815791
137,14,0,0,0,10.0,20,10.0,28.664418778741226,11,28.0,29.1266738321384,0,,11.617399441866898,24,16.458333333333332,50.0,20,50.0,0,1.1270000000000002,65840,13,345,1.0,10019.224478665723,False,0.3596425231597777,0,0.6860000000000002,74735,27,91,1.0,2878.4621088654517,False,0.46182484895954096,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,-319.0,2433,0,0.0,69740.5308886774,False,-0.5408530724596524,13,17.889000000000003,6332,122,0,0.0,3553.454207520885,False,-0.9164169387535774,11,17.626000000000005,6693,143,0,0.0,4165.114357995792,False,-0.9095433939534716,9,12.548000000000004,62436,2075,0,0.0,24106.103841873814,False,-0.4087231947853873,0,0.23600000000000002,153966,467,643,1.0,37575.32553935184,False,0.37127847888296495,0.375,445334,0.0,0.0,10,0,0,5,8,7.470779220779221,5,10,16,125.0,12.0,10,4,16,750,1.0244788320269436,226.69032210018486
138,16,0,0,0,10.0,20,10.0,28.68395176769623,11,29.0,29.1266738321384,0,,12.156786584113668,14,19.714285714285715,50.0,13,50.0,0,1.1270000000000002,66049,14,344,1.0,10007.279408087503,False,0.3635387304312834,0,0.6860000000000002,74645,26,101,1.0,3157.0791285373193,False,0.46277110603290533,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-1459.0,2444,0,0.0,70103.57812024959,False,-0.5535901308936121,11,17.986000000000004,5984,122,0,0.0,3553.454207520885,False,-0.920004049892176,3,17.645000000000003,6660,143,0,0.0,4165.114357995792,False,-0.9098835510442008,13,12.669000000000002,61929,2083,0,0.0,25322.58645470877,False,-0.40791956479318636,0,0.23600000000000002,153936,463,653,1.0,38278.59218844463,False,0.3738315295620123,0.375,443395,0.0,0.0,6,0,0,3,7,8.078369905956112,7,10,16,136.0,33.0,10,6,16,200,1.1746789959724993,227.86500109615736
139,16,0,0,0,10.0,20,10.0,28.714198147685877,18,29.0,29.1266738321384,0,,12.421881042538828,21,14.80952380952381,50.0,20,50.0,0,1.1270000000000004,66210,14,345,1.0,10046.398360951627,False,0.3670037648098374,0,0.6860000000000002,74806,26,102,1.0,3188.8482110639593,False,0.4661656164104468,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-9463.0,2462,0,0.0,70694.35583960263,False,-0.6560287847363979,8,18.055000000000003,5840,122,0,0.0,3553.454207520885,False,-0.9214883717426305,13,17.772000000000006,6113,143,0,0.0,4165.114357995792,False,-0.9155219125178026,8,12.736,61503,2098,0,0.0,26061.10642724646,False,-0.4083699538528081,0,0.23600000000000002,154530,459,651,1.0,38251.643398525324,False,0.3784396070746361,0.375,435190,0.0,0.0,10,0,0,3,9,30.513409961685824,7,10,16,134.0,48.0,10,6,16,800,1.1438804540084675,229.00888155016582
140,16,0,0,1,10.0,20,10.0,28.740281141076057,17,29.0,29.1266738321384,0,,11.860432050153358,13,3.6923076923076925,50.0,20,50.0,0,1.1270000000000002,66331,18,346,1.0,10124.137274812316,False,0.37007174648153224,0,0.6860000000000002,74978,22,104,1.0,3208.98923867191,False,0.4696596484165106,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,13,18.177000000000007,5305,122,0,0.0,3553.454207520885,False,-0.9270030397286945,0,17.759000000000004,6113,143,0,0.0,4165.114357995792,False,-0.9155219125178026,12,12.848,61242,2099,0,0.0,24895.0468732719,False,-0.4150696663229405,0,0.23600000000000002,154918,461,653,1.0,38117.6591751207,False,0.3809876931859053,0.375,444538,0.0,0.1,9,0,0,1,8,367.4157088122605,8,9,14,148.0,51.0,9,7,14,600,1.1274962340248749,230.1363777841907
141,14,0,0,0,10.0,20,10.0,28.740281141076057,0,,29.1266738321384,0,,12.180342797594612,10,18.0,50.0,20,50.0,0,1.1270000000000002,66241,17,356,1.0,10401.540086223076,False,0.3710063528970339,0,0.6860000000000002,74868,23,114,1.0,3506.3920500826707,False,0.4704023494030079,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,7,18.234000000000005,5172,122,0,0.0,3553.454207520885,False,-0.9283739758822392,3,17.789000000000005,5996,143,0,0.0,4165.114357995792,False,-0.9167279240212969,10,12.936000000000002,60903,2106,0,0.0,25651.80193173425,False,-0.41475709663544114,0,0.23600000000000002,155406,454,653,1.0,38179.875630107956,False,0.385108253810557,0.375,444237,0.0,0.1,9,0,0,2,9,2007.8101851851854,4,6,10,94.0,33.0,8,6,10,700,1.0680270880111493,231.20440487220185
142,10,0,0,0,10.0,20,10.0,28.740281141076057,0,,29.1266738321384,0,,12.846971181670733,14,21.071428571428573,50.0,20,50.0,0,1.1270000000000002,66141,17,366,1.0,10688.942897633837,False,0.3718450065980332,0,0.6860000000000002,74768,23,124,1.0,3793.794861493431,False,0.47124100310400724,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,5,18.277,5032,122,0,0.0,3553.454207520885,False,-0.9298170665701813,9,17.876,5793,143,0,0.0,4165.114357995792,False,-0.9188204055188127,11,13.036000000000001,60484,2115,0,0.0,27171.3440492336,False,-0.4120521350641626,0,0.23600000000000002,155781,449,654,1.0,38468.29006057016,False,0.38922960017689384,0.375,443650,0.0,0.1,9,0,0,3,13,7706.226161035644,5,8,7,92.0,6.0,8,2,7,650,1.9133376330137253,233.11774250521557
143,7,0,0,0,10.0,20,10.0,28.740281141076057,0,,29.1266738321384,0,,12.566349835612638,25,10.68,49.99999999999999,20,50.0,0,1.1270000000000004,66071,14,376,1.0,10946.345709044597,False,0.37297151844253973,0,0.6860000000000002,74638,26,134,1.0,4111.197672904192,False,0.47179179866149973,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,10,18.372000000000003,4682,122,0,0.0,3553.454207520885,False,-0.9334247932900361,15,18.017000000000003,5214,143,0,0.0,4165.114357995792,False,-0.9247886162925155,6,13.085000000000003,60165,2125,0,0.0,26703.493400676856,False,-0.41644112795413224,0,0.23600000000000002,156466,454,650,1.0,38205.12282536813,False,0.3936224909722501,0.375,442887,0.0,0.1,10,0,0,1,7,296.4828544061303,4,5,2,53.0,6.0,5,2,2,900,0.6859853719943203,233.8037278772099
144,2,0,0,0,10.0,20,10.0,28.740281141076057,0,,29.1266738321384,0,,14.087240069867853,43,20.232558139534884,49.99999999999999,20,50.0,0,1.1270000000000002,65991,12,386,1.0,11213.748520455358,False,0.3740020775725436,0,0.6860000000000002,74518,28,144,1.0,4418.600484314952,False,0.47243854693349474,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,27,18.632,3613,122,0,0.0,3553.454207520885,False,-0.9444438214715357,16,18.162000000000006,4685,143,0,0.0,4165.114357995792,False,-0.9302414375348105,12,13.199000000000003,59179,2150,0,0.0,30287.566150215884,False,-0.41004299829252305,0,0.23600000000000002,156736,462,652,1.0,39108.304912278945,False,0.39935031319367736,0.375,440373,0.0,0.1,10,0,0,2,12,167.4630144032922,0,2,1,36.0,0.0,2,0,1,600,0.35061125602805987,234.15433913323795
145,1,0,0,0,10.0,20,10.0,28.740281141076057,0,,29.1266738321384,0,,12.94708122902286,30,5.533333333333333,49.99999999999999,20,50.0,0,1.1270000000000002,65861,15,396,1.0,11531.151331866118,False,0.3745528731300364,0,0.6860000000000002,74448,25,154,1.0,4676.003295725713,False,0.473565058778001,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,7,18.675000000000004,3340,122,0,0.0,3553.454207520885,False,-0.9472578483130225,23,18.376,3521,143,0,0.0,4165.114357995792,False,-0.9422397058259849,7,13.257,59084,2150,0,0.0,27836.22464239915,False,-0.42052617620892546,0,0.23600000000000002,157220,482,649,1.0,38690.49315238901,False,0.40153394646923724,0.375,439125,0.0,0.1,10,0,0,0,10,9604.288888888888,0,0,2,0.0,3.0,0,1,2,850,0.23602435999782756,234.39036349323578
146,2,0,0,0,10.0,0,,28.740281141076057,0,,29.1266738321384,0,,13.217317570745033,15,16.866666666666667,49.99999999999999,20,50.0,0,1.1270000000000002,65861,5,406,1.0,11718.554143276879,False,0.37635105397605867,0,0.6860000000000002,74448,15,164,1.0,4863.406107136473,False,0.47536323962402355,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,7,18.738000000000003,3284,122,0,0.0,3553.454207520885,False,-0.9478350845881992,8,18.433000000000003,3185,143,0,0.0,4165.114357995792,False,-0.9457031234770455,8,13.330000000000002,58728,2157,0,0.0,28509.754000097037,False,-0.420678861723698,0,0.23600000000000002,157812,480,647,1.0,38694.31243395761,False,0.40624826335115727,0.375,438969,0.0,0.1,4,0,0,1,6,1163.9314176245211,0,1,0,3.0,3.0,1,1,0,600,0.2559171920293011,234.64628068526508
147,0,0,0,0,10.0,0,,28.740281141076057,0,,29.1266738321384,0,,13.217317570745033,0,,49.99999999999999,20,50.0,0,1.1270000000000004,65861,0,411,0.5,11812.255548982259,False,0.37725014439906995,0,0.6860000000000002,74448,5,174,1.0,5050.808918547234,False,0.47716142047004584,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,0,18.731000000000005,3284,122,0,0.0,3553.454207520885,False,-0.9478350845881992,0,18.425000000000004,3185,143,0,0.0,4165.114357995792,False,-0.9457031234770455,11,13.432000000000002,58534,2157,0,0.0,28509.754000097037,False,-0.42221878869623336,0,0.23600000000000002,158262,470,648,1.0,38612.139258250165,False,0.40949412310783534,0.3125,439225,0.0,0.1,2,0,0,0,4,325.6476160068114,0,0,0,0.0,0.0,0,0,0,450,0.1941618489800021,234.84044253424508
148,0,0,0,0,10.0,0,,28.740281141076057,0,,29.1266738321384,0,,13.217317570745033,0,,49.99999999999999,20,50.0,0,1.1270000000000002,65861,0,411,0.0,11812.255548982259,False,0.37725014439906995,0,0.6860000000000002,74448,0,179,0.5,5144.510324252614,False,0.47806051089305707,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.513000000000001,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,0,18.731000000000005,3284,122,0,0.0,3553.454207520885,False,-0.9478350845881992,0,18.425000000000004,3185,143,0,0.0,4165.114357995792,False,-0.9457031234770455,11,13.531,58340,2157,0,0.0,28509.754000097037,False,-0.42375871566876866,0,0.23600000000000002,158712,460,649,1.0,38529.96608254271,False,0.41273998286451313,0.1875,439481,0.0,0.1,3,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,450,0.19374028994934633,235.03418282419443
149,0,0,0,0,10.0,0,,28.740281141076057,0,,29.1266738321384,0,,13.217317570745033,0,,49.999999999999986,13,50.0,0,1.1270000000000002,65861,0,411,0.0,11812.255548982259,False,0.37725014439906995,0,0.6860000000000002,74448,0,179,0.0,5144.510324252614,False,0.47806051089305707,0,0.2,75651,0,0,0.0,0.0,False,0.0053155439794820005,0,2.5130000000000012,-83950.02777777778,2479,0,0.0,71247.15694872754,True,-1.6422034166112611,0,18.731,3284,122,0,0.0,3553.454207520885,False,-0.9478350845881992,0,18.425000000000004,3185,143,0,0.0,4165.114357995792,False,-0.9457031234770455,9,13.610000000000001,58193,2157,0,0.0,28509.754000097037,False,-0.42492556755001964,0,0.23600000000000002,158912,450,655,1.0,38697.79290683525,False,0.4149936216337326,0.125,439534,0.0,0.1,2,0,0,0,5,557.6490856844305,0,0,0,0.0,0.0,0,0,0,200,0.1948383579729125,235.22902118216734
