index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,spot_market_quantity_06Ind@3,spot_market_loss_06Ind@3,balance_06Ind@3,inventory_06Ind@3_input,inventory_06Ind@3_output,productivity_06Ind@3,assets_06Ind@3,bankrupt_06Ind@3,score_06Ind@3,spot_market_quantity_07Dec@3,spot_market_loss_07Dec@3,balance_07Dec@3,inventory_07Dec@3_input,inventory_07Dec@3_output,productivity_07Dec@3,assets_07Dec@3,bankrupt_07Dec@3,score_07Dec@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
138,12,0,0,0,10.0,20,10.0,30.9453128945439,4,31.0,16.000287690645003,0,,60.53035603615984,5,62.0,49.00000000000001,4,49.0,0,3.998000000000001,93115,41,26,1.0,1214.5781352581414,False,0.4480746742626784,0,0.2,51152,1357,0,0.0,13570.0,False,-0.10483297796730633,0,2.7560000000000007,65454,878,0,0.0,27169.984721409543,False,-0.19688063444896847,0,2.900000000000001,64528,900,0,0.0,27850.78160508951,False,-0.20283096273388446,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,153024,0,21,0.0,1271.1374767593566,False,0.17670152573710374,0,6.113000000000002,146366,0,11,0.0,539.0000000000001,False,-0.08729872215410087,0,5.519000000000001,146485,0,11,0.5,539.0000000000001,False,-0.08655803212976391,0.1875,851583,0.0,0.0,16,0,0,4,0,0.0,2,6,14,93.0,63.0,6,6,14,830,1.1684678792953491,245.52925999742
139,14,0,0,0,10.0,20,10.0,30.9724171466632,4,32.0,16.00024881018561,8,16.0,60.8548811774459,10,63.0,49.00000000000001,3,49.0,0,3.998000000000001,93103,45,32,1.0,1441.1173486932225,False,0.4496393602538026,0,0.2,51092,1363,0,0.0,13630.0,False,-0.10529649887209913,4,2.7960000000000007,65246,882,0,0.0,27317.671923356942,False,-0.19824380468751235,4,2.940000000000001,64448,900,0,0.0,27875.175431996882,False,-0.20351991346849121,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,153526,0,19,0.8,1156.242742371472,False,0.1801058419511102,0,6.113000000000002,146056,0,16,0.5,784.0000000000001,False,-0.08846577576387549,0,5.519000000000002,146312,0,13,0.5,637.0000000000001,False,-0.08732984358369486,0.35,851242,0.0,0.0,15,0,0,3,2,2.0,4,7,16,114.0,81.0,7,7,16,1105,1.2389482241123915,246.7682082215324
140,16,0,0,0,10.0,20,10.0,31.214578901343398,19,33.0,16.00021632600813,8,16.0,61.06886333532423,5,64.0,49.00000000000001,0,,0,3.998000000000001,93660,42,23,1.0,1137.9353147308982,False,0.4559032115411366,0,0.2,50962,1376,0,0.0,13760.0,False,-0.10630079416581688,4,2.8320000000000007,64539,901,0,0.0,28124.3355901104,False,-0.20132939292734647,4,2.976000000000001,64368,900,0,0.0,28093.12101120906,False,-0.2032255194268706,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,153718,0,22,0.8,1343.5149933771331,False,0.18229319980616895,0,6.113000000000002,146056,0,16,0.0,784.0000000000001,False,-0.08846577576387549,0,5.519000000000002,145992,0,18,0.5,882.0000000000001,False,-0.08855914005265746,0.2875,850754,0.0,0.0,10,0,0,3,2,2.0,5,8,20,144.0,99.0,8,8,20,1147,1.3516541747376323,248.11986239627004
141,20,0,0,0,10.0,20,10.0,31.214578901343398,0,,16.00021632600813,0,,61.06886333532423,0,,49.00000000000001,0,,0,3.998000000000001,93560,42,33,1.0,1450.081103744332,False,0.4567695768343402,0,0.2,50862,1386,0,0.0,13860.0,False,-0.10707332900713822,0,2.8280000000000007,64539,901,0,0.0,28124.3355901104,False,-0.20132939292734647,0,2.9720000000000004,64368,900,0,0.0,28093.12101120906,False,-0.2032255194268706,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,153718,0,22,0.0,1343.5149933771331,False,0.18229319980616895,0,6.113,146056,0,16,0.0,784.0000000000001,False,-0.08846577576387549,0,5.519000000000002,145992,0,18,0.0,882.0000000000001,False,-0.08855914005265746,0.125,850554,0.0,0.0,11,0,0,7,0,0.0,4,11,17,183.0,117.0,11,9,17,200,1.4749479228630662,249.5948103191331
142,17,0,0,0,10.0,20,10.0,31.310845849930985,20,32.0,16.000201696504654,4,16.0,61.06886333532423,0,,49.00000000000001,0,,0,3.9980000000000016,94090,43,23,1.0,1150.1494545484127,False,0.4626413696621582,0,0.2,50772,1395,0,0.0,13950.0,False,-0.10776861036432743,4,2.8680000000000008,64139,911,0,0.0,28524.180569287128,False,-0.20336239105173434,0,2.9720000000000004,64048,910,0,0.0,28492.869723437198,False,-0.20444612242322202,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,153654,0,26,0.4,1587.79044671843,False,0.18273840964398078,0,6.113,146056,0,16,0.0,784.0000000000001,False,-0.08846577576387549,0,5.519000000000001,145992,0,18,0.0,882.0000000000001,False,-0.08855914005265746,0.175,850210,0.0,0.0,13,0,0,6,1,1.0,4,10,16,180.0,81.0,10,7,16,840,1.3845669478178024,250.9793772669509
143,16,0,0,0,10.0,20,10.0,31.35886806952207,11,32.0,16.000175345194933,8,16.0,61.134306200145055,5,62.0,49.00000000000001,11,49.0,0,3.9980000000000007,94332,44,22,1.0,1129.8950975294856,False,0.46622396632929675,0,0.2,50682,1404,0,0.0,14040.0,False,-0.10846389172151664,4,2.9040000000000004,63707,922,0,0.0,28912.876360099348,False,-0.2057771866072278,4,3.0120000000000013,63968,910,0,0.0,28536.569943265084,False,-0.20503698652001684,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,153836,0,29,0.8,1772.8948798042065,False,0.18484088861586026,0,6.113000000000002,145746,0,21,0.5,1029.0000000000002,False,-0.08963282937365011,0,5.519000000000002,146531,0,7,0.0,343.00000000000006,False,-0.0868816949975414,0.2875,850261,0.0,0.0,18,0,0,9,2,2.0,1,10,10,135.0,63.0,10,6,10,1401,1.278947651386261,252.25832491833717
144,10,0,0,0,10.0,20,10.0,31.376283994448652,20,31.5,16.000163479463048,4,16.0,61.38633478370814,10,63.0,49.00000000000001,1,49.0,0,3.9980000000000016,94832,47,12,1.0,846.5154079333838,False,0.47176010790715206,0,0.2,50612,1411,0,0.0,14110.0,False,-0.10900466611044159,4,2.940000000000001,62997,942,0,0.0,29556.45952277063,False,-0.2097217928020595,0,3.008000000000001,63968,910,0,0.0,28552.418434948275,False,-0.204956467840531,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,154402,0,23,0.4,1411.8857000252874,False,0.18779295363183102,0,6.113000000000002,145116,0,31,1.0,1519.0000000000002,False,-0.09202917945238732,0,5.519000000000002,146580,0,6,0.0,294.00000000000006,False,-0.08672919999253086,0.3,849966,0.0,0.0,16,0,0,4,1,1.0,3,7,7,111.0,24.0,7,3,7,1509,1.1357500804588199,253.394074998796
145,7,0,0,0,10.0,20,10.0,31.554643493431605,18,33.0,16.0001421091797,8,16.0,61.56879121714414,5,64.0,49.00000000000001,0,,6,4.058000000000001,95236,41,10,1.0,725.546434934316,False,0.477067661961422,0,0.2,50452,1427,0,0.0,14270.0,False,-0.11024072185655573,4,2.976000000000001,62323,960,0,0.0,30292.45775369434,False,-0.21283108391152605,4,3.048000000000001,63888,910,0,0.0,28714.72557902276,False,-0.20494474633428467,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,154594,0,26,0.8,1600.7885716457477,False,0.18998655500879022,0,6.113,144796,0,36,0.5,1764.0000000000002,False,-0.09325847592134992,0,5.519000000000002,146580,0,6,0.0,294.00000000000006,False,-0.08672919999253086,0.2875,849328,0.0,0.0,10,0,0,3,3,2.333333333333333,2,5,13,90.0,21.0,5,2,13,520,0.9732558056712151,254.3673308044672
146,13,0,0,0,10.0,20,10.0,31.612455195669117,22,32.0,16.0001421091797,0,,60.37807068241677,2,22.0,49.00000000000001,0,,12,4.172000000000001,95517,41,10,1.0,726.1245519566912,False,0.48141377392506945,0,0.2,50352,1437,0,0.0,14370.0,False,-0.11101325669787708,0,2.9720000000000004,61939,972,0,0.0,30727.306450190383,False,-0.2145236678850258,0,3.0440000000000005,63568,920,0,0.0,29083.458780015586,False,-0.2063229244524941,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,154638,0,24,0.0,1449.0736963780025,False,0.1897425956135007,0,6.113000000000002,144774,0,37,0.1,1813.0000000000002,False,-0.09324291520655292,0,5.519000000000001,146558,0,7,0.1,343.00000000000006,False,-0.08671363927773386,0.15,848805,0.0,0.0,11,0,0,5,3,3.0,3,8,16,144.0,60.0,8,5,16,564,1.3047003969550133,255.67203120142221
147,16,0,0,0,10.0,20,10.0,31.62475580847127,5,32.0,16.000132487529275,4,16.0,60.37807068241677,0,,49.00000000000001,0,,0,4.160000000000001,95547,44,15,1.0,914.3713371270691,False,0.4833315668329707,0,0.2,50282,1444,0,0.0,14440.0,False,-0.11155403108680201,4,3.0120000000000013,61699,977,0,0.0,30897.386424876433,False,-0.21609822473771056,0,3.044000000000001,63568,920,0,0.0,29094.775343793568,False,-0.2062654303521132,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,154574,0,28,0.4,1690.5859791076696,False,0.19017722548189933,0,6.113000000000002,144774,0,37,0.0,1813.0000000000002,False,-0.09324291520655292,0,5.519000000000002,146558,0,7,0.0,343.00000000000006,False,-0.08671363927773386,0.175,848461,0.0,0.0,11,0,0,7,1,1.0,5,12,11,201.0,57.0,12,4,11,360,1.4475101809948683,257.1195413824171
148,11,0,0,0,10.0,20,10.0,31.62475580847127,0,,16.000132487529275,0,,60.65787940951275,8,62.75,49.00000000000001,0,,0,4.160000000000001,95457,43,25,1.0,1220.6188952117818,False,0.4843068732054926,0,0.2,50172,1455,0,0.0,14550.0,False,-0.1124038194122555,0,3.008000000000001,61699,977,0,0.0,30897.386424876433,False,-0.21609822473771056,0,3.0440000000000005,63568,920,0,0.0,29094.775343793568,False,-0.2062654303521132,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,155076,0,20,0.0,1213.157588190255,False,0.19219342799016076,0,6.113000000000002,144272,0,45,0.8,2205.0000000000005,False,-0.0951475466977051,0,5.519000000000002,146558,0,7,0.0,343.00000000000006,False,-0.08671363927773386,0.225,848261,0.0,0.0,12,0,0,4,0,0.0,2,6,17,93.0,45.0,6,5,17,702,1.3341856952756643,258.45372707769275
149,17,0,0,0,10.0,20,10.0,31.547519438601533,20,31.0,16.000115160695582,8,16.0,60.9109393792241,5,64.0,49.00000000000001,0,,0,4.160000000000001,95987,42,15,1.0,893.212791579023,False,0.48996641630032306,0,0.2,50062,1466,0,0.0,14660.0,False,-0.11325360773770897,4,3.048000000000001,61309,987,0,0.0,31137.401685899713,False,-0.21884163142864552,4,3.0840000000000005,63178,930,0,0.0,29339.193077899425,False,-0.20898647016257973,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,155268,0,23,0.8,1400.9516057221542,False,0.19438278364943193,0,6.113,144272,0,45,0.0,2205.0000000000005,False,-0.0951475466977051,0,5.519000000000002,146238,0,12,0.5,588.0000000000001,False,-0.08794293574669645,0.2875,847773,0.0,0.0,13,0,0,6,2,2.0,3,9,14,162.0,69.0,9,8,14,1140,1.2902835998684168,259.74401067756116
150,14,0,0,0,10.0,20,10.0,31.377254316812145,18,30.0,16.000115160695582,0,,60.552306200058055,6,57.0,49.00000000000001,0,,3,4.19,96312,46,10,1.0,773.7725431681215,False,0.4940651752353769,0,0.2,50002,1472,0,0.0,14720.0,False,-0.11371712864250177,0,3.0440000000000005,60769,1005,0,0.0,31534.140588396207,False,-0.2223129574333374,0,3.080000000000001,63178,930,0,0.0,29180.846514635294,False,-0.20979095404849218,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,155610,0,17,0.0,1029.3892054009868,False,0.19557908337634877,0,6.113,144272,0,45,0.0,2205.0000000000005,False,-0.0951475466977051,0,5.519000000000001,145896,0,18,0.6,882.0000000000001,False,-0.08915667150086207,0.2,847498,0.0,0.0,15,0,0,6,1,0.16666666666666666,4,10,13,150.0,42.0,10,4,13,542,1.264538205228746,261.0085488827899
151,13,0,0,0,10.0,20,10.0,31.562722263988174,19,33.0,16.00010736032027,4,16.0,60.552306200058055,0,,49.00000000000001,0,,9,4.277000000000001,96614,46,10,1.0,775.6272226398817,False,0.498745613722072,0,0.2,49902,1482,0,0.0,14820.0,False,-0.11448966348382313,0,3.0440000000000005,60142,1024,0,0.0,32320.22759832389,False,-0.2246902017054113,4,3.1200000000000006,63098,930,0,0.0,29353.331705509,False,-0.20972752270736683,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,155546,0,21,0.4,1271.5984302012191,False,0.1960163817827516,0,6.113000000000002,144272,0,45,0.0,2205.0000000000005,False,-0.0951475466977051,0,5.519000000000002,145896,0,18,0.0,882.0000000000001,False,-0.08915667150086207,0.175,846929,0.0,0.0,9,0,0,5,2,1.4736842105263157,3,8,14,129.0,60.0,8,5,14,200,2.7919076792895794,263.8004565620795
152,14,0,0,0,10.0,20,10.0,31.52418345521745,11,31.0,16.000099845844236,4,16.0,60.552306200058055,0,,49.00000000000001,0,,1,4.278000000000001,96810,48,10,1.0,795.2418345521745,False,0.5019254800110641,0,0.2,49822,1490,0,0.0,14900.0,False,-0.11510769135688019,0,3.044000000000001,60142,1024,0,0.0,32280.76385814267,False,-0.2248906982769768,4,3.156000000000001,62677,941,0,0.0,29664.25663135962,False,-0.21242566361144322,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,155482,0,25,0.4,1513.8076550014514,False,0.19645368018915443,0,6.113000000000002,144272,0,45,0.0,2205.0000000000005,False,-0.0951475466977051,0,5.519000000000002,145896,0,18,0.0,882.0000000000001,False,-0.08915667150086207,0.175,846560,0.0,0.0,11,0,0,6,2,1.0909090909090908,2,8,9,129.0,48.0,8,6,9,200,1.13200353551656,264.93246009759605
153,9,0,0,0,10.0,20,10.0,31.679480353594094,17,33.0,16.000092641138007,4,16.0,60.76245901548925,10,62.0,49.00000000000001,0,,7,4.347000000000001,97066,51,10,1.0,826.7948035359409,False,0.5061246160775003,0,0.2,49752,1497,0,0.0,14970.0,False,-0.11564846574580513,4,3.0840000000000005,59501,1041,0,0.0,32978.33904809145,False,-0.22785988391966958,0,3.1520000000000006,62677,941,0,0.0,29810.39101273204,False,-0.21168322403733142,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,156038,0,19,0.4,1154.4867212942956,False,0.19933563089671208,0,6.113,143962,0,50,0.5,2450.0000000000005,False,-0.09631460030747972,0,5.519000000000002,145586,0,23,0.5,1127.0000000000002,False,-0.09032372511063669,0.3,846041,0.0,0.0,11,0,0,4,2,1.4117647058823528,1,5,7,90.0,12.0,5,4,7,820,0.7862491915002465,265.7187092890963
154,7,0,0,0,10.000000000000002,20,10.0,31.679480353594094,0,,16.00008576486395,4,16.0,60.28341079199434,6,55.333333333333336,49.00000000000001,0,,0,4.340000000000001,96946,53,20,1.0,1163.589607071882,False,0.506872389659404,0,0.2,49672,1505,0,0.0,15050.000000000002,False,-0.11626649361886221,4,3.1200000000000006,59421,1041,0,0.0,32978.33904809145,False,-0.22867276813447424,0,3.1520000000000006,62677,941,0,0.0,29810.39101273204,False,-0.21168322403733142,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.262,156306,0,17,0.4,1024.8179834639038,False,0.20089144229223851,0,6.113000000000002,143940,0,51,0.1,2499.0000000000005,False,-0.09629903959268273,0,5.519000000000001,145276,0,28,0.5,1372.0000000000002,False,-0.0914907787204113,0.25,845697,0.0,0.0,14,0,0,3,1,1.0,0,3,6,54.0,12.0,3,4,6,532,0.4859062824398279,266.2046155715361
155,6,0,0,0,10.000000000000002,20,10.0,31.817713054030257,17,33.0,16.0000792305575,4,16.0,60.56412412993175,5,64.0,49.00000000000001,0,,0,4.340000000000001,97377,56,13,1.0,973.6302697023934,False,0.5120641379260715,0,0.2,49602,1512,0,0.0,15120.000000000002,False,-0.11680726800778715,4,3.156000000000001,58780,1058,0,0.0,33663.140411164015,False,-0.2317068515411064,0,3.152000000000001,62677,941,0,0.0,29940.46798384247,False,-0.21102236455904852,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,156562,0,16,0.4,969.025986078908,False,0.20263822792081362,0,6.113000000000002,143940,0,51,0.0,2499.0000000000005,False,-0.09629903959268273,0,5.519000000000002,144956,0,33,0.5,1617.0000000000002,False,-0.0927200751893739,0.2375,845353,0.0,0.0,11,0,0,2,1,1.0,0,2,6,36.0,12.0,2,4,6,1081,0.4627707377076149,266.66738630924374
156,6,0,0,0,10.000000000000002,0,,32.05136790815852,36,33.0,16.00007304684816,4,16.0,60.6752959796843,5,62.0,49.00000000000001,0,,23,4.570000000000001,97882,46,10,1.0,780.5136790815852,False,0.5183748468764993,0,0.2,49602,1512,0,0.0,15120.000000000002,False,-0.11680726800778715,0,3.1520000000000006,58780,1058,0,0.0,33910.34724683171,False,-0.23045091070044343,4,3.192,61409,977,0,0.0,31314.186446270873,False,-0.21692736652811626,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,156808,0,15,0.4,910.1294396952645,False,0.20429654799439168,0,6.113000000000002,143630,0,56,0.5,2744.0000000000005,False,-0.09746609320245735,0,5.519000000000002,144956,0,33,0.0,1617.0000000000002,False,-0.0927200751893739,0.2375,844526,0.0,0.0,1,0,0,2,3,2.2777777777777777,0,2,5,36.0,12.0,2,4,5,310,0.44993999879807234,267.1173263080418
157,5,0,0,0,10.000000000000002,0,,32.04813801772012,11,32.0,16.000067217793863,4,16.0,60.6752959796843,0,,49.00000000000001,0,,1,4.557000000000001,98209,36,10,1.0,680.4813801772013,False,0.5226544403771298,0,0.2,49602,1512,0,0.0,15120.000000000002,False,-0.11680726800778715,0,3.1520000000000006,58428,1069,0,0.0,34259.45954094281,False,-0.2322539270388518,4,3.228000000000001,61329,977,0,0.0,31311.030843312557,False,-0.2177562828668772,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,156744,0,19,0.4,1152.8306236140018,False,0.20473573007471768,0,6.113,143630,0,56,0.0,2744.0000000000005,False,-0.09746609320245735,0,5.519000000000002,144956,0,33,0.0,1617.0000000000002,False,-0.0927200751893739,0.175,844357,0.0,0.0,0,0,0,2,2,1.0909090909090908,0,2,2,36.0,9.0,2,3,2,0,0.4280543141067028,267.5453806221485
158,2,0,0,0,10.000000000000002,0,,31.848547356028153,17,30.0,16.000067217793863,0,,60.6752959796843,0,,49.00000000000001,0,,7,4.626000000000001,98544,26,10,1.0,578.4854735602817,False,0.5270424698986457,0,0.2,49602,1512,0,0.0,15120.000000000002,False,-0.11680726800778715,0,3.1520000000000006,58428,1069,0,0.0,34046.097123594096,False,-0.23333792042069765,0,3.2240000000000006,60819,994,0,0.0,31657.456071891982,False,-0.22117839723674237,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,156744,0,19,0.0,1152.8306236140018,False,0.20473573007471768,0,6.113,143630,0,56,0.0,2744.0000000000005,False,-0.09746609320245735,0,5.519000000000001,144956,0,33,0.0,1617.0000000000002,False,-0.0927200751893739,0.125,844182,0.0,0.0,0,0,0,1,1,0.4117647058823529,0,1,0,18.0,3.0,1,1,0,0,0.38484362326562405,267.93022424541414
159,0,0,0,0,10.000000000000002,0,,31.66794619931975,17,30.0,16.000067217793863,0,,60.6752959796843,0,,49.00000000000001,0,,7,4.689000000000002,98879,16,10,1.0,476.6794619931975,False,0.5314319664255832,0,0.2,49602,1512,0,0.0,15120.000000000002,False,-0.11680726800778715,0,3.152000000000001,58428,1069,0,0.0,33853.034487072815,False,-0.23431878023130207,0,3.2240000000000006,60309,1011,0,0.0,32016.293607512267,False,-0.2245374505537151,0,0.2,131459,0,0,0.0,0.0,False,0.006692958609334916,0,1.2620000000000002,156744,0,19,0.0,1152.8306236140018,False,0.20473573007471768,0,6.113000000000002,143630,0,56,0.0,2744.0000000000005,False,-0.09746609320245735,0,5.519000000000002,144956,0,33,0.0,1617.0000000000002,False,-0.0927200751893739,0.125,844007,0.0,0.0,0,0,0,0,1,0.4117647058823529,0,0,0,0.0,0.0,0,0,0,0,0.22958720661699772,268.15981145203114
