index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,trading_price_4,sold_quantity_4,unit_price_4,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,spot_market_quantity_06Dec@3,spot_market_loss_06Dec@3,balance_06Dec@3,inventory_06Dec@3_input,inventory_06Dec@3_output,productivity_06Dec@3,assets_06Dec@3,bankrupt_06Dec@3,score_06Dec@3,spot_market_quantity_07Buy@3,spot_market_loss_07Buy@3,balance_07Buy@3,inventory_07Buy@3_input,inventory_07Buy@3_output,productivity_07Buy@3,assets_07Buy@3,bankrupt_07Buy@3,score_07Buy@3,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
138,35,0,0,0,10.0,20,10.0,10.000026909619695,0,,40.106027903380934,5,41.0,31.706937025659244,8,16.0,41.0,20,41.0,0,1.5770000000000002,30260,1444,0,0.0,14440.0,False,-0.19823732004192782,0,1.4060000000000004,31612,1336,0,0.0,13360.0,False,-0.18086722142597386,0,4.295000000000002,80240,0,3,0.0,120.3180837101428,False,0.09782157415893195,4,4.371000000000001,80031,0,0,0.0,0.0,False,0.09414177319023857,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.303000000000002,58799,0,20,0.5,634.1387405131849,False,-0.2430236331358398,0,3.0530000000000004,94158,0,365,0.2,14965.0,False,-0.03868780206372776,11,12.037000000000003,59399,909,0,0.0,28821.605756324254,False,-0.30190953572592594,0.0875,512594,0.0,0.0,18,0,0,13,6,5.8,2,15,35,230.0,109.0,15,20,35,697,1.6296233849716373,268.96958494902356
139,35,0,0,0,10.0,20,10.0,10.000024346422974,2,10.0,40.190749314843686,10,41.0,32.72568091504146,29,37.689655172413794,41.0,9,41.0,1,1.5870000000000004,30147,1454,0,0.0,14540.0,False,-0.19958500010695873,1,1.4160000000000004,31499,1346,0,0.0,13460.0,False,-0.18221490149100478,2,4.315000000000001,80381,0,0,0.0,0.0,False,0.09892678925422106,5,4.417000000000001,80056,0,2,0.2,80.38149862968737,False,0.09503302685508028,0,0.2,78095,0,0,0.0,0.0,False,0.0,9,5.393000000000002,59095,0,10,1.0,327.2568091504146,False,-0.24119817652122144,0,3.053000000000001,93265,15,375,1.0,15865.885213725622,False,-0.042873493990761374,9,12.116000000000003,59069,913,0,0.0,29878.54667543285,False,-0.3000324092487877,0.275,511607,0.0,0.0,14,0,0,13,10,8.638095238095238,4,17,40,306.0,99.0,17,18,40,400,1.4818401170196012,270.45142506604316
140,40,0,0,0,10.0,20,10.0,10.0000220163128,2,10.0,40.26784494696929,10,41.0,31.99522207793523,8,18.0,41.00000000000001,12,41.0,1,1.5960000000000005,30084,1459,0,0.0,14590.0,False,-0.2003978864953901,1,1.4250000000000005,31336,1361,0,0.0,13610.0,False,-0.18409737523263525,10,4.413000000000001,80416,0,2,0.2,80.53568989393858,False,0.09995581167471417,0,4.412000000000001,80056,0,2,0.0,80.53568989393858,False,0.09503408086604645,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.384000000000002,58829,0,12,1.0,383.94266493522275,False,-0.24424135562497457,0,3.053000000000001,93121,13,385,1.0,16200.937887013162,False,-0.04265098274388229,12,12.227,58853,913,0,0.0,29211.637757154866,False,-0.30522912978617966,0.275,510790,0.0,0.0,12,0,0,11,11,11.0,7,18,41,309.0,111.0,18,22,41,344,1.4291575439856388,271.8805826100288
141,41,0,0,0,10.0,20,10.0,10.000019900123316,2,10.0,40.36816726738299,15,41.0,31.99522207793523,0,,41.000000000000014,20,41.0,1,1.6050000000000002,30011,1465,0,0.0,14650.0,False,-0.20131773161914135,1,1.4340000000000006,31183,1375,0,0.0,13750.0,False,-0.18587289023894582,8,4.483000000000001,80540,0,1,0.1,40.36816726738299,False,0.1013764998787845,3,4.442000000000001,80155,0,1,0.1,40.36816726738299,False,0.09611298220840375,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.384000000000001,58214,5,22,1.0,905.73572205149,False,-0.24877562121741792,0,3.053000000000001,93736,3,380,1.0,15675.985666233812,False,-0.039316824459081,5,12.265000000000002,58799,913,0,0.0,29211.637757154866,False,-0.3057398598464269,0.275,510733,0.0,0.0,19,0,0,13,8,7.2,6,19,42,312.0,96.0,19,22,42,815,2.3091138509917073,274.1896964610205
142,42,0,0,0,10.0,20,10.0,10.00001797988806,2,10.0,40.36816726738299,0,,30.605673015133544,16,18.0,41.00000000000001,20,41.0,0,1.6040000000000003,29911,1475,0,0.0,14750.0,False,-0.20238731897234047,2,1.4530000000000003,31056,1385,0,0.0,13850.0,False,-0.18752005476287248,0,4.475000000000001,80530,0,2,0.1,80.73633453476597,False,0.10151573131816781,0,4.439000000000001,80145,0,2,0.1,80.73633453476597,False,0.09625221364778706,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.384000000000001,58502,0,11,0.5,336.662403166469,False,-0.24873127342873122,0,3.053000000000001,94146,0,373,0.3,15293.000000000002,False,-0.03725019152377259,10,12.360000000000001,58349,929,0,0.0,28432.670231059063,False,-0.3136796671219459,0.125,510734,0.0,0.0,19,0,0,11,8,8.0,5,16,35,258.0,108.0,16,26,35,898,1.3153513700235635,275.50504783104407
143,35,0,0,0,10.0,20,10.0,10.000016238838535,2,10.0,40.0955427665563,9,37.111111111111114,31.478067104704202,24,36.75,41.00000000000001,20,41.0,1,1.6140000000000003,29768,1488,0,0.0,14880.0,False,-0.20405587524333113,1,1.4610000000000005,30973,1392,0,0.0,13920.0,False,-0.18854685862194365,0,4.475000000000001,80520,0,3,0.1,120.2866282996689,False,0.10164937198919717,7,4.509000000000001,80229,0,1,0.1,40.0955427665563,False,0.09712280772962309,0,0.2,78095,0,0,0.0,0.0,False,0.0,13,5.514000000000001,58480,0,9,0.9,283.30260394233784,False,-0.24935461550712373,0,3.053000000000001,94515,0,364,0.0,14924.000000000002,False,-0.03550519715126122,11,12.46,57285,953,0,0.0,29998.597950783103,False,-0.31633769684017415,0.1375,509865,0.0,0.0,17,0,0,6,12,11.016666666666666,5,11,25,183.0,69.0,11,24,25,583,1.0174078269628808,276.52245565800695
144,25,0,0,0,10.0,20,10.0,10.00001398226084,3,10.0,39.844538675724266,11,37.63636363636363,31.478067104704202,0,,41.00000000000001,20,41.0,2,1.6330000000000005,29601,1502,0,0.0,15020.0,False,-0.20613087470853744,1,1.4700000000000004,30900,1398,0,0.0,13980.0,False,-0.1894667037456949,2,4.495000000000001,80646,0,1,0.1,39.844538675724266,False,0.10282209678498692,5,4.552000000000001,80257,0,2,0.2,79.68907735144853,False,0.09777626001333957,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.501000000000001,58066,1,19,1.0,637.927813665104,False,-0.2523853779776868,0,3.0530000000000004,94925,0,354,0.0,14514.000000000002,False,-0.033566314515137474,10,12.549000000000003,57127,953,0,0.0,29998.597950783103,False,-0.3178320551646012,0.1625,509617,0.0,0.0,14,0,0,5,11,10.2,0,5,17,45.0,58.0,5,20,17,610,0.5834342560265213,277.10588991403347
145,17,0,0,0,10.0,20,10.0,10.000012677324936,2,10.0,39.844538675724266,0,,31.478067104704202,0,,41.00000000000001,20,41.0,0,1.6310000000000004,29471,1515,0,0.0,15150.0,False,-0.2075213382676963,2,1.4890000000000005,30803,1405,0,0.0,14050.0,False,-0.19079299206366185,0,4.493000000000002,80636,0,2,0.1,79.68907735144853,False,0.1029577488369092,0,4.5470000000000015,80247,0,3,0.1,119.5336160271728,False,0.09791191206526204,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.501000000000001,58066,0,20,0.1,629.561342094084,False,-0.2524389439650805,0,3.053000000000001,95130,0,349,0.0,14309.000000000002,False,-0.0325968731970756,15,12.689000000000002,56812,953,0,0.0,29998.597950783103,False,-0.3208113138493768,0.037500000000000006,509260,0.0,0.0,14,0,0,0,11,11.0,0,0,15,0.0,51.0,0,17,15,405,0.3354678860050626,277.44135780003853
146,15,0,0,0,10.0,0,,10.000011486229,2,10.0,39.580802559682034,1,14.0,31.227942603195444,9,27.0,41.0,20,41.0,1,1.6410000000000002,29458,1515,0,0.0,15150.0,False,-0.2077994309795281,1,1.4970000000000003,30790,1405,0,0.0,14050.0,False,-0.19107108477549362,0,4.493000000000002,80630,0,3,0.2,118.7424076790461,False,0.10314267829434025,0,4.547000000000001,80247,0,3,0.0,118.7424076790461,False,0.09790650357289653,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.501000000000001,58295,0,12,0.1,374.73531123834533,False,-0.25113813105039795,0,3.0530000000000004,95335,0,344,0.0,14104.0,False,-0.03162743187901372,15,12.824000000000003,56250,962,0,0.0,30041.28078427402,False,-0.3259248433086133,0.037500000000000006,509100,0.0,0.0,6,0,0,0,12,12.0,0,0,12,0.0,45.0,0,15,12,462,0.31068596901604906,277.7520437690546
147,12,0,0,0,10.0,0,,10.000010400478743,2,10.0,39.294004699161206,1,14.0,31.469711088296457,2,49.0,41.0,20,41.0,1,1.6500000000000001,29445,1515,0,0.0,15150.0,False,-0.20807752369135987,1,1.5060000000000004,30777,1405,0,0.0,14050.0,False,-0.19134917748732538,0,4.493000000000002,80634,0,3,0.1,117.88201409748362,False,0.10319148276777272,0,4.547000000000001,80237,0,4,0.1,157.17601879664483,False,0.09803251089477516,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.501000000000001,58379,0,11,0.1,346.166821971261,False,-0.2502454265831919,0,3.053000000000001,95909,0,330,0.0,13530.0,False,-0.028912996188440475,6,12.869000000000003,56080,964,0,0.0,30336.801489117785,False,-0.326135185096529,0.037500000000000006,509556,0.0,0.0,8,0,0,0,5,5.0,0,0,8,0.0,36.0,0,12,8,686,0.2706234980141744,278.02266726706875
148,8,0,0,0,10.0,0,,10.000010400478743,0,,39.294004699161206,0,,31.469711088296457,0,,41.0,20,41.0,0,1.6490000000000002,29445,1515,0,0.0,15150.0,False,-0.20807752369135987,0,1.5050000000000006,30777,1405,0,0.0,14050.0,False,-0.19134917748732538,0,4.493000000000002,80634,0,3,0.0,117.88201409748362,False,0.10319148276777272,0,4.547000000000001,80237,0,4,0.0,157.17601879664483,False,0.09803251089477516,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.501000000000001,58379,0,11,0.0,346.166821971261,False,-0.2502454265831919,0,3.053000000000001,96401,0,318,0.0,13038.0,False,-0.02658633702509198,8,12.943000000000001,55968,964,0,0.0,30336.801489117785,False,-0.32719447707333804,0.0,509936,0.0,0.0,7,0,0,0,5,5.0,0,0,5,0.0,24.0,0,8,5,492,0.238598269992508,278.26126553706126
149,5,0,0,0,10.0,0,,10.000010400478743,0,,39.294004699161206,0,,32.14444544470264,5,50.0,41.0,20,41.0,0,1.6490000000000007,29445,1515,0,0.0,15150.0,False,-0.20807752369135987,0,1.5050000000000006,30777,1405,0,0.0,14050.0,False,-0.19134917748732538,0,4.493000000000002,80634,0,3,0.0,117.88201409748362,False,0.10319148276777272,0,4.547000000000001,80237,0,4,0.0,157.17601879664483,False,0.09803251089477516,0,0.2,78095,0,0,0.0,0.0,False,0.0,0,5.501,58629,0,6,0.0,192.86667266821584,False,-0.2480256951618656,0,3.053000000000001,96893,0,306,0.0,12546.0,False,-0.024259677861743482,8,13.015000000000002,55604,969,0,0.0,31147.96763591686,False,-0.32680118585884527,0.0,510314,0.0,0.0,8,0,0,0,5,5.0,0,0,0,0.0,15.0,0,5,0,742,0.20983932202216238,278.4711048590834
